AphiaID,url,scientificname,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified,parent
173304,https://www.marinespecies.org/aphia.php?p=taxdetails&id=173304,Sexanymphon,"Hedgpeth & Fry, 1964",accepted,,180,Genus,173304.0,Sexanymphon,"Hedgpeth & Fry, 1964",1566,Animalia,Arthropoda,Pycnogonida,Pantopoda,Nymphonidae,Sexanymphon,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Sexanymphon Hedgpeth & Fry, 1964. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=173304 on 2024-07-24",urn:lsid:marinespecies.org:taxname:173304,1,,,,,exact,2010-06-12T18:26:45.350Z,1566.0
173535,https://www.marinespecies.org/aphia.php?p=taxdetails&id=173535,Sexanymphon mirabilis,"Hedgpeth & Fry, 1964",accepted,,220,Species,173535.0,Sexanymphon mirabilis,"Hedgpeth & Fry, 1964",173304,Animalia,Arthropoda,Pycnogonida,Pantopoda,Nymphonidae,Sexanymphon,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Sexanymphon mirabilis Hedgpeth & Fry, 1964. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=173535 on 2024-07-24",urn:lsid:marinespecies.org:taxname:173535,1,0.0,0.0,0.0,,exact,2007-01-19T16:36:29.470Z,173304.0
1509524,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509524,Nymphonoidea incertae sedis,,temporary name,,140,Family,1509524.0,Nymphonoidea incertae sedis,,379609,Animalia,Arthropoda,Pycnogonida,Pantopoda,Nymphonoidea incertae sedis,,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Nymphonoidea incertae sedis. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1509524 on 2024-07-24",urn:lsid:marinespecies.org:taxname:1509524,1,,,,,exact,2023-04-14T10:03:17.163Z,379609.0
236295,https://www.marinespecies.org/aphia.php?p=taxdetails&id=236295,Safropallene,"Arnaud & Child, 1988",uncertain,"Safropallene is distinguished from other genera in the Callipallenidae by its attenuated habitus but significantly also, by the extremely long chelifores, the Nymphon-like ovigers that lack an apophysis on segment 5, long tarsi relative to its congeners",180,Genus,236295.0,Safropallene,"Arnaud & Child, 1988",1509524,Animalia,Arthropoda,Pycnogonida,Pantopoda,Nymphonoidea incertae sedis,Safropallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Safropallene Arnaud & Child, 1988. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=236295 on 2024-07-24",urn:lsid:marinespecies.org:taxname:236295,1,,0.0,0.0,,exact,2021-05-17T09:55:24.887Z,1509524.0
240037,https://www.marinespecies.org/aphia.php?p=taxdetails&id=240037,Safropallene longimana,"Arnaud & Child, 1988",accepted,,220,Species,240037.0,Safropallene longimana,"Arnaud & Child, 1988",236295,Animalia,Arthropoda,Pycnogonida,Pantopoda,Nymphonoidea incertae sedis,Safropallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Safropallene longimana Arnaud & Child, 1988. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240037 on 2024-07-24",urn:lsid:marinespecies.org:taxname:240037,1,0.0,0.0,0.0,,exact,2007-05-15T14:31:05.380Z,236295.0
150517,https://www.marinespecies.org/aphia.php?p=taxdetails&id=150517,Pallenidae,,unaccepted,,140,Family,1564.0,Callipallenidae,"Hilton, 1942",379609,Animalia,Arthropoda,Pycnogonida,Pantopoda,Pallenidae,,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallenidae. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=150517 on 2024-07-24",urn:lsid:marinespecies.org:taxname:150517,1,,,,,exact,2009-01-04T09:46:42.403Z,379609.0
150551,https://www.marinespecies.org/aphia.php?p=taxdetails&id=150551,Pallene,"Johnston, 1837",unaccepted,Preoccupied name,180,Genus,134581.0,Callipallene,"Flynn, 1929",150517,Animalia,Arthropoda,Pycnogonida,Pantopoda,Pallenidae,Pallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallene Johnston, 1837. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=150551 on 2024-07-24",urn:lsid:marinespecies.org:taxname:150551,1,,,,,exact,2010-06-12T15:38:59.607Z,150517.0
150559,https://www.marinespecies.org/aphia.php?p=taxdetails&id=150559,Pallene attenuata,"Hodge, 1864",unaccepted,,220,Species,134723.0,Anoplodactylus petiolatus,"(Krøyer, 1844)",150551,Animalia,Arthropoda,Pycnogonida,Pantopoda,Pallenidae,Pallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallene attenuata Hodge, 1864. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=150559 on 2024-07-24",urn:lsid:marinespecies.org:taxname:150559,1,0.0,0.0,0.0,,exact,2010-06-12T15:38:59.607Z,150551.0
150566,https://www.marinespecies.org/aphia.php?p=taxdetails&id=150566,Pallene brevirostris,"Johnston, 1837",unaccepted,,220,Species,134643.0,Callipallene brevirostris,"(Johnston, 1837)",150551,Animalia,Arthropoda,Pycnogonida,Pantopoda,Pallenidae,Pallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallene brevirostris Johnston, 1837. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=150566 on 2024-07-24",urn:lsid:marinespecies.org:taxname:150566,1,0.0,0.0,0.0,,exact,2010-06-12T15:38:59.607Z,150551.0
599862,https://www.marinespecies.org/aphia.php?p=taxdetails&id=599862,Pallene discoidea,"Krøyer, 1844",unaccepted,Junior synonym,220,Species,134655.0,Pseudopallene circularis,"(Goodsir, 1842)",150551,Animalia,Arthropoda,Pycnogonida,Pantopoda,Pallenidae,Pallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallene discoidea Krøyer, 1844. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=599862 on 2024-07-24",urn:lsid:marinespecies.org:taxname:599862,1,0.0,0.0,0.0,,exact,2012-06-11T10:01:37.547Z,150551.0
150572,https://www.marinespecies.org/aphia.php?p=taxdetails&id=150572,Pallene emaciata,"Dohrn, 1881",unaccepted,,220,Species,150563.0,Callipallene emaciata,"(Dohrn, 1881)",150551,Animalia,Arthropoda,Pycnogonida,Pantopoda,Pallenidae,Pallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallene emaciata Dohrn, 1881. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=150572 on 2024-07-24",urn:lsid:marinespecies.org:taxname:150572,1,0.0,0.0,0.0,,exact,2023-10-06T10:41:50.257Z,150551.0
599865,https://www.marinespecies.org/aphia.php?p=taxdetails&id=599865,Pallene intermedia,"Krøyer, 1844",unaccepted,Junior synonym,220,Species,134655.0,Pseudopallene circularis,"(Goodsir, 1842)",150551,Animalia,Arthropoda,Pycnogonida,Pantopoda,Pallenidae,Pallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallene intermedia Krøyer, 1844. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=599865 on 2024-07-24",urn:lsid:marinespecies.org:taxname:599865,1,0.0,0.0,0.0,,exact,2012-06-11T10:12:45.660Z,150551.0
597162,https://www.marinespecies.org/aphia.php?p=taxdetails&id=597162,Pallene malleolata,"G. O. Sars, 1879",unaccepted,,220,Species,851553.0,Cordylochele malleolata,"(G. O. Sars, 1879)",150551,Animalia,Arthropoda,Pycnogonida,Pantopoda,Pallenidae,Pallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallene malleolata G. O. Sars, 1879. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=597162 on 2024-07-24",urn:lsid:marinespecies.org:taxname:597162,1,0.0,0.0,0.0,,exact,2012-04-17T09:31:01.237Z,150551.0
1512318,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1512318,Pallene pachycheira,"Haswell, 1884",unaccepted,,220,Species,1509516.0,Pallenella pachycheira,"(Haswell, 1884)",150551,Animalia,Arthropoda,Pycnogonida,Pantopoda,Pallenidae,Pallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallene pachycheira Haswell, 1884. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1512318 on 2024-07-24",urn:lsid:marinespecies.org:taxname:1512318,1,0.0,0.0,0.0,,exact,2021-05-27T11:16:41.027Z,150551.0
150573,https://www.marinespecies.org/aphia.php?p=taxdetails&id=150573,Pallene phantoma,"Dohrn, 1881",unaccepted,,220,Species,134645.0,Callipallene phantoma,"(Dohrn, 1881)",150551,Animalia,Arthropoda,Pycnogonida,Pantopoda,Pallenidae,Pallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallene phantoma Dohrn, 1881. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=150573 on 2024-07-24",urn:lsid:marinespecies.org:taxname:150573,1,0.0,0.0,0.0,,exact,2010-06-12T15:38:59.607Z,150551.0
150574,https://www.marinespecies.org/aphia.php?p=taxdetails&id=150574,Pallene producta,"Sars, 1888",unaccepted,,220,Species,134646.0,Callipallene producta,"(Sars, 1888)",150551,Animalia,Arthropoda,Pycnogonida,Pantopoda,Pallenidae,Pallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallene producta Sars, 1888. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=150574 on 2024-07-24",urn:lsid:marinespecies.org:taxname:150574,1,0.0,0.0,0.0,,exact,2010-06-12T15:38:59.607Z,150551.0
150567,https://www.marinespecies.org/aphia.php?p=taxdetails&id=150567,Pallene pygmaea,"Hodge, 1864",unaccepted,,220,Species,134725.0,Anoplodactylus pygmaeus,"(Hodge, 1864)",150551,Animalia,Arthropoda,Pycnogonida,Pantopoda,Pallenidae,Pallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallene pygmaea Hodge, 1864. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=150567 on 2024-07-24",urn:lsid:marinespecies.org:taxname:150567,1,0.0,0.0,0.0,,exact,2010-06-12T15:38:59.607Z,150551.0
150584,https://www.marinespecies.org/aphia.php?p=taxdetails&id=150584,Pallene spectrum,"Dohrn, 1881",unaccepted,,220,Species,134647.0,Callipallene spectrum,"(Dohrn, 1881)",150551,Animalia,Arthropoda,Pycnogonida,Pantopoda,Pallenidae,Pallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallene spectrum Dohrn, 1881. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=150584 on 2024-07-24",urn:lsid:marinespecies.org:taxname:150584,1,0.0,0.0,0.0,,exact,2010-06-12T15:38:59.607Z,150551.0
1701774,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1701774,Pallene tiberii,"Dohrn, 1881",superseded combination,,220,Species,134648.0,Callipallene tiberii,"(Dohrn, 1881)",150551,Animalia,Arthropoda,Pycnogonida,Pantopoda,Pallenidae,Pallene,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Pallene tiberii Dohrn, 1881. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1701774 on 2024-07-24",urn:lsid:marinespecies.org:taxname:1701774,1,0.0,0.0,0.0,0.0,exact,2023-10-06T10:41:50.257Z,150551.0
1702223,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1702223,Phoxichilidioidea,"Sars, 1891",accepted,,130,Superfamily,1702223.0,Phoxichilidioidea,"Sars, 1891",379601,Animalia,Arthropoda,Pycnogonida,Pantopoda,,,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Phoxichilidioidea Sars, 1891. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1702223 on 2024-07-24",urn:lsid:marinespecies.org:taxname:1702223,1,,0.0,0.0,0.0,exact,2023-10-08T16:28:42.983Z,379601.0
1565,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1565,Endeidae,"Norman, 1908",accepted,,140,Family,1565.0,Endeidae,"Norman, 1908",1702223,Animalia,Arthropoda,Pycnogonida,Pantopoda,Endeidae,,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Endeidae Norman, 1908. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1565 on 2024-07-24",urn:lsid:marinespecies.org:taxname:1565,1,,0.0,0.0,0.0,exact,2023-10-08T16:28:42.983Z,1702223.0
379617,https://www.marinespecies.org/aphia.php?p=taxdetails&id=379617,Endeinae,"Norman, 1908",accepted,,150,Subfamily,379617.0,Endeinae,"Norman, 1908",1565,Animalia,Arthropoda,Pycnogonida,Pantopoda,Endeidae,,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Endeinae Norman, 1908. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=379617 on 2024-07-24",urn:lsid:marinespecies.org:taxname:379617,1,,,,0.0,exact,2009-01-04T09:46:42.403Z,1565.0
134588,https://www.marinespecies.org/aphia.php?p=taxdetails&id=134588,Endeis,"Philippi, 1843",accepted,,180,Genus,134588.0,Endeis,"Philippi, 1843",379617,Animalia,Arthropoda,Pycnogonida,Pantopoda,Endeidae,Endeis,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Endeis Philippi, 1843. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=134588 on 2024-07-24",urn:lsid:marinespecies.org:taxname:134588,1,,,,,exact,2009-01-04T09:46:42.403Z,379617.0
173273,https://www.marinespecies.org/aphia.php?p=taxdetails&id=173273,Endeis australis,"(Hodgson, 1907)",accepted,,220,Species,173273.0,Endeis australis,"(Hodgson, 1907)",134588,Animalia,Arthropoda,Pycnogonida,Pantopoda,Endeidae,Endeis,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Endeis australis (Hodgson, 1907). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=173273 on 2024-07-24",urn:lsid:marinespecies.org:taxname:173273,1,0.0,0.0,0.0,,exact,2007-01-19T16:36:29.470Z,134588.0
239859,https://www.marinespecies.org/aphia.php?p=taxdetails&id=239859,Endeis biseriata,"Stock, 1968",accepted,,220,Species,239859.0,Endeis biseriata,"Stock, 1968",134588,Animalia,Arthropoda,Pycnogonida,Pantopoda,Endeidae,Endeis,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Endeis biseriata Stock, 1968. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239859 on 2024-07-24",urn:lsid:marinespecies.org:taxname:239859,1,0.0,0.0,0.0,,exact,2007-05-15T14:31:05.380Z,134588.0
240000,https://www.marinespecies.org/aphia.php?p=taxdetails&id=240000,Endeis boehmi,"(Schimkewitsch, 1890)",accepted,,220,Species,240000.0,Endeis boehmi,"(Schimkewitsch, 1890)",134588,Animalia,Arthropoda,Pycnogonida,Pantopoda,Endeidae,Endeis,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Endeis boehmi (Schimkewitsch, 1890). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240000 on 2024-07-24",urn:lsid:marinespecies.org:taxname:240000,1,0.0,0.0,0.0,,exact,2008-12-31T14:27:12.497Z,134588.0
134672,https://www.marinespecies.org/aphia.php?p=taxdetails&id=134672,Endeis charybdaea,"(Dohrn, 1881)",accepted,,220,Species,134672.0,Endeis charybdaea,"(Dohrn, 1881)",134588,Animalia,Arthropoda,Pycnogonida,Pantopoda,Endeidae,Endeis,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Endeis charybdaea (Dohrn, 1881). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=134672 on 2024-07-24",urn:lsid:marinespecies.org:taxname:134672,1,0.0,0.0,0.0,0.0,exact,2008-12-14T16:03:53.690Z,134588.0
379405,https://www.marinespecies.org/aphia.php?p=taxdetails&id=379405,Endeis charybdaeus,"Schimkewitsch, 1887",unaccepted,,220,Species,134673.0,Endeis mollis,"(Carpenter, 1904)",134588,Animalia,Arthropoda,Pycnogonida,Pantopoda,Endeidae,Endeis,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Endeis charybdaeus Schimkewitsch, 1887. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=379405 on 2024-07-24",urn:lsid:marinespecies.org:taxname:379405,1,0.0,0.0,0.0,,exact,2009-01-03T16:16:18.537Z,134588.0
239910,https://www.marinespecies.org/aphia.php?p=taxdetails&id=239910,Endeis clipeata,"Möbius, 1902",accepted,,220,Species,239910.0,Endeis clipeata,"Möbius, 1902",134588,Animalia,Arthropoda,Pycnogonida,Pantopoda,Endeidae,Endeis,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Endeis clipeata Möbius, 1902. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239910 on 2024-07-24",urn:lsid:marinespecies.org:taxname:239910,1,0.0,0.0,0.0,,exact,2007-05-15T14:31:05.380Z,134588.0
379406,https://www.marinespecies.org/aphia.php?p=taxdetails&id=379406,Endeis clypeatus,"Möbius, 1902",unaccepted,Misspelling on plate; text has clipeatus,220,Species,239910.0,Endeis clipeata,"Möbius, 1902",134588,Animalia,Arthropoda,Pycnogonida,Pantopoda,Endeidae,Endeis,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Endeis clypeatus Möbius, 1902. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=379406 on 2024-07-24",urn:lsid:marinespecies.org:taxname:379406,1,0.0,0.0,0.0,,exact,2009-01-03T16:16:18.537Z,134588.0
379407,https://www.marinespecies.org/aphia.php?p=taxdetails&id=379407,Endeis compacta,"Hilton, 1942",unaccepted,,220,Species,239846.0,Anoplodactylus viridintestinalis,"(Cole, 1904)",134588,Animalia,Arthropoda,Pycnogonida,Pantopoda,Endeidae,Endeis,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Endeis compacta Hilton, 1942. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=379407 on 2024-07-24",urn:lsid:marinespecies.org:taxname:379407,1,0.0,0.0,0.0,,exact,2009-01-03T16:16:18.537Z,134588.0
379408,https://www.marinespecies.org/aphia.php?p=taxdetails&id=379408,Endeis didactyla,"Philippi, 1843",nomen dubium,,220,Species,379408.0,Endeis didactyla,"Philippi, 1843",134588,Animalia,Arthropoda,Pycnogonida,Pantopoda,Endeidae,Endeis,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Endeis didactyla Philippi, 1843. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=379408 on 2024-07-24",urn:lsid:marinespecies.org:taxname:379408,1,0.0,0.0,0.0,,exact,2009-01-03T16:16:18.537Z,134588.0
446592,https://www.marinespecies.org/aphia.php?p=taxdetails&id=446592,Endeis difficilis,"Müller & Krapp, 2009",accepted,,220,Species,446592.0,Endeis difficilis,"Müller & Krapp, 2009",134588,Animalia,Arthropoda,Pycnogonida,Pantopoda,Endeidae,Endeis,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Endeis difficilis Müller & Krapp, 2009. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=446592 on 2024-07-24",urn:lsid:marinespecies.org:taxname:446592,1,0.0,0.0,0.0,0.0,exact,2010-01-09T16:49:06.360Z,134588.0
239883,https://www.marinespecies.org/aphia.php?p=taxdetails&id=239883,Endeis flaccida,"Calman, 1923",accepted,,220,Species,239883.0,Endeis flaccida,"Calman, 1923",134588,Animalia,Arthropoda,Pycnogonida,Pantopoda,Endeidae,Endeis,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Endeis flaccida Calman, 1923. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239883 on 2024-07-24",urn:lsid:marinespecies.org:taxname:239883,1,0.0,0.0,0.0,,exact,2007-05-15T14:31:05.380Z,134588.0
239747,https://www.marinespecies.org/aphia.php?p=taxdetails&id=239747,Endeis ghaziei,"Rajagopal, 1963",nomen dubium,,220,Species,239747.0,Endeis ghaziei,"Rajagopal, 1963",134588,Animalia,Arthropoda,Pycnogonida,Pantopoda,Endeidae,Endeis,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Endeis ghaziei Rajagopal, 1963. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239747 on 2024-07-24",urn:lsid:marinespecies.org:taxname:239747,1,0.0,0.0,0.0,,exact,2009-01-03T16:16:18.537Z,134588.0
379409,https://www.marinespecies.org/aphia.php?p=taxdetails&id=379409,Endeis gracilis,"Philippi, 1843",unaccepted,,220,Species,134674.0,Endeis spinosa,"(Montagu, 1808)",134588,Animalia,Arthropoda,Pycnogonida,Pantopoda,Endeidae,Endeis,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Endeis gracilis Philippi, 1843. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=379409 on 2024-07-24",urn:lsid:marinespecies.org:taxname:379409,1,0.0,0.0,0.0,,exact,2009-01-03T16:16:18.537Z,134588.0
240014,https://www.marinespecies.org/aphia.php?p=taxdetails&id=240014,Endeis holthuisi,"Stock, 1961",accepted,,220,Species,240014.0,Endeis holthuisi,"Stock, 1961",134588,Animalia,Arthropoda,Pycnogonida,Pantopoda,Endeidae,Endeis,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Endeis holthuisi Stock, 1961. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240014 on 2024-07-24",urn:lsid:marinespecies.org:taxname:240014,1,0.0,0.0,0.0,,exact,2007-05-15T14:31:05.380Z,134588.0
379410,https://www.marinespecies.org/aphia.php?p=taxdetails&id=379410,Endeis inermis,"(Hesse, 1867)",unaccepted,,220,Species,134673.0,Endeis mollis,"(Carpenter, 1904)",134588,Animalia,Arthropoda,Pycnogonida,Pantopoda,Endeidae,Endeis,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Endeis inermis (Hesse, 1867). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=379410 on 2024-07-24",urn:lsid:marinespecies.org:taxname:379410,1,0.0,0.0,0.0,,exact,2009-01-03T16:16:18.537Z,134588.0
150552,https://www.marinespecies.org/aphia.php?p=taxdetails&id=150552,Endeis laevis,"(Grube, 1871)",unaccepted,,220,Species,134674.0,Endeis spinosa,"(Montagu, 1808)",134588,Animalia,Arthropoda,Pycnogonida,Pantopoda,Endeidae,Endeis,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Endeis laevis (Grube, 1871). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=150552 on 2024-07-24",urn:lsid:marinespecies.org:taxname:150552,1,0.0,0.0,0.0,,exact,2008-12-14T16:03:53.690Z,134588.0
266352,https://www.marinespecies.org/aphia.php?p=taxdetails&id=266352,Endeis leviseminentia,"Takahashi, Dick & Mawatari, 2007",accepted,,220,Species,266352.0,Endeis leviseminentia,"Takahashi, Dick & Mawatari, 2007",134588,Animalia,Arthropoda,Pycnogonida,Pantopoda,Endeidae,Endeis,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Endeis leviseminentia Takahashi, Dick & Mawatari, 2007. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=266352 on 2024-07-24",urn:lsid:marinespecies.org:taxname:266352,1,0.0,0.0,0.0,,exact,2010-06-12T15:38:59.607Z,134588.0
239685,https://www.marinespecies.org/aphia.php?p=taxdetails&id=239685,Endeis meridionalis,"(Böhm, 1879)",accepted,,220,Species,239685.0,Endeis meridionalis,"(Böhm, 1879)",134588,Animalia,Arthropoda,Pycnogonida,Pantopoda,Endeidae,Endeis,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Endeis meridionalis (Böhm, 1879). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239685 on 2024-07-24",urn:lsid:marinespecies.org:taxname:239685,1,0.0,0.0,0.0,,exact,2009-01-03T16:16:18.537Z,134588.0
134673,https://www.marinespecies.org/aphia.php?p=taxdetails&id=134673,Endeis mollis,"(Carpenter, 1904)",accepted,,220,Species,134673.0,Endeis mollis,"(Carpenter, 1904)",134588,Animalia,Arthropoda,Pycnogonida,Pantopoda,Endeidae,Endeis,"Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. Endeis mollis (Carpenter, 1904). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=134673 on 2024-07-24",urn:lsid:marinespecies.org:taxname:134673,1,0.0,0.0,0.0,,exact,2007-01-19T16:36:29.470Z,134588.0
