key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	elevation	elevationAccuracy	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	fieldNotes	county	gbifID	collectionCode	occurrenceID	depth	depthAccuracy	waterBody	institutionKey	datasetName	samplingProtocol	eventID	scientificNameID	eventTime	locality	fieldNumber	networkKeys	collectionKey	collectionID	verbatimLocality	projectId	dateIdentified	sampleSizeUnit	sampleSizeValue	identificationReferences	type	locationID	parentEventID	footprintWKT	preparations	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification	otherCatalogNumbers	dynamicProperties	infraspecificEpithet	higherGeography
811981972	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:53.030+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE	35.9017	-6.2417						{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:53.030+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811981972'}]	[]	[]	[]	False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	MA	[]	[]	AFRICA	Morocco	EUROPE		24817	Ifremer			811981972	bio_dba	811981972	150.0	0.0								Detroit de Gibraltar		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																						
811981984	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:52.985+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE	36.2483	-8.0417						{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:52.985+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811981984'}]	[]	[]	[]	False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE		24902	Ifremer			811981984	bio_dba	811981984	1370.0	0.0								Detroit de Gibraltar		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																						
811981994	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:52.994+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE	35.43	-4.2833						{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:52.994+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811981994'}]	[]	[]	[]	False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	MA	[]	[]	AFRICA	Morocco	EUROPE		24975	Ifremer			811981994	bio_dba	811981994	205.0	0.0								Detroit de Gibraltar		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																						
811982033	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:49.918+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE	35.43	-4.29						{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:49.918+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811982033'}]	[]	[]	[]	False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	MA	[]	[]	AFRICA	Morocco	EUROPE		25445	Ifremer			811982033	bio_dba	811982033	195.0	0.0								Detroit de Gibraltar		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																						
811982044	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:49.923+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE	36.6917	-7.3233						{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:49.923+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811982044'}]	[]	[]	[]	False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE		25662	Ifremer			811982044	bio_dba	811982044	544.0	0.0								Detroit de Gibraltar		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																						
811982050	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:49.926+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE	36.2417	-7.94						{}	1984.0	6.0	1.0	1984-06-01	153.0	153.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:49.926+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811982050'}]	[]	[]	[]	False	BOUCHET Philippe	STOCK Jan	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE		25758	Ifremer			811982050	bio_dba	811982050	1182.0	0.0								Detroit de Gibraltar		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																						
203583021	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:54.411+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE	48.6217	-9.8833						{}	1973.0	10.0	1.0	1973-10-01	274.0	274.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:54.411+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '203583021'}]	[]	[]	[]	False	CABIOCH Louis	STOCK Jan	WGS84	Pycnogonida	IE	[]	[]	EUROPE	Ireland	EUROPE		28966	Ifremer			203583021	Biocean	203583021	1180.0	0.0								Golfe de Gascogne		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																						
203583031	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:54.411+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE	48.7883	-11.2						{}	1973.0	10.0	1.0	1973-10-01	274.0	274.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:54.411+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '203583031'}]	[]	[]	[]	False	CABIOCH Louis	STOCK Jan	WGS84	Pycnogonida	IE	[]	[]	EUROPE	Ireland	EUROPE		29443	Ifremer			203583031	Biocean	203583031	1430.0	0.0								Golfe de Gascogne		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																						
811982126	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:49.863+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE	48.6217	-9.8833						{}	1973.0	10.0	1.0	1973-10-01	274.0	274.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:49.863+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811982126'}]	[]	[]	[]	False	CABIOCH Louis	STOCK Jan	WGS84	Pycnogonida	IE	[]	[]	EUROPE	Ireland	EUROPE		28966	Ifremer			811982126	bio_dba	811982126	1180.0	0.0								Golfe de Gascogne		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																						
811982146	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:49.867+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE	48.7883	-11.2						{}	1973.0	10.0	1.0	1973-10-01	274.0	274.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:49.867+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811982146'}]	[]	[]	[]	False	CABIOCH Louis	STOCK Jan	WGS84	Pycnogonida	IE	[]	[]	EUROPE	Ireland	EUROPE		29443	Ifremer			811982146	bio_dba	811982146	1430.0	0.0								Golfe de Gascogne		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																						
1056151377	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:18:11.802+00:00	391	{}	PRESERVED_SPECIMEN	13.0	PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE								{}	1972.0	7.0	17.0	1972-07-17	199.0	199.0	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-23T06:18:11.802+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '3666979'}]	[]	[]	[]	False		Dr Roger Bamber		Pycnogonida		[]	[]			EUROPE	3666979	1998.2359-2368	NHMUK			1056151377	ZOO	c85ab6ed-d660-45b9-8dfb-3fceeac25fb0				1d808a7c-1f9e-4379-9616-edb749ecf10e						Northwestern African coasts, Cape  Verde Slope, 29%00.37'N, 12%15.32'W to 29%00.28'N, 12%14.39'W,  500-463 m.	Station 7968	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']																		Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Callipallenidae	NHMUK:ecatalogue:3666979	"{""associatedMediaCount"": null, ""barcode"": ""011093650"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180304713000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Callipallene producta (Sars, 1888)"", ""determinationTypes"": null, ""donorName"": ""Dr Roger Bamber"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056151377"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""IMS"", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""INEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Minor phyla"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"		
1055720393	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:18:11.803+00:00	391	{}	PRESERVED_SPECIMEN	9.0	PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE								{}	1972.0	7.0	18.0	1972-07-18	200.0	200.0	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-23T06:18:11.803+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '3666982'}]	[]	[]	[]	False		Dr Roger Bamber		Pycnogonida		[]	[]			EUROPE	3666982	1998.2369-2377	NHMUK			1055720393	ZOO	13e236b4-a719-4d53-a5cf-bb4eff0c4add				1d808a7c-1f9e-4379-9616-edb749ecf10e						Northwestern African coasts, Cape  Verde Slope, 28%55.04'N, 12%16'W to 28%55.12'N, 12%15.09'W,  183-165m.	Station 7969	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']																		Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Callipallenidae	NHMUK:ecatalogue:3666982	"{""associatedMediaCount"": null, ""barcode"": ""011093781"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180304713000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Callipallene producta (Sars, 1888)"", ""determinationTypes"": null, ""donorName"": ""Dr Roger Bamber"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1055720393"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""IMS"", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""INEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Minor phyla"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"		
2434399842	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:32.553+00:00	393	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118143	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene producta (Sars, 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	producta	SPECIES	ACCEPTED	NE	-23.416667	-42.45						{}	1970.0	9.0	3.0	1970-09-03	246.0	246.0	['COORDINATE_ROUNDED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2019-03-08T00:00:00.000+00:00	2024-07-23T00:33:32.553+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.3540@CRS'}]	[]	[]	[]	False		Stock J.H.	WGS84	Pycnogonida	BR	[]	[]	LATIN_AMERICA	Brazil	EUROPE	ZMA.PYC.3540@CRS	ZMA.PYC.3540				2434399842	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.3540				0e919a55-08d3-4bd2-aec1-200858fafd92								['17abcf75-2f1e-46dd-bf75-a5b21dd02655']													WholeOrganism (wet specimen)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	03 sep 1970	Animalia|Callipallenidae 				
2434368187	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:19.894+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.334/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'RMNH.PYC.334_1', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.334/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}, {'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.334_1/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'RMNH.PYC.334_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.334_1/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	2.0	PRESENT	4302745	1	54	354	9477065	2011	2118112	2118143	2118143	Callipallene brevirostris producta (Sars G.O., 1888)	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Callipallene	brevirostris	SUBSPECIES	SYNONYM							EUROPE		{}	1963.0	8.0	28.0	1963-08-28	240.0	240.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2021-01-28T00:00:00.000+00:00	2024-07-23T00:33:19.894+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.334@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'RMNH.PYC.334_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.334_1/format/large'}, {'type': 'StillImage', 'format': 'image/jpeg', 'description': 'RMNH.PYC.334_1', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.334/format/large'}]	[]	[]	False	exc. Leidse Biol.			Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	RMNH.PYC.334@CRS	RMNH.PYC.334				2434368187	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.334				0e919a55-08d3-4bd2-aec1-200858fafd92								['17abcf75-2f1e-46dd-bf75-a5b21dd02655']													WholeOrganism (alcohol)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	28 aug. 1963	Animalia|Nymphonidae			producta	
4078754404	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:13.549+00:00	17	{}	PRESERVED_SPECIMEN		PRESENT	5720471	1	54	354	9477065	2011	2118112	2118143	2118143	Pallene producta Sars, 1888	Callipallene producta (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene producta	Pallene	producta	SPECIES	SYNONYM	NE	59.58	10.65	10000.0			EUROPE		{}	1953.0	6.0	27.0	1953-06-27	178.0	178.0	[]	2019-05-20T00:00:00.000+00:00	2024-01-26T11:58:13.549+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F24770'}]	[]	[]	[]	False	Hammerstad, Marit Ellen & Christiansen, Bengt	Knaben, N.	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	urn:catalog:nhmo:F24770	F24770	UiO		Moss	4078754404	ZMO-Crustacea	urn:catalog:nhmo:F24770				a9ab29d6-f380-4193-967f-15a64abc09e7	Crustacea Collection at NHM (Oslo)					Bilekrakken, Jeløya			35701276-4341-4879-a5ba-b503de15e45b	urn:uuid:35701276-4341-4879-a5ba-b503de15e45b														https://ror.org/01xtthb56				{Medium:Ethanol}		
