key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	sex	lifeStage	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	continent	stateProvince	gadm	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetName	recordedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	habitat	municipality	county	verbatimLocality	collectionCode	gbifID	language	occurrenceID	type	vernacularName	ownerInstitutionCode	occurrenceRemarks	higherClassification	parentNameUsage	networkKeys	individualCount	waterBody	institutionKey	collectionKey	identifiedBy	preparations	samplingProtocol	eventID	institutionID	locality	fieldNumber	verbatimDepth	catalogNumber	institutionCode	parentEventID	collectionID	modified	datasetID	elevation	organismQuantity	organismQuantityType	recordNumber	verbatimEventDate	locationID	bibliographicCitation	projectId	depth	acceptedNameUsage	scientificNameID	locationRemarks	dateIdentified	nomenclaturalCode	disposition	materialEntityID	otherCatalogNumbers	taxonID	verbatimIdentification	dynamicProperties
1416926822	eaf9401e-a5e3-4a27-89ad-2d6ac6559167	a41250f0-7c3e-11d8-a19c-b8a03c50a862	7c519b4c-1100-4f39-a95a-9b679b4542e4	ff7bd5db-b724-4932-b496-10ea298851f9	CA	EML	2023-12-14T00:46:43.088+00:00	2024-01-25T01:41:48.203+00:00	300	{}	PRESERVED_SPECIMEN	PRESENT			2117773	1	54	354	9477065	2013	2117630	2117773	2117773	Nymphon longimanum Sars, 1888	Nymphon longimanum Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longimanum	Nymphon	longimanum	SPECIES	ACCEPTED	NE	78.783333	-103.533333		NORTH_AMERICA		{'level0': {'gid': 'CAN', 'name': 'Canada'}, 'level1': {'gid': 'CAN.8_1', 'name': 'Nunavut'}, 'level2': {'gid': 'CAN.8.1_1', 'name': 'Baffin'}, 'level3': {'gid': 'CAN.8.1.2_1', 'name': 'Baffin, Unorganized'}}	North America: Canada, Nunavut, Ellef Ringnes I., Isachsen	1954.0	8.0	5.0	1954-08-05	217.0	217.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-25T01:41:48.203+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'cmn-arctic-marine-benthos-659'}]	[]	[]	[]	True	Natural history museum data on Canadian Arctic marine benthos	MacDonald, Stewart D.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Copyright © Canadian Museum of Nature / Musée canadien de la nature	cmn-arctic-marine-benthos-659					CMNC	1416926822		cmn-arctic-marine-benthos-659	PhysicalObject							5.0	Arctic Archipelago	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	"""Bamber, Roger N."""				http://biocol.org/urn:lsid:biocol.org:col:34935	Station Bay			CMNC 1994-0088	CMN		http://biocol.org/institutional-collection/crustacea-collection							54-08-05			cmn-arctic-marine-benthos	0.0	Nymphon longimanum	urn:lsid:marinespecies.org:taxname:134695	Shelf								
1416926846	eaf9401e-a5e3-4a27-89ad-2d6ac6559167	a41250f0-7c3e-11d8-a19c-b8a03c50a862	7c519b4c-1100-4f39-a95a-9b679b4542e4	ff7bd5db-b724-4932-b496-10ea298851f9	CA	EML	2023-12-14T00:46:43.088+00:00	2024-01-25T01:41:48.206+00:00	300	{}	PRESERVED_SPECIMEN	PRESENT			2117773	1	54	354	9477065	2013	2117630	2117773	2117773	Nymphon longimanum Sars, 1888	Nymphon longimanum Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longimanum	Nymphon	longimanum	SPECIES	ACCEPTED	NE	78.783333	-103.5		NORTH_AMERICA		{'level0': {'gid': 'CAN', 'name': 'Canada'}, 'level1': {'gid': 'CAN.8_1', 'name': 'Nunavut'}, 'level2': {'gid': 'CAN.8.1_1', 'name': 'Baffin'}, 'level3': {'gid': 'CAN.8.1.2_1', 'name': 'Baffin, Unorganized'}}	North America: Canada, Nunavut, Ellef Ringnes I., Isachsen	1954.0	8.0	8.0	1954-08-08	220.0	220.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-25T01:41:48.206+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'cmn-arctic-marine-benthos-661'}]	[]	[]	[]	True	Natural history museum data on Canadian Arctic marine benthos	MacDonald, Stewart D.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Copyright © Canadian Museum of Nature / Musée canadien de la nature	cmn-arctic-marine-benthos-661					CMNC	1416926846		cmn-arctic-marine-benthos-661	PhysicalObject							15.0	Arctic Archipelago	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	"""Bamber, Roger N."""				http://biocol.org/urn:lsid:biocol.org:col:34935	Hole-in-Fog Bay			CMNC 1994-0046	CMN		http://biocol.org/institutional-collection/crustacea-collection							54-08-08			cmn-arctic-marine-benthos	0.0	Nymphon longimanum	urn:lsid:marinespecies.org:taxname:134695	Shelf								
1416926850	eaf9401e-a5e3-4a27-89ad-2d6ac6559167	a41250f0-7c3e-11d8-a19c-b8a03c50a862	7c519b4c-1100-4f39-a95a-9b679b4542e4	ff7bd5db-b724-4932-b496-10ea298851f9	CA	EML	2023-12-14T00:46:43.088+00:00	2024-01-25T01:41:48.206+00:00	300	{}	PRESERVED_SPECIMEN	PRESENT			2117773	1	54	354	9477065	2013	2117630	2117773	2117773	Nymphon longimanum Sars, 1888	Nymphon longimanum Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longimanum	Nymphon	longimanum	SPECIES	ACCEPTED	NE	78.783333	-103.533333		NORTH_AMERICA		{'level0': {'gid': 'CAN', 'name': 'Canada'}, 'level1': {'gid': 'CAN.8_1', 'name': 'Nunavut'}, 'level2': {'gid': 'CAN.8.1_1', 'name': 'Baffin'}, 'level3': {'gid': 'CAN.8.1.2_1', 'name': 'Baffin, Unorganized'}}	North America: Canada, Nunavut, Ellef Ringnes I., Isachsen	1954.0	8.0	10.0	1954-08-10	222.0	222.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-25T01:41:48.206+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'cmn-arctic-marine-benthos-675'}]	[]	[]	[]	True	Natural history museum data on Canadian Arctic marine benthos	MacDonald, Stewart D.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Copyright © Canadian Museum of Nature / Musée canadien de la nature	cmn-arctic-marine-benthos-675					CMNC	1416926850		cmn-arctic-marine-benthos-675	PhysicalObject							33.0	Arctic Archipelago	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	"""Bamber, Roger N."""				http://biocol.org/urn:lsid:biocol.org:col:34935	Hole-in-Fog Bay			CMNC 1994-0075	CMN		http://biocol.org/institutional-collection/crustacea-collection							54-08-10			cmn-arctic-marine-benthos	0.0	Nymphon longimanum	urn:lsid:marinespecies.org:taxname:134695	Shelf								
1416926887	eaf9401e-a5e3-4a27-89ad-2d6ac6559167	a41250f0-7c3e-11d8-a19c-b8a03c50a862	7c519b4c-1100-4f39-a95a-9b679b4542e4	ff7bd5db-b724-4932-b496-10ea298851f9	CA	EML	2023-12-14T00:46:43.088+00:00	2024-01-25T01:41:48.202+00:00	300	{}	PRESERVED_SPECIMEN	PRESENT			2117773	1	54	354	9477065	2013	2117630	2117773	2117773	Nymphon longimanum Sars, 1888	Nymphon longimanum Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longimanum	Nymphon	longimanum	SPECIES	ACCEPTED	NE	78.783333	-103.5		NORTH_AMERICA		{'level0': {'gid': 'CAN', 'name': 'Canada'}, 'level1': {'gid': 'CAN.8_1', 'name': 'Nunavut'}, 'level2': {'gid': 'CAN.8.1_1', 'name': 'Baffin'}, 'level3': {'gid': 'CAN.8.1.2_1', 'name': 'Baffin, Unorganized'}}	North America: Canada, Nunavut, Ellef Ringnes I., Isachsen	1954.0	8.0	11.0	1954-08-11	223.0	223.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-25T01:41:48.202+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'cmn-arctic-marine-benthos-689'}]	[]	[]	[]	True	Natural history museum data on Canadian Arctic marine benthos	MacDonald, Stewart D.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Copyright © Canadian Museum of Nature / Musée canadien de la nature	cmn-arctic-marine-benthos-689					CMNC	1416926887		cmn-arctic-marine-benthos-689	PhysicalObject							1.0	Arctic Archipelago	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	"""Bamber, Roger N."""				http://biocol.org/urn:lsid:biocol.org:col:34935	Hole-in-Fog Bay			CMNC 1994-0054	CMN		http://biocol.org/institutional-collection/crustacea-collection							54-08-11			cmn-arctic-marine-benthos	0.0	Nymphon longimanum	urn:lsid:marinespecies.org:taxname:134695	Shelf								
1416926869	eaf9401e-a5e3-4a27-89ad-2d6ac6559167	a41250f0-7c3e-11d8-a19c-b8a03c50a862	7c519b4c-1100-4f39-a95a-9b679b4542e4	ff7bd5db-b724-4932-b496-10ea298851f9	CA	EML	2023-12-14T00:46:43.088+00:00	2024-01-25T01:41:48.196+00:00	300	{}	PRESERVED_SPECIMEN	PRESENT			2117773	1	54	354	9477065	2013	2117630	2117773	2117773	Nymphon longimanum Sars, 1888	Nymphon longimanum Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longimanum	Nymphon	longimanum	SPECIES	ACCEPTED	NE	78.783333	-103.5		NORTH_AMERICA		{'level0': {'gid': 'CAN', 'name': 'Canada'}, 'level1': {'gid': 'CAN.8_1', 'name': 'Nunavut'}, 'level2': {'gid': 'CAN.8.1_1', 'name': 'Baffin'}, 'level3': {'gid': 'CAN.8.1.2_1', 'name': 'Baffin, Unorganized'}}	North America: Canada, Nunavut, Ellef Ringnes I., Isachsen	1954.0	8.0	11.0	1954-08-11	223.0	223.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-25T01:41:48.196+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'cmn-arctic-marine-benthos-691'}]	[]	[]	[]	True	Natural history museum data on Canadian Arctic marine benthos	MacDonald, Stewart D.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Copyright © Canadian Museum of Nature / Musée canadien de la nature	cmn-arctic-marine-benthos-691					CMNC	1416926869		cmn-arctic-marine-benthos-691	PhysicalObject							2.0	Arctic Archipelago	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	"""Bamber, Roger N."""				http://biocol.org/urn:lsid:biocol.org:col:34935	Hole-in-Fog Bay			CMNC 1994-0091	CMN		http://biocol.org/institutional-collection/crustacea-collection							54-08-11			cmn-arctic-marine-benthos	0.0	Nymphon longimanum	urn:lsid:marinespecies.org:taxname:134695	Shelf								
1416926916	eaf9401e-a5e3-4a27-89ad-2d6ac6559167	a41250f0-7c3e-11d8-a19c-b8a03c50a862	7c519b4c-1100-4f39-a95a-9b679b4542e4	ff7bd5db-b724-4932-b496-10ea298851f9	CA	EML	2023-12-14T00:46:43.088+00:00	2024-01-25T01:41:47.686+00:00	300	{}	PRESERVED_SPECIMEN	PRESENT			2117773	1	54	354	9477065	2013	2117630	2117773	2117773	Nymphon longimanum Sars, 1888	Nymphon longimanum Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longimanum	Nymphon	longimanum	SPECIES	ACCEPTED	NE	78.783333	-103.5		NORTH_AMERICA		{'level0': {'gid': 'CAN', 'name': 'Canada'}, 'level1': {'gid': 'CAN.8_1', 'name': 'Nunavut'}, 'level2': {'gid': 'CAN.8.1_1', 'name': 'Baffin'}, 'level3': {'gid': 'CAN.8.1.2_1', 'name': 'Baffin, Unorganized'}}	North America: Canada, Nunavut, Ellef Ringnes I., Isachsen	1954.0	8.0	18.0	1954-08-18	230.0	230.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-25T01:41:47.686+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'cmn-arctic-marine-benthos-705'}]	[]	[]	[]	True	Natural history museum data on Canadian Arctic marine benthos	MacDonald, Stewart D.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Copyright © Canadian Museum of Nature / Musée canadien de la nature	cmn-arctic-marine-benthos-705					CMNC	1416926916		cmn-arctic-marine-benthos-705	PhysicalObject							1.0	Arctic Archipelago	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	"""Bamber, Roger N."""				http://biocol.org/urn:lsid:biocol.org:col:34935	Hole-in-the-Fog Bay			CMNC 1994-0060	CMN		http://biocol.org/institutional-collection/crustacea-collection							54-08-18			cmn-arctic-marine-benthos	0.0	Nymphon longimanum	urn:lsid:marinespecies.org:taxname:134695	Shelf								
1416926890	eaf9401e-a5e3-4a27-89ad-2d6ac6559167	a41250f0-7c3e-11d8-a19c-b8a03c50a862	7c519b4c-1100-4f39-a95a-9b679b4542e4	ff7bd5db-b724-4932-b496-10ea298851f9	CA	EML	2023-12-14T00:46:43.088+00:00	2024-01-25T01:41:47.679+00:00	300	{}	PRESERVED_SPECIMEN	PRESENT			2117773	1	54	354	9477065	2013	2117630	2117773	2117773	Nymphon longimanum Sars, 1888	Nymphon longimanum Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longimanum	Nymphon	longimanum	SPECIES	ACCEPTED	NE	78.783333	-103.5		NORTH_AMERICA		{'level0': {'gid': 'CAN', 'name': 'Canada'}, 'level1': {'gid': 'CAN.8_1', 'name': 'Nunavut'}, 'level2': {'gid': 'CAN.8.1_1', 'name': 'Baffin'}, 'level3': {'gid': 'CAN.8.1.2_1', 'name': 'Baffin, Unorganized'}}	North America: Canada, Nunavut, Ellef Ringnes I., Isachsen	1954.0	8.0	19.0	1954-08-19	231.0	231.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-25T01:41:47.679+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'cmn-arctic-marine-benthos-707'}]	[]	[]	[]	True	Natural history museum data on Canadian Arctic marine benthos	MacDonald, Stewart D.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Copyright © Canadian Museum of Nature / Musée canadien de la nature	cmn-arctic-marine-benthos-707					CMNC	1416926890		cmn-arctic-marine-benthos-707	PhysicalObject							28.0	Arctic Archipelago	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	"""Bamber, Roger N."""				http://biocol.org/urn:lsid:biocol.org:col:34935	Hole-in-Fog Bay			CMNC 1994-0069	CMN		http://biocol.org/institutional-collection/crustacea-collection							54-08-19			cmn-arctic-marine-benthos	0.0	Nymphon longimanum	urn:lsid:marinespecies.org:taxname:134695	Shelf								
1416926894	eaf9401e-a5e3-4a27-89ad-2d6ac6559167	a41250f0-7c3e-11d8-a19c-b8a03c50a862	7c519b4c-1100-4f39-a95a-9b679b4542e4	ff7bd5db-b724-4932-b496-10ea298851f9	CA	EML	2023-12-14T00:46:43.088+00:00	2024-01-25T01:41:47.673+00:00	300	{}	PRESERVED_SPECIMEN	PRESENT		Adult	2117773	1	54	354	9477065	2013	2117630	2117773	2117773	Nymphon longimanum Sars, 1888	Nymphon longimanum Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longimanum	Nymphon	longimanum	SPECIES	ACCEPTED	NE	78.783333	-103.5		NORTH_AMERICA		{'level0': {'gid': 'CAN', 'name': 'Canada'}, 'level1': {'gid': 'CAN.8_1', 'name': 'Nunavut'}, 'level2': {'gid': 'CAN.8.1_1', 'name': 'Baffin'}, 'level3': {'gid': 'CAN.8.1.2_1', 'name': 'Baffin, Unorganized'}}	North America: Canada, Nunavut, Ellef Ringnes I., Isachsen	1954.0	8.0	19.0	1954-08-19	231.0	231.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-25T01:41:47.673+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'cmn-arctic-marine-benthos-711'}]	[]	[]	[]	True	Natural history museum data on Canadian Arctic marine benthos	MacDonald, Stewart D.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Copyright © Canadian Museum of Nature / Musée canadien de la nature	cmn-arctic-marine-benthos-711					CMNC	1416926894		cmn-arctic-marine-benthos-711	PhysicalObject							1.0	Arctic Archipelago	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	"""Bamber, Roger N."""				http://biocol.org/urn:lsid:biocol.org:col:34935	Hole-in-Fog Bay			CMNC 1994-0085	CMN		http://biocol.org/institutional-collection/crustacea-collection							54-08-19			cmn-arctic-marine-benthos	0.0	Nymphon longimanum	urn:lsid:marinespecies.org:taxname:134695	Shelf								
1804352352	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:10.859+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT			2117773	1	54	354	9477065	2013	2117630	2117773	2117773	Nymphon longimanum Sars, 1888	Nymphon longimanum Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longimanum	Nymphon	longimanum	SPECIES	ACCEPTED	NE	78.7833	-103.533		NORTH_AMERICA	Nunavut (Terr.)	{'level0': {'gid': 'CAN', 'name': 'Canada'}, 'level1': {'gid': 'CAN.8_1', 'name': 'Nunavut'}, 'level2': {'gid': 'CAN.8.1_1', 'name': 'Baffin'}, 'level3': {'gid': 'CAN.8.1.2_1', 'name': 'Baffin, Unorganized'}}		1954.0	8.0	5.0	1954-08-05	217.0	217.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:10.859+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'e6ef20e4-34a6-4a64-3c9d-ce026dd03ca5'}]	[]	[]	[]	True	Crustacea	MacDonald, Stewart D.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Canadian Museum of Nature	e6ef20e4-34a6-4a64-3c9d-ce026dd03ca5		Isachsen	Ellef Ringnes I.		CMNC	1804352352	en	e6ef20e4-34a6-4a64-3c9d-ce026dd03ca5	PhysicalObject			males carrying eggs; males carrying eggs\nPrior Description: false	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;			118.0		c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	Bamber, Roger N.	fluid			http://biocol.org/urn:lsid:biocol.org:col:34935	Station Bay			CMNC 1994-0082	CMN		http://grbio.org/cool/sjd8-70zp	2021-05-28T20:25:00.000+00:00						1954-08-05	CMNFI 1960-0444B	(CMNC 1994-0082)						1993-09-14T00:00:00							
1804343564	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:15.406+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT			2117773	1	54	354	9477065	2013	2117630	2117773	2117773	Nymphon longimanum Sars, 1888	Nymphon longimanum Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longimanum	Nymphon	longimanum	SPECIES	ACCEPTED	NE	76.2333	-119.333		NORTH_AMERICA	Northwest Territories (Terr.)	{'level0': {'gid': 'CAN', 'name': 'Canada'}, 'level1': {'gid': 'CAN.6_1', 'name': 'Northwest Territories'}, 'level2': {'gid': 'CAN.6.2_1', 'name': 'Inuvik'}, 'level3': {'gid': 'CAN.6.2.8_1', 'name': 'Inuvik, Unorganized'}}		1952.0	7.0	16.0	1952-07-16	198.0	198.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:15.406+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'c0ef976c-3cbe-cbe4-548a-fc2cfcc44de2'}]	[]	[]	[]	True	Crustacea	MacDonald, Stewart D.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Canadian Museum of Nature	c0ef976c-3cbe-cbe4-548a-fc2cfcc44de2			Prince Patrick I.		CMNC	1804343564	en	c0ef976c-3cbe-cbe4-548a-fc2cfcc44de2	PhysicalObject				Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;			1.0		c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	Bamber, Roger N.	fluid			http://biocol.org/urn:lsid:biocol.org:col:34935				CMNC 1994-0058	CMN		http://grbio.org/cool/sjd8-70zp	2021-05-28T20:25:00.000+00:00						1952-07-16	CMNC 1994-0058	(CMNC 1994-0058)						1993-09-14T00:00:00							
1416926773	eaf9401e-a5e3-4a27-89ad-2d6ac6559167	a41250f0-7c3e-11d8-a19c-b8a03c50a862	7c519b4c-1100-4f39-a95a-9b679b4542e4	ff7bd5db-b724-4932-b496-10ea298851f9	CA	EML	2023-12-14T00:46:43.088+00:00	2024-01-25T01:41:46.816+00:00	300	{}	PRESERVED_SPECIMEN	PRESENT			2117773	1	54	354	9477065	2013	2117630	2117773	2117773	Nymphon longimanum Sars, 1888	Nymphon longimanum Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longimanum	Nymphon	longimanum	SPECIES	ACCEPTED	NE	76.233333	-119.333333		NORTH_AMERICA		{'level0': {'gid': 'CAN', 'name': 'Canada'}, 'level1': {'gid': 'CAN.6_1', 'name': 'Northwest Territories'}, 'level2': {'gid': 'CAN.6.2_1', 'name': 'Inuvik'}, 'level3': {'gid': 'CAN.6.2.8_1', 'name': 'Inuvik, Unorganized'}}	North America: Canada, Northwest Territories, Prince Patrick I., Mould Bay	1952.0	7.0	16.0	1952-07-16	198.0	198.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-25T01:41:46.816+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'cmn-arctic-marine-benthos-583'}]	[]	[]	[]	True	Natural history museum data on Canadian Arctic marine benthos	MacDonald, Stewart D.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Copyright © Canadian Museum of Nature / Musée canadien de la nature	cmn-arctic-marine-benthos-583					CMNC	1416926773		cmn-arctic-marine-benthos-583	PhysicalObject							1.0	Arctic Archipelago	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	"""Bamber, Roger N."""				http://biocol.org/urn:lsid:biocol.org:col:34935				CMNC 1994-0058	CMN		http://biocol.org/institutional-collection/crustacea-collection							52-07-16			cmn-arctic-marine-benthos	0.0	Nymphon longimanum	urn:lsid:marinespecies.org:taxname:134695	Shelf								
