key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	depthAccuracy	verbatimLocality	coordinateUncertaintyInMeters	stateProvince	recordNumber	eventID	informationWithheld	habitat	footprintWKT	identificationVerificationStatus	taxonID	verbatimDepth	taxonConceptID	http://unknown.org/rightsHolder	georeferenceVerificationStatus	locationRemarks	sex	waterBody	higherGeography	datasetName	preparations	institutionID	verbatimEventDate	locationID	higherClassification	infraspecificEpithet	rightsHolder	nomenclaturalCode	samplingProtocol	identificationReferences	scientificNameID	taxonRemarks	lifeStage	dateIdentified	organismQuantity	organismQuantityType	datasetID	disposition	ownerInstitutionCode	materialEntityID	otherCatalogNumbers	language	type	dynamicProperties	identificationQualifier	elevation	elevationAccuracy	acceptedNameUsage	georeferenceProtocol	namePublishedInYear	originalNameUsageID	acceptedNameUsageID	namePublishedIn	originalNameUsage	bibliographicCitation	typeStatus
3774616647	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:42.875+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE				EUROPE	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:42.875+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852492/874521/147478'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87		False		S. Schüller		Pycnogonida	HR	[]	[]	EUROPE	Croatia	EUROPE	http://id.zfmk.de/collection_ZFMK/223852492/874521/147478	ZFMK-Pa-00331	ZFMK	Rovinj, Volkspark		3774616647	Pa	http://id.zfmk.de/collection_ZFMK/223852492/874521/147478																																																									
3774616539	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:42.188+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE				EUROPE	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:42.188+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852493/874522/147479'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87		False		S. Schüller		Pycnogonida	HR	[]	[]	EUROPE	Croatia	EUROPE	http://id.zfmk.de/collection_ZFMK/223852493/874522/147479	ZFMK-Pa-00332	ZFMK	Rovinj - Banjole		3774616539	Pa	http://id.zfmk.de/collection_ZFMK/223852493/874522/147479																																																									
3774616663	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:42.928+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE				EUROPE	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:42.928+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852494/874523/147480'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87		False		S. Schüller		Pycnogonida	HR	[]	[]	EUROPE	Croatia	EUROPE	http://id.zfmk.de/collection_ZFMK/223852494/874523/147480	ZFMK-Pa-00333	ZFMK	Rovinj - Banjole		3774616663	Pa	http://id.zfmk.de/collection_ZFMK/223852494/874523/147480																																																									
3774616745	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:43.452+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE				EUROPE	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:43.452+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852495/874524/147481'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87		False		S. Schüller		Pycnogonida	HR	[]	[]	EUROPE	Croatia	EUROPE	http://id.zfmk.de/collection_ZFMK/223852495/874524/147481	ZFMK-Pa-00334	ZFMK	Rovinj - Banjole		3774616745	Pa	http://id.zfmk.de/collection_ZFMK/223852495/874524/147481																																																									
3774616330	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:40.578+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE				EUROPE	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:40.578+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852496/874525/147482'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87		False		S. Schüller		Pycnogonida	HR	[]	[]	EUROPE	Croatia	EUROPE	http://id.zfmk.de/collection_ZFMK/223852496/874525/147482	ZFMK-Pa-00335	ZFMK	Rovinj - Banjole		3774616330	Pa	http://id.zfmk.de/collection_ZFMK/223852496/874525/147482																																																									
3774616466	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:41.753+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE				EUROPE	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:41.753+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852497/874526/147483'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87		False		S. Schüller		Pycnogonida	HR	[]	[]	EUROPE	Croatia	EUROPE	http://id.zfmk.de/collection_ZFMK/223852497/874526/147483	ZFMK-Pa-00336	ZFMK	Rovinj - Banjole		3774616466	Pa	http://id.zfmk.de/collection_ZFMK/223852497/874526/147483																																																									
3774616484	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:41.945+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE				EUROPE	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:41.945+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852498/874527/147484'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87		False		S. Schüller		Pycnogonida	HR	[]	[]	EUROPE	Croatia	EUROPE	http://id.zfmk.de/collection_ZFMK/223852498/874527/147484	ZFMK-Pa-00337	ZFMK	Rovinj - Banjole		3774616484	Pa	http://id.zfmk.de/collection_ZFMK/223852498/874527/147484																																																									
3774616309	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:40.193+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE				EUROPE	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:40.193+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852499/874528/147485'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87		False		S. Schüller		Pycnogonida	HR	[]	[]	EUROPE	Croatia	EUROPE	http://id.zfmk.de/collection_ZFMK/223852499/874528/147485	ZFMK-Pa-00338	ZFMK	Rovinj - Banjole		3774616309	Pa	http://id.zfmk.de/collection_ZFMK/223852499/874528/147485																																																									
3774616322	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:40.458+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE				EUROPE	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:40.458+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852500/874529/147486'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87		False		S. Schüller		Pycnogonida	HR	[]	[]	EUROPE	Croatia	EUROPE	http://id.zfmk.de/collection_ZFMK/223852500/874529/147486	ZFMK-Pa-00339	ZFMK	Rovinj - Banjole		3774616322	Pa	http://id.zfmk.de/collection_ZFMK/223852500/874529/147486																																																									
3774616604	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:42.532+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE				EUROPE	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:42.532+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852501/874530/147487'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87		False		S. Schüller		Pycnogonida	HR	[]	[]	EUROPE	Croatia	EUROPE	http://id.zfmk.de/collection_ZFMK/223852501/874530/147487	ZFMK-Pa-00340	ZFMK	Rovinj - Banjole		3774616604	Pa	http://id.zfmk.de/collection_ZFMK/223852501/874530/147487																																																									
3774616338	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:40.679+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE				EUROPE	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:40.679+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852502/874531/147488'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87		False		S. Schüller		Pycnogonida	HR	[]	[]	EUROPE	Croatia	EUROPE	http://id.zfmk.de/collection_ZFMK/223852502/874531/147488	ZFMK-Pa-00341	ZFMK	Rovinj - Banjole		3774616338	Pa	http://id.zfmk.de/collection_ZFMK/223852502/874531/147488																																																									
3774616447	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:41.617+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE				EUROPE	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:41.617+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852503/874532/147489'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87		False		S. Schüller		Pycnogonida	HR	[]	[]	EUROPE	Croatia	EUROPE	http://id.zfmk.de/collection_ZFMK/223852503/874532/147489	ZFMK-Pa-00342	ZFMK	Rovinj - Banjole		3774616447	Pa	http://id.zfmk.de/collection_ZFMK/223852503/874532/147489																																																									
3774616502	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:42.057+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE				EUROPE	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:42.057+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852504/874533/147490'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87		False		S. Schüller		Pycnogonida	HR	[]	[]	EUROPE	Croatia	EUROPE	http://id.zfmk.de/collection_ZFMK/223852504/874533/147490	ZFMK-Pa-00343	ZFMK	Rovinj, San Giovanni		3774616502	Pa	http://id.zfmk.de/collection_ZFMK/223852504/874533/147490																																																									
3774616422	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:41.409+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE				EUROPE	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:41.409+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852505/874534/147491'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87		False		S. Schüller		Pycnogonida	HR	[]	[]	EUROPE	Croatia	EUROPE	http://id.zfmk.de/collection_ZFMK/223852505/874534/147491	ZFMK-Pa-00344	ZFMK	Rovinj, San Giovanni		3774616422	Pa	http://id.zfmk.de/collection_ZFMK/223852505/874534/147491																																																									
3774616758	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:43.513+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE				EUROPE	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:43.513+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852506/874535/147492'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87		False		S. Schüller		Pycnogonida	HR	[]	[]	EUROPE	Croatia	EUROPE	http://id.zfmk.de/collection_ZFMK/223852506/874535/147492	ZFMK-Pa-00345	ZFMK	Rovinj, San Giovanni		3774616758	Pa	http://id.zfmk.de/collection_ZFMK/223852506/874535/147492																																																									
3774616704	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:43.194+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE				EUROPE	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:43.194+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852507/874536/147493'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87		False		S. Schüller		Pycnogonida	HR	[]	[]	EUROPE	Croatia	EUROPE	http://id.zfmk.de/collection_ZFMK/223852507/874536/147493	ZFMK-Pa-00346	ZFMK	Rovinj, San Giovanni		3774616704	Pa	http://id.zfmk.de/collection_ZFMK/223852507/874536/147493																																																									
3774616340	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:40.681+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE				EUROPE	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:40.681+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852508/874537/147494'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87		False		S. Schüller		Pycnogonida	HR	[]	[]	EUROPE	Croatia	EUROPE	http://id.zfmk.de/collection_ZFMK/223852508/874537/147494	ZFMK-Pa-00347	ZFMK	Rovinj, I. Katarina		3774616340	Pa	http://id.zfmk.de/collection_ZFMK/223852508/874537/147494																																																									
3774616609	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:42.544+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE				EUROPE	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:42.544+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852509/874538/147495'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87		False		S. Schüller		Pycnogonida	HR	[]	[]	EUROPE	Croatia	EUROPE	http://id.zfmk.de/collection_ZFMK/223852509/874538/147495	ZFMK-Pa-00348	ZFMK	Rovinj, I. Katarina		3774616609	Pa	http://id.zfmk.de/collection_ZFMK/223852509/874538/147495																																																									
3774616469	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:41.760+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT	2118145	1	54	354	9477065	2011	2118112	2118145	2118145	Callipallene spectrum (Dohrn, 1881)	Callipallene spectrum (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene spectrum	Callipallene	spectrum	SPECIES	ACCEPTED	NE				EUROPE	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:41.760+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852510/874539/147496'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87		False		F. Krapp		Pycnogonida	HR	[]	[]	EUROPE	Croatia	EUROPE	http://id.zfmk.de/collection_ZFMK/223852510/874539/147496	ZFMK-Pa-00349	ZFMK	Rovinj - Banjole		3774616469	Pa	http://id.zfmk.de/collection_ZFMK/223852510/874539/147496																																																									
