key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	elevation	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	acceptedNameUsage	institutionID	locality	collectionCode	gbifID	occurrenceID	parentNameUsageID	previousIdentifications	institutionCode	acceptedNameUsageID	identificationRemarks	verbatimElevation	higherClassification	collectionID	parentNameUsage	continent	coordinateUncertaintyInMeters	datasetName	http://unknown.org/nick	verbatimEventDate	verbatimLocality	taxonID	catalogNumber	occurrenceRemarks	http://unknown.org/captive	identificationID	depth	depthAccuracy	waterBody	samplingProtocol	eventID	scientificNameID	footprintWKT	eventTime	fieldNumber	networkKeys	collectionKey	verbatimDepth	ownerInstitutionCode	parentEventID	stateProvince	county	language	type	locationID	bibliographicCitation	datasetID	verbatimIdentification	otherCatalogNumbers	habitat	georeferenceRemarks	higherGeography	dynamicProperties	lifeStage	organismQuantity	organismQuantityType	recordNumber	nomenclaturalCode	disposition	materialEntityID	georeferenceProtocol	verbatimCoordinateSystem	projectId	locationRemarks
1322873707	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:35.073+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117751	1	54	354	9477065	2013	2117630	2117751	2117751	Nymphon serratum G.O.Sars, 1879	Nymphon serratum G.O.Sars, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon serratum	Nymphon	serratum	SPECIES	ACCEPTED	NE					{}	1937.0	8.0	2.0	1937-08-02	214.0	214.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2013-01-11T15:44:00.000+00:00	2024-07-02T12:38:35.073+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3faea4dd4-4a1f-4d6a-b6bb-bb6fc7cc3fde'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	R. Bartlett	Hedgpeth, J. W.	Alcohol (Ethanol)		Pycnogonida	GL	[]	[]	NORTH_AMERICA	Greenland	NORTH_AMERICA		http://n2t.net/ark:/65665/3faea4dd4-4a1f-4d6a-b6bb-bb6fc7cc3fde		urn:lsid:biocol.org:col:34871	Cape Chalon, Between Capes Alexander And Chalon.	IZ	1322873707	http://n2t.net/ark:/65665/3faea4dd4-4a1f-4d6a-b6bb-bb6fc7cc3fde			USNM				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		NORTH_AMERICA		NMNH Extant Biology		02 AUG 1937			USNM 80737				59.5	13.5	Arctic Ocean							['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	0174f5b3-da29-4967-b8dc-ce75ed53e35d								29					Rocks.		Arctic Ocean, Greenland												
1056221165	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:17:58.425+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1976 - 1984: page 77', 'http://purl.org/dc/terms/created': '1187782311000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/fe909050-f1b3-4317-8376-6a0f46ced068'}]}	PRESERVED_SPECIMEN		PRESENT	2117751	1	54	354	9477065	2013	2117630	2117751	2117751	Nymphon serratum G.O.Sars, 1879	Nymphon serratum G.O.Sars, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon serratum	Nymphon	serratum	SPECIES	ACCEPTED	NE					{}	1936.0			1936			['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-23T06:17:58.425+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '2233484'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1976 - 1984: page 77', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/fe909050-f1b3-4317-8376-6a0f46ced068'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False		G J. Cranmer			Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		2233484			SW Bear Island	ZOO	1056221165	de3a8ecf-7eeb-4b27-87d0-e8ba853cf0b4			NHMUK				Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae			EUROPE							1978.167						Norwegian Sea							['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']													NHMUK:ecatalogue:2233484			Europe; Norway	"{""associatedMediaCount"": 1, ""barcode"": ""011145687"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1311774374000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Nymphon serratum Sars, 1879"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056221165"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR06"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"											
1056172168	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:19:06.966+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1976 - 1984: page 77', 'http://purl.org/dc/terms/created': '1187782311000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/fe909050-f1b3-4317-8376-6a0f46ced068'}]}	PRESERVED_SPECIMEN		PRESENT	2117751	1	54	354	9477065	2013	2117630	2117751	2117751	Nymphon serratum G.O.Sars, 1879	Nymphon serratum G.O.Sars, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon serratum	Nymphon	serratum	SPECIES	ACCEPTED	NE					{}	1936.0			1936			['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-23T06:19:06.966+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '2238591'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1976 - 1984: page 77', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/fe909050-f1b3-4317-8376-6a0f46ced068'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False		G J. Cranmer			Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		2238591			SW Bear Island	ZOO	1056172168	147a5d93-cc61-4665-9840-d13561879950			NHMUK				Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae			EUROPE							1978.167						Norwegian Sea							['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']													NHMUK:ecatalogue:2238591			Europe; Norway	"{""associatedMediaCount"": 1, ""barcode"": ""011145688"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1311898333000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Nymphon serratum Sars, 1879"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056172168"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR06"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"											
4078743785	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:07.072+00:00	17	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117751	1	54	354	9477065	2013	2117630	2117751	2117751	Nymphon serratum G.O.Sars, 1879	Nymphon serratum G.O.Sars, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon serratum	Nymphon	serratum	SPECIES	ACCEPTED	NE	1961-01-01T00:00:00				{}	1930.0	8.0	16.0	1930-08-16	228.0	228.0	['COUNTRY_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-01-13T00:00:00.000+00:00	2024-01-26T11:58:07.072+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F3819'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Franz Josef Land ekspedisjonen	Knaben, Nils			Pycnogonida		[]	[]			EUROPE		urn:catalog:nhmo:F3819		https://ror.org/01xtthb56	St. XVIII	ZMO-Crustacea	4078743785	urn:catalog:nhmo:F3819			UiO					urn:uuid:35701276-4341-4879-a5ba-b503de15e45b		EUROPE	10000.0	Crustacea Collection at NHM (Oslo)					F3819														35701276-4341-4879-a5ba-b503de15e45b																{Medium:Ethanol},{Expedition:Franz Josef Land ekspedisjonen},{Station number:18}											
1320586630	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:22.264+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117751	1	54	354	9477065	2013	2117630	2117751	2117751	Nymphon serratum G.O.Sars, 1879	Nymphon serratum G.O.Sars, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon serratum	Nymphon	serratum	SPECIES	ACCEPTED	NE		66.77	-79.25		{}	1927.0	8.0	13.0	1927-08-13	225.0	225.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2013-02-08T17:16:00.000+00:00	2024-07-02T12:38:22.264+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/395b2ed66-df44-47b2-a0e9-667551dae89e'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	True	R. Bartlett	Giltay, L.	Alcohol (Ethanol)	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		http://n2t.net/ark:/65665/395b2ed66-df44-47b2-a0e9-667551dae89e		urn:lsid:biocol.org:col:34871	Foxe Basin, Center Of Basin	IZ	1320586630	http://n2t.net/ark:/65665/395b2ed66-df44-47b2-a0e9-667551dae89e			USNM				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6				NMNH Extant Biology		13 AUG 1927			USNM 75330				65.0	3.0	Arctic Ocean							['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	0174f5b3-da29-4967-b8dc-ce75ed53e35d				Northwest Territories											Arctic Ocean, Canada, Northwest Territories									unknown, from legacy	Degrees Minutes Seconds		
1416932434	eaf9401e-a5e3-4a27-89ad-2d6ac6559167	a41250f0-7c3e-11d8-a19c-b8a03c50a862	7c519b4c-1100-4f39-a95a-9b679b4542e4	ff7bd5db-b724-4932-b496-10ea298851f9	CA	EML	2023-12-14T00:46:43.088+00:00	2024-01-25T01:41:46.282+00:00	300	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117751	1	54	354	9477065	2013	2117630	2117751	2117751	Nymphon serratum G.O.Sars, 1879	Nymphon serratum G.O.Sars, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon serratum	Nymphon	serratum	SPECIES	ACCEPTED	NE		66.77	-79.25		{}	1927.0	8.0	13.0	1927-08-13	225.0	225.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']		2024-01-25T01:41:46.282+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/395b2ed66-df44-47b2-a0e9-667551dae89e'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	True	Bartlett, R. A.	"""Giltay, L."""		WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	"""Information provided with the permission of the National Museum of Natural History, Smithsonian Institution, 10th and Constitution Ave. N.W., Washington, DC 20560-0193"""	http://n2t.net/ark:/65665/395b2ed66-df44-47b2-a0e9-667551dae89e	Nymphon serratum	http://biocol.org/urn:lsid:biocol.org:col:34871	Canada	Invertebrate Zoology	1416932434	http://n2t.net/ark:/65665/395b2ed66-df44-47b2-a0e9-667551dae89e			USNM					http://grbio.org/institutional-collection/department-invertebrate-zoology				Natural history museum data on Canadian Arctic marine benthos		27-08-13			USNM 75330				65.0		Hudson Bay Complex			urn:lsid:marinespecies.org:taxname:134707					0174f5b3-da29-4967-b8dc-ce75ed53e35d	65						PhysicalObject								Arctic Ocean											cmn-arctic-marine-benthos	Shelf
2423569836	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:25.588+00:00	334	{}	HUMAN_OBSERVATION		PRESENT	2117751	1	54	354	9477065	2013	2117630	2117751	2117751	Nymphon serratum G.O.Sars, 1879	Nymphon serratum G.O.Sars, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon serratum	Nymphon	serratum	SPECIES	ACCEPTED	NE		74.167	54.333		{}	1921.0	8.0	17.0	1921-08-17	229.0	229.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']		2024-07-22T12:00:25.588+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4280'}]	[]	[]	[]		False				WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			4280				2006B3	2423569836	4280			ArcOD															;;134707;Malygin			1560.0					urn:lsid:marinespecies.org:taxname:134707				['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																												
2423569288	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:25.724+00:00	334	{}	HUMAN_OBSERVATION		PRESENT	2117751	1	54	354	9477065	2013	2117630	2117751	2117751	Nymphon serratum G.O.Sars, 1879	Nymphon serratum G.O.Sars, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon serratum	Nymphon	serratum	SPECIES	ACCEPTED	NE		70.699997	58.549999		{}	1921.0	8.0	26.0	1921-08-26	238.0	238.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']		2024-07-22T12:00:25.724+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4335'}]	[]	[]	[]		False	Gorbunov			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			4335				2006B3	2423569288	4335			ArcOD															;;134707;Malygin			1450.0					urn:lsid:marinespecies.org:taxname:134707				['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																												
3024487649	e3992de2-60bf-4cdf-9bc5-3e4525d017d6	e88c96a3-5884-4e51-a580-e417ca4c9eed	712ce2e3-1409-45c1-9bd4-904991c8aa19	e88c96a3-5884-4e51-a580-e417ca4c9eed	BE	EML	2024-07-17T09:07:44.666+00:00	2024-07-17T09:08:08.311+00:00	174	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number of individuals in container', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/4f4d07ef-1807-4e81-b3ed-b28f393e6ef2', 'http://rs.tdwg.org/dwc/terms/measurementType': 'count'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/LSTAGE01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S11/current/S1152', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/4f4d07ef-1807-4e81-b3ed-b28f393e6ef2', 'http://rs.tdwg.org/dwc/terms/measurementType': 'lifestage'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/ENTSEX01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S10/current/S104', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/4f4d07ef-1807-4e81-b3ed-b28f393e6ef2', 'http://rs.tdwg.org/dwc/terms/measurementType': 'sex'}]}	PRESERVED_SPECIMEN		PRESENT	2117751	1	54	354	9477065	2013	2117630	2117751	2117751	Nymphon serratum G.O.Sars, 1879	Nymphon serratum G.O.Sars, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon serratum	Nymphon	serratum	SPECIES	ACCEPTED	NE	1931-01-01T00:00:00	70.583333	58.366667		{}	1907.0	8.0	16.0	1907-08-16	228.0	228.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2021-01-04T11:17:59.958+00:00	2024-07-17T09:08:08.311+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'https://darwin.naturalsciences.be/uri/object/4f4d07ef-1807-4e81-b3ed-b28f393e6ef2'}]	[]	[]	[]	c2bfdeef-9c03-435e-8465-c483dadd6995	True		Giltay L.B. (Dr.)	container type: vial; preservation method: alcohol	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	Royal Belgian Institute of Natural Sciences	https://darwin.naturalsciences.be/uri/object/4f4d07ef-1807-4e81-b3ed-b28f393e6ef2		https://ror.org/02y22ws83	Cara See	INV-OTH	3024487649	https://darwin.naturalsciences.be/uri/object/4f4d07ef-1807-4e81-b3ed-b28f393e6ef2			RBINS					f68566db-1ecc-4dd1-9743-fa7035a413ec	Nymphon Fabricius, 1794		1.0				Kara Sea		INV.69201						Cara See			urn:lsid:marinespecies.org:taxname:134707			8719/St.149	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	f68566db-1ecc-4dd1-9743-fa7035a413ec		RBINS						http://www.geonames.org/1504324		be_rbins_invertebrates_cheliceratamarine							Unknown	1.0	SpecimensInContainer	urn:catalog:RBINS:IG:8719	ICZN	Present	4f4d07ef-1807-4e81-b3ed-b28f393e6ef2				
3025956946	8138eb72-f762-11e1-a439-00145eb45e9a	e88c96a3-5884-4e51-a580-e417ca4c9eed	712ce2e3-1409-45c1-9bd4-904991c8aa19	e88c96a3-5884-4e51-a580-e417ca4c9eed	BE	EML	2024-01-29T10:56:16.469+00:00	2024-01-29T14:49:28.924+00:00	274	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number of individuals in container', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/4f4d07ef-1807-4e81-b3ed-b28f393e6ef2', 'http://rs.tdwg.org/dwc/terms/measurementType': 'count'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/LSTAGE01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S11/current/S1152', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/4f4d07ef-1807-4e81-b3ed-b28f393e6ef2', 'http://rs.tdwg.org/dwc/terms/measurementType': 'lifestage'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/ENTSEX01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S10/current/S104', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/4f4d07ef-1807-4e81-b3ed-b28f393e6ef2', 'http://rs.tdwg.org/dwc/terms/measurementType': 'sex'}]}	PRESERVED_SPECIMEN		PRESENT	2117751	1	54	354	9477065	2013	2117630	2117751	2117751	Nymphon serratum G.O.Sars, 1879	Nymphon serratum G.O.Sars, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon serratum	Nymphon	serratum	SPECIES	ACCEPTED	NE	1931-01-01T00:00:00	70.583333	58.366667		{}	1907.0	8.0	16.0	1907-08-16	228.0	228.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'TYPE_STATUS_INVALID', 'INSTITUTION_MATCH_NONE']	2021-01-04T11:17:59.958+00:00	2024-01-29T14:49:28.924+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'https://darwin.naturalsciences.be/uri/object/4f4d07ef-1807-4e81-b3ed-b28f393e6ef2'}]	[]	[]	[]		True		Giltay L.B. (Dr.)	container type: vial; preservation method: alcohol	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	Royal Belgian Institute of Natural Sciences	https://darwin.naturalsciences.be/uri/object/4f4d07ef-1807-4e81-b3ed-b28f393e6ef2		https://www.wikidata.org/wiki/Q222297	Cara See	urn:catalog:RBINS:Pycnogonida	3025956946	https://darwin.naturalsciences.be/uri/object/4f4d07ef-1807-4e81-b3ed-b28f393e6ef2			RBINS-Scientific Heritage					http://collections.naturalsciences.be/113	Nymphon Fabricius, 1794		1.0	Royal Belgian Institute of Natural Sciences Collection			Kara Sea	https://www.gbif.org/species/2117751	INV.69201						Cara See			urn:lsid:marinespecies.org:taxname:134707			8719/St.149	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']			RBINS				en	PhysicalObject	http://www.geonames.org/1504324		be_rbins_darwin		urn:catalog:RBINS:IG:8719					Unknown	1.0	SpecimensInContainer		ICZN	Present					
