key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	coordinateUncertaintyInMeters	stateProvince	eventID	taxonConceptID	http://unknown.org/rightsHolder	identificationVerificationStatus	http://unknown.org/license	taxonID	verbatimLocality	samplingProtocol	datasetID	datasetName	scientificNameID	previousIdentifications	identificationQualifier	ownerInstitutionCode	language	parentEventID	type	institutionID	verbatimDepth	locationRemarks	recordNumber	informationWithheld	habitat	footprintWKT	georeferenceVerificationStatus	islandGroup	georeferenceRemarks	dateIdentified	preparations	http://unknown.org/taxonRankID	http://unknown.org/species	verbatimElevation	sex	island	municipality	organismQuantityType	organismQuantity	distanceFromCentroidInMeters	rightsHolder	nomenclaturalCode	verbatimEventDate	higherClassification	eventRemarks	higherGeography	otherCatalogNumbers	dynamicProperties	lifeStage	waterBody	locationID	disposition	parentNameUsage	materialEntityID	elevation	elevationAccuracy	acceptedNameUsage	georeferenceProtocol	namePublishedInYear	originalNameUsageID	taxonRemarks	acceptedNameUsageID	namePublishedIn	originalNameUsage	bibliographicCitation
2244389031	6f6b1102-5baa-4e24-86be-073a90b14db0	f6b48504-1651-4a49-a88d-c2bc6178694d		b968184d-9a9f-4e9b-b035-caaf09f46db5	f6b48504-1651-4a49-a88d-c2bc6178694d	GB	EML	2024-07-02T09:29:17.740+00:00	2024-07-02T09:29:43.205+00:00	250	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementID': 'DASSHDT00000282_SE_0403_134714_count', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1.0', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'DASSHDT00000282_SE_0403_134714', 'http://rs.tdwg.org/dwc/terms/measurementType': 'taxon abundance: count'}]}	MATERIAL_SAMPLE		PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE	58.964115	-3.262315			EUROPE	{'level0': {'gid': 'GBR', 'name': 'United Kingdom'}, 'level1': {'gid': 'GBR.3_1', 'name': 'Scotland'}, 'level2': {'gid': 'GBR.3.23_1', 'name': 'Orkney Islands'}, 'level3': {'gid': 'GBR.3.23.1_1', 'name': 'Orkney Islands'}}	2015.0	7.0	2.0	2015-07-02	183.0	183.0	['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-07-02T09:29:43.205+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'DASSHDT00000282_SE_0403_134714'}]	[]	[]	[]			True			WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	DASSHDT00000282_SE_0403_134714					2244389031		DASSHDT00000282_SE_0403_134714		10.0		DASSHDT00000282_SE_0403								dassh.ac.uk:DASSHDT00000282	2015 Orkney Islands Council Marine Non-Native Species Monitoring Programme	urn:lsid:marinespecies.org:taxname:134714	Anoplodactylus angulatus	original name: Anoplodactylus angulatus	651: Orkney Islands Council, Department of Harbours (OIC)	en		sample	DASSH																																													
2244388979	6f6b1102-5baa-4e24-86be-073a90b14db0	f6b48504-1651-4a49-a88d-c2bc6178694d		b968184d-9a9f-4e9b-b035-caaf09f46db5	f6b48504-1651-4a49-a88d-c2bc6178694d	GB	EML	2024-07-02T09:29:17.740+00:00	2024-07-02T09:29:41.762+00:00	250	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementID': 'DASSHDT00000282_SE_0474_134714_count', 'http://rs.tdwg.org/dwc/terms/measurementValue': '5.0', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'DASSHDT00000282_SE_0474_134714', 'http://rs.tdwg.org/dwc/terms/measurementType': 'taxon abundance: count'}]}	MATERIAL_SAMPLE		PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE	58.916348	-3.312267			EUROPE	{'level0': {'gid': 'GBR', 'name': 'United Kingdom'}, 'level1': {'gid': 'GBR.3_1', 'name': 'Scotland'}, 'level2': {'gid': 'GBR.3.23_1', 'name': 'Orkney Islands'}, 'level3': {'gid': 'GBR.3.23.1_1', 'name': 'Orkney Islands'}}	2015.0	7.0	3.0	2015-07-03	184.0	184.0	['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-07-02T09:29:41.762+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'DASSHDT00000282_SE_0474_134714'}]	[]	[]	[]			True			WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	DASSHDT00000282_SE_0474_134714					2244388979		DASSHDT00000282_SE_0474_134714		10.0		DASSHDT00000282_SE_0474								dassh.ac.uk:DASSHDT00000282	2015 Orkney Islands Council Marine Non-Native Species Monitoring Programme	urn:lsid:marinespecies.org:taxname:134714	Anoplodactylus angulatus	original name: Anoplodactylus angulatus	651: Orkney Islands Council, Department of Harbours (OIC)	en		sample	DASSH																																													
4139178766	10663079-059b-4852-aa61-a98ea6f6b290	f6b48504-1651-4a49-a88d-c2bc6178694d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	b968184d-9a9f-4e9b-b035-caaf09f46db5	f6b48504-1651-4a49-a88d-c2bc6178694d	GB	EML	2023-09-22T10:58:35.176+00:00	2024-01-24T16:03:47.701+00:00	1	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementID': '26557', 'http://rs.tdwg.org/dwc/terms/measurementValue': '5', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'DASSHDT00000282_SE_0474_134714', 'http://rs.tdwg.org/dwc/terms/measurementType': 'abundance'}]}	MATERIAL_SAMPLE		PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE	58.916348	-3.312267			EUROPE	{'level0': {'gid': 'GBR', 'name': 'United Kingdom'}, 'level1': {'gid': 'GBR.3_1', 'name': 'Scotland'}, 'level2': {'gid': 'GBR.3.23_1', 'name': 'Orkney Islands'}, 'level3': {'gid': 'GBR.3.23.1_1', 'name': 'Orkney Islands'}}	2015.0	7.0	3.0	2015-07-03	184.0	184.0	['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T16:03:47.701+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'DASSHDT00000282_SE_0474_134714'}]	[]	[]	[]			True			WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	DASSHDT00000282_SE_0474_134714		DASSH			4139178766		DASSHDT00000282_SE_0474_134714		10.0		DASSHDT00000282_SE_0474								dassh.ac.uk:DASSHDT00000282	2015 Orkney Islands Council Marine Non-Native Species Monitoring Programme	urn:lsid:marinespecies.org:taxname:134714	Anoplodactylus angulatus	original name: Anoplodactylus angulatus	651: Orkney Islands Council, Department of Harbours (OIC)	en		sample																																														
2962495299	6b3877d5-4869-43aa-af12-92c703fd5b6d	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4		99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-24T10:46:02.078+00:00	2024-06-24T10:52:31.975+00:00	309	{}	HUMAN_OBSERVATION	1.0	PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE						{}	2014.0	4.0	29.0	2014-04-29	119.0	119.0	['COORDINATE_OUT_OF_RANGE', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-06-24T10:52:31.975+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '8f21f2eb-94e2-4640-b545-1faaed4ffc74'}]	[]	[]	[]			False	Hebogltd			Pycnogonida		[]	[]			EUROPE	8f21f2eb-94e2-4640-b545-1faaed4ffc74		NRW	LowershoreRockpool,CeiBach		2962495299	MRCCW1630000003B	T-MRCCW16300013528		70.7		MRCCW16300000191.003	NBNSYS0000173837	Natural Resources Wales	Accepted - considered correct		NBNSYS0000173837																																																									
2962603889	6b3877d5-4869-43aa-af12-92c703fd5b6d	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4		99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-24T10:46:02.078+00:00	2024-06-24T10:52:32.627+00:00	309	{}	HUMAN_OBSERVATION	3.0	PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE						{}	2014.0	4.0	29.0	2014-04-29	119.0	119.0	['COORDINATE_OUT_OF_RANGE', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-06-24T10:52:32.627+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'db52da70-5f08-48ff-8478-f203cfc11158'}]	[]	[]	[]			False	Hebogltd			Pycnogonida		[]	[]			EUROPE	db52da70-5f08-48ff-8478-f203cfc11158		NRW	LowershoreRockpool,CeiBach		2962603889	MRCCW1630000003B	T-MRCCW16300013511		70.7		MRCCW16300000191.002	NBNSYS0000173837	Natural Resources Wales	Accepted - considered correct		NBNSYS0000173837																																																									
2962079568	6b3877d5-4869-43aa-af12-92c703fd5b6d	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4		99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-24T10:46:02.078+00:00	2024-06-24T10:52:28.801+00:00	309	{}	HUMAN_OBSERVATION	3.0	PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE						{}	2014.0	9.0	9.0	2014-09-09	252.0	252.0	['COORDINATE_OUT_OF_RANGE', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-06-24T10:52:28.801+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '07d4a9f1-9f2a-4a07-8c7e-6c061e7ff853'}]	[]	[]	[]			False	Hebogltd			Pycnogonida		[]	[]			EUROPE	07d4a9f1-9f2a-4a07-8c7e-6c061e7ff853		NRW	SouthHook		2962079568	MRCCW16300000035	T-MRCCW1630000ED32		70.7		MRCCW16300000140.004	NBNSYS0000173837	Natural Resources Wales	Accepted - considered correct		NBNSYS0000173837													Unknown	Littoral																																											
2925446362	fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2	598eb93d-a844-4289-8adb-0f8583dac91e		99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-30T13:50:11.817+00:00	2024-06-30T13:59:33.015+00:00	322	{}	HUMAN_OBSERVATION	2.0	PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE	50.73565	-0.825914			EUROPE	{}	2014.0	9.0	25.0	2014-09-25	268.0	268.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-06-30T13:59:33.015+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '0c4d1aa9-2c03-4d1f-b876-64d0a8801d70'}]	[]	[]	[]			False	Apem		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	0c4d1aa9-2c03-4d1f-b876-64d0a8801d70			SBTH02 - STN13		2925446362	MRNE01080000003F	554431704		70.7	England	MRNE010800000D40.001	NBNSYS0000173837	Natural England	Accepted - considered correct		NBNSYS0000173837													Unknown		T-MRNE01080002EA20	OSGB Grid Reference SZ829935	Sublittoral	POLYGON((-0.82663 50.73521,-0.82663 50.73609,-0.82519 50.73609,-0.82519 50.73521,-0.82663 50.73521))																																							
2962237650	6b3877d5-4869-43aa-af12-92c703fd5b6d	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4		99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-24T10:46:02.078+00:00	2024-06-24T10:52:32.512+00:00	309	{}	HUMAN_OBSERVATION	4.0	PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE						{}	2014.0	9.0	11.0	2014-09-11	254.0	254.0	['COORDINATE_OUT_OF_RANGE', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-06-24T10:52:32.512+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'd1f2c51f-e351-4b92-a423-cf3a36a851ad'}]	[]	[]	[]			False	Hebogltd			Pycnogonida		[]	[]			EUROPE	d1f2c51f-e351-4b92-a423-cf3a36a851ad		NRW	WestAngle		2962237650	MRCCW16300000035	T-MRCCW1630000ED5F		70.7		MRCCW16300000143.001	NBNSYS0000173837	Natural Resources Wales	Accepted - considered correct		NBNSYS0000173837													Unknown	Littoral																																											
2962647369	6b3877d5-4869-43aa-af12-92c703fd5b6d	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4		99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-24T10:46:02.078+00:00	2024-06-24T10:52:33.719+00:00	309	{}	HUMAN_OBSERVATION	1.0	PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE						{}	2014.0			2014-04-29/2014-05-01	119.0	121.0	['COORDINATE_OUT_OF_RANGE', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-06-24T10:52:33.719+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'e2f8404c-1569-4187-883c-1db3f316c157'}]	[]	[]	[]			False	Hebogltd			Pycnogonida		[]	[]			EUROPE	e2f8404c-1569-4187-883c-1db3f316c157		NRW	AberporthRockpools-Uppershore		2962647369	MRCCW1630000003B	T-MRCCW163000134CF		70.7		MRCCW16300000161.008	NBNSYS0000173837	Natural Resources Wales	Accepted - considered correct		NBNSYS0000173837																																																									
2962417858	6b3877d5-4869-43aa-af12-92c703fd5b6d	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4		99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-24T10:46:02.078+00:00	2024-06-24T10:52:30.772+00:00	309	{}	HUMAN_OBSERVATION	1.0	PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE						{}	2013.0	4.0	27.0	2013-04-27	117.0	117.0	['COORDINATE_OUT_OF_RANGE', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-06-24T10:52:30.772+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '483ef920-0dc3-4c4c-a001-1a6243086102'}]	[]	[]	[]			False	Hebogltd			Pycnogonida		[]	[]			EUROPE	483ef920-0dc3-4c4c-a001-1a6243086102		NRW	AberporthRockpools-Lowershore		2962417858	MRCCW16300000039	T-MRCCW1630000FA6D		70.7		MRCCW16300000155.009	NBNSYS0000173837	Natural Resources Wales	Accepted - considered correct		NBNSYS0000173837																																																									
2962524708	6b3877d5-4869-43aa-af12-92c703fd5b6d	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4		99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-24T10:46:02.078+00:00	2024-06-24T10:52:32.522+00:00	309	{}	HUMAN_OBSERVATION	1.0	PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE						{}	2013.0	4.0	27.0	2013-04-27	117.0	117.0	['COORDINATE_OUT_OF_RANGE', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-06-24T10:52:32.522+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9a0cc96d-027c-4bc9-a9e4-09ede1f1f7ae'}]	[]	[]	[]			False	Hebogltd			Pycnogonida		[]	[]			EUROPE	9a0cc96d-027c-4bc9-a9e4-09ede1f1f7ae		NRW	AberporthRockpools-Lowershore		2962524708	MRCCW16300000039	T-MRCCW1630000FA88		70.7		MRCCW16300000155.010	NBNSYS0000173837	Natural Resources Wales	Accepted - considered correct		NBNSYS0000173837																																																									
2925025780	fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2	598eb93d-a844-4289-8adb-0f8583dac91e		99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-30T13:50:11.817+00:00	2024-06-30T13:59:53.627+00:00	322	{}	HUMAN_OBSERVATION	1.0	PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE	50.722067	-1.407086			EUROPE	{}	2013.0	6.0	12.0	2013-06-12	163.0	163.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-06-30T13:59:53.627+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'c893290e-3062-4c9e-9718-0b2f6064fe72'}]	[]	[]	[]			False	Unicomarine, T. Thomson		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	c893290e-3062-4c9e-9718-0b2f6064fe72			Solent SAC grab survey 12_06_13		2925025780	MRNE021100000003	554383874		70.7	England	MRNE021100000013.011	NBNSYS0000173837	Natural England	Accepted - considered correct		NBNSYS0000173837													-2.17 to -2.17 m		T-MRNE021100003C74	OSGB Grid Reference SZ419915	Sublittoral	POLYGON((-1.4078 50.72162,-1.4078 50.72251,-1.40637 50.72251,-1.40637 50.72162,-1.4078 50.72162))																																							
2962499532	6b3877d5-4869-43aa-af12-92c703fd5b6d	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4		99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-24T10:46:02.078+00:00	2024-06-24T10:52:31.414+00:00	309	{}	HUMAN_OBSERVATION	2.0	PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE						{}	2013.0	9.0		2013-09-21/2013-09-22	264.0	265.0	['COORDINATE_OUT_OF_RANGE', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-06-24T10:52:31.414+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '78251d58-7292-4a53-a351-ceaad976bb3e'}]	[]	[]	[]			False	Hebogltd			Pycnogonida		[]	[]			EUROPE	78251d58-7292-4a53-a351-ceaad976bb3e		NRW	Midlowershorerockpools		2962499532	MRCCW16300000036	T-MRCCW16300013493		70.7		MRCCW16300000144.007	NBNSYS0000173837	Natural Resources Wales	Accepted - considered correct		NBNSYS0000173837													Unknown	Littoral																																											
2962614874	6b3877d5-4869-43aa-af12-92c703fd5b6d	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4		99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-24T10:46:02.078+00:00	2024-06-24T10:52:32.651+00:00	309	{}	HUMAN_OBSERVATION	1.0	PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE						{}	2013.0	9.0	19.0	2013-09-19	262.0	262.0	['COORDINATE_OUT_OF_RANGE', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-06-24T10:52:32.651+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'd7496550-dc65-4040-9633-36e77a92080a'}]	[]	[]	[]			False	Hebogltd			Pycnogonida		[]	[]			EUROPE	d7496550-dc65-4040-9633-36e77a92080a		NRW	MonkHaven		2962614874	MRCCW16300000034	T-MRCCW1630000EE89		70.7		MRCCW16300000139.004	NBNSYS0000173837	Natural Resources Wales	Accepted - considered correct		NBNSYS0000173837													Unknown	Littoral																																											
2962218906	6b3877d5-4869-43aa-af12-92c703fd5b6d	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4		99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-24T10:46:02.078+00:00	2024-06-24T10:52:33.662+00:00	309	{}	HUMAN_OBSERVATION	1.0	PRESENT	2117332	1	54	354	9477065	6316	2117290	2117332	2117332	Anoplodactylus angulatus (Dohrn, 1881)	Anoplodactylus angulatus (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus angulatus	Anoplodactylus	angulatus	SPECIES	ACCEPTED	NE						{}	2013.0	9.0	21.0	2013-09-21	264.0	264.0	['COORDINATE_OUT_OF_RANGE', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-06-24T10:52:33.662+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'dac229e1-b1d0-4e51-a927-43860aea6eab'}]	[]	[]	[]			False	Hebogltd			Pycnogonida		[]	[]			EUROPE	dac229e1-b1d0-4e51-a927-43860aea6eab		NRW	Uppermidshorerockpools		2962218906	MRCCW16300000036	T-MRCCW163000134A0		70.7		MRCCW16300000145.006	NBNSYS0000173837	Natural Resources Wales	Accepted - considered correct		NBNSYS0000173837													Unknown	Littoral																																											
