key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetName	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	http://unknown.org/nick	verbatimEventDate	verbatimLocality	collectionCode	gbifID	occurrenceID	taxonID	catalogNumber	institutionCode	eventTime	occurrenceRemarks	http://unknown.org/captive	identificationID	networkKeys	individualCount	higherGeography	institutionKey	preparations	samplingProtocol	institutionID	nomenclaturalCode	http://unknown.org/taxonRankID	locality	language	type	taxonConceptID	ownerInstitutionCode	http://unknown.org/species	higherClassification	coordinatePrecision	otherCatalogNumbers	eventID	acceptedNameUsage	dynamicProperties	locationRemarks	nameAccordingTo	depth	collectionKey	depthAccuracy	sex	originalNameUsage	identificationRemarks	typeStatus	datasetID	scientificNameID	bibliographicCitation	waterBody	habitat	verbatimDepth	locationID	collectionID
1100763175	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:46.532+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	4338702	1	54	354	9477065	6313	2118396	4338702	4338702	Achelia shepherdi Stock, 1973	Achelia shepherdi Stock, 1973	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia shepherdi	Achelia	shepherdi	SPECIES	ACCEPTED	NE		-43.366	147.316		OCEANIA	Tasmania	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.9_1', 'name': 'Tasmania'}, 'level2': {'gid': 'AUS.9.19_1', 'name': 'Kingborough'}}	1972.0	2.0	16.0	1972-02-16	47.0	47.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:46.532+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ab7e27c5-8d2c-42ef-8b75-7ace0cfb6efb'}]	[]	[]	[]	False		Coleman, Neville|Australian Marine Photographic Index	Stock, J H	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		ab7e27c5-8d2c-42ef-8b75-7ace0cfb6efb			Bruny Island, Quiet Corner	Invertebrates - Marine & Other	1100763175	ab7e27c5-8d2c-42ef-8b75-7ace0cfb6efb		P.43315	AM					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']			9cfe8cbf-35ff-4d93-b932-cb05d91b7922					7000				https://biodiversity.org.au/afd/taxa/44be4ad7-229d-4d9c-b843-8d66104fd5fe		Achelia shepherdi		0.001	ecatalogue.irn:1095833|urn:catalog:AM:Invertebrates - Marine & Other:P.43315	urn:australianmuseum.net.au:Events:1031652	Achelia shepherdi Stock, 1973	{dcterms:type:PhysicalObject,dcterms:modified:2020/2/27}	ecatalogue.LocCollectionEventLocal: Australia, Tasmania, Bruny Island, Quiet Corner (43° 22' S, 147° 19' E) 16/02/1972 - 16/02/1972;	Stock, 1973				MALE											
4055769039	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:12:09.075+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	4338702	1	54	354	9477065	6313	2118396	4338702	4338702	Achelia shepherdi Stock, 1973	Achelia shepherdi Stock, 1973	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia shepherdi	Achelia	shepherdi	SPECIES	ACCEPTED	NE		-43.28	147.3		OCEANIA		{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.9_1', 'name': 'Tasmania'}, 'level2': {'gid': 'AUS.9.19_1', 'name': 'Kingborough'}}	1972.0	2.0	16.0	1972-02-16	47.0	47.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:12:09.075+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=621	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_621'}]	[]	[]	[]	True				WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_621				WoRMS type localities	4055769039	WoRMS Editorial Board:WoRMS type localities:sm_id_621		sm_id_621	WoRMS Editorial Board					['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']									Tasman Sea														4.57						HOLOTYPE	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:239751	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Achelia shepherdi</i> Stock, 1973. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239751					
2434364473	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:32.173+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1020/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1020_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1020/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	4338702	1	54	354	9477065	6313	2118396	4338702	4338702	Achelia shepherdi Stock, 1973	Achelia shepherdi Stock, 1973	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia shepherdi	Achelia	shepherdi	SPECIES	ACCEPTED	NE					OCEANIA	Bruny island	{}	1972.0	2.0	16.0	1972-02-16	47.0	47.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_FUZZY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:32.173+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1020@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1020_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1020/format/large'}]	[]	[]	True		N. Coleman			Pycnogonida	AU	[]	[]	OCEANIA	Australia	EUROPE	Naturalis Biodiversity Center	ZMA.PYC.P.1020@CRS		16.II.1972		Chelicerata and Myriapoda	2434364473	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1020		ZMA.PYC.P.1020						['17abcf75-2f1e-46dd-bf75-a5b21dd02655']			0e919a55-08d3-4bd2-aec1-200858fafd92	WholeOrganism (microscopic slide)		Naturalis Biodiversity Center	ICZN		Quiet Corner						Animalia											MALE			HOLOTYPE								
500778868	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:15.045+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	4338702	1	54	354	9477065	6313	2118396	4338702	4338702	Achelia shepherdi Stock, 1973	Achelia shepherdi Stock, 1973	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia shepherdi	Achelia	shepherdi	SPECIES	ACCEPTED	NE	1972-01-01T00:00:00	-34.56667	118.76667		OCEANIA	Western Australia	{}	1968.0	12.0	6.0	1968-12-06	341.0	341.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	1993-05-17T00:00:00.000+00:00	2024-07-02T17:15:15.045+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '93907ea3-4bfa-476e-92ba-56e0498061ac'}]	[]	[]	[]	False		Slack-Smith, S.M.	Child, C.A.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		93907ea3-4bfa-476e-92ba-56e0498061ac				ARACH	500778868	93907ea3-4bfa-476e-92ba-56e0498061ac		27196	WAM					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0		09d260e0-a509-40c7-bef5-b0f5444be84a	wet (in ethanol or some other preservative)	wash of rocks, algae			7000			PhysicalObject	https://biodiversity.org.au/afd/taxa/44be4ad7-229d-4d9c-b843-8d66104fd5fe		Achelia shepherdi			93/512				Cheyne Beach, E. of Albany					FEMALE											
500778870	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:16.273+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	4338702	1	54	354	9477065	6313	2118396	4338702	4338702	Achelia shepherdi Stock, 1973	Achelia shepherdi Stock, 1973	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia shepherdi	Achelia	shepherdi	SPECIES	ACCEPTED	NE	1972-01-01T00:00:00	-34.56667	118.76667		OCEANIA	Western Australia	{}	1968.0	12.0	6.0	1968-12-06	341.0	341.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	1993-05-17T00:00:00.000+00:00	2024-07-02T17:15:16.273+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9a89ecdb-639c-4fff-8fcd-102ce9a324a2'}]	[]	[]	[]	False		Slack-Smith, S.M.	Child, C.A.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		9a89ecdb-639c-4fff-8fcd-102ce9a324a2				ARACH	500778870	9a89ecdb-639c-4fff-8fcd-102ce9a324a2		27197	WAM					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0		09d260e0-a509-40c7-bef5-b0f5444be84a	wet (in ethanol or some other preservative)	wash of rocks, algae			7000			PhysicalObject	https://biodiversity.org.au/afd/taxa/44be4ad7-229d-4d9c-b843-8d66104fd5fe		Achelia shepherdi			93/513				Cheyne Beach, E. of Albany					MALE											
1321206970	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:35.412+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	4338702	1	54	354	9477065	6313	2118396	4338702	4338702	Achelia shepherdi Stock, 1973	Achelia shepherdi Stock, 1973	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia shepherdi	Achelia	shepherdi	SPECIES	ACCEPTED	NE					OCEANIA	Western Australia	{}	1968.0	12.0	6.0	1968-12-06	341.0	341.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T13:32:00.000+00:00	2024-07-02T12:39:35.412+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b11954ea-1e98-42cb-9cc9-a63e536da7fd'}]	[]	[]	[]	True	NMNH Extant Biology	S. Slack-Smith	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)		Pycnogonida	AU	[]	[]	OCEANIA	Australia	NORTH_AMERICA		http://n2t.net/ark:/65665/3b11954ea-1e98-42cb-9cc9-a63e536da7fd		06 DEC 1968		IZ	1321206970	http://n2t.net/ark:/65665/3b11954ea-1e98-42cb-9cc9-a63e536da7fd		USNM 149246	USNM					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	5.0	Indian Ocean, Australia, Western Australia	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	Alcohol (Ethanol)		urn:lsid:biocol.org:col:34871			Cheyne Beach, Near Albany						Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae									0174f5b3-da29-4967-b8dc-ce75ed53e35d		FEMALE			PARATYPE				Indian Ocean	Rock and weed wash	Intertidal	2	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
1321310511	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:10.313+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	4338702	1	54	354	9477065	6313	2118396	4338702	4338702	Achelia shepherdi Stock, 1973	Achelia shepherdi Stock, 1973	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia shepherdi	Achelia	shepherdi	SPECIES	ACCEPTED	NE					OCEANIA	Western Australia	{}	1968.0	12.0	6.0	1968-12-06	341.0	341.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2023-04-06T13:33:00.000+00:00	2024-07-02T12:38:10.313+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b5ae991f-2d43-4096-ba92-c2319562eff8'}]	[]	[]	[]	True	NMNH Extant Biology	S. Slack-Smith	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)		Pycnogonida	AU	[]	[]	OCEANIA	Australia	NORTH_AMERICA		http://n2t.net/ark:/65665/3b5ae991f-2d43-4096-ba92-c2319562eff8		06 DEC 1968		IZ	1321310511	http://n2t.net/ark:/65665/3b5ae991f-2d43-4096-ba92-c2319562eff8		USNM 149245	USNM		Slide not labelled holotype. Looks like original label has it but then it was relabelled?; Label needs to be partially readhered to slide.			['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0	Indian Ocean, Australia, Western Australia	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	Alcohol (Ethanol); Slide		urn:lsid:biocol.org:col:34871			Cheyne Beach, Albany, Near						Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae									0174f5b3-da29-4967-b8dc-ce75ed53e35d		MALE			HOLOTYPE				Indian Ocean	Rock and weed wash, intertidal	Intertidal	2	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
500841621	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:32.313+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	4338702	1	54	354	9477065	6313	2118396	4338702	4338702	Achelia shepherdi Stock, 1973	Achelia shepherdi Stock, 1973	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia shepherdi	Achelia	shepherdi	SPECIES	ACCEPTED	NE		-32.2	115.66667		OCEANIA	Western Australia	{}	1964.0	12.0	16.0	1964-12-16	351.0	351.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	1992-09-10T00:00:00.000+00:00	2024-07-02T17:15:32.313+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'e2e21011-6c61-4fe8-a357-20886fe1fb6c'}]	[]	[]	[]	False		Slack-Smith, R.	Child, C.A.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		e2e21011-6c61-4fe8-a357-20886fe1fb6c				ARACH	500841621	e2e21011-6c61-4fe8-a357-20886fe1fb6c		8711	WAM					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0		09d260e0-a509-40c7-bef5-b0f5444be84a	wet (in ethanol or some other preservative)				7000			PhysicalObject	https://biodiversity.org.au/afd/taxa/44be4ad7-229d-4d9c-b843-8d66104fd5fe		Achelia shepherdi			71/1787				Garden Island, SW. End					FEMALE											
1632846425	fa375330-6c8a-11de-8226-b8a03c50a862	4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:31.414+00:00	2024-07-02T07:13:23.445+00:00	382	{}	PRESERVED_SPECIMEN	PRESENT	4338702	1	54	354	9477065	6313	2118396	4338702	4338702	Achelia shepherdi Stock, 1973	Achelia shepherdi Stock, 1973	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia shepherdi	Achelia	shepherdi	SPECIES	ACCEPTED	NE		-33.716133	134.613881		OCEANIA	South Australia	{}							['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2021-10-19T00:00:00.000+00:00	2024-07-02T07:13:23.445+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '08529eb7-a7b6-4be6-9ff3-fd3c3488b7b4'}]	[]	[]	[]	False		Staples, D.A.	D.A.Staples	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		08529eb7-a7b6-4be6-9ff3-fd3c3488b7b4			Topgallant Island	Marine Invertebrates	1632846425	08529eb7-a7b6-4be6-9ff3-fd3c3488b7b4		E3650	SAMA					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']			5d0174cc-48aa-497e-8751-df708df5ccc5					7000			PhysicalObject	https://biodiversity.org.au/afd/taxa/44be4ad7-229d-4d9c-b843-8d66104fd5fe		Achelia shepherdi		1e-06	ecatalogue.irn:617624	urn:emu.sam.sa.gov.au:Event:52634																			
1632846432	fa375330-6c8a-11de-8226-b8a03c50a862	4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:31.414+00:00	2024-07-02T07:13:31.152+00:00	382	{}	PRESERVED_SPECIMEN	PRESENT	4338702	1	54	354	9477065	6313	2118396	4338702	4338702	Achelia shepherdi Stock, 1973	Achelia shepherdi Stock, 1973	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia shepherdi	Achelia	shepherdi	SPECIES	ACCEPTED	NE		-33.742078	134.286031		OCEANIA	South Australia	{}							['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2021-10-19T00:00:00.000+00:00	2024-07-02T07:13:31.152+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4e16dee5-9283-45a5-a791-f16f7d450d9f'}]	[]	[]	[]	False		Shepherd, S. A	D.A.Staples	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		4e16dee5-9283-45a5-a791-f16f7d450d9f			Ward Island	Marine Invertebrates	1632846432	4e16dee5-9283-45a5-a791-f16f7d450d9f		E3649	SAMA					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']			5d0174cc-48aa-497e-8751-df708df5ccc5					7000			PhysicalObject	https://biodiversity.org.au/afd/taxa/44be4ad7-229d-4d9c-b843-8d66104fd5fe		Achelia shepherdi		1e-06	ecatalogue.irn:617625	urn:emu.sam.sa.gov.au:Event:52635																			
1632846441	fa375330-6c8a-11de-8226-b8a03c50a862	4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:31.414+00:00	2024-07-02T07:13:39.889+00:00	382	{}	PRESERVED_SPECIMEN	PRESENT	4338702	1	54	354	9477065	6313	2118396	4338702	4338702	Achelia shepherdi Stock, 1973	Achelia shepherdi Stock, 1973	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia shepherdi	Achelia	shepherdi	SPECIES	ACCEPTED	NE		-31.83	129.0			South Australia	{}							['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2021-10-19T00:00:00.000+00:00	2024-07-02T07:13:39.889+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '8d1c78ad-9162-4163-8793-99810fcedbfc'}]	[]	[]	[]	False		Hageman|, S.|Bock|, P.|Bone|, Y.	D.A.Staples	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		8d1c78ad-9162-4163-8793-99810fcedbfc			S of Eucla	Marine Invertebrates	1632846441	8d1c78ad-9162-4163-8793-99810fcedbfc		E3676	SAMA					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']			5d0174cc-48aa-497e-8751-df708df5ccc5		epibenthic sled			7000			PhysicalObject	https://biodiversity.org.au/afd/taxa/44be4ad7-229d-4d9c-b843-8d66104fd5fe		Achelia shepherdi		0.01	ecatalogue.irn:617621	urn:emu.sam.sa.gov.au:Event:52633																			
