key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	continent	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	otherCatalogNumbers	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	scientificNameID	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimIdentification	disposition	catalogNumber	locationRemarks	institutionCode	locationID	higherClassification	collectionID	dateIdentified	stateProvince	modified	references	rightsHolder	http://unknown.org/nick	verbatimEventDate	verbatimLocality	taxonID	identificationRemarks	http://unknown.org/captive	identificationID	basionymAuthors	verbatimScientificName	basionymYear	http://unknown.org/verbatimLabel	http://unknown.org/canonicalName	establishmentMeans	higherGeography	georeferenceVerificationStatus	language	type	accessRights	habitat	nomenclaturalCode	georeferenceProtocol	county	eventRemarks	eventTime	occurrenceRemarks	verbatimDepth	islandGroup	island	sex	lifeStage	recordNumber	bibliographicCitation	dynamicProperties	verbatimCoordinateSystem	typeStatus	georeferenceRemarks	elevation	elevationAccuracy	datasetID	acceptedNameUsage	namePublishedInYear	ownerInstitutionCode	nameAccordingTo	parentNameUsage	associatedSequences	taxonConceptID
1321218333	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:08.503+00:00	395		{}	PRESERVED_SPECIMEN	6.0	PRESENT	2117406	1	54	354	9477065	6316	2117290	2117406	2117406	Anoplodactylus viridintestinalis (Cole, 1904)	Anoplodactylus viridintestinalis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus viridintestinalis	Anoplodactylus	viridintestinalis	SPECIES	ACCEPTED	NE	8.97	-79.5				NORTH_AMERICA	{}	North Pacific Ocean, Gulf of Panama	1970.0	11.0	28.0	1970-11-28	332.0	332.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:08.503+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b1999d79-6d98-4628-82cf-61ae89c563d3'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology		Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3b1999d79-6d98-4628-82cf-61ae89c563d3		urn:lsid:biocol.org:col:34871	Panama Bay, Punta Paitilla, Abietinaria Zone		IZ	1321218333	http://n2t.net/ark:/65665/3b1999d79-6d98-4628-82cf-61ae89c563d3			USNM 154476		USNM	2-6	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			2016-10-26T13:59:00.000+00:00				28 NOV 1970												North Pacific Ocean, Gulf of Panama, Panama												Intertidal																				
1317572011	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:55.272+00:00	395		{}	PRESERVED_SPECIMEN	5.0	PRESENT	2117406	1	54	354	9477065	6316	2117290	2117406	2117406	Anoplodactylus viridintestinalis (Cole, 1904)	Anoplodactylus viridintestinalis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus viridintestinalis	Anoplodactylus	viridintestinalis	SPECIES	ACCEPTED	NE	8.97	-79.5				NORTH_AMERICA	{}	North Pacific Ocean, Gulf of Panama	1970.0	12.0	31.0	1970-12-31	365.0	365.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:36:55.272+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3105b1861-acb2-42a8-a733-2d9707b6c6ac'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology		Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3105b1861-acb2-42a8-a733-2d9707b6c6ac		urn:lsid:biocol.org:col:34871	Panama Bay, Punta Paitilla, Tetraclita Zone		IZ	1317572011	http://n2t.net/ark:/65665/3105b1861-acb2-42a8-a733-2d9707b6c6ac			USNM 154472		USNM	1	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			2016-09-30T11:21:00.000+00:00				31 DEC 1970												North Pacific Ocean, Gulf of Panama, Panama												Intertidal																				
1804305072	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862		1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:11.861+00:00	337		{}	PRESERVED_SPECIMEN	11.0	PRESENT	2117406	1	54	354	9477065	6316	2117290	2117406	2117406	Anoplodactylus viridintestinalis (Cole, 1904)	Anoplodactylus viridintestinalis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus viridintestinalis	Anoplodactylus	viridintestinalis	SPECIES	ACCEPTED	NE	48.3167	-124.667				NORTH_AMERICA	{}		1966.0	7.0	31.0	1966-07-31	212.0	212.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:11.861+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1c219ceb-bd4f-d4f4-3c95-8b39588a3442'}]	[]	[]	[]	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	False	Crustacea		Bousfield, Dr. Edward L.	Bamber, Roger N.	fluid		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	1c219ceb-bd4f-d4f4-3c95-8b39588a3442		http://biocol.org/urn:lsid:biocol.org:col:34935	Sooes Riv. mouth, rocks at NW point of Sooes Beach		CMNC	1804305072	1c219ceb-bd4f-d4f4-3c95-8b39588a3442			CMNC 1994-0133		CMN	ELB 1966 W40	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Phoxichilidiidae; Anoplodactylus;	http://grbio.org/cool/sjd8-70zp	1993-09-16T00:00:00	Washington (State)	2021-05-28T20:25:00.000+00:00		Canadian Museum of Nature		1966-07-31														en	PhysicalObject					Clallam Co.			male carrying eggs; male carrying eggs\nPrior Description: false						W40	(CMNC 1994-0133)														
1804312769	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862		1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:13.395+00:00	337		{}	PRESERVED_SPECIMEN	5.0	PRESENT	2117406	1	54	354	9477065	6316	2117290	2117406	2117406	Anoplodactylus viridintestinalis (Cole, 1904)	Anoplodactylus viridintestinalis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus viridintestinalis	Anoplodactylus	viridintestinalis	SPECIES	ACCEPTED	NE	47.3044	-124.28				NORTH_AMERICA	{'level0': {'gid': 'USA', 'name': 'United States'}, 'level1': {'gid': 'USA.48_1', 'name': 'Washington'}, 'level2': {'gid': 'USA.48.14_1', 'name': 'Grays Harbor'}}		1966.0	7.0	22.0	1966-07-22	203.0	203.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:13.395+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '3db63ce0-461b-61b4-a6ab-07d593d3b6bc'}]	[]	[]	[]	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	False	Crustacea		Bousfield, Dr. Edward L.	Bamber, Roger N.	fluid		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	3db63ce0-461b-61b4-a6ab-07d593d3b6bc		http://biocol.org/urn:lsid:biocol.org:col:34935	S side, Quinalt Indian Reservation		CMNC	1804312769	3db63ce0-461b-61b4-a6ab-07d593d3b6bc			CMNC 1994-0138		CMN	ELB 1966 W22	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Phoxichilidiidae; Anoplodactylus;	http://grbio.org/cool/sjd8-70zp	1993-09-16T00:00:00	Washington (State)	2021-05-28T20:25:00.000+00:00		Canadian Museum of Nature		1966-07-22														en	PhysicalObject					Grays Harbor Co.			1 male carrying eggs; 4 females; 1 male carrying eggs; 4 females\nPrior Description: false						W22	(CMNC 1994-0138)														
1804300642	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862		1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:21.517+00:00	337		{}	PRESERVED_SPECIMEN	60.0	PRESENT	2117406	1	54	354	9477065	6316	2117290	2117406	2117406	Anoplodactylus viridintestinalis (Cole, 1904)	Anoplodactylus viridintestinalis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus viridintestinalis	Anoplodactylus	viridintestinalis	SPECIES	ACCEPTED	NE	44.4975	-124.084				NORTH_AMERICA	{'level0': {'gid': 'USA', 'name': 'United States'}, 'level1': {'gid': 'USA.38_1', 'name': 'Oregon'}, 'level2': {'gid': 'USA.38.21_1', 'name': 'Lincoln'}}		1966.0	8.0	13.0	1966-08-13	225.0	225.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:21.517+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '090fb21a-811c-11c4-7f89-d6d6cbf39624'}]	[]	[]	[]	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	False	Crustacea		Bousfield, Dr. Edward L.	Bamber, Roger N.	fluid		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	090fb21a-811c-11c4-7f89-d6d6cbf39624		http://biocol.org/urn:lsid:biocol.org:col:34935	Seal Rock		CMNC	1804300642	090fb21a-811c-11c4-7f89-d6d6cbf39624			CMNC 1994-0136		CMN	ELB 1966 W58	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Phoxichilidiidae; Anoplodactylus;	http://grbio.org/cool/sjd8-70zp	1993-09-16T00:00:00	Oregon (State)	2021-05-28T20:25:00.000+00:00		Canadian Museum of Nature		1966-08-13														en	PhysicalObject					Lincoln Co. (OR)			male carrying eggs; male carrying eggs\nPrior Description: false						W58	(CMNC 1994-0136)														
3969433303	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:20.332+00:00	380		{}	PRESERVED_SPECIMEN		PRESENT	4302738	1	54	354	9477065	6316	2117290	2117406	2117406	Halosoma viridintestinalis Cole, 1904	Anoplodactylus viridintestinalis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus viridintestinalis	Halosoma	viridintestinalis	SPECIES	SYNONYM	NE						NORTH_AMERICA	{}		1965.0	6.0	28.0	1965-06-28	179.0	179.0	['TAXON_MATCH_FUZZY']	2024-07-22T23:00:20.332+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:401715'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False			Faith	Joel W. Hedgpeth	Fluid-75% EtOH(1)			Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:401715		http://grscicoll.org/institution/california-academy-sciences	Tomales Point	154830	IZ	3969433303	urn:catalog:CAS:IZ:401715			401715		CAS	a388b889-c614-43d0-b4a2-2bb518dbf3b5	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Phoxichilidoidea, Phoxichilidiidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470		California	2022-11-15T12:38:53.000+00:00				28 Jun 1965												North America, North Pacific Ocean, United States, California		en	Physical Object			ICZN		Marin County	DIGIN ENTRY. Data imported incomplete. Replace this text and initial once record is complete for all tables.																							
2416948155	a267b6a7-91f9-457c-889a-481e7aa920b6	b1b3786f-e9b0-4da6-8472-a21a2d7fe48c		a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-04-29T00:06:57.207+00:00	2024-04-29T09:02:36.824+00:00	213		{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117406	1	54	354	9477065	6316	2117290	2117406	2117406	Anoplodactylus viridintestinalis (Cole, 1904)	Anoplodactylus viridintestinalis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus viridintestinalis	Anoplodactylus	viridintestinalis	SPECIES	ACCEPTED	NE	26.51667	-114.25		2095.0	41.0		{}	North Pacific Ocean	1965.0	6.0	22.0	1965-06-22	173.0	173.0	['CONTINENT_COORDINATE_MISMATCH', 'TAXON_MATCH_FUZZY', 'INSTITUTION_MATCH_FUZZY']	2024-04-29T09:02:36.824+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:SIO:BIC:C4203'}]	[]	[]	[]	e14c227d-2864-4d0b-b555-e4933af0c69b	30a84bbe-5697-43ca-a319-5cc526856130	False			C. Hubbs.	E. Lomibao, 2009	whole (fixed in 8% formalin, preserved in 50% EtOH)		WGS84	Pycnogonida	MX	[]	[]	LATIN_AMERICA	Mexico	NORTH_AMERICA	urn:catalog:SIO:BIC:C4203		http://biocol.org/urn:lsid:biocol.org:14844	Off Bahia San Hipolito, Baja Calif. Sur, Mexico.	MV65-I-31.	BIC	2416948155	urn:catalog:SIO:BIC:C4203			C4203		SIO		Arthropoda | Pycnogonida | Pantopoda | Phoxichilidiidae | Anoplodactylus	http://grbio.org/cool/t8vy-919z			2019-09-09T00:00:00.000+00:00	http://portal.vertnet.org/o/sio/bic?id=c4203			6/22/1965	North America | Mexico | Pacific Ocean | Off Bahia San Hipolito, Baja Calif. Sur, Mexico.										native	North America|Mexico|Pacific Ocean	requires verification	en	PhysicalObject	http://vertnet.org/resources/norms.html						1035-1503.		2054 2054 - 2136 2054							"{""gear"":""45' otter trawl."", ""ship"":""R/V Horizon."" }"													
1319251935	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:24.010+00:00	395		{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117406	1	54	354	9477065	6316	2117290	2117406	2117406	Anoplodactylus viridintestinalis (Cole, 1904)	Anoplodactylus viridintestinalis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus viridintestinalis	Anoplodactylus	viridintestinalis	SPECIES	ACCEPTED	NE	8.97	-79.5				NORTH_AMERICA	{}	North Pacific Ocean, Gulf of Panama	1955.0	4.0	22.0	1955-04-22	112.0	112.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:24.010+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/35aabad7d-5563-45fd-b37b-f694124597c2'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology		J. Barnard	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/35aabad7d-5563-45fd-b37b-f694124597c2		urn:lsid:biocol.org:col:34871	Panama Bay, Panama City, Punta Paitilla		IZ	1319251935	http://n2t.net/ark:/65665/35aabad7d-5563-45fd-b37b-f694124597c2			USNM 154479		USNM	PAN-5	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			2016-10-11T12:40:00.000+00:00				22 APR 1955												North Pacific Ocean, Gulf of Panama, Panama					Rock wash							Intertidal			MALE																	
1320756835	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:31.021+00:00	395		{}	PRESERVED_SPECIMEN	5.0	PRESENT	2117406	1	54	354	9477065	6316	2117290	2117406	2117406	Anoplodactylus viridintestinalis (Cole, 1904)	Anoplodactylus viridintestinalis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus viridintestinalis	Anoplodactylus	viridintestinalis	SPECIES	ACCEPTED	NE	8.97	-79.5				NORTH_AMERICA	{}	North Pacific Ocean, Gulf of Panama	1955.0	4.0	22.0	1955-04-22	112.0	112.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:31.021+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/39d395c55-f89e-4bfb-ad4e-77a891dbc34e'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology		J. Barnard	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/39d395c55-f89e-4bfb-ad4e-77a891dbc34e		urn:lsid:biocol.org:col:34871	Panama Bay, Panama City, Punta Paitilla		IZ	1320756835	http://n2t.net/ark:/65665/39d395c55-f89e-4bfb-ad4e-77a891dbc34e			USNM 154478		USNM	PAN-5	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			2016-10-11T12:40:00.000+00:00				22 APR 1955												North Pacific Ocean, Gulf of Panama, Panama					Rock wash							Intertidal			MALE																	
1321660152	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:41.132+00:00	395		{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117406	1	54	354	9477065	6316	2117290	2117406	2117406	Anoplodactylus viridintestinalis (Cole, 1904)	Anoplodactylus viridintestinalis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus viridintestinalis	Anoplodactylus	viridintestinalis	SPECIES	ACCEPTED	NE	8.88	-79.58				NORTH_AMERICA	{}	North Pacific Ocean, Gulf of Panama	1955.0	4.0	21.0	1955-04-21	111.0	111.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:41.132+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3c5207d3a-642a-4297-b017-4bad97f203f1'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology		J. Barnard	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3c5207d3a-642a-4297-b017-4bad97f203f1		urn:lsid:biocol.org:col:34871	Panama Bay, W Of Punta Bruja		IZ	1321660152	http://n2t.net/ark:/65665/3c5207d3a-642a-4297-b017-4bad97f203f1			USNM 154481		USNM	PAN-10	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			2017-11-21T16:47:00.000+00:00				21 APR 1955												North Pacific Ocean, Gulf of Panama, Panama					Rock wash		unknown, from legacy					Intertidal			MALE					Degrees Minutes Seconds												
1322877814	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:32.998+00:00	395		{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117406	1	54	354	9477065	6316	2117290	2117406	2117406	Anoplodactylus viridintestinalis (Cole, 1904)	Anoplodactylus viridintestinalis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus viridintestinalis	Anoplodactylus	viridintestinalis	SPECIES	ACCEPTED	NE	8.97	-79.5				NORTH_AMERICA	{}	North Pacific Ocean, Gulf of Panama	1955.0	4.0	22.0	1955-04-22	112.0	112.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:32.998+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3fb187f45-6a26-4493-9414-568d154ec7c7'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology		J. Barnard	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3fb187f45-6a26-4493-9414-568d154ec7c7		urn:lsid:biocol.org:col:34871	Panama Bay, Panama City, Punta Paitilla		IZ	1322877814	http://n2t.net/ark:/65665/3fb187f45-6a26-4493-9414-568d154ec7c7			USNM 154480		USNM	PAN-16	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			2016-10-11T12:47:00.000+00:00				22 APR 1955												North Pacific Ocean, Gulf of Panama, Panama												Intertidal			FEMALE																	
