key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	establishmentMeans	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceVerificationStatus	locality	eventRemarks	verbatimLocality	collectionCode	gbifID	language	occurrenceID	type	catalogNumber	institutionCode	accessRights	higherClassification	collectionID	depth	organismQuantity	organismQuantityType	datasetID	eventID	recordNumber	scientificNameID	http://unknown.org/taxonRankID	taxonConceptID	identificationQualifier	http://unknown.org/species	taxonID	networkKeys	coordinateUncertaintyInMeters	depthAccuracy	samplingProtocol	footprintWKT	fieldNumber	occurrenceRemarks	datasetName	recordedBy	identifiedBy	locationID	georeferenceSources	dynamicProperties	associatedSequences	parentNameUsageID	organismID	dateIdentified	taxonRemarks	bibliographicCitation	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	nameAccordingTo	http://unknown.org/orders
4081091046	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.537+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.188667	170.977167		{}			2004.0	2.0	18.0	2004-02-18	49.0	49.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.537+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6059b7b0-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	Specimen(s), Ethanol - no formalin = 2	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	6059b7b0-fa36-11e2-96b3-aa6f927c92a3							NIWA	4081091046	en	6059b7b0-fa36-11e2-96b3-aa6f927c92a3		70382	NIWA Invertebrate Collection				727.5						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	100.0	8.5	Sled, epibenthic	LINESTRING (170.977167 -71.188667, 170.984667 -71.193333)			NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	TAN0402/96	GPS					2006-01-01T00:00:00									
1426808499	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.394+00:00	259	{}	HUMAN_OBSERVATION	1.0	PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-67.420167	163.942833		{}	Southern Ocean		2004.0	3.0	4.0	2004-03-04T08:03/2004-03-04T08:13	64.0	64.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2013-11-03T00:00:00.000+00:00	2024-01-29T08:17:30.394+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '2096'}]	[]	[]	[]			True		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	2096				S-100			MBIS BioRoss	1426808499	en	2096		TAN0402/232 Colossendeis notialis	NIWA				106.5						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	30.0	10.5	Epibenthic sled	LINESTRING (163.942833 -67.420167, 163.935 -67.422333)	TAN0402/232	GearType= Epibenthic sled			Johanna Nielsen							2005-06-20T00:00:00	Colossendeis notialis	Colossendeis notialis (MBIS BioRoss 2096)							
1426808484	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.494+00:00	259	{}	HUMAN_OBSERVATION	1.0	PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-66.3655	162.574833		{}	Southern Ocean		2004.0	3.0	5.0	2004-03-05T09:38/2004-03-05T09:48	65.0	65.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2013-11-03T00:00:00.000+00:00	2024-01-29T08:17:30.494+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '2109'}]	[]	[]	[]			False		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	2109				Young			MBIS BioRoss	1426808484	en	2109		TAN0402/253 Colossendeis notialis	NIWA				910.0						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	30.0	1.0	Epibenthic sled	LINESTRING (162.574833 -66.3655, 162.58 -66.3685)	TAN0402/253	GearType= Epibenthic sled			Johanna Nielsen							2005-06-20T00:00:00	Colossendeis notialis	Colossendeis notialis (MBIS BioRoss 2109)							
1426806804	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:29.778+00:00	259	{}	HUMAN_OBSERVATION	1.0	PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-67.253833	164.875		{}	Southern Ocean		2004.0	3.0	3.0	2004-03-03T09:06/2004-03-03T09:36	63.0	63.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2013-11-03T00:00:00.000+00:00	2024-01-29T08:17:29.778+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '413'}]	[]	[]	[]			True		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	413				Sturge			MBIS BioRoss	1426806804	en	413		TAN0402/218 Colossendeis notialis	NIWA				350.5						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	30.0	2.5	Bottom trawl	LINESTRING (164.875 -67.253833, 164.8385 -67.230333)	TAN0402/218	GearType= Bottom trawl			Johanna Nielsen							2005-06-20T00:00:00	Colossendeis notialis	Colossendeis notialis (MBIS BioRoss 413)							
4081116970	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:22.259+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-66.216167	162.4415		{}			2004.0	3.0	5.0	2004-03-05	65.0	65.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:22.259+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5c754be6-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	Specimen(s), Ethanol - no formalin = 1	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	5c754be6-fa36-11e2-96b3-aa6f927c92a3							NIWA	4081116970	en	5c754be6-fa36-11e2-96b3-aa6f927c92a3		46263	NIWA Invertebrate Collection				1328.0						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	100.0	67.0	Trawl, Fish, Bottom	LINESTRING (162.4415 -66.216167, 162.465167 -66.225167)			NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	TAN0402/257	GPS														
4081176962	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.772+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-66.359833	162.541833		{}			2004.0	3.0	5.0	2004-03-05	65.0	65.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:25.772+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60598682-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	Specimen(s), Ethanol - no formalin = 1	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60598682-fa36-11e2-96b3-aa6f927c92a3							NIWA	4081176962	en	60598682-fa36-11e2-96b3-aa6f927c92a3		70351	NIWA Invertebrate Collection				852.5						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	100.0	132.5	Trawl, Fish, Bottom	LINESTRING (162.541833 -66.359833, 162.576833 -66.360333)			NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	TAN0402/254	GPS					2006-01-01T00:00:00									
4081094924	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.490+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-66.558333	163.018		{}			2004.0	3.0	5.0	2004-03-05	65.0	65.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.490+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60599ce4-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	Specimen(s), Ethanol - no formalin = 1	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60599ce4-fa36-11e2-96b3-aa6f927c92a3							NIWA	4081094924	en	60599ce4-fa36-11e2-96b3-aa6f927c92a3		70366	NIWA Invertebrate Collection				564.5						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	100.0	9.5	Trawl, Fish, Bottom	LINESTRING (163.018 -66.558333, 163.001167 -66.549833)			NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	TAN0402/249	GPS					2006-01-01T00:00:00									
4081086739	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:26.001+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-67.253833	164.875		{}			2004.0	3.0	3.0	2004-03-03	63.0	63.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:26.001+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60599e60-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	Specimen(s), Ethanol - no formalin = 1	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60599e60-fa36-11e2-96b3-aa6f927c92a3							NIWA	4081086739	en	60599e60-fa36-11e2-96b3-aa6f927c92a3		70367	NIWA Invertebrate Collection				350.5						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	100.0	2.5	Trawl, Fish, Bottom	LINESTRING (164.875 -67.253833, 164.8385 -67.230333)			NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	TAN0402/218	GPS					2006-01-01T00:00:00									
4081182956	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.452+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-67.420167	163.942833		{}			2004.0	3.0	4.0	2004-03-04	64.0	64.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.452+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6059b152-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	Specimen(s), Ethanol - no formalin = 1	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	6059b152-fa36-11e2-96b3-aa6f927c92a3							NIWA	4081182956	en	6059b152-fa36-11e2-96b3-aa6f927c92a3		70379	NIWA Invertebrate Collection				106.5						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	100.0	10.5	Sled, epibenthic	LINESTRING (163.942833 -67.420167, 163.935 -67.422333)			NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	TAN0402/232	GPS					2006-01-01T00:00:00									
1426807055	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.207+00:00	259	{}	HUMAN_OBSERVATION	1.0	PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-66.558333	163.018		{}	Southern Ocean		2004.0	3.0	5.0	2004-03-05T05:06/2004-03-05T05:18	65.0	65.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2013-11-03T00:00:00.000+00:00	2024-01-29T08:17:30.207+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '671'}]	[]	[]	[]			True		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	671				Young			MBIS BioRoss	1426807055	en	671		TAN0402/249b Colossendeis notialis	NIWA				562.0						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	30.0	12.0	Bottom trawl	LINESTRING (163.018 -66.558333, 163.001167 -66.549833)	TAN0402/249b	GearType= Bottom trawl			Johanna Nielsen							2005-06-20T00:00:00	Colossendeis notialis	Colossendeis notialis (MBIS BioRoss 671)							
1426807049	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.217+00:00	259	{}	HUMAN_OBSERVATION	1.0	PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-66.359833	162.541833		{}	Southern Ocean		2004.0	3.0	5.0	2004-03-05T12:08/2004-03-05T12:25	65.0	65.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2013-11-03T00:00:00.000+00:00	2024-01-29T08:17:30.217+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '695'}]	[]	[]	[]			True		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	695				Young			MBIS BioRoss	1426807049	en	695		TAN0402/254b Colossendeis notialis	NIWA				852.5						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	30.0	132.5	Bottom trawl	LINESTRING (162.541833 -66.359833, 162.576833 -66.359833)	TAN0402/254b	GearType= Bottom trawl			Johanna Nielsen							2005-06-20T00:00:00	Colossendeis notialis	Colossendeis notialis (MBIS BioRoss 695)							
1426807135	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.289+00:00	259	{}	HUMAN_OBSERVATION	1.0	PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-66.216167	162.4415		{}	Southern Ocean		2004.0	3.0	5.0	2004-03-05T16:30/2004-03-05T16:47	65.0	65.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2013-11-03T00:00:00.000+00:00	2024-01-29T08:17:30.289+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '727'}]	[]	[]	[]			True		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	727				Young			MBIS BioRoss	1426807135	en	727		TAN0402/257b Colossendeis notialis	NIWA				1328.0						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	30.0	67.0	Cone net	LINESTRING (162.4415 -66.216167, 162.465167 -66.225167)	TAN0402/257b	GearType= Cone net			Johanna Nielsen							2005-06-20T00:00:00	Colossendeis notialis	Colossendeis notialis (MBIS BioRoss 727)							
4081091724	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:21.852+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-78.0667	167.3833	ANTARCTICA	{'level0': {'gid': 'ATA', 'name': 'Antarctica'}}			1976.0	12.0	28.0	1976-12-28	363.0	363.0	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:21.852+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5c49b990-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			False	Specimen(s), Ethanol - no formalin = 1	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	5c49b990-fa36-11e2-96b3-aa6f927c92a3							NIWA	4081091724	en	5c49b990-fa36-11e2-96b3-aa6f927c92a3		6639	NIWA Invertebrate Collection				67.0						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	500.0	0.0	Dredge, type undefined	POINT (167.3833 -78.0667)			NIWA Invertebrate Collection	NZOI	Child, C, A	O141						1994-01-01T00:00:00									
4548546531	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:26.834+00:00	57	{}	HUMAN_OBSERVATION		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-49.13558	68.66923		{}									['COUNTRY_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-03-21T10:14:26.834+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5619342e-cd08-4040-986d-5a26ef9ac1c1'}]	[]	[]	[]			False		WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE	5619342e-cd08-4040-986d-5a26ef9ac1c1								4548546531		5619342e-cd08-4040-986d-5a26ef9ac1c1										EB6380B5-80AF-5935-E053-0514A8C08744	5619342e-cd08-4040-986d-5a26ef9ac1c1							815644		1105902.0																		fr | en	Colossendeis notialis Child, 1995	TAAF : Îles sub-antarctiques	TaxREF	Probable	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	
3935035374	91aa3d5b-6f77-4135-a823-cef438a60dfa	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-19T17:11:53.743+00:00	2024-01-26T10:11:38.247+00:00	10	{}	HUMAN_OBSERVATION		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-49.13558	68.66923		{}									['COUNTRY_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-01-26T10:11:38.247+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'a7aaab5a-f690-43f4-9a9c-bfbb3fdc41c9'}]	[]	[]	[]			False		WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE	a7aaab5a-f690-43f4-9a9c-bfbb3fdc41c9								3935035374		a7aaab5a-f690-43f4-9a9c-bfbb3fdc41c9										D2B0CE86-7C29-1275-E053-5514A8C0FBF9	a7aaab5a-f690-43f4-9a9c-bfbb3fdc41c9							815644		1105902.0																			Colossendeis notialis Child, 1995	TAAF : Îles sub-antarctiques	TaxREF	Probable	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	Pantopoda
3968808083	d8cd16ba-bb74-4420-821e-083f2bac17c2	ada9d123-ddb4-467d-8891-806ea8d94230	17a83780-3060-4851-9d6f-029d5fcb81c9	fbca90e3-8aed-48b1-84e3-369afbd000ce	GB	EML	2024-07-20T12:06:08.628+00:00	2024-07-20T12:50:22.858+00:00	175	{}	PRESERVED_SPECIMEN		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE				{}									['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-20T12:50:22.858+00:00	https://www.ebi.ac.uk/ena/browser/view/FJ969357	http://creativecommons.org/licenses/by/4.0/legalcode	True	[{'identifier': 'FJ969357'}]	[]	[]	[]			False			Pycnogonida		[]	[]			EUROPE	FJ969357								3968808083		FJ969357		NIWA:46263													https://www.ebi.ac.uk/ena/browser/view/Taxon:619858			ASV:6338944b94c3eed805827fcd69b57bab							Colossendeis notialis voucher NIWA:46263 cytochrome oxidase subunit I (COI) gene, partial cds mitochondrial.							https://www.ebi.ac.uk/ena/browser/api/embl/FJ969357												
