key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	stateProvince	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetID	datasetName	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	institutionID	nomenclaturalCode	verbatimEventDate	eventRemarks	fieldNumber	language	collectionCode	gbifID	occurrenceID	type	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	collectionID	individualCount	establishmentMeans	higherGeography	modified	references	recordedBy	dynamicProperties	georeferenceVerificationStatus	locality	verbatimLocality	accessRights	higherClassification	otherCatalogNumbers	recordNumber	dateIdentified	habitat	georeferenceProtocol	locationRemarks	organismID	locationID	county	georeferenceSources	lifeStage	networkKeys	coordinateUncertaintyInMeters	georeferencedBy	georeferencedDate	eventID	scientificNameID	taxonID	parentNameUsageID	identificationQualifier	occurrenceRemarks	verbatimCoordinateSystem	sex	typeStatus	nameAccordingTo	parentEventID
1142254756	005eb8d8-ed94-41be-89cf-e3115a9058e4	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3b84ff5b-79ce-427c-acb7-b4004e160f66	7b8aff00-a9f8-11d8-944b-b8a03c50a862	US	EML	2024-07-16T20:28:16.318+00:00	2024-07-16T20:34:52.208+00:00	376	{}	PRESERVED_SPECIMEN	PRESENT	4338757	1	54	354	9477065	6313	2118484	4338757	4338757	Sericosura verenae (Child, 1987)	Sericosura verenae (Child, 1987)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura verenae	Sericosura	verenae	SPECIES	ACCEPTED	NE	47.94833	-129.1	2199.0	0.0		{}		1998.0	9.0	13.0	1998-09-13	256.0	256.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-16T20:34:52.208+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '36fd358e-d91a-45b1-9b3c-0fcad5a546c9'}]	[]	[]	[]	e71f36f1-e271-4720-a604-3c5a1418e7aa		False	invertebrates-16-Jul-2024	FMNH Invertebrate Zoology	Dr. Janet R. Voight : Field Museum of Natural History - Invertebrates - Zoology			WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	The Field Museum of Natural History	36fd358e-d91a-45b1-9b3c-0fcad5a546c9	FMNH	ICZN			JDF-N/A-A3138		Invertebrate Zoology	1142254756	36fd358e-d91a-45b1-9b3c-0fcad5a546c9			14110	FMNH	FMNH	Invertebrate Zoology	300.0		North Pacific, International Waters: Juan de Fuca,  A3138, Easter Island. [LL]	2023-11-20T15:10:00.000+00:00		C. Fisher			Juan de Fuca,  A3138, Easter Island		https://www.fieldmuseum.org/about/copyright-information	Animalia Arthropoda Pycnogonida Pantopoda Ammotheidae			2009-01-01T00:00:00	hydrothermal vents	Collector assigned		356308	37e44223-c59a-4963-9d8b-412c0f2316f6		Collector																
2416966685	a267b6a7-91f9-457c-889a-481e7aa920b6	b1b3786f-e9b0-4da6-8472-a21a2d7fe48c	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-04-29T00:06:57.207+00:00	2024-04-29T09:02:36.370+00:00	213	{}	PRESERVED_SPECIMEN	PRESENT	4338757	1	54	354	9477065	6313	2118484	4338757	4338757	Sericosura verenae (Child, 1987)	Sericosura verenae (Child, 1987)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura verenae	Sericosura	verenae	SPECIES	ACCEPTED	NE	45.9335	-130.014	1546.0			{}	Pacific Ocean	1998.0	9.0	4.0	1998-09-04	247.0	247.0	['INSTITUTION_MATCH_FUZZY']	2024-04-29T09:02:36.370+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:SIO:BIC:C12348'}]	[]	[]	[]	e14c227d-2864-4d0b-b555-e4933af0c69b	30a84bbe-5697-43ca-a319-5cc526856130	False			Jean Marcus	whole (fixed in 70% EtOH, preserved in 50% EtOH)		WGS84	Pycnogonida		[]	[]			NORTH_AMERICA		urn:catalog:SIO:BIC:C12348	http://biocol.org/urn:lsid:biocol.org:14844	ICZN	9/4/1998		Hairdo	en	BIC	2416966685	urn:catalog:SIO:BIC:C12348	PhysicalObject	1546 1546	C12348	SIO		http://grbio.org/cool/t8vy-919z	43.0	native	Pacific Ocean	2019-09-12T00:00:00.000+00:00	http://portal.vertnet.org/o/sio/bic?id=c12348	R. Embley	"{""gear"":""ROV ROPOS"" }"	requires verification	Ridge: Juan de Fuca. Segment: Axial. Field: ASHES.	Pacific Ocean | Ridge: Juan de Fuca. Segment: Axial. Field: ASHES.	http://vertnet.org/resources/norms.html	Arthropoda | Pycnogonida | Pantopoda | Ammotheidae | Sericosura	R466-783																									
2416966592	a267b6a7-91f9-457c-889a-481e7aa920b6	b1b3786f-e9b0-4da6-8472-a21a2d7fe48c	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-04-29T00:06:57.207+00:00	2024-04-29T09:02:35.572+00:00	213	{}	PRESERVED_SPECIMEN	PRESENT	4338757	1	54	354	9477065	6313	2118484	4338757	4338757	Sericosura verenae (Child, 1987)	Sericosura verenae (Child, 1987)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura verenae	Sericosura	verenae	SPECIES	ACCEPTED	NE	45.933889	-130.022778	1545.0			{}	Pacific Ocean	1998.0	9.0	9.0	1998-09-09	252.0	252.0	['COORDINATE_ROUNDED', 'INSTITUTION_MATCH_FUZZY']	2024-04-29T09:02:35.572+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:SIO:BIC:C12610'}]	[]	[]	[]	e14c227d-2864-4d0b-b555-e4933af0c69b	30a84bbe-5697-43ca-a319-5cc526856130	False			Jean Marcus	whole (fixed in 70% EtOH, preserved in 50% EtOH)		WGS84	Pycnogonida		[]	[]			NORTH_AMERICA		urn:catalog:SIO:BIC:C12610	http://biocol.org/urn:lsid:biocol.org:14844	ICZN	9/9/1998		Marker I	en	BIC	2416966592	urn:catalog:SIO:BIC:C12610	PhysicalObject	1545 1545	C12610	SIO		http://grbio.org/cool/t8vy-919z	17.0	native	Pacific Ocean	2019-09-12T00:00:00.000+00:00	http://portal.vertnet.org/o/sio/bic?id=c12610	R. Embley	"{""gear"":""ROV ROPOS"" }"	requires verification	Ridge: Juan de Fuca. Segment: Axial. Field: ASHES.	Pacific Ocean | Ridge: Juan de Fuca. Segment: Axial. Field: ASHES.	http://vertnet.org/resources/norms.html	Arthropoda | Pycnogonida | Pantopoda | Ammotheidae | Sericosura	R471-779																									
1065163823	005eb8d8-ed94-41be-89cf-e3115a9058e4	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3b84ff5b-79ce-427c-acb7-b4004e160f66	7b8aff00-a9f8-11d8-944b-b8a03c50a862	US	EML	2024-07-16T20:28:16.318+00:00	2024-07-16T20:34:47.452+00:00	376	{}	PRESERVED_SPECIMEN	PRESENT	4338757	1	54	354	9477065	6313	2118484	4338757	4338757	Sericosura verenae (Child, 1987)	Sericosura verenae (Child, 1987)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura verenae	Sericosura	verenae	SPECIES	ACCEPTED	NE	45.9333	-130.0144	1543.0	0.0		{}		1997.0	7.0	11.0	1997-07-11	192.0	192.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-16T20:34:47.452+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '191d03e7-eb94-4a09-93d5-e42a9e222a74'}]	[]	[]	[]	e71f36f1-e271-4720-a604-3c5a1418e7aa		False	invertebrates-16-Jul-2024	FMNH Invertebrate Zoology	Dr. Janet R. Voight : Field Museum of Natural History - Invertebrates - Zoology			WGS84	Pycnogonida		[]	[]			NORTH_AMERICA	The Field Museum of Natural History	191d03e7-eb94-4a09-93d5-e42a9e222a74	FMNH	ICZN			VOIJR40697		Invertebrate Zoology	1065163823	191d03e7-eb94-4a09-93d5-e42a9e222a74			4694	FMNH	FMNH	Invertebrate Zoology	10.0		North Pacific, International Waters: Sta. R406, Juan de Fuca Ridge, Axial Seamount, Ashes Vent Field, 'Scan 1' locati. [LL]	2023-11-20T15:06:00.000+00:00		J. R. Voight			Sta. R406, Juan de Fuca Ridge, Axial Seamount, Ashes Vent Field, 'Scan 1' locati		https://www.fieldmuseum.org/about/copyright-information	Animalia Arthropoda Pycnogonida Pantopoda Ammotheidae			2009-01-01T00:00:00	time 11:10	Collector assigned		402557	611dfe17-20de-427b-8926-02a8b43f207e																		
1065163813	005eb8d8-ed94-41be-89cf-e3115a9058e4	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3b84ff5b-79ce-427c-acb7-b4004e160f66	7b8aff00-a9f8-11d8-944b-b8a03c50a862	US	EML	2024-07-16T20:28:16.318+00:00	2024-07-16T20:35:01.607+00:00	376	{}	PRESERVED_SPECIMEN	PRESENT	4338757	1	54	354	9477065	6313	2118484	4338757	4338757	Sericosura verenae (Child, 1987)	Sericosura verenae (Child, 1987)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura verenae	Sericosura	verenae	SPECIES	ACCEPTED	NE	45.9333	-130.0144	1543.0	0.0		{}		1997.0	7.0	11.0	1997-07-11	192.0	192.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-16T20:35:01.607+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ef0769cc-d3e0-4358-a0fc-feac23fe1ebd'}]	[]	[]	[]	e71f36f1-e271-4720-a604-3c5a1418e7aa		False	invertebrates-16-Jul-2024	FMNH Invertebrate Zoology	Dr. Janet R. Voight : Field Museum of Natural History - Invertebrates - Zoology			WGS84	Pycnogonida		[]	[]			NORTH_AMERICA	The Field Museum of Natural History	ef0769cc-d3e0-4358-a0fc-feac23fe1ebd	FMNH	ICZN			VOIJR40697		Invertebrate Zoology	1065163813	ef0769cc-d3e0-4358-a0fc-feac23fe1ebd			4686	FMNH	FMNH	Invertebrate Zoology	3.0		North Pacific, International Waters: Sta. R406, Juan de Fuca Ridge, Axial Seamount, Ashes Vent Field, 'Scan 1' locati. [LL]	2023-11-20T15:07:00.000+00:00		J. R. Voight			Sta. R406, Juan de Fuca Ridge, Axial Seamount, Ashes Vent Field, 'Scan 1' locati		https://www.fieldmuseum.org/about/copyright-information	Animalia Arthropoda Pycnogonida Pantopoda Ammotheidae			2009-01-01T00:00:00	time 11:10	Collector assigned		401564	611dfe17-20de-427b-8926-02a8b43f207e																		
3748418725	968dfa3e-3614-4bab-a3b5-e9209bdd6078	c3ad790a-d426-4ac1-8e32-da61f81f0117	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2023-06-03T13:09:42.774+00:00	2024-01-24T22:36:46.671+00:00	159	{}	PRESERVED_SPECIMEN	PRESENT	4338757	1	54	354	9477065	6313	2118484	4338757	4338757	Sericosura verenae (Child, 1987)	Sericosura verenae (Child, 1987)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura verenae	Sericosura	verenae	SPECIES	ACCEPTED	NE	45.603056	-129.960833				{}	North Pacific Ocean	1996.0	1.0	1.0	1996-01-01	1.0	1.0	['COORDINATE_ROUNDED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-24T22:36:46.671+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'OGL_MSC_NortheasternUniversity_S32930'}]	[]	[]	[]	8c116cac-9394-4c4e-be14-06184bdc62bd	0f00dede-1a1f-49e5-ae69-2bc40db635c5	False	OGL_MSC_NortheasternUniversity	Ocean Genome Legacy Collection			Ropos	WGS84	Pycnogonida		[]	[]			NORTH_AMERICA		OGL_MSC_NortheasternUniversity_S32930	8c116cac-9394-4c4e-be14-06184bdc62bd			Event Name: Ropos; Dive R350; Dive Number: R350; Collection Event Notes: Unknown month and day			OGL	3748418725	OGL_MSC_NortheasternUniversity_S32930			S32930	OGL		0f00dede-1a1f-49e5-ae69-2bc40db635c5									Juan de Fuca Ridge- General	Juan de Fuca							Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128); Additional details in lot folder	This is the locality for the Juan de Fuca ridge, based off of coordinates from marineregions.org. The website gives a minimum (44.6686, -130.3294) and maximum (46.5365, -129.5799). The coordinates are the midpoint.	S32930	CL05210		http://georeferencing.org/georefcalculator/gc.html; https://marineregions.org/; https://www.movable-type.co.uk/scripts/latlong.html		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	107850.0	Fenuccio, Lee	2022-03-02	CE04724	urn:lsid:marinespecies.org:taxname:407708	T05910	134576							
3748418726	968dfa3e-3614-4bab-a3b5-e9209bdd6078	c3ad790a-d426-4ac1-8e32-da61f81f0117	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2023-06-03T13:09:42.774+00:00	2024-01-24T22:36:46.671+00:00	159	{}	PRESERVED_SPECIMEN	PRESENT	4338757	1	54	354	9477065	6313	2118484	4338757	4338757	Sericosura verenae (Child, 1987)	Sericosura verenae (Child, 1987)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura verenae	Sericosura	verenae	SPECIES	ACCEPTED	NE	45.603056	-129.960833				{}	North Pacific Ocean	1996.0	1.0	1.0	1996-01-01	1.0	1.0	['COORDINATE_ROUNDED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-24T22:36:46.671+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'OGL_MSC_NortheasternUniversity_S32931'}]	[]	[]	[]	8c116cac-9394-4c4e-be14-06184bdc62bd	0f00dede-1a1f-49e5-ae69-2bc40db635c5	False	OGL_MSC_NortheasternUniversity	Ocean Genome Legacy Collection			Ropos	WGS84	Pycnogonida		[]	[]			NORTH_AMERICA		OGL_MSC_NortheasternUniversity_S32931	8c116cac-9394-4c4e-be14-06184bdc62bd			Event Name: Ropos; Dive R350; Dive Number: R350; Collection Event Notes: Unknown month and day			OGL	3748418726	OGL_MSC_NortheasternUniversity_S32931			S32931	OGL		0f00dede-1a1f-49e5-ae69-2bc40db635c5									Juan de Fuca Ridge- General	Juan de Fuca							Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128); Additional details in lot folder	This is the locality for the Juan de Fuca ridge, based off of coordinates from marineregions.org. The website gives a minimum (44.6686, -130.3294) and maximum (46.5365, -129.5799). The coordinates are the midpoint.	S32931	CL05210		http://georeferencing.org/georefcalculator/gc.html; https://marineregions.org/; https://www.movable-type.co.uk/scripts/latlong.html		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	107850.0	Fenuccio, Lee	2022-03-02	CE04724	urn:lsid:marinespecies.org:taxname:407708	T05910	134576							
3748418727	968dfa3e-3614-4bab-a3b5-e9209bdd6078	c3ad790a-d426-4ac1-8e32-da61f81f0117	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2023-06-03T13:09:42.774+00:00	2024-01-24T22:36:46.671+00:00	159	{}	PRESERVED_SPECIMEN	PRESENT	4338757	1	54	354	9477065	6313	2118484	4338757	4338757	Sericosura verenae (Child, 1987)	Sericosura verenae (Child, 1987)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura verenae	Sericosura	verenae	SPECIES	ACCEPTED	NE	45.603056	-129.960833				{}	North Pacific Ocean	1996.0	1.0	1.0	1996-01-01	1.0	1.0	['COORDINATE_ROUNDED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-24T22:36:46.671+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'OGL_MSC_NortheasternUniversity_S32932'}]	[]	[]	[]	8c116cac-9394-4c4e-be14-06184bdc62bd	0f00dede-1a1f-49e5-ae69-2bc40db635c5	False	OGL_MSC_NortheasternUniversity	Ocean Genome Legacy Collection			Ropos	WGS84	Pycnogonida		[]	[]			NORTH_AMERICA		OGL_MSC_NortheasternUniversity_S32932	8c116cac-9394-4c4e-be14-06184bdc62bd			Event Name: Ropos; Dive R350; Dive Number: R350; Collection Event Notes: Unknown month and day			OGL	3748418727	OGL_MSC_NortheasternUniversity_S32932			S32932	OGL		0f00dede-1a1f-49e5-ae69-2bc40db635c5									Juan de Fuca Ridge- General	Juan de Fuca							Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128); Additional details in lot folder	This is the locality for the Juan de Fuca ridge, based off of coordinates from marineregions.org. The website gives a minimum (44.6686, -130.3294) and maximum (46.5365, -129.5799). The coordinates are the midpoint.	S32932	CL05210		http://georeferencing.org/georefcalculator/gc.html; https://marineregions.org/; https://www.movable-type.co.uk/scripts/latlong.html		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	107850.0	Fenuccio, Lee	2022-03-02	CE04724	urn:lsid:marinespecies.org:taxname:407708	T05910	134576							
3748418722	968dfa3e-3614-4bab-a3b5-e9209bdd6078	c3ad790a-d426-4ac1-8e32-da61f81f0117	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2023-06-03T13:09:42.774+00:00	2024-01-24T22:36:46.671+00:00	159	{}	PRESERVED_SPECIMEN	PRESENT	4338757	1	54	354	9477065	6313	2118484	4338757	4338757	Sericosura verenae (Child, 1987)	Sericosura verenae (Child, 1987)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura verenae	Sericosura	verenae	SPECIES	ACCEPTED	NE	45.603056	-129.960833				{}	North Pacific Ocean	1996.0	1.0	1.0	1996-01-01	1.0	1.0	['COORDINATE_ROUNDED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-24T22:36:46.671+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'OGL_MSC_NortheasternUniversity_S32933'}]	[]	[]	[]	8c116cac-9394-4c4e-be14-06184bdc62bd	0f00dede-1a1f-49e5-ae69-2bc40db635c5	False	OGL_MSC_NortheasternUniversity	Ocean Genome Legacy Collection			Ropos	WGS84	Pycnogonida		[]	[]			NORTH_AMERICA		OGL_MSC_NortheasternUniversity_S32933	8c116cac-9394-4c4e-be14-06184bdc62bd			Event Name: Ropos; Dive R350; Dive Number: R350; Collection Event Notes: Unknown month and day			OGL	3748418722	OGL_MSC_NortheasternUniversity_S32933			S32933	OGL		0f00dede-1a1f-49e5-ae69-2bc40db635c5									Juan de Fuca Ridge- General	Juan de Fuca							Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128); Additional details in lot folder	This is the locality for the Juan de Fuca ridge, based off of coordinates from marineregions.org. The website gives a minimum (44.6686, -130.3294) and maximum (46.5365, -129.5799). The coordinates are the midpoint.	S32933	CL05210		http://georeferencing.org/georefcalculator/gc.html; https://marineregions.org/; https://www.movable-type.co.uk/scripts/latlong.html		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	107850.0	Fenuccio, Lee	2022-03-02	CE04724	urn:lsid:marinespecies.org:taxname:407708	T05910	134576							
1065163825	005eb8d8-ed94-41be-89cf-e3115a9058e4	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3b84ff5b-79ce-427c-acb7-b4004e160f66	7b8aff00-a9f8-11d8-944b-b8a03c50a862	US	EML	2024-07-16T20:28:16.318+00:00	2024-07-16T20:34:53.117+00:00	376	{}	PRESERVED_SPECIMEN	PRESENT	4338757	1	54	354	9477065	6313	2118484	4338757	4338757	Sericosura verenae (Child, 1987)	Sericosura verenae (Child, 1987)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura verenae	Sericosura	verenae	SPECIES	ACCEPTED	NE	47.9631	-129.0917	2200.0	0.0		{}		1996.0	8.0		1996-08			['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'RECORDED_DATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-16T20:34:53.117+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '4f6e2db1-7f69-4cc9-bc11-a9f961b93336'}]	[]	[]	[]	e71f36f1-e271-4720-a604-3c5a1418e7aa		False	invertebrates-16-Jul-2024	FMNH Invertebrate Zoology	Dr. Janet R. Voight : Field Museum of Natural History - Invertebrates - Zoology			WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	The Field Museum of Natural History	4f6e2db1-7f69-4cc9-bc11-a9f961b93336	FMNH	ICZN			VOIJHYS35196.2		Invertebrate Zoology	1065163825	4f6e2db1-7f69-4cc9-bc11-a9f961b93336			4006	FMNH	FMNH	Invertebrate Zoology	2.0		North Pacific, International Waters: Sta. HYS-351, Juan de Fuca Ridge, Endeavour Segment, Clam Bed Vent Field. [LL]	2023-11-20T15:06:00.000+00:00		J. R. Voight			Sta. HYS-351, Juan de Fuca Ridge, Endeavour Segment, Clam Bed Vent Field		https://www.fieldmuseum.org/about/copyright-information	Animalia Arthropoda Pycnogonida Pantopoda Ammotheidae			2009-01-01T00:00:00		Collector assigned	ca. 2200 m	400948	e253e63a-a3f0-4f62-b806-24c0d4472566																		
1065163773	005eb8d8-ed94-41be-89cf-e3115a9058e4	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3b84ff5b-79ce-427c-acb7-b4004e160f66	7b8aff00-a9f8-11d8-944b-b8a03c50a862	US	EML	2024-07-16T20:28:16.318+00:00	2024-07-16T20:34:57.140+00:00	376	{}	PRESERVED_SPECIMEN	PRESENT	4338757	1	54	354	9477065	6313	2118484	4338757	4338757	Sericosura verenae (Child, 1987)	Sericosura verenae (Child, 1987)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura verenae	Sericosura	verenae	SPECIES	ACCEPTED	NE	47.95	-129.1	2200.0	0.0		{}		1996.0	8.0		1996-08			['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'RECORDED_DATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-16T20:34:57.140+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '9647d01d-aefa-4e66-9658-2be0826b3888'}]	[]	[]	[]	e71f36f1-e271-4720-a604-3c5a1418e7aa		False	invertebrates-16-Jul-2024	FMNH Invertebrate Zoology	Dr. Janet R. Voight : Field Museum of Natural History - Invertebrates - Zoology			WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	The Field Museum of Natural History	9647d01d-aefa-4e66-9658-2be0826b3888	FMNH	ICZN			VOIJHYS35096		Invertebrate Zoology	1065163773	9647d01d-aefa-4e66-9658-2be0826b3888			4041	FMNH	FMNH	Invertebrate Zoology	2.0		North Pacific, International Waters: Sta. HYS-350, Juan de Fuca Ridge, Endeavour Segment,  Main Vent Field,  Easter I. [LL]	2023-11-20T15:06:00.000+00:00		J. R. Voight			Sta. HYS-350, Juan de Fuca Ridge, Endeavour Segment,  Main Vent Field,  Easter I		https://www.fieldmuseum.org/about/copyright-information	Animalia Arthropoda Pycnogonida Pantopoda Ammotheidae			2009-01-01T00:00:00		Collector assigned	ca. 2200 m	401393	887dff04-6ba3-4c5e-8852-2072822f73d8																		
1065163762	005eb8d8-ed94-41be-89cf-e3115a9058e4	7b8aff00-a9f8-11d8-944b-b8a03c50a862	3b84ff5b-79ce-427c-acb7-b4004e160f66	7b8aff00-a9f8-11d8-944b-b8a03c50a862	US	EML	2024-07-16T20:28:16.318+00:00	2024-07-16T20:34:58.148+00:00	376	{}	PRESERVED_SPECIMEN	PRESENT	4338757	1	54	354	9477065	6313	2118484	4338757	4338757	Sericosura verenae (Child, 1987)	Sericosura verenae (Child, 1987)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Sericosura	Sericosura verenae	Sericosura	verenae	SPECIES	ACCEPTED	NE	47.9631	-129.0917	2200.0	0.0		{}		1996.0	8.0		1996-08			['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'RECORDED_DATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-16T20:34:58.148+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ace07ae4-4a85-499e-8afb-b994328a739b'}]	[]	[]	[]	e71f36f1-e271-4720-a604-3c5a1418e7aa		False	invertebrates-16-Jul-2024	FMNH Invertebrate Zoology	Dr. Janet R. Voight : Field Museum of Natural History - Invertebrates - Zoology			WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	The Field Museum of Natural History	ace07ae4-4a85-499e-8afb-b994328a739b	FMNH	ICZN			VOIJHYS36096a.1		Invertebrate Zoology	1065163762	ace07ae4-4a85-499e-8afb-b994328a739b			4049	FMNH	FMNH	Invertebrate Zoology	3.0		North Pacific, International Waters: Sta. HYS-360, Juan de Fuca Ridge, Endeavour Segment, Clam Bed Vent Field, near a. [LL]	2023-11-20T15:05:00.000+00:00		J. R. Voight			Sta. HYS-360, Juan de Fuca Ridge, Endeavour Segment, Clam Bed Vent Field, near a		https://www.fieldmuseum.org/about/copyright-information	Animalia Arthropoda Pycnogonida Pantopoda Ammotheidae			2009-01-01T00:00:00		Collector assigned	directly affected by vent emissions	400034	867bd914-9d5e-4244-8d3b-20ee5dbc88b8																		
