key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	institutionCode	footprintWKT	eventTime	locality	fieldNumber	gbifID	collectionCode	occurrenceID	networkKeys	individualCount	collectionKey	recordedBy	identifiedBy	preparations	institutionID	verbatimDepth	ownerInstitutionCode	parentEventID	collectionID	modified	datasetID	rightsHolder	language	type	taxonID	verbatimIdentification	continent	stateProvince	county	locationID	bibliographicCitation	higherClassification	dateIdentified	recordNumber	verbatimEventDate	projectId	higherGeography	acceptedNameUsage	locationRemarks	sex	dynamicProperties	locationAccordingTo	identificationRemarks	verbatimLocality	georeferenceProtocol	verbatimCoordinateSystem	lifeStage	coordinateUncertaintyInMeters	organismQuantity	organismQuantityType	nomenclaturalCode	disposition	parentNameUsage	materialEntityID	otherCatalogNumbers	habitat	georeferenceRemarks	occurrenceRemarks	typeStatus
4399691314	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.946+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	7787774	1	54	354	9477065	2011	2117983	2118005	2118005	Cordylochele brevicolis Sars, 1981	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Cordylochele	brevicolis	SPECIES	SYNONYM	NE	74.5176397	119.9688027			{}	Laptev Sea	1993.0	8.0	14.0	1993-08-14	226.0	226.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:58.946+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'e7be5a7a-c713-4708-bdf6-bd88ff62bee2'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV I.Kireev__st.7/38	e7be5a7a-c713-4708-bdf6-bd88ff62bee2	INV0001049		IORAS			Laptev Sea	14062	4399691314	OBFc	e7be5a7a-c713-4708-bdf6-bd88ff62bee2	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV I.Kireev	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	34.0 m	IORAS		fd699988-ab5d-4737-9443-9085cea191d2																																								
4399691418	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.227+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	7787774	1	54	354	9477065	2011	2117983	2118005	2118005	Cordylochele brevicolis Sars, 1981	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Cordylochele	brevicolis	SPECIES	SYNONYM	NE	78.076	133.581667			{}	Laptev Sea	1993.0	9.0	5.0	1993-09-05	248.0	248.0	['COORDINATE_ROUNDED']	2024-06-18T12:44:59.227+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '3412149e-1f7d-426e-8800-fe47bddb0869'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Agassiz Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Polarstern_cruise ARK IX/4_st.40	3412149e-1f7d-426e-8800-fe47bddb0869	INV0001047		IORAS			Laptev Sea	40	4399691418	OBFc	3412149e-1f7d-426e-8800-fe47bddb0869	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	2.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Polarstern	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	231.0 - 233.0 m	IORAS	cruise ARK IX/4	fd699988-ab5d-4737-9443-9085cea191d2																																								
4399690831	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.841+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	7787774	1	54	354	9477065	2011	2117983	2118005	2118005	Cordylochele brevicolis Sars, 1981	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Cordylochele	brevicolis	SPECIES	SYNONYM	NE	72.6888837	64.5404384			{}	Arctic Ocean	1993.0	9.0	4.0	1993-09-04	247.0	247.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:58.841+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '7408b2c1-c809-4271-9701-57997f95385e'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Dmitry Mendeleev_cruise 49_st.4386	7408b2c1-c809-4271-9701-57997f95385e	INV0001048		IORAS			Arctic Ocean	4386	4399690831	OBFc	7408b2c1-c809-4271-9701-57997f95385e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Dmitry Mendeleev	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	70.0 - 70.0 m	IORAS	cruise 49	fd699988-ab5d-4737-9443-9085cea191d2																																								
4399690487	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.765+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	7787774	1	54	354	9477065	2011	2117983	2118005	2118005	Cordylochele brevicolis Sars, 1981	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Cordylochele	brevicolis	SPECIES	SYNONYM	NE	77.038667	126.421667			{}	Laptev Sea	1993.0	9.0	7.0	1993-09-07	250.0	250.0	['COORDINATE_ROUNDED']	2024-06-18T12:44:58.765+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '76df8f79-8ac6-44ea-9e1a-32c57ffad277'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Agassiz Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Polarstern_cruise ARK IX/4_st.44	76df8f79-8ac6-44ea-9e1a-32c57ffad277	INV0001045		IORAS			Laptev Sea	44	4399690487	OBFc	76df8f79-8ac6-44ea-9e1a-32c57ffad277	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	2.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Polarstern	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	92.0 m	IORAS	cruise ARK IX/4	fd699988-ab5d-4737-9443-9085cea191d2																																								
4399691140	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.911+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	7787774	1	54	354	9477065	2011	2117983	2118005	2118005	Cordylochele brevicolis Sars, 1981	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Cordylochele	brevicolis	SPECIES	SYNONYM	NE	77.913833	133.572833			{}	Laptev Sea	1993.0	9.0	6.0	1993-09-06	249.0	249.0	['COORDINATE_ROUNDED']	2024-06-18T12:44:58.911+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '91166a50-2960-418f-8d22-e3afb68779df'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Agassiz Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Polarstern_cruise ARK IX/4_st.41	91166a50-2960-418f-8d22-e3afb68779df	INV0001046		IORAS			Laptev Sea	41	4399691140	OBFc	91166a50-2960-418f-8d22-e3afb68779df	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Polarstern	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	72.0 - 71.0 m	IORAS	cruise ARK IX/4	fd699988-ab5d-4737-9443-9085cea191d2																																								
4399691103	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.177+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	7787774	1	54	354	9477065	2011	2117983	2118005	2118005	Cordylochele brevicolis Sars, 1981	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Cordylochele	brevicolis	SPECIES	SYNONYM	NE	77.078333	126.178333			{}	Laptev Sea	1993.0	9.0	9.0	1993-09-09	252.0	252.0	['COORDINATE_ROUNDED']	2024-06-18T12:44:59.177+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '98533a6a-f665-4e0b-8353-a758576f1a26'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Agassiz Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Polarstern_cruise ARK IX/4_st.49	98533a6a-f665-4e0b-8353-a758576f1a26	INV0001776		IORAS			Laptev Sea	49	4399691103	OBFc	98533a6a-f665-4e0b-8353-a758576f1a26	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Polarstern	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	180.0 - 360.0 m	IORAS	cruise ARK IX/4	fd699988-ab5d-4737-9443-9085cea191d2																																								
4399691532	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.248+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	7787774	1	54	354	9477065	2011	2117983	2118005	2118005	Cordylochele brevicolis Sars, 1981	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Cordylochele	brevicolis	SPECIES	SYNONYM	NE	74.3516935	64.4154453			{}	Kara Sea	1993.0	9.0	3.0	1993-09-03	246.0	246.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:59.248+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'c4c5968e-4ecf-4152-967c-07139e15f644'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Dmitry Mendeleev_cruise 49_st.4383	c4c5968e-4ecf-4152-967c-07139e15f644	INV0001050		IORAS			Kara Sea	4383	4399691532	OBFc	c4c5968e-4ecf-4152-967c-07139e15f644	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Dmitry Mendeleev	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	160.0 - 128.0 m	IORAS	cruise 49	fd699988-ab5d-4737-9443-9085cea191d2																																								
4399690759	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.827+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	7787774	1	54	354	9477065	2011	2117983	2118005	2118005	Cordylochele brevicolis Sars, 1981	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Cordylochele	brevicolis	SPECIES	SYNONYM	NE	78.2055525	153.4574484			{}	Arctic Ocean	1980.0	3.0	4.0	1980-03-04	64.0	64.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:58.827+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '26c7e94c-07fc-437e-a1cd-9f38e66ddc13'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Severnyj Polyus Ice Drifting Station_cruise 22.7_st.34	26c7e94c-07fc-437e-a1cd-9f38e66ddc13	INV0001995		IORAS			Arctic Ocean	34	4399690759	OBFc	26c7e94c-07fc-437e-a1cd-9f38e66ddc13	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	2.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Severnyj Polyus Ice Drifting Station	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	67.0 m	IORAS	cruise 22.7	fd699988-ab5d-4737-9443-9085cea191d2																																								
4399691074	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.173+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	7787774	1	54	354	9477065	2011	2117983	2118005	2118005	Cordylochele brevicolis Sars, 1981	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Cordylochele	brevicolis	SPECIES	SYNONYM	NE	75.0330336	-171.477799			{}	Arctic Ocean	1979.0	3.0	16.0	1979-03-16	75.0	75.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.173+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '2e0de4e2-dec2-4617-9f50-a79a9622efc9'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida		[]	[]			EUROPE	RV Severnyj Polyus Ice Drifting Station_cruise 22_st.115	2e0de4e2-dec2-4617-9f50-a79a9622efc9	INV0001051		IORAS			Arctic Ocean	115	4399691074	OBFc	2e0de4e2-dec2-4617-9f50-a79a9622efc9	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Severnyj Polyus Ice Drifting Station	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	400.0 - 365.0 m	IORAS	cruise 22	fd699988-ab5d-4737-9443-9085cea191d2																																								
4399691455	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.234+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	7787774	1	54	354	9477065	2011	2117983	2118005	2118005	Cordylochele brevicolis Sars, 1981	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Cordylochele	brevicolis	SPECIES	SYNONYM	NE	74.5496927	-171.3946348			{}	Arctic Ocean	1979.0	3.0	26.0	1979-03-26	85.0	85.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.234+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '4b9de073-bf47-4461-9d4f-d9037d5a4e6b'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida		[]	[]			EUROPE	RV Severnyj Polyus Ice Drifting Station_cruise 22_st.122	4b9de073-bf47-4461-9d4f-d9037d5a4e6b	INV0001044		IORAS			Arctic Ocean	122	4399691455	OBFc	4b9de073-bf47-4461-9d4f-d9037d5a4e6b	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Severnyj Polyus Ice Drifting Station	Turpaeva, Elena	dried:EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	335.0 - 355.0 m	IORAS	cruise 22	fd699988-ab5d-4737-9443-9085cea191d2																																								
3127658499	93efc16a-7eb1-4792-bdec-de1ea69b8c65	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	5ff1c992-5c84-40aa-bd9a-c1743a870c32	09a9c196-cb5b-4fa1-afc2-3499b868b225	CA	EML	2024-07-17T23:36:27.118+00:00	2024-07-17T23:36:43.584+00:00	160	{}	PRESERVED_SPECIMEN	PRESENT	2118005	1	54	354	9477065	2011	2117983	2118005	2118005	Pseudopallene brevicollis (Sars, 1888)	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Pseudopallene	brevicollis	SPECIES	ACCEPTED	NE	62.5675	-65.7175			{}		1976.0	8.0	13.0	1976-08-13	226.0	226.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-17T23:36:43.584+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'DFO_MLI_MuseumCollection_6587'}]	[]	[]	[]	2ae7293d-9c89-46ee-9aa8-ea116dacad3f	False	DFO Quebec Region MLI museum collection		WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		DFO_MLI_MuseumCollection_6587	6587	urn:lsid:marinespecies.org:taxname:134654	IML				SAB 76-2	3127658499	MuseumCollection	DFO_MLI_MuseumCollection_6587		2.0					https://edmo.seadatanet.org/report/4160						dfo_que_mli_museum	His Majesty the King in right of Canada, as represented by the Minister of Fisheries and Oceans	en	PhysicalObject	083_01802	Pseudopallene cf brevicolis																																	
4134389728	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:16.401+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT	2118005	1	54	354	9477065	2011	2117983	2118005	2118005	Pseudopallene brevicollis (Sars, 1888)	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Pseudopallene	brevicollis	SPECIES	ACCEPTED	NE	69.155	-105.898			{}		1970.0	8.0	13.0	1970-08-13	225.0	225.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:16.401+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4ac3e9df-b9f0-4fba-ad31-aee75c1f121a'}]	[]	[]	[]	c146edb6-3a82-473c-b337-4acaa92f9513	False	Crustacea		WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		4ac3e9df-b9f0-4fba-ad31-aee75c1f121a	CMNC 2019-0732		CMN			Arctic Ocean, Starvation Cove, 42-46m		4134389728	CMNC	4ac3e9df-b9f0-4fba-ad31-aee75c1f121a		3.0	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	Hunter, John G.			http://biocol.org/urn:lsid:biocol.org:col:34935				http://grbio.org/cool/sjd8-70zp	2023-05-19T15:41:00.000+00:00		Canadian Museum of Nature	en	PhysicalObject			NORTH_AMERICA	Nunavut (Terr.)	Victoria I. (NU)	ABS Starvation Co. St. 70-1003A 1970-08-13	(CMNC 2019-0732)	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Callipallenidae; Pseudopallene;																											
4134389328	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:13.372+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT	2118005	1	54	354	9477065	2011	2117983	2118005	2118005	Pseudopallene brevicollis (Sars, 1888)	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Pseudopallene	brevicollis	SPECIES	ACCEPTED	NE	63.6667	-68.4333			{}		1970.0	8.0	10.0	1970-08-10	222.0	222.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:13.372+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6baa3de0-9fb1-4efe-bc6a-519ae09b4629'}]	[]	[]	[]	c146edb6-3a82-473c-b337-4acaa92f9513	True	Crustacea		WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		6baa3de0-9fb1-4efe-bc6a-519ae09b4629	CMNC 2019-0730		CMN			Arctic Ocean, Frobisher Bay, St. 70-5, Depth= 68m		4134389328	CMNC	6baa3de0-9fb1-4efe-bc6a-519ae09b4629		1.0	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	F.R.B., Arctic Biological Station			http://biocol.org/urn:lsid:biocol.org:col:34935				http://grbio.org/cool/sjd8-70zp	2023-05-19T15:40:00.000+00:00		Canadian Museum of Nature	en	PhysicalObject			NORTH_AMERICA	Nunavut (Terr.)	Baffin I.	ABS Frobisher Bay St. 70-5 1970-08-10 68m	(CMNC 2019-0730)	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Callipallenidae; Pseudopallene;																											
4134389411	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:19.098+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT	2118005	1	54	354	9477065	2011	2117983	2118005	2118005	Pseudopallene brevicollis (Sars, 1888)	Pseudopallene brevicollis (Sars, 1888)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene brevicollis	Pseudopallene	brevicollis	SPECIES	ACCEPTED	NE	63.6667	-68.4333			{}		1970.0	8.0	9.0	1970-08-09	221.0	221.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:19.098+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '7a2673b1-858c-4ab5-8b2e-cf74050f5c86'}]	[]	[]	[]	c146edb6-3a82-473c-b337-4acaa92f9513	False	Crustacea		WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		7a2673b1-858c-4ab5-8b2e-cf74050f5c86	CMNC 2019-0731		CMN			Arctic Ocean, Frobisher Bay, St. 70-5, Depth= 68m		4134389411	CMNC	7a2673b1-858c-4ab5-8b2e-cf74050f5c86		2.0	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	F.R.B., Arctic Biological Station			http://biocol.org/urn:lsid:biocol.org:col:34935				http://grbio.org/cool/sjd8-70zp	2023-05-19T15:40:00.000+00:00		Canadian Museum of Nature	en	PhysicalObject			NORTH_AMERICA	Nunavut (Terr.)	Baffin I.	ABS Frobisher Bay St. 70-5 1970-08-09 68m	(CMNC 2019-0731)	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Callipallenidae; Pseudopallene;																											
