key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	institutionCode	footprintWKT	eventTime	locality	fieldNumber	gbifID	collectionCode	occurrenceID	modified	datasetID	recordedBy	elevation	organismQuantity	organismQuantityType	networkKeys	individualCount	collectionKey	identifiedBy	preparations	institutionID	verbatimDepth	ownerInstitutionCode	parentEventID	collectionID	coordinatePrecision	rightsHolder	language	type	sex	dateIdentified	continent	stateProvince	otherCatalogNumbers	county	verbatimIdentification	higherGeography	georeferenceProtocol	verbatimCoordinateSystem	locationID	higherClassification	verbatimEventDate	bibliographicCitation	projectId	acceptedNameUsage	locationRemarks	taxonID	coordinateUncertaintyInMeters	habitat	dynamicProperties	locationAccordingTo	identificationRemarks	verbatimLocality	lifeStage	georeferencedDate	georeferenceRemarks	eventRemarks	occurrenceRemarks	georeferencedBy	references	nomenclaturalCode	georeferenceVerificationStatus	higherGeographyID	disposition	georeferenceSources	municipality	associatedReferences	taxonRemarks	vernacularName	previousIdentifications	accessRights	typeStatus	associatedSequences	taxonConceptID
1809622704	ead6339f-39f8-46be-b059-d1c48d88ab29	a8144f37-5ff7-4137-9400-94b5b2ea4ec4	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-24T12:02:01.000+00:00	2024-07-24T12:02:41.520+00:00	2098	{}	PRESERVED_SPECIMEN	PRESENT	2117655	1	54	354	9477065	2013	2117630	2117655	2117655	Nymphon macrum Wilson, 1880	Nymphon macrum Wilson, 1880	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macrum	Nymphon	macrum	SPECIES	ACCEPTED	NE	65.15	12.3167			{}		1969.0	7.0	7.0	1969-07-07	188.0	188.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-07-24T12:02:41.520+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:uuid:844AAF60-EF98-4793-A72A-7125FA46466B'}]	[]	[]	[]	aa1e5367-c95e-493f-88cc-a34ccfbf4b36	False	Norsk samling (Marine bunndyr)	Triangular dredge, 300m Wire	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		urn:uuid:844AAF60-EF98-4793-A72A-7125FA46466B	WET-52434		NTNU-VM			Ytre Vega Melsteinfjorden Røingen Bindalfjorden Øksningen (Nordland)		1809622704	MI	urn:uuid:844AAF60-EF98-4793-A72A-7125FA46466B	2010-06-24T00:00:00.000+00:00		Anon				['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '379a0de5-f377-4661-9a30-33dd844e7b9a']	1.0	be608774-b255-4c8f-90f3-6b6f374c4579	Anon	Ethanol		180 m										EUROPE	Nordland		Brønnøy													1000.0	Sandblandet leire med grus og skjellfragmenter																									
201120088	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:50.158+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117655	1	54	354	9477065	2013	2117630	2117655	2117655	Nymphon macrum Wilson, 1880	Nymphon macrum Wilson, 1880	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macrum	Nymphon	macrum	SPECIES	ACCEPTED	NE	49.9333	-50.535	325.0	0.0	{}		1969.0	8.0	1.0	1969-08-01	213.0	213.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:50.158+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '201120088'}]	[]	[]	[]		False			WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	EUROPE			34682		Ifremer			Atlantique nord		201120088	Biocean	201120088			LE PICHON Xavier				['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']			STOCK Jan																																																							
811996652	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:49.943+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117655	1	54	354	9477065	2013	2117630	2117655	2117655	Nymphon macrum Wilson, 1880	Nymphon macrum Wilson, 1880	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macrum	Nymphon	macrum	SPECIES	ACCEPTED	NE	49.9333	-50.535	325.0	0.0	{}		1969.0	8.0	1.0	1969-08-01	213.0	213.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:49.943+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811996652'}]	[]	[]	[]		False			WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	EUROPE			34682		Ifremer			Atlantique nord		811996652	bio_dba	811996652			LE PICHON Xavier				['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']			STOCK Jan																																																							
3127725513	31c8db7d-098d-4339-a77b-901865139f1c	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	5ff1c992-5c84-40aa-bd9a-c1743a870c32	09a9c196-cb5b-4fa1-afc2-3499b868b225	CA	EML	2023-01-05T00:21:31.123+00:00	2024-01-24T17:14:10.293+00:00	56	{}	HUMAN_OBSERVATION	PRESENT	2117655	1	54	354	9477065	2013	2117630	2117655	2117655	Nymphon macrum Wilson, 1880	Nymphon macrum Wilson, 1880	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macrum	Nymphon	macrum	SPECIES	ACCEPTED	NE	63.67	-68.398			{}		1968.0	8.0	4.0	1968-08-04	217.0	217.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INDIVIDUAL_COUNT_INVALID']	2024-01-24T17:14:10.293+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'DFO_ABS_Zoobenthos_R164_2529'}]	[]	[]	[]		False	DFO Zoobenthos data from upper Frobisher Bay, 1967 to 1973	Otter trawl	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		DFO_ABS_Zoobenthos_R164_2529	2529	urn:lsid:marinespecies.org:taxname:150523	Arctic Biological Station			Frobisher Bay	OT-28-5-3-8-2161	3127725513	Can Data Rep Fish Aquat Sci No. 164	DFO_ABS_Zoobenthos_R164_2529	2021-06-03T00:00:00.000+00:00	DFO_ABS_Zoobenthos_R164										DFO-ABS						Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans					NORTH_AMERICA								23370										Presence info only; VESSEL: MV Calanus and from surface of ice in winter; VerbatimNAME=Nymphon macrum	marineregions.org MRGID	NA																						
3127658606	93efc16a-7eb1-4792-bdec-de1ea69b8c65	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	5ff1c992-5c84-40aa-bd9a-c1743a870c32	09a9c196-cb5b-4fa1-afc2-3499b868b225	CA	EML	2024-07-17T23:36:27.118+00:00	2024-07-17T23:36:43.622+00:00	160	{}	PRESERVED_SPECIMEN	PRESENT	2117655	1	54	354	9477065	2013	2117630	2117655	2117655	Nymphon macrum Wilson, 1880	Nymphon macrum Wilson, 1880	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macrum	Nymphon	macrum	SPECIES	ACCEPTED	NE	63.67	-68.438333	62.5	2.5	{}		1968.0	8.0	4.0	1968-08-04	217.0	217.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-17T23:36:43.622+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'DFO_MLI_MuseumCollection_6570'}]	[]	[]	[]	2ae7293d-9c89-46ee-9aa8-ea116dacad3f	False	DFO Quebec Region MLI museum collection		WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		DFO_MLI_MuseumCollection_6570	6570	urn:lsid:marinespecies.org:taxname:150523	IML			Mair Island	SAB 68-5 OT-28	3127658606	MuseumCollection	DFO_MLI_MuseumCollection_6570		dfo_que_mli_museum						4.0				https://edmo.seadatanet.org/report/4160						His Majesty the King in right of Canada, as represented by the Minister of Fisheries and Oceans	en	PhysicalObject			NORTH_AMERICA				Nymphon macrum											083_01210						Entre Mair Island & Cairn Island																					
1319313751	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:53.412+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117655	1	54	354	9477065	2013	2117630	2117655	2117655	Nymphon macrum Wilson, 1880	Nymphon macrum Wilson, 1880	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macrum	Nymphon	macrum	SPECIES	ACCEPTED	NE	42.4917	-69.815	239.0	0.0	{}	North Atlantic Ocean, Gulf of Maine	1967.0	7.0	31.0	1967-07-31	212.0	212.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:53.412+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/35d6990c6-7815-499f-b545-fc72471d30e2'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	NMNH Extant Biology		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/35d6990c6-7815-499f-b545-fc72471d30e2	USNM 181088		USNM			Murray Basin		1319313751	IZ	http://n2t.net/ark:/65665/35d6990c6-7815-499f-b545-fc72471d30e2	2014-10-20T15:09:00.000+00:00		R. Hessler & T. Schopf				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871				urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6												North Atlantic Ocean, Gulf of Maine, United States	unknown, from legacy	Degrees Minutes Seconds	5	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	31 JUL 1967												Juvenile																				
4601187565	96cdea48-b78a-4345-ae6d-b2c7c6e0278a	69e7f900-ed5b-11dd-ac7e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-06-10T22:12:08.137+00:00	2024-06-11T07:21:21.595+00:00	308	{}	PRESERVED_SPECIMEN	PRESENT	2117655	1	54	354	9477065	2013	2117630	2117655	2117655	Nymphon macrum Wilson, 1880	Nymphon macrum Wilson, 1880	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macrum	Nymphon	macrum	SPECIES	ACCEPTED	NE	34.12	-76.146667	160.0		{}		1965.0	5.0	21.0	1965-05-21	141.0	141.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID']	2024-06-11T07:21:21.595+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '5e3a621e-a2e1-49e8-9aa5-da10d379bfa9'}]	[]	[]	[]	09633165-0280-421e-a3a8-e717231226be	False	North Carolina Museum of Natural Sciences Non-molluscan Invertebrates Collection		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		5e3a621e-a2e1-49e8-9aa5-da10d379bfa9	71458		NCSM			E-28-65-1418 | off North Carolina	Eastward-28-65-1418	4601187565	NMI	5e3a621e-a2e1-49e8-9aa5-da10d379bfa9			IE Gray		1.0	individuals			40cbd61e-4fa0-48cd-bc19-7ae9fd0fc47d	LR McCloskey	70% EtOH	http://grbio.org/cool/aasf-rm4s	160 m			http://grbio.org/cool/xdi0-q18a									DUML  912			Atlantic Ocean					21 May 1965				Station details verified with Eastward logs			Marine				34°07.2' N, 76°08.8' W		2022-09-08	"Used Coordinate source ""other map: 1:150000"" (in agreement with protocol) and Precision of nearest 0.1 minutes"	internal label on NCSM 82396 says the collector is Larry McCloskey; UNC-IMS 2063 (NCSM 82150) verbatim locality says E-56-65 sta 1418, but according to Eastward station logs, E-56-65 is during October and there is no station 1418 during that cruise																	
1322967749	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:17.538+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117655	1	54	354	9477065	2013	2117630	2117655	2117655	Nymphon macrum Wilson, 1880	Nymphon macrum Wilson, 1880	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macrum	Nymphon	macrum	SPECIES	ACCEPTED	NE	39.775	-70.7217	1400.0	70.0	{}	North Atlantic Ocean	1964.0	8.0	25.0	1964-08-25	238.0	238.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:17.538+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3ff13fa00-2266-44c5-a757-20b1336f349b'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	NMNH Extant Biology		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/3ff13fa00-2266-44c5-a757-20b1336f349b	USNM 181087		USNM			North American Slope, South of New England		1322967749	IZ	http://n2t.net/ark:/65665/3ff13fa00-2266-44c5-a757-20b1336f349b	2017-08-11T15:41:00.000+00:00		Woods Hole Oceanographic Institution				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	10.0	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871				urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6												North Atlantic Ocean	unknown, from legacy	Degrees Minutes Seconds	73	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	25 AUG 1964																																
1804346724	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:23.288+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT	2117655	1	54	354	9477065	2013	2117630	2117655	2117655	Nymphon macrum Wilson, 1880	Nymphon macrum Wilson, 1880	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macrum	Nymphon	macrum	SPECIES	ACCEPTED	NE	51.3917	-50.1667			{}		1963.0	5.0	28.0	1963-05-28	148.0	148.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:23.288+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ce760463-586e-86e4-f690-14ec4b20ff5c'}]	[]	[]	[]	c146edb6-3a82-473c-b337-4acaa92f9513	False	Crustacea		WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		ce760463-586e-86e4-f690-14ec4b20ff5c	CMNC 1994-0029		CMN			S [of Labrador Sea]		1804346724	CMNC	ce760463-586e-86e4-f690-14ec4b20ff5c	2021-05-28T20:24:00.000+00:00		Gorham, Stanley W.					1.0	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	Bamber, Roger N.	fluid	http://biocol.org/urn:lsid:biocol.org:col:34935				http://grbio.org/cool/sjd8-70zp		Canadian Museum of Nature	en	PhysicalObject		1993-09-14T00:00:00									CMNC 1994-0029	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;	1963-05-28	(CMNC 1994-0029)																															
1321704838	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:21.656+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117655	1	54	354	9477065	2013	2117630	2117655	2117655	Nymphon macrum Wilson, 1880	Nymphon macrum Wilson, 1880	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macrum	Nymphon	macrum	SPECIES	ACCEPTED	NE	60.17	-47.13	300.0	0.0	{}	North Atlantic Ocean	1960.0	8.0	21.0	1960-08-21	234.0	234.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:21.656+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3c71eaf68-0422-4247-8a9e-28a71d61b183'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	NMNH Extant Biology		WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		http://n2t.net/ark:/65665/3c71eaf68-0422-4247-8a9e-28a71d61b183	USNM 233614		USNM			Labrador Basin, Off Greenland		1321704838	IZ	http://n2t.net/ark:/65665/3c71eaf68-0422-4247-8a9e-28a71d61b183	2014-07-26T02:05:00.000+00:00						['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	3.0	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871				urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6					FEMALE							North Atlantic Ocean, Canada	unknown, from legacy	Degrees Minutes Seconds	48	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	21 AUG 1960																																
3302785341	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:27.794+00:00	187	{}	PRESERVED_SPECIMEN	PRESENT	2117655	1	54	354	9477065	2013	2117630	2117655	2117655	Nymphon macrum Wilson, 1880	Nymphon macrum Wilson, 1880	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macrum	Nymphon	macrum	SPECIES	ACCEPTED	NE	66.7222	12.2417			{}		1956.0	7.0	24.0	1956-07-24	206.0	206.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-01T00:01:27.794+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-251'}]	[]	[]	[]	41930fa9-e6da-4351-bc6e-59dfaca3be7d	False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		urn:catalog:TSZ:EVERT:Ch-251	Ch-251		TSZ			Mykenvær N		3302785341	EVERT	urn:catalog:TSZ:EVERT:Ch-251	2021-02-03T00:00:00.000+00:00		Bengt Christiansen				['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	1.0	db9c8f41-0c88-465b-8f49-5e30583fe517	Nils Knaben	Ethanol	https://ror.org/00wge5k78				db9c8f41-0c88-465b-8f49-5e30583fe517								Nordland	CECDFE40-D5A1-0FA3-E053-A876F0814F62	Rødøy	Nymphon macrum																				OR																		
3302785334	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:27.805+00:00	187	{}	PRESERVED_SPECIMEN	PRESENT	2117655	1	54	354	9477065	2013	2117630	2117655	2117655	Nymphon macrum Wilson, 1880	Nymphon macrum Wilson, 1880	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macrum	Nymphon	macrum	SPECIES	ACCEPTED	NE	71.0542	26.6056			{}		1956.0	8.0	22.0	1956-08-22	235.0	235.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-01T00:01:27.805+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-253'}]	[]	[]	[]	41930fa9-e6da-4351-bc6e-59dfaca3be7d	False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		urn:catalog:TSZ:EVERT:Ch-253	Ch-253		TSZ			Sværholthavet		3302785334	EVERT	urn:catalog:TSZ:EVERT:Ch-253	2021-02-03T00:00:00.000+00:00		Bengt Christiansen				['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	1.0	db9c8f41-0c88-465b-8f49-5e30583fe517	Nils Knaben	Ethanol	https://ror.org/00wge5k78				db9c8f41-0c88-465b-8f49-5e30583fe517								Troms og Finnmark	CECDFE40-D5A3-0FA3-E053-A876F0814F62	Nordkapp	Nymphon macrum													mud							OR																		
3302785348	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:27.804+00:00	187	{}	PRESERVED_SPECIMEN	PRESENT	2117655	1	54	354	9477065	2013	2117630	2117655	2117655	Nymphon macrum Wilson, 1880	Nymphon macrum Wilson, 1880	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macrum	Nymphon	macrum	SPECIES	ACCEPTED	NE	70.9	26.2667			{}		1956.0	8.0	23.0	1956-08-23	236.0	236.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-01T00:01:27.804+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-256'}]	[]	[]	[]	41930fa9-e6da-4351-bc6e-59dfaca3be7d	False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		urn:catalog:TSZ:EVERT:Ch-256	Ch-256		TSZ			Porsangerfjorden ytre		3302785348	EVERT	urn:catalog:TSZ:EVERT:Ch-256	2021-02-03T00:00:00.000+00:00		Bengt Christiansen				['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	1.0	db9c8f41-0c88-465b-8f49-5e30583fe517	Nils Knaben	Ethanol	https://ror.org/00wge5k78				db9c8f41-0c88-465b-8f49-5e30583fe517								Troms og Finnmark	CECDFE40-D5A6-0FA3-E053-A876F0814F62	Nordkapp	Nymphon macrum													mud							OR																		
3302786360	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:28.058+00:00	187	{}	PRESERVED_SPECIMEN	PRESENT	2117655	1	54	354	9477065	2013	2117630	2117655	2117655	Nymphon macrum Wilson, 1880	Nymphon macrum Wilson, 1880	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macrum	Nymphon	macrum	SPECIES	ACCEPTED	NE	70.7639	25.675			{}		1956.0	8.0	23.0	1956-08-23	236.0	236.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-01T00:01:28.058+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-56'}]	[]	[]	[]	41930fa9-e6da-4351-bc6e-59dfaca3be7d	False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		urn:catalog:TSZ:EVERT:Ch-56	Ch-56		TSZ			Strandbukta, Porsangerfjorden		3302786360	EVERT	urn:catalog:TSZ:EVERT:Ch-56	2021-02-03T00:00:00.000+00:00		Bengt Christiansen				['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	1.0	db9c8f41-0c88-465b-8f49-5e30583fe517	Nils Knaben	Ethanol	https://ror.org/00wge5k78				db9c8f41-0c88-465b-8f49-5e30583fe517							EUROPE	Troms og Finnmark	CECDFE40-D4DE-0FA3-E053-A876F0814F62	Nordkapp	Nymphon macrum													mud, sand							OR																		
