key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	elevation	elevationAccuracy	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	county	gbifID	collectionCode	occurrenceID	fieldNotes	dateIdentified	references	institutionKey	preparations	rightsHolder	acceptedNameUsage	institutionID	locality	parentNameUsageID	previousIdentifications	acceptedNameUsageID	identificationQualifier	identificationRemarks	verbatimElevation	higherClassification	collectionID	parentNameUsage	depth	depthAccuracy	waterBody	datasetName	samplingProtocol	eventID	scientificNameID	footprintWKT	eventTime	fieldNumber	taxonConceptID	http://unknown.org/rightsHolder	identificationVerificationStatus	http://unknown.org/license	networkKeys	datasetID	ownerInstitutionCode	language	parentEventID	type	collectionKey	verbatimDepth	occurrenceRemarks	verbatimEventDate	locationID	bibliographicCitation	projectId	higherGeography	locationRemarks	otherCatalogNumbers	dynamicProperties	locationAccordingTo	taxonID	verbatimIdentification	nomenclaturalCode	recordNumber	habitat	georeferenceRemarks	lifeStage	sex	georeferenceProtocol	verbatimCoordinateSystem	georeferencedBy	georeferencedDate	verbatimLocality	organismID	accessRights	organismQuantity	organismQuantityType	disposition	materialEntityID	footprintSRS	coordinatePrecision	georeferenceVerificationStatus	georeferenceSources	typeStatus	eventRemarks	taxonRemarks	vernacularName
2012925761	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:13:08.384+00:00	275	{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Krøyer, Henrik', 'http://purl.org/dc/terms/date': '1842-1855', 'http://purl.org/dc/terms/title': 'Crustaces'}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'syntype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '0', 'http://rs.tdwg.org/dwc/terms/identificationID': 'cbedd152-96c9-ce48-2a8a-b91e8606a9bb', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pallene intermedia Krøyer, 1842-55'}, {'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': '7f3011cc-da46-7f6c-a9ec-383e27c44294', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pseudopallene circularis '}]}	PRESERVED_SPECIMEN		PRESENT	2118000	1	54	354	9477065	2011	2117983	2118000	2118000	Pseudopallene circularis (Goodsir, 1842)	Pseudopallene circularis (Goodsir, 1842)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene circularis	Pseudopallene	circularis	SPECIES	ACCEPTED	NE								{}							['COUNTRY_INVALID']	2012-02-03T00:00:00.000+00:00	2024-07-21T10:13:08.384+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1cd30d3f-ba37-40d8-87fb-94fb1a639071'}]	[]	[]	[]	False				Pycnogonida		[]	[]			EUROPE	1cd30d3f-ba37-40d8-87fb-94fb1a639071	NHMD110682	NHMD		2012925761	IV	1cd30d3f-ba37-40d8-87fb-94fb1a639071				68fcaba0-61fe-4e78-a460-4f37654d025d	various - 2		Pseudopallene circularis	http://grbio.org/cool/mci8-ehqk	Greenland													Natural History Museum Denmark Invertebrate Zoology											['17abcf75-2f1e-46dd-bf75-a5b21dd02655']						e4cac6b7-41e4-404d-b9b2-ea507703f671		MKB 2005: Also described (in words) in Krøyer (1844a). Naturhistorisk Tidsskrift 2, 1: 90-139. Type status checked 2003-2011, but may need reconfirmation. TS Feb. 2012 : Labelled with correct number.					Arctic, Greenland Ar		PYC-006865																													
2012925688	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:26:08.550+00:00	275	{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Krøyer, Henrik', 'http://purl.org/dc/terms/date': '1842-1855', 'http://purl.org/dc/terms/title': 'Crustaces'}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'syntype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '0', 'http://rs.tdwg.org/dwc/terms/identificationID': '736c2383-5e2f-4f54-a127-562a59e2b689', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pallene intermedia Krøyer, 1842-55'}, {'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': '7867c406-0ce5-a5ab-6eed-fd9dc3564805', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pseudopallene circularis '}]}	PRESERVED_SPECIMEN		PRESENT	2118000	1	54	354	9477065	2011	2117983	2118000	2118000	Pseudopallene circularis (Goodsir, 1842)	Pseudopallene circularis (Goodsir, 1842)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene circularis	Pseudopallene	circularis	SPECIES	ACCEPTED	NE								{}							['COUNTRY_INVALID']	2012-02-03T00:00:00.000+00:00	2024-07-21T10:26:08.550+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4e169aeb-6698-45a9-af83-7aa0f742efb1'}]	[]	[]	[]	False				Pycnogonida		[]	[]			EUROPE	4e169aeb-6698-45a9-af83-7aa0f742efb1	NHMD110683	NHMD		2012925688	IV	4e169aeb-6698-45a9-af83-7aa0f742efb1				68fcaba0-61fe-4e78-a460-4f37654d025d	various - 2		Pseudopallene circularis	http://grbio.org/cool/mci8-ehqk	Greenland													Natural History Museum Denmark Invertebrate Zoology											['17abcf75-2f1e-46dd-bf75-a5b21dd02655']						e4cac6b7-41e4-404d-b9b2-ea507703f671		MKB 2005: Also described (in words) in Krøyer (1844a). Naturhistorisk Tidsskrift 2, 1: 90-139. Type status checked 2003-2011, but may need reconfirmation. TS Feb. 2012 : Labelled with correct number.					Arctic, Greenland Ar		PYC-006866																													
4444205353	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.040+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118000	1	54	354	9477065	2011	2117983	2118000	2118000	Pseudopallene circularis (Goodsir, 1842)	Pseudopallene circularis (Goodsir, 1842)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene circularis	Pseudopallene	circularis	SPECIES	ACCEPTED	NE	65.2070266	-35.9604311						{}							['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']		2024-06-18T12:44:59.040+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '5e4307b3-e0a2-48fe-ab2b-faa0abf22736'}]	[]	[]	[]	False		Turpaeva, Elena	WGS84	Pycnogonida	GL	[]	[]	NORTH_AMERICA	Greenland	EUROPE	5e4307b3-e0a2-48fe-ab2b-faa0abf22736	INV0002515	IORAS		4444205353	OBFc	5e4307b3-e0a2-48fe-ab2b-faa0abf22736				51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	EtOH 75%			51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	White Sea								fd699988-ab5d-4737-9443-9085cea191d2				White Sea			__st.15				15					['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		IORAS				fd699988-ab5d-4737-9443-9085cea191d2	17.0 m																																					
2012925784	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:16:40.437+00:00	275	{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Krøyer, Henrik', 'http://purl.org/dc/terms/date': '1842-1855', 'http://purl.org/dc/terms/title': 'Crustaces'}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'syntype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '0', 'http://rs.tdwg.org/dwc/terms/identificationID': 'bea8d0b2-136f-3f6c-72dc-85fa9aca4d7b', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pallene intermedia Krøyer, 1842-55'}, {'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': '09a7fb2d-c7b3-fe8b-8cd6-927ed5540a68', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pseudopallene circularis '}]}	PRESERVED_SPECIMEN		PRESENT	2118000	1	54	354	9477065	2011	2117983	2118000	2118000	Pseudopallene circularis (Goodsir, 1842)	Pseudopallene circularis (Goodsir, 1842)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene circularis	Pseudopallene	circularis	SPECIES	ACCEPTED	NE								{}							['COUNTRY_INVALID']	2012-02-03T00:00:00.000+00:00	2024-07-21T10:16:40.437+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '936c74ec-49ca-4ba4-b676-ee0928078cf8'}]	[]	[]	[]	False				Pycnogonida		[]	[]			EUROPE	936c74ec-49ca-4ba4-b676-ee0928078cf8	NHMD110684	NHMD		2012925784	IV	936c74ec-49ca-4ba4-b676-ee0928078cf8				68fcaba0-61fe-4e78-a460-4f37654d025d	various - 2		Pseudopallene circularis	http://grbio.org/cool/mci8-ehqk	Greenland													Natural History Museum Denmark Invertebrate Zoology											['17abcf75-2f1e-46dd-bf75-a5b21dd02655']						e4cac6b7-41e4-404d-b9b2-ea507703f671		MKB 2005: Also described (in words) in Krøyer (1844a). Naturhistorisk Tidsskrift 2, 1: 90-139. Type status checked 2003-2011, but may need reconfirmation. TS Feb. 2012 : Labelled with correct number.					Arctic, Greenland Ar		PYC-006867																													
2012925665	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:22:40.428+00:00	275	{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Krøyer, Henrik', 'http://purl.org/dc/terms/date': '1842-1855', 'http://purl.org/dc/terms/title': 'Crustaces'}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'syntype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '0', 'http://rs.tdwg.org/dwc/terms/identificationID': '562d3a09-f3b7-5965-8abc-d88280c71030', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pallene discoidea Krøyer, 1842-55'}, {'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': 'c636a2bb-5aa5-de36-aa2c-86f3c71f1fce', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pseudopallene circularis '}]}	PRESERVED_SPECIMEN		PRESENT	2118000	1	54	354	9477065	2011	2117983	2118000	2118000	Pseudopallene circularis (Goodsir, 1842)	Pseudopallene circularis (Goodsir, 1842)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene circularis	Pseudopallene	circularis	SPECIES	ACCEPTED	NE								{}							['COUNTRY_INVALID']	2013-06-18T00:00:00.000+00:00	2024-07-21T10:22:40.428+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9f25a5fe-c86a-4204-a5b9-bf751d92988d'}]	[]	[]	[]	False				Pycnogonida		[]	[]			EUROPE	9f25a5fe-c86a-4204-a5b9-bf751d92988d	NHMD110658	NHMD		2012925665	IV	9f25a5fe-c86a-4204-a5b9-bf751d92988d				68fcaba0-61fe-4e78-a460-4f37654d025d	various		Pseudopallene circularis	http://grbio.org/cool/mci8-ehqk	Finmarken													Natural History Museum Denmark Invertebrate Zoology											['17abcf75-2f1e-46dd-bf75-a5b21dd02655']						e4cac6b7-41e4-404d-b9b2-ea507703f671		MKB 2005: Also described (in words) in Krøyer (1844a). Naturhistorisk Tidsskrift 2, 1: 90-139. Type status checked 2003-2011, but may need reconfirmation. TS Feb. 2012 : Labelled with correct number.					East Boreal, Norway EB		PYC-006289																													
2012925751	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:13:08.616+00:00	275	{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Krøyer, Henrik', 'http://purl.org/dc/terms/date': '1842-1855', 'http://purl.org/dc/terms/title': 'Crustaces'}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'syntype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '0', 'http://rs.tdwg.org/dwc/terms/identificationID': 'db3843c4-28cc-eaa1-21ed-ab7e44579b88', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pallene intermedia Krøyer, 1842-55'}, {'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': '14f68293-c131-428a-0dfb-7f5bb916f9fb', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pseudopallene circularis '}]}	PRESERVED_SPECIMEN		PRESENT	2118000	1	54	354	9477065	2011	2117983	2118000	2118000	Pseudopallene circularis (Goodsir, 1842)	Pseudopallene circularis (Goodsir, 1842)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene circularis	Pseudopallene	circularis	SPECIES	ACCEPTED	NE								{}							['COUNTRY_INVALID']	2012-02-03T00:00:00.000+00:00	2024-07-21T10:13:08.616+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'a0273773-4364-4071-b3d3-20267dd78655'}]	[]	[]	[]	False				Pycnogonida		[]	[]			EUROPE	a0273773-4364-4071-b3d3-20267dd78655	NHMD110681	NHMD		2012925751	IV	a0273773-4364-4071-b3d3-20267dd78655				68fcaba0-61fe-4e78-a460-4f37654d025d	various - 2		Pseudopallene circularis	http://grbio.org/cool/mci8-ehqk	Greenland													Natural History Museum Denmark Invertebrate Zoology											['17abcf75-2f1e-46dd-bf75-a5b21dd02655']						e4cac6b7-41e4-404d-b9b2-ea507703f671		MKB 2005: Also described (in words) in Krøyer (1844a). Naturhistorisk Tidsskrift 2, 1: 90-139. Type status checked 2003-2011, but may need reconfirmation.  TS Feb. 2012 : Labelled with correct number.					Arctic, Greenland Ar		PYC-006864																													
2012925746	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:27:48.108+00:00	275	{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Krøyer, Henrik', 'http://purl.org/dc/terms/date': '1842-1855', 'http://purl.org/dc/terms/title': 'Crustaces'}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'syntype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '0', 'http://rs.tdwg.org/dwc/terms/identificationID': 'b4f6329a-3b45-1af2-0daa-4da8226c4234', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pallene discoidea Krøyer, 1842-55'}, {'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': '4a523993-0d55-f913-ad9a-c2de8ed3b5fe', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pseudopallene circularis '}]}	PRESERVED_SPECIMEN		PRESENT	2118000	1	54	354	9477065	2011	2117983	2118000	2118000	Pseudopallene circularis (Goodsir, 1842)	Pseudopallene circularis (Goodsir, 1842)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene circularis	Pseudopallene	circularis	SPECIES	ACCEPTED	NE						NORTH_AMERICA		{}							['COUNTRY_INVALID']	2013-06-18T00:00:00.000+00:00	2024-07-21T10:27:48.108+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'e5787e3e-3352-4667-9058-e1a0575c42cc'}]	[]	[]	[]	False				Pycnogonida		[]	[]			EUROPE	e5787e3e-3352-4667-9058-e1a0575c42cc	NHMD110657	NHMD		2012925746	IV	e5787e3e-3352-4667-9058-e1a0575c42cc				68fcaba0-61fe-4e78-a460-4f37654d025d	various - 1		Pseudopallene circularis	http://grbio.org/cool/mci8-ehqk	Greenland, elevation unknown													Natural History Museum Denmark Invertebrate Zoology											['17abcf75-2f1e-46dd-bf75-a5b21dd02655']						e4cac6b7-41e4-404d-b9b2-ea507703f671		MKB 2005: Also described (in words) in Krøyer (1844a). Naturhistorisk Tidsskrift 2, 1: 90-139. Type status checked 2003-2011, but may need reconfirmation. TS Feb. 2012 : Labelled with correct number.					Nearctic, Greenland Nea		PYC-006288																													
473962402	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:55.182+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1842', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Pseudopallene;Callipallenidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Goodsir, 1842)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|124300', 'http://rs.tdwg.org/dwc/terms/family': 'Callipallenidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Pseudopallene', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'circularis', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|17327', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pseudopallene circularis (Goodsir, 1842)'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118000	1	54	354	9477065	2011	2117983	2118000	2118000	Pseudopallene circularis (Goodsir, 1842)	Pseudopallene circularis (Goodsir, 1842)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene circularis	Pseudopallene	circularis	SPECIES	ACCEPTED	NE								{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-06-29T17:13:23.000+00:00	2024-07-24T12:24:55.182+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-1755'}]	[]	[]	[]	False		Arnaud F.		Pycnogonida		[]	[]			EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-1755	2009-1755	MNHN		473962402	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-1755				6a6ac6c5-1b8a-48db-91a2-f8661274ff80													10.15468/qgvvhd											No data					['17abcf75-2f1e-46dd-bf75-a5b21dd02655']						0641bf3b-29ad-42c9-b3c7-ffb5a76f6954																																						
774191686	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:37.400+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1842', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Pseudopallene;Callipallenidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Goodsir, 1842)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|171227', 'http://rs.tdwg.org/dwc/terms/family': 'Callipallenidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Pseudopallene', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'circularis', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|17327', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pseudopallene circularis (Goodsir, 1842)'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118000	1	54	354	9477065	2011	2117983	2118000	2118000	Pseudopallene circularis (Goodsir, 1842)	Pseudopallene circularis (Goodsir, 1842)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene circularis	Pseudopallene	circularis	SPECIES	ACCEPTED	NE								{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-06-29T17:13:48.000+00:00	2024-07-24T12:24:37.400+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3074'}]	[]	[]	[]	False		Arnaud F.		Pycnogonida		[]	[]			EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3074	2009-3074	MNHN		774191686	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3074				6a6ac6c5-1b8a-48db-91a2-f8661274ff80													10.15468/qgvvhd																['17abcf75-2f1e-46dd-bf75-a5b21dd02655']						0641bf3b-29ad-42c9-b3c7-ffb5a76f6954																																						
774191687	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:37.401+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1842', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Pseudopallene;Callipallenidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Goodsir, 1842)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|171228', 'http://rs.tdwg.org/dwc/terms/family': 'Callipallenidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Pseudopallene', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'circularis', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|17327', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pseudopallene circularis (Goodsir, 1842)'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118000	1	54	354	9477065	2011	2117983	2118000	2118000	Pseudopallene circularis (Goodsir, 1842)	Pseudopallene circularis (Goodsir, 1842)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pseudopallene	Pseudopallene circularis	Pseudopallene	circularis	SPECIES	ACCEPTED	NE								{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-06-29T17:13:00.000+00:00	2024-07-24T12:24:37.401+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3075'}]	[]	[]	[]	False		Arnaud F.		Pycnogonida		[]	[]			EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3075	2009-3075	MNHN		774191687	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3075				6a6ac6c5-1b8a-48db-91a2-f8661274ff80													10.15468/qgvvhd																['17abcf75-2f1e-46dd-bf75-a5b21dd02655']						0641bf3b-29ad-42c9-b3c7-ffb5a76f6954																																						
