key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	vernacularName	institutionCode	county	gbifID	collectionCode	occurrenceID	continent	locality	higherGeography	modified	language	type	higherClassification	networkKeys	recordedBy	institutionID	collectionID	individualCount	sex	depth	depthAccuracy	waterBody	collectionKey	datasetName	preparations	verbatimEventDate	locationID	lifeStage	georeferenceProtocol	verbatimCoordinateSystem	verbatimDepth	habitat	rightsHolder	nomenclaturalCode	dateIdentified	eventRemarks	fieldNumber	occurrenceRemarks	typeStatus	references	datasetID	scientificNameID	bibliographicCitation	otherCatalogNumbers	acceptedNameUsage	elevation	elevationAccuracy
1317431081	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:56.535+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118189	1	54	354	9477065	6313	2118169	2118189	2118189	Ammothella indica Stock, 1954	Ammothella indica Stock, 1954	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella indica	Ammothella	indica	SPECIES	ACCEPTED	NE	9.9389	123.367	Cebu	{}	1979.0	5.0	8.0	1979-05-08	128.0	128.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:36:56.535+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/30a1f4226-9797-4ee5-9d8d-4b5a07edca26'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	WGS84	Pycnogonida	PH	[]	[]	ASIA	Philippines	NORTH_AMERICA	http://n2t.net/ark:/65665/30a1f4226-9797-4ee5-9d8d-4b5a07edca26	USNM 228566		USNM		1317431081	IZ	http://n2t.net/ark:/65665/30a1f4226-9797-4ee5-9d8d-4b5a07edca26	ASIA	Cebu Island, Tongo Point, Moalboal Barrio Beach	North Pacific Ocean, Philippines, Cebu	2017-02-21T09:35:00.000+00:00			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	C. Child	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	2.0		1.5	0.5	North Pacific Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Alcohol (Ethanol)	08 MAY 1979	CAC 190		unknown, from legacy	Degrees Minutes Seconds		Rubble.															
2434361464	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:29.147+00:00	393	{}	PRESERVED_SPECIMEN	PRESENT	2118189	1	54	354	9477065	6313	2118169	2118189	2118189	Ammothella indica Stock, 1954	Ammothella indica Stock, 1954	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella indica	Ammothella	indica	SPECIES	ACCEPTED	NE	-3.383333	143.67		{}	1979.0	6.0	21.0	1979-06-21	172.0	172.0	['COORDINATE_ROUNDED', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:29.147+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.200884@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	Stock J.H.	WGS84	Pycnogonida	ID	[]	[]	ASIA	Indonesia	EUROPE	ZMA.PYC.200884@CRS	ZMA.PYC.200884				2434361464	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.200884	OCEANIA			2019-03-08T00:00:00.000+00:00			Animalia|Ammotheidae	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']		Naturalis Biodiversity Center		3.0							WholeOrganism (wet specimen)	21 jun 1979							Naturalis Biodiversity Center	ICZN													
2434400271	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:31.775+00:00	393	{}	PRESERVED_SPECIMEN	PRESENT	2118189	1	54	354	9477065	6313	2118169	2118189	2118189	Ammothella indica Stock, 1954	Ammothella indica Stock, 1954	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella indica	Ammothella	indica	SPECIES	ACCEPTED	NE	-6.695	147.885		{}	1979.0	6.0	18.0	1979-06-18	169.0	169.0	['COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:31.775+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.200886@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	Stock J.H.	WGS84	Pycnogonida	ID	[]	[]	ASIA	Indonesia	EUROPE	ZMA.PYC.200886@CRS	ZMA.PYC.200886				2434400271	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.200886	OCEANIA			2019-03-08T00:00:00.000+00:00			Animalia|Ammotheidae	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']		Naturalis Biodiversity Center		1.0							WholeOrganism (wet specimen)	18 jun 1979							Naturalis Biodiversity Center	ICZN													
2434363463	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:36.781+00:00	393	{}	PRESERVED_SPECIMEN	PRESENT	2118189	1	54	354	9477065	6313	2118169	2118189	2118189	Ammothella indica Stock, 1954	Ammothella indica Stock, 1954	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella indica	Ammothella	indica	SPECIES	ACCEPTED	NE	-9.495833	147.111111		{}	1979.0	6.0	10.0	1979-06-10	161.0	161.0	['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:36.781+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.200891@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	Stock J.H.	WGS84	Pycnogonida	PG	[]	[]	OCEANIA	Papua New Guinea	EUROPE	ZMA.PYC.200891@CRS	ZMA.PYC.200891				2434363463	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.200891	OCEANIA			2019-03-08T00:00:00.000+00:00			Animalia|Ammotheidae	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']		Naturalis Biodiversity Center		2.0							WholeOrganism (wet specimen)	10 jun 1979							Naturalis Biodiversity Center	ICZN													
2434363458	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:34.118+00:00	393	{}	PRESERVED_SPECIMEN	PRESENT	2118189	1	54	354	9477065	6313	2118169	2118189	2118189	Ammothella indica Stock, 1954	Ammothella indica Stock, 1954	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella indica	Ammothella	indica	SPECIES	ACCEPTED	NE	-2.063333	130.138333		{}	1979.0	7.0	3.0	1979-07-03	184.0	184.0	['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:34.118+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.200846@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	Stock J.H.	WGS84	Pycnogonida	ID	[]	[]	ASIA	Indonesia	EUROPE	ZMA.PYC.200846@CRS	ZMA.PYC.200846				2434363458	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.200846	ASIA			2019-03-08T00:00:00.000+00:00			Animalia|Ammotheidae	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']		Naturalis Biodiversity Center		1.0							WholeOrganism (wet specimen)	03 jul 1979							Naturalis Biodiversity Center	ICZN													
2434399577	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:24.004+00:00	393	{}	PRESERVED_SPECIMEN	PRESENT	2118189	1	54	354	9477065	6313	2118169	2118189	2118189	Ammothella indica Stock, 1954	Ammothella indica Stock, 1954	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella indica	Ammothella	indica	SPECIES	ACCEPTED	NE	1.853333	125.095		{}	1979.0	7.0	16.0	1979-07-16	197.0	197.0	['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:24.004+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.200880@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	Stock J.H.	WGS84	Pycnogonida	ID	[]	[]	ASIA	Indonesia	EUROPE	ZMA.PYC.200880@CRS	ZMA.PYC.200880				2434399577	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.200880	ASIA			2019-03-08T00:00:00.000+00:00			Animalia|Ammotheidae	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']		Naturalis Biodiversity Center		1.0							WholeOrganism (wet specimen)	16 jul 1979							Naturalis Biodiversity Center	ICZN													
1322162184	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:22.945+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118189	1	54	354	9477065	6313	2118169	2118189	2118189	Ammothella indica Stock, 1954	Ammothella indica Stock, 1954	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella indica	Ammothella	indica	SPECIES	ACCEPTED	NE	9.0833	123.275	Negros Oriental	{}	1978.0	6.0	23.0	1978-06-23	174.0	174.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:22.945+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3db6ba957-df82-412f-9ee0-404de2c73853'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	WGS84	Pycnogonida	PH	[]	[]	ASIA	Philippines	NORTH_AMERICA	http://n2t.net/ark:/65665/3db6ba957-df82-412f-9ee0-404de2c73853	USNM 228569		USNM		1322162184	IZ	http://n2t.net/ark:/65665/3db6ba957-df82-412f-9ee0-404de2c73853	ASIA	Negros Island, Apo Island, E Side	North Pacific Ocean, Philippines, Negros Oriental	2014-10-21T09:09:00.000+00:00			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	Smithsonian Oceanographic Sorting Center	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	3.0		1.0	0.0	North Pacific Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Alcohol (Ethanol)	23 JUN 1978	SP-19-7		unknown, from legacy	Degrees Minutes Seconds																	
1317542807	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:27.288+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118189	1	54	354	9477065	6313	2118169	2118189	2118189	Ammothella indica Stock, 1954	Ammothella indica Stock, 1954	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella indica	Ammothella	indica	SPECIES	ACCEPTED	NE			Shizuoka	{}	1976.0	8.0	3.0	1976-08-03	216.0	216.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:27.288+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/30f132c86-55ee-4b8c-97d7-936419cb8cd8'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.; Child, C. A.		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/30f132c86-55ee-4b8c-97d7-936419cb8cd8	USNM 183888		USNM		1317542807	IZ	http://n2t.net/ark:/65665/30f132c86-55ee-4b8c-97d7-936419cb8cd8		Honshu Island, Sagami Bay,Nabeta Bay	North Pacific Ocean, Japan, Shizuoka	2014-10-20T15:14:00.000+00:00			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	K. Nakamura	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0	FEMALE	11.0	4.0	North Pacific Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Alcohol (Ethanol)	03 AUG 1976																					
1317436068	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:56.662+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118189	1	54	354	9477065	6313	2118169	2118189	2118189	Ammothella indica Stock, 1954	Ammothella indica Stock, 1954	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella indica	Ammothella	indica	SPECIES	ACCEPTED	NE			Shizuoka	{}	1973.0	7.0	27.0	1973-07-27	208.0	208.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:36:56.662+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/30a575d41-0101-4ea4-8eed-c0d0121e063b'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.; Child, C. A.		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/30a575d41-0101-4ea4-8eed-c0d0121e063b	USNM 183887		USNM		1317436068	IZ	http://n2t.net/ark:/65665/30a575d41-0101-4ea4-8eed-c0d0121e063b		Honshu Island, Sagami Bay,Nabeta Bay	North Pacific Ocean, Japan, Shizuoka	2014-10-20T15:14:00.000+00:00			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	K. Nakamura	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0	FEMALE	11.0	4.0	North Pacific Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Alcohol (Ethanol)	27 JUL 1973																					
1320830797	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:32.433+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118189	1	54	354	9477065	6313	2118169	2118189	2118189	Ammothella indica Stock, 1954	Ammothella indica Stock, 1954	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella indica	Ammothella	indica	SPECIES	ACCEPTED	NE			Shizuoka	{}	1973.0	8.0	8.0	1973-08-08	220.0	220.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:32.433+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a07dc351-f6c2-48fd-ab4e-1c4a9ad841e9'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.; Child, C. A.		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3a07dc351-f6c2-48fd-ab4e-1c4a9ad841e9	USNM 183889		USNM		1320830797	IZ	http://n2t.net/ark:/65665/3a07dc351-f6c2-48fd-ab4e-1c4a9ad841e9		Honshu Island, Sagami Bay, Off Shimoda	North Pacific Ocean, Japan, Shizuoka	2014-10-20T15:14:00.000+00:00			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	K. Nakamura	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0	MALE	30.0	0.0	North Pacific Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Alcohol (Ethanol)	08 AUG 1973																					
609339529	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:03.424+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118189	1	54	354	9477065	6313	2118169	2118189	2118189	Ammothella indica Stock, 1954	Ammothella indica Stock, 1954	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella indica	Ammothella	indica	SPECIES	ACCEPTED	NE				{}	1973.0	10.0	26.0	1973-10-26	299.0	299.0	[]	2024-07-22T23:00:03.424+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:116147'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	False	C. Allan Child, NMNHIZ		Pycnogonida	PK	[]	[]	ASIA	Pakistan	NORTH_AMERICA	urn:catalog:CAS:IZ:116147	116147		CAS		609339529	IZ	urn:catalog:CAS:IZ:116147	ASIA	Goth Jafar, W of Karachi, Goth Jafar, on rocks with dense vegetation. low tide	Asia		en	Physical Object	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	F.B. Steiner	http://grscicoll.org/institution/california-academy-sciences	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470						5d4a63d3-e994-4b19-b592-e853a8e3b470		Fluid-75% EtOH(6)	26 Oct 1973	056a0591-2598-11ed-aace-005056be1b7a							ICZN	1998-09-01T00:00:00	Taxa: Porifera, Cnidaria, Polychaeta, Nematoda (to U.C.Davis), Nemertea, Bryozoa, Polyplacophora, Gastropoda, Bivalvia, Isopoda, Amphipoda, Copepoda, Ostracoda, Tanaida, Cirripedia, Decapoda, Pycnogonida, Insecta (to CAS Entomology), Ophiuroidea, Osteich	001401	2males, 4 juveniles. Split lot from CASIZ# 115026									
1321466775	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:11.616+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118189	1	54	354	9477065	6313	2118169	2118189	2118189	Ammothella indica Stock, 1954	Ammothella indica Stock, 1954	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella indica	Ammothella	indica	SPECIES	ACCEPTED	NE			Shizuoka	{}	1972.0	2.0	5.0	1972-02-05	36.0	36.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:11.616+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3bc90980d-8a36-4a4b-bc64-a64c04f50985'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.; Child, C. A.		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3bc90980d-8a36-4a4b-bc64-a64c04f50985	USNM 183886		USNM		1321466775	IZ	http://n2t.net/ark:/65665/3bc90980d-8a36-4a4b-bc64-a64c04f50985		Honshu Island, Sagami Bay,Nabeta Bay	North Pacific Ocean, Japan, Shizuoka	2014-10-20T15:14:00.000+00:00			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	K. Nakamura	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0		11.0	4.0	North Pacific Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Alcohol (Ethanol)	05 FEB 1972		Juvenile																			
1318246301	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:16.287+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118189	1	54	354	9477065	6313	2118169	2118189	2118189	Ammothella indica Stock, 1954	Ammothella indica Stock, 1954	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella indica	Ammothella	indica	SPECIES	ACCEPTED	NE			Shizuoka	{}	1971.0	5.0	24.0	1971-05-24	144.0	144.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:16.287+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/32e2b35cc-b003-4b9f-957b-438ac2d65f6f'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Nakamura, K.; Child, C. A.		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/32e2b35cc-b003-4b9f-957b-438ac2d65f6f	USNM 183882		USNM		1318246301	IZ	http://n2t.net/ark:/65665/32e2b35cc-b003-4b9f-957b-438ac2d65f6f		Honshu Island, Sagami Bay,Nabeta Bay	North Pacific Ocean, Japan, Shizuoka	2014-10-20T15:14:00.000+00:00			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	K. Nakamura	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0	MALE	11.0	4.0	North Pacific Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Alcohol (Ethanol)	24 MAY 1971																					
