key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	institutionCode	footprintWKT	eventTime	locality	fieldNumber	gbifID	collectionCode	occurrenceID	networkKeys	collectionKey	recordedBy	identifiedBy	preparations	institutionID	verbatimDepth	ownerInstitutionCode	parentEventID	collectionID	organismQuantity	organismQuantityType	sampleSizeUnit	sampleSizeValue	samplingEffort	eventRemarks	fieldNotes	nameAccordingToID	individualCount	modified	associatedSequences	verbatimCoordinateSystem	datasetID	geologicalContextID	dateIdentified	coordinateUncertaintyInMeters	stateProvince	habitat	county	occurrenceRemarks	otherCatalogNumbers	verbatimIdentification	dynamicProperties	higherClassification	establishmentMeans	higherGeography	nomenclaturalCode	verbatimEventDate	verbatimLocality	language	type	georeferenceRemarks	typeStatus	acceptedNameUsage	continent	references	taxonConceptID	taxonID	sex
811979721	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:56.107+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE	69.2383	4.3067	3213.0	0.0	{}		1975.0	7.0	1.0	1975-07-01	182.0	182.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:56.107+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811979721'}]	[]	[]	[]		False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE			36149		Ifremer			Mer de Norvege		811979721	bio_dba	811979721	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		LAUBIER Lucien	STOCK Jan																																													
811979723	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:56.108+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE	66.755	-1.4433	3612.0	0.0	{}		1975.0	7.0	1.0	1975-07-01	182.0	182.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:56.108+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811979723'}]	[]	[]	[]		False			WGS84	Pycnogonida		[]	[]			EUROPE			36167		Ifremer			Mer de Norvege		811979723	bio_dba	811979723	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		LAUBIER Lucien	STOCK Jan																																													
811979724	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:56.130+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE	66.7783	-1.5517	3672.0	0.0	{}		1975.0	7.0	1.0	1975-07-01	182.0	182.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:56.130+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811979724'}]	[]	[]	[]		False			WGS84	Pycnogonida		[]	[]			EUROPE			36188		Ifremer			Mer de Norvege		811979724	bio_dba	811979724	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		LAUBIER Lucien	STOCK Jan																																													
811979725	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:56.108+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE	65.3817	0.035	2970.0	0.0	{}		1975.0	7.0	1.0	1975-07-01	182.0	182.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:56.108+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811979725'}]	[]	[]	[]		False			WGS84	Pycnogonida		[]	[]			EUROPE			36201		Ifremer			Mer de Norvege		811979725	bio_dba	811979725	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		LAUBIER Lucien	STOCK Jan																																													
811979729	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:56.104+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE	65.4833	0.0417	3016.0	0.0	{}		1975.0	7.0	1.0	1975-07-01	182.0	182.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:56.104+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811979729'}]	[]	[]	[]		False			WGS84	Pycnogonida		[]	[]			EUROPE			36243		Ifremer			Mer de Norvege		811979729	bio_dba	811979729	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		LAUBIER Lucien	STOCK Jan																																													
811979730	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:56.114+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE	64.3317	1.6633	2538.0	0.0	{}		1975.0	7.0	1.0	1975-07-01	182.0	182.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:56.114+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811979730'}]	[]	[]	[]		False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE			36255		Ifremer			Mer de Norvege		811979730	bio_dba	811979730	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		LAUBIER Lucien	STOCK Jan																																													
811979735	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:56.115+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE	64.41	1.605	2653.0	0.0	{}		1975.0	7.0	1.0	1975-07-01	182.0	182.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:56.115+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811979735'}]	[]	[]	[]		False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE			36286		Ifremer			Mer de Norvege		811979735	bio_dba	811979735	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		LAUBIER Lucien	STOCK Jan																																													
811979741	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:56.077+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE	73.47	-10.11	2937.0	0.0	{}		1975.0	7.0	1.0	1975-07-01	182.0	182.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:56.077+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811979741'}]	[]	[]	[]		False			WGS84	Pycnogonida	GL	[]	[]	NORTH_AMERICA	Greenland	EUROPE			36388		Ifremer			Mer de Norvege		811979741	bio_dba	811979741	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		LAUBIER Lucien	STOCK Jan																																													
811979813	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:56.128+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE	65.26	-0.03	2904.0	0.0	{}		1975.0	7.0	1.0	1975-07-01	182.0	182.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:56.128+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811979813'}]	[]	[]	[]		False			WGS84	Pycnogonida		[]	[]			EUROPE			38801		Ifremer			Mer de Norvege		811979813	bio_dba	811979813	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		LAUBIER Lucien	STOCK Jan																																													
811979825	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:54.160+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE	73.465	-9.8417	2941.0	0.0	{}		1975.0	7.0	1.0	1975-07-01	182.0	182.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:54.160+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811979825'}]	[]	[]	[]		False			WGS84	Pycnogonida	GL	[]	[]	NORTH_AMERICA	Greenland	EUROPE			39182		Ifremer			Mer de Norvege		811979825	bio_dba	811979825	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		LAUBIER Lucien	STOCK Jan																																													
811979829	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:54.162+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE	73.5117	-13.66	2502.0	0.0	{}		1975.0	7.0	1.0	1975-07-01	182.0	182.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:54.162+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811979829'}]	[]	[]	[]		False			WGS84	Pycnogonida	GL	[]	[]	NORTH_AMERICA	Greenland	EUROPE			39241		Ifremer			Mer de Norvege		811979829	bio_dba	811979829	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		LAUBIER Lucien	STOCK Jan																																													
4444205714	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.152+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE	67.8827926	-0.0033726			{}	Norwegian Sea	1958.0	3.0	27.0	1958-03-27	86.0	86.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:59.152+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'e059ad83-b33f-40a3-a225-2c44a1e7353e'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida		[]	[]			EUROPE	RV Sevastopol_cruise 8_st.1364	e059ad83-b33f-40a3-a225-2c44a1e7353e	INV0003060		IORAS			Norwegian Sea	1364	4444205714	OBFc	e059ad83-b33f-40a3-a225-2c44a1e7353e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	fd699988-ab5d-4737-9443-9085cea191d2	RV Sevastopol	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	3440.0 m	IORAS	cruise 8	fd699988-ab5d-4737-9443-9085cea191d2									6.0																														
4444205763	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.891+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE	65.2155698	-24.4191728			{}	Atlantic Ocean	1958.0	6.0	28.0	1958-06-28	179.0	179.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:58.891+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'e387c7d2-b517-4f29-8768-184a7c005be1'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Otter Trawl	WGS84	Pycnogonida	IS	[]	[]	EUROPE	Iceland	EUROPE	RV Sevastopol_cruise 9_st.1587	e387c7d2-b517-4f29-8768-184a7c005be1	INV0003037		IORAS			north Atlantics	1587	4444205763	OBFc	e387c7d2-b517-4f29-8768-184a7c005be1	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	fd699988-ab5d-4737-9443-9085cea191d2	RV Sevastopol	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	98.0 m	IORAS	cruise 9	fd699988-ab5d-4737-9443-9085cea191d2									73.0																														
2423563679	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:25.611+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE	78.095001	-2.417			{}		1956.0	8.0	18.0	1956-08-18	231.0	231.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:25.611+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '15501'}]	[]	[]	[]		False			WGS84	Pycnogonida	SJ	[]	[]	EUROPE	Svalbard and Jan Mayen			15501		urn:lsid:marinespecies.org:taxname:134618	ArcOD					2423563679	2006B3	15501	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		Koltun V. M.																											;;134618;Ob																			
2423564267	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:25.590+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE	81.982002	-10.017			{}		1956.0	8.0	25.0	1956-08-25	238.0	238.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:25.590+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '15542'}]	[]	[]	[]		False			WGS84	Pycnogonida	GL	[]	[]	NORTH_AMERICA	Greenland			15542		urn:lsid:marinespecies.org:taxname:134618	ArcOD					2423564267	2006B3	15542	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		Koltun V. M.																											;;134618;Ob																			
2423563722	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:25.630+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE	79.788002	-1.683			{}		1956.0	9.0	1.0	1956-09-01	245.0	245.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:25.630+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '15582'}]	[]	[]	[]		False			WGS84	Pycnogonida	SJ	[]	[]	EUROPE	Svalbard and Jan Mayen			15582		urn:lsid:marinespecies.org:taxname:134618	ArcOD					2423563722	2006B3	15582	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		Koltun V. M.																											;;134618;Ob																			
2423563702	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:25.525+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE	82.574997	22.950001			{}		1955.0	10.0	1.0	1955-10-01	274.0	274.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:25.525+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '15453'}]	[]	[]	[]		False			WGS84	Pycnogonida	SJ	[]	[]	EUROPE	Svalbard and Jan Mayen			15453		urn:lsid:marinespecies.org:taxname:134618	ArcOD					2423563702	2006B3	15453	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		Koltun V. M.																											;;134618;Litke																			
2423563238	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:25.527+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE	82.662003	38.5			{}		1955.0	10.0	3.0	1955-10-03	276.0	276.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:25.527+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '15455'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			15455		urn:lsid:marinespecies.org:taxname:134618	ArcOD					2423563238	2006B3	15455	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		Koltun V. M.																											;;134618;Litke																			
3302785432	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:27.868+00:00	187	{}	PRESERVED_SPECIMEN	PRESENT	2118332	1	54	354	9477065	4338615	2118315	2118332	2118332	Ascorhynchus abyssi Sars, 1877	Ascorhynchus abyssi Sars, 1877	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus abyssi	Ascorhynchus	abyssi	SPECIES	ACCEPTED	NE					{}		1904.0	8.0		1904-08			['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-01T00:01:27.868+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-230'}]	[]	[]	[]	41930fa9-e6da-4351-bc6e-59dfaca3be7d	False				Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE		urn:catalog:TSZ:EVERT:Ch-230	Ch-230		TSZ			Kapp Mauritius, Novaja Zemlja		3302785432	EVERT	urn:catalog:TSZ:EVERT:Ch-230	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	db9c8f41-0c88-465b-8f49-5e30583fe517	Hans Larsen Norberg	Nils Knaben	Ethanol	https://ror.org/00wge5k78				db9c8f41-0c88-465b-8f49-5e30583fe517									4.0	2021-02-03T00:00:00.000+00:00											CECDFE40-D58C-0FA3-E053-A876F0814F62	Ascorhynchus abyssi																	
