key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	elevation	elevationAccuracy	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	fieldNotes	county	gbifID	collectionCode	occurrenceID	projectId	dateIdentified	depth	waterBody	higherGeography	institutionKey	preparations	rightsHolder	institutionID	language	type	collectionID	parentNameUsage	depthAccuracy	datasetName	samplingProtocol	eventID	scientificNameID	footprintWKT	eventTime	locality	fieldNumber	references	acceptedNameUsage	parentNameUsageID	acceptedNameUsageID	verbatimElevation	higherClassification	identificationRemarks	networkKeys	collectionKey	verbatimDepth	ownerInstitutionCode	parentEventID	islandGroup	typeStatus	nameAccordingTo	verbatimEventDate	locationID	bibliographicCitation	occurrenceRemarks	locationRemarks	sex	datasetID	dynamicProperties	locationAccordingTo	taxonID	verbatimIdentification	verbatimLocality	otherCatalogNumbers	georeferenceRemarks	habitat	georeferenceProtocol	verbatimCoordinateSystem	lifeStage	organismQuantity	organismQuantityType	nomenclaturalCode	disposition	recordNumber	materialEntityID	eventRemarks	associatedSequences	taxonConceptID
1883349770	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:17.583+00:00	337	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	62.65	-65.5667					Nunavut (Terr.)	{}	1968.0	8.0	12.0	1968-08-12	225.0	225.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-05-28T20:46:00.000+00:00	2024-07-04T18:50:17.583+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '3721fefe-87eb-7eb4-4faa-03e2495903d5'}]	[]	[]	[]	False	Fife, Jack		WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	3721fefe-87eb-7eb4-4faa-03e2495903d5	CMNC 2018-2405	CMN		Baffin I.	1883349770	CMNC	3721fefe-87eb-7eb4-4faa-03e2495903d5						c146edb6-3a82-473c-b337-4acaa92f9513	fluid	Canadian Museum of Nature	http://biocol.org/urn:lsid:biocol.org:col:34935	en	PhysicalObject	http://grbio.org/cool/sjd8-70zp			Crustacea						Arctic Ocean, Frobisher Bay, St. 68-2, Sample No OT-32, Depth = 50m							Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Ammotheidae; Eurycyde;			0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830							1968-08-12	ABS St. 68-2 1968-08-12 Frobisher Bay OT-32	(CMNC 2018-2405)																								
1883349722	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:16.661+00:00	337	{}	PRESERVED_SPECIMEN	6.0	PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	63.3667	-68.3				NORTH_AMERICA	Nunavut (Terr.)	{}	1967.0	7.0	29.0	1967-07-29	210.0	210.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-05-28T20:46:00.000+00:00	2024-07-04T18:50:16.661+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '30ed2f0f-5a6b-a6b4-cabf-6ee66b054c1f'}]	[]	[]	[]	False	Fife, Jack		WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	30ed2f0f-5a6b-a6b4-cabf-6ee66b054c1f	CMNC 2018-2396	CMN		Baffin I.	1883349722	CMNC	30ed2f0f-5a6b-a6b4-cabf-6ee66b054c1f						c146edb6-3a82-473c-b337-4acaa92f9513	fluid	Canadian Museum of Nature	http://biocol.org/urn:lsid:biocol.org:col:34935	en	PhysicalObject	http://grbio.org/cool/sjd8-70zp			Crustacea						Arctic Ocean, Frobisher Bay, St. 67-4							Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Ammotheidae; Eurycyde;			0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830							1967-07-29	ABS Frobisher Bay St. 67-4 1967-07-29	(CMNC 2018-2396)																								
3127658491	93efc16a-7eb1-4792-bdec-de1ea69b8c65	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	5ff1c992-5c84-40aa-bd9a-c1743a870c32	09a9c196-cb5b-4fa1-afc2-3499b868b225	CA	EML	2024-07-17T23:36:27.118+00:00	2024-07-17T23:36:43.591+00:00	160	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	63.67	-68.438333				NORTH_AMERICA		{}	1967.0	7.0	30.0	1967-07-30	211.0	211.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-17T23:36:43.591+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'DFO_MLI_MuseumCollection_6588'}]	[]	[]	[]	False			WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	DFO_MLI_MuseumCollection_6588	6588	IML			3127658491	MuseumCollection	DFO_MLI_MuseumCollection_6588			58.5			2ae7293d-9c89-46ee-9aa8-ea116dacad3f		His Majesty the King in right of Canada, as represented by the Minister of Fisheries and Oceans	https://edmo.seadatanet.org/report/4160	en	PhysicalObject			3.5	DFO Quebec Region MLI museum collection			urn:lsid:marinespecies.org:taxname:134630			Mair Island	SAB 67-5																						dfo_que_mli_museum			083_00801	Eurycyde hispida	Entre Mair Island & Cairn Island															
3127724356	31c8db7d-098d-4339-a77b-901865139f1c	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	5ff1c992-5c84-40aa-bd9a-c1743a870c32	09a9c196-cb5b-4fa1-afc2-3499b868b225	CA	EML	2023-01-05T00:21:31.123+00:00	2024-01-24T17:14:06.632+00:00	56	{}	HUMAN_OBSERVATION	10.0	PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	63.667	-68.405				NORTH_AMERICA		{}	1967.0	12.0	10.0	1967-12-10	344.0	344.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']	2021-06-03T00:00:00.000+00:00	2024-01-24T17:14:06.632+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'DFO_ABS_Zoobenthos_R164_45'}]	[]	[]	[]	False			WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	DFO_ABS_Zoobenthos_R164_45	45	Arctic Biological Station			3127724356	Can Data Rep Fish Aquat Sci No. 164	DFO_ABS_Zoobenthos_R164_45			37.0					Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans	DFO-ABS					0.0	DFO Zoobenthos data from upper Frobisher Bay, 1967 to 1973	Pettersen grab sampler		urn:lsid:marinespecies.org:taxname:134630			Frobisher Bay	5a-10-12-1967							NA										23370					DFO_ABS_Zoobenthos_R164	SampleSize=Numbers per square metre; VESSEL: MV Calanus and from surface of ice in winter; VerbatimNAME=Eurycyde hispida; Biomass (g/m2)=0.0113	marineregions.org MRGID																		
1947411056	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:11.612+00:00	337	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	51.8167	-56.0833				NORTH_AMERICA	Newfoundland and Labrador (Prov.)	{}	1965.0	7.0	31.0	1965-07-31	212.0	212.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-05-28T20:48:00.000+00:00	2024-07-04T18:50:11.612+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'edd39287-dcee-cee4-8387-33e585560792'}]	[]	[]	[]	False	F.R.B., Arctic Biological Station	Wägele, Johann Wolfgang	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	edd39287-dcee-cee4-8387-33e585560792	CMNC 2018-2769	CMN			1947411056	CMNC	edd39287-dcee-cee4-8387-33e585560792						c146edb6-3a82-473c-b337-4acaa92f9513	fluid	Canadian Museum of Nature	http://biocol.org/urn:lsid:biocol.org:col:34935	en	PhysicalObject	http://grbio.org/cool/sjd8-70zp			Crustacea						North Atlantic Ocean, Strait of Belle Isle, off Labrador, St. 65-1506, Depth = 70-99 m							Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Ammotheidae; Eurycyde;			0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830							1965-07-31	ABS St. 65-1506 1965-07-31 Strait of Belle I.	(CMNC 2018-2769)																								
3127658522	93efc16a-7eb1-4792-bdec-de1ea69b8c65	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	5ff1c992-5c84-40aa-bd9a-c1743a870c32	09a9c196-cb5b-4fa1-afc2-3499b868b225	CA	EML	2024-07-17T23:36:27.118+00:00	2024-07-17T23:36:43.593+00:00	160	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	58.0	-88.0						{}	1965.0	9.0	8.0	1965-09-08	251.0	251.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-17T23:36:43.593+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'DFO_MLI_MuseumCollection_6589'}]	[]	[]	[]	False			WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	DFO_MLI_MuseumCollection_6589	6589	IML			3127658522	MuseumCollection	DFO_MLI_MuseumCollection_6589			147.0			2ae7293d-9c89-46ee-9aa8-ea116dacad3f		His Majesty the King in right of Canada, as represented by the Minister of Fisheries and Oceans	https://edmo.seadatanet.org/report/4160	en	PhysicalObject			2.0	DFO Quebec Region MLI museum collection			urn:lsid:marinespecies.org:taxname:134630				SAB 65 TH-490 VVG-50																						dfo_que_mli_museum			083_00801	Eurycyde hispida																
3302785457	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:27.878+00:00	187	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	69.5614	18.7619				EUROPE	Troms og Finnmark	{}	1955.0	7.0	14.0	1955-07-14	195.0	195.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-02-03T00:00:00.000+00:00	2024-07-01T00:01:27.878+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-246'}]	[]	[]	[]	False	Tron Soot-Ryen	Nils Knaben	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	urn:catalog:TSZ:EVERT:Ch-246	Ch-246	TSZ		Tromsø	3302785457	EVERT	urn:catalog:TSZ:EVERT:Ch-246						41930fa9-e6da-4351-bc6e-59dfaca3be7d	Ethanol		https://ror.org/00wge5k78			db9c8f41-0c88-465b-8f49-5e30583fe517									Kvalsundet									['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	db9c8f41-0c88-465b-8f49-5e30583fe517																	Eurycyde hispida		CECDFE40-D59C-0FA3-E053-A876F0814F62	OR													
3302785466	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:27.878+00:00	187	{}	PRESERVED_SPECIMEN	5.0	PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	67.0847	14.4417				EUROPE	Nordland	{'level0': {'gid': 'NOR', 'name': 'Norway'}, 'level1': {'gid': 'NOR.10_1', 'name': 'Nordland'}, 'level2': {'gid': 'NOR.10.4_1', 'name': 'Beiarn'}}	1955.0	8.0	2.0	1955-08-02	214.0	214.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-02-03T00:00:00.000+00:00	2024-07-01T00:01:27.878+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-247'}]	[]	[]	[]	False	Tron Soot-Ryen	Nils Knaben	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	urn:catalog:TSZ:EVERT:Ch-247	Ch-247	TSZ		Beiarn	3302785466	EVERT	urn:catalog:TSZ:EVERT:Ch-247						41930fa9-e6da-4351-bc6e-59dfaca3be7d	Ethanol		https://ror.org/00wge5k78			db9c8f41-0c88-465b-8f49-5e30583fe517									Ferrisundet, Beiarfjorden (Beiarn)									['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	db9c8f41-0c88-465b-8f49-5e30583fe517																	Eurycyde hispida		CECDFE40-D59D-0FA3-E053-A876F0814F62	OR	Sabella, Porifera												
4399690470	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.062+00:00	69	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	49.9615644	155.2335318						{}	1954.0	5.0	21.0	1954-05-21	141.0	141.0	['COORDINATE_REPROJECTED', 'TAXON_MATCH_HIGHERRANK']		2024-06-18T12:44:59.062+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '4c46204a-ba38-47e1-927a-d499f6ff936e'}]	[]	[]	[]	False	RV Vityaz	Turpaeva, Elena	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	4c46204a-ba38-47e1-927a-d499f6ff936e	INV0001768	IORAS			4399690470	OBFc	4c46204a-ba38-47e1-927a-d499f6ff936e				Pacific Ocean		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	EtOH 75%		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86			fd699988-ab5d-4737-9443-9085cea191d2				DO-0.25	RV Vityaz_cruise 18_st.2759				Northwest Pacific	2759								['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	fd699988-ab5d-4737-9443-9085cea191d2	89.0 - 75.0 m	IORAS	cruise 18																														
3302785461	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:27.877+00:00	187	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	69.575	18.8667				EUROPE	Troms og Finnmark	{}	1954.0	10.0	1.0	1954-10-01	274.0	274.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-02-03T00:00:00.000+00:00	2024-07-01T00:01:27.877+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-245'}]	[]	[]	[]	False	Tron Soot-Ryen	Nils Knaben	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	urn:catalog:TSZ:EVERT:Ch-245	Ch-245	TSZ		Tromsø	3302785461	EVERT	urn:catalog:TSZ:EVERT:Ch-245						41930fa9-e6da-4351-bc6e-59dfaca3be7d	Ethanol		https://ror.org/00wge5k78			db9c8f41-0c88-465b-8f49-5e30583fe517									Balsnes, Balsfjorden									['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	db9c8f41-0c88-465b-8f49-5e30583fe517																	Eurycyde hispida		CECDFE40-D59B-0FA3-E053-A876F0814F62	OR													
4399691469	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.012+00:00	69	{}	PRESERVED_SPECIMEN	3.0	PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	58.8501024	155.0856737						{}	1952.0	10.0	6.0	1952-10-06	280.0	280.0	['COORDINATE_REPROJECTED', 'TAXON_MATCH_HIGHERRANK']		2024-06-18T12:44:59.012+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '085d8498-b1ea-417a-882e-dbffaace9b66'}]	[]	[]	[]	False	RV Vityaz	Turpaeva, Elena	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	085d8498-b1ea-417a-882e-dbffaace9b66	INV0001765	IORAS			4399691469	OBFc	085d8498-b1ea-417a-882e-dbffaace9b66				Pacific Ocean		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	EtOH 75%		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86			fd699988-ab5d-4737-9443-9085cea191d2				DO-0.3	RV Vityaz_cruise 12_st.1803				Northwest Pacific	1803								['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	fd699988-ab5d-4737-9443-9085cea191d2	121.0 m	IORAS	cruise 12																														
4399690678	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.101+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	59.6335525	149.4522436						{}	1952.0	10.0	11.0	1952-10-11	285.0	285.0	['COORDINATE_REPROJECTED', 'TAXON_MATCH_HIGHERRANK']		2024-06-18T12:44:59.101+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'acc49f69-000d-4d45-b6f8-565061b59873'}]	[]	[]	[]	False	RV Vityaz	Turpaeva, Elena	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	acc49f69-000d-4d45-b6f8-565061b59873	INV0001767	IORAS			4399690678	OBFc	acc49f69-000d-4d45-b6f8-565061b59873				Pacific Ocean		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	EtOH 75%		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86			fd699988-ab5d-4737-9443-9085cea191d2				DO-0.3	RV Vityaz_cruise 12_st.1822				Northwest Pacific	1822								['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	fd699988-ab5d-4737-9443-9085cea191d2	21.5 m	IORAS	cruise 12																														
4399690800	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.120+00:00	69	{}	PRESERVED_SPECIMEN	7.0	PRESENT	2118312	1	54	354	9477065	4338615	2118293	2118312	2118312	Eurycyde hispida (Krøyer, 1844)	Eurycyde hispida (Krøyer, 1844)	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde hispida	Eurycyde	hispida	SPECIES	ACCEPTED	NE	59.066782	154.8356825						{}	1952.0	10.0	7.0	1952-10-07	281.0	281.0	['COORDINATE_REPROJECTED', 'TAXON_MATCH_HIGHERRANK']		2024-06-18T12:44:59.120+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'b31f7c3c-de6f-47b1-b1d4-90ad9bc81a9f'}]	[]	[]	[]	False	RV Vityaz	Turpaeva, Elena	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	b31f7c3c-de6f-47b1-b1d4-90ad9bc81a9f	INV0001766	IORAS			4399690800	OBFc	b31f7c3c-de6f-47b1-b1d4-90ad9bc81a9f				Pacific Ocean		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	EtOH 75%		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86			fd699988-ab5d-4737-9443-9085cea191d2				DO-0.3	RV Vityaz_cruise 12_st.1804				Northwest Pacific	1804								['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	fd699988-ab5d-4737-9443-9085cea191d2	61.0 m	IORAS	cruise 12																														
