key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	continent	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	scientificNameID	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimIdentification	disposition	catalogNumber	locationRemarks	institutionCode	locationID	higherClassification	collectionID	lifeStage	higherGeography	modified	verbatimEventDate	stateProvince	county	verbatimLocality	verbatimDepth	sex	georeferenceProtocol	verbatimCoordinateSystem	rightsHolder	nomenclaturalCode	typeStatus	datasetID	language	type	ownerInstitutionCode	georeferenceSources	habitat	occurrenceRemarks	elevation	elevationAccuracy	acceptedNameUsage	dynamicProperties	namePublishedInYear	taxonID	nameAccordingTo	bibliographicCitation	parentNameUsage	identificationID
1320406937	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:57.190+00:00	395		{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118244	1	54	354	9477065	6313	2118237	2118244	2118244	Tanystylum intermedium Cole, 1904	Tanystylum intermedium Cole, 1904	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum intermedium	Tanystylum	intermedium	SPECIES	ACCEPTED	NE	7.7386	-81.5897		36.5	9.5	NORTH_AMERICA	{}	North Pacific Ocean	1934.0	2.0	21.0	1934-02-21	52.0	52.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:57.190+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/38dc0b47e-ca1e-4771-b282-1d517dc511b4'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	W.L. Schmitt Collection	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/38dc0b47e-ca1e-4771-b282-1d517dc511b4		urn:lsid:biocol.org:col:34871	Honda Bay, Off NW Point Pacora Island		IZ	1320406937	http://n2t.net/ark:/65665/38dc0b47e-ca1e-4771-b282-1d517dc511b4			USNM 169361		USNM	245-34	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Pacific Ocean, Panama	2017-11-21T16:47:00.000+00:00	21 FEB 1934					MALE																						
1319258496	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:13.707+00:00	395		{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118244	1	54	354	9477065	6313	2118237	2118244	2118244	Tanystylum intermedium Cole, 1904	Tanystylum intermedium Cole, 1904	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum intermedium	Tanystylum	intermedium	SPECIES	ACCEPTED	NE	15.77	-96.1				NORTH_AMERICA	{'level0': {'gid': 'MEX', 'name': 'México'}, 'level1': {'gid': 'MEX.20_1', 'name': 'Oaxaca'}, 'level2': {'gid': 'MEX.20.415_2', 'name': 'Santa María Huatulco'}}	North Pacific Ocean, Gulf of Tehuantepec	1934.0	3.0	1.0	1934-03-01	60.0	60.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:13.707+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/35af5ea70-3ede-47cb-a15f-444149bff6d7'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology		Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	MX	[]	[]	LATIN_AMERICA	Mexico	NORTH_AMERICA	http://n2t.net/ark:/65665/35af5ea70-3ede-47cb-a15f-444149bff6d7		urn:lsid:biocol.org:col:34871	Tangola Island, Shore		IZ	1319258496	http://n2t.net/ark:/65665/35af5ea70-3ede-47cb-a15f-444149bff6d7			USNM 154500		USNM	260-34	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Pacific Ocean, Gulf of Tehuantepec, Mexico, Oaxaca	2014-10-20T13:50:00.000+00:00	01 MAR 1934	Oaxaca			Intertidal	MALE	unknown, from legacy	Degrees Minutes Seconds																				
1320213765	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:45.423+00:00	395		{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118244	1	54	354	9477065	6313	2118237	2118244	2118244	Tanystylum intermedium Cole, 1904	Tanystylum intermedium Cole, 1904	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum intermedium	Tanystylum	intermedium	SPECIES	ACCEPTED	NE				55.0	9.0	NORTH_AMERICA	{}	North Pacific Ocean	1934.0	3.0	4.0	1934-03-04	63.0	63.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:45.423+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3853060e0-7d0f-40cd-8f90-785f66ee7fac'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology		Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)			Pycnogonida	MX	[]	[]	LATIN_AMERICA	Mexico	NORTH_AMERICA	http://n2t.net/ark:/65665/3853060e0-7d0f-40cd-8f90-785f66ee7fac		urn:lsid:biocol.org:col:34871	Tenacatita Bay, Off Navidad Head		IZ	1320213765	http://n2t.net/ark:/65665/3853060e0-7d0f-40cd-8f90-785f66ee7fac			USNM 154499		USNM	275-34	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Pacific Ocean, Mexico, Jalisco	2014-10-20T13:50:00.000+00:00	04 MAR 1934	Jalisco																										
1317784939	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:59.923+00:00	395		{}	PRESERVED_SPECIMEN	8.0	PRESENT	2118244	1	54	354	9477065	6313	2118237	2118244	2118244	Tanystylum intermedium Cole, 1904	Tanystylum intermedium Cole, 1904	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum intermedium	Tanystylum	intermedium	SPECIES	ACCEPTED	NE							{}	North Pacific Ocean	1917.0	7.0		1917-07			['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:36:59.923+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/319c0f9ff-ad18-4344-9e9e-73cec65e7273'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	W. Hilton	Hilton, W. A.	Alcohol (Ethanol)			Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/319c0f9ff-ad18-4344-9e9e-73cec65e7273		urn:lsid:biocol.org:col:34871	Laguna Beach		IZ	1317784939	http://n2t.net/ark:/65665/319c0f9ff-ad18-4344-9e9e-73cec65e7273			USNM 80978		USNM		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Pacific Ocean, United States, California	2013-01-11T15:47:00.000+00:00	-- JUL 1917	California																										
1318921092	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:03.189+00:00	395		{}	PRESERVED_SPECIMEN	11.0	PRESENT	2118244	1	54	354	9477065	6313	2118237	2118244	2118244	Tanystylum intermedium Cole, 1904	Tanystylum intermedium Cole, 1904	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum intermedium	Tanystylum	intermedium	SPECIES	ACCEPTED	NE							{}	North Pacific Ocean	1915.0	12.0	6.0	1915-12-06	340.0	340.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:03.189+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/34c038238-4338-4132-bd5d-32f24207a804'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Scripps Institution of Oceanography	Hedgpeth, J. W.	Alcohol (Ethanol)			Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/34c038238-4338-4132-bd5d-32f24207a804		urn:lsid:biocol.org:col:34871	San Diego Bay		IZ	1318921092	http://n2t.net/ark:/65665/34c038238-4338-4132-bd5d-32f24207a804			USNM 80975		USNM		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Pacific Ocean, United States, California	2013-01-11T15:47:00.000+00:00	06 DEC 1915	California																										
1319189801	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:50.424+00:00	395		{}	PRESERVED_SPECIMEN	6.0	PRESENT	2118244	1	54	354	9477065	6313	2118237	2118244	2118244	Tanystylum intermedium Cole, 1904	Tanystylum intermedium Cole, 1904	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum intermedium	Tanystylum	intermedium	SPECIES	ACCEPTED	NE	33.9851	-118.477				NORTH_AMERICA	{}	North Pacific Ocean	1913.0	10.0	29.0	1913-10-29	302.0	302.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:50.424+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/357ebe6bd-6cbc-45c3-8f1c-6e5d2a03ebe3'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	P. Barnhart	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/357ebe6bd-6cbc-45c3-8f1c-6e5d2a03ebe3		urn:lsid:biocol.org:col:34871	Los Angeles, Venice Breakwater		IZ	1319189801	http://n2t.net/ark:/65665/357ebe6bd-6cbc-45c3-8f1c-6e5d2a03ebe3			USNM 136927		USNM	244-10	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Pacific Ocean, United States, California	2021-11-18T07:25:00.000+00:00		California																										
1318786419	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:21.962+00:00	395		{}	PRESERVED_SPECIMEN	4.0	PRESENT	2118244	1	54	354	9477065	6313	2118237	2118244	2118244	Tanystylum intermedium Cole, 1904	Tanystylum intermedium Cole, 1904	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum intermedium	Tanystylum	intermedium	SPECIES	ACCEPTED	NE							{}	North Pacific Ocean	1912.0	7.0	9.0	1912-07-09	191.0	191.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:21.962+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/346084060-8ca9-4904-a311-fc2d95678a5c'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	J. De Metz	Hall, H. V. M.	Alcohol (Ethanol)			Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/346084060-8ca9-4904-a311-fc2d95678a5c		urn:lsid:biocol.org:col:34871	Laguna Beach, NW Of Pier		IZ	1318786419	http://n2t.net/ark:/65665/346084060-8ca9-4904-a311-fc2d95678a5c			USNM 231861		USNM	L.1	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Pacific Ocean, United States, California	2014-10-21T09:58:00.000+00:00	09 JUL 1912	California															On algae.											
1319185071	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:23.170+00:00	395		{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118244	1	54	354	9477065	6313	2118237	2118244	2118244	Tanystylum intermedium Cole, 1904	Tanystylum intermedium Cole, 1904	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum intermedium	Tanystylum	intermedium	SPECIES	ACCEPTED	NE							{}	North Pacific Ocean	1912.0	7.0	9.0	1912-07-09	191.0	191.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:23.170+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/357b796db-e42d-436c-9ab8-af8ee77cb1dc'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Bacon	Hall, H. V. M.	Alcohol (Ethanol)			Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/357b796db-e42d-436c-9ab8-af8ee77cb1dc		urn:lsid:biocol.org:col:34871	Laguna Beach, NW Of Pier		IZ	1319185071	http://n2t.net/ark:/65665/357b796db-e42d-436c-9ab8-af8ee77cb1dc			USNM 231860		USNM	L.8	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Pacific Ocean, United States, California	2014-10-21T09:58:00.000+00:00	09 JUL 1912	California															Under stones.											
1318207197	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:15.059+00:00	395		{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118244	1	54	354	9477065	6313	2118237	2118244	2118244	Tanystylum intermedium Cole, 1904	Tanystylum intermedium Cole, 1904	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum intermedium	Tanystylum	intermedium	SPECIES	ACCEPTED	NE							{}	North Pacific Ocean	1912.0	8.0	1.0	1912-08-01	214.0	214.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:15.059+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/32c6f5e11-fb84-4489-8c6e-feb291848351'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	United States Fish Commission	Hilton, W. A.	Alcohol (Ethanol)			Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/32c6f5e11-fb84-4489-8c6e-feb291848351		urn:lsid:biocol.org:col:34871	San Francisco Bay, Fort Point, Presidio Shore, W Of Point Bonita		IZ	1318207197	http://n2t.net/ark:/65665/32c6f5e11-fb84-4489-8c6e-feb291848351			USNM 80974		USNM		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Pacific Ocean, United States, California	2015-11-09T09:29:00.000+00:00	01 AUG 1912	California																										
1319662380	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:36.954+00:00	395		{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118244	1	54	354	9477065	6313	2118237	2118244	2118244	Tanystylum intermedium Cole, 1904	Tanystylum intermedium Cole, 1904	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum intermedium	Tanystylum	intermedium	SPECIES	ACCEPTED	NE							{}	North Pacific Ocean	1895.0	7.0	8.0	1895-07-08	189.0	189.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:36.954+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/36cd28429-471f-4062-8440-46ddee974e68'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	S. Holmes	Cole, L. J.	Slide			Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/36cd28429-471f-4062-8440-46ddee974e68		urn:lsid:biocol.org:col:34871	San Diego		IZ	1319662380	http://n2t.net/ark:/65665/36cd28429-471f-4062-8440-46ddee974e68			USNM 107491		USNM	7	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Pacific Ocean, United States, California	2023-02-21T10:00:00.000+00:00	08 JUL 1895	California				MALE					HOLOTYPE							Lot 29b; Labels need to be partially readhered to slide.										
