key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	elevation	elevationAccuracy	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	fieldNotes	county	gbifID	collectionCode	occurrenceID	dateIdentified	references	datasetName	rightsHolder	http://unknown.org/nick	verbatimEventDate	verbatimLocality	taxonID	eventTime	occurrenceRemarks	http://unknown.org/captive	identificationID	institutionKey	vernacularName	locality	lifeStage	organismQuantity	datasetID	samplingProtocol	eventID	municipality	identificationVerificationStatus	nomenclaturalStatus	verbatimSRS	parentNameUsageID	locationID	acceptedNameUsageID	ownerInstitutionCode	accessRights	higherClassification	http://unknown.org/language	footprintWKT	originalNameUsage	nameAccordingTo	networkKeys	depth	collectionKey	fieldNumber	collectionID	depthAccuracy	projectId	waterBody	otherCatalogNumbers	preparations	scientificNameID	institutionID	verbatimIdentification	disposition	locationRemarks	behavior	habitat	verbatimCoordinateSystem	taxonConceptID	http://unknown.org/rightsHolder	http://unknown.org/license	previousIdentifications	identificationQualifier	language	parentEventID	type	verbatimDepth	georeferenceVerificationStatus	recordNumber	informationWithheld	acceptedNameUsage	georeferenceProtocol	namePublishedInYear	originalNameUsageID	taxonRemarks	namePublishedIn	bibliographicCitation	organismQuantityType	identificationRemarks	http://unknown.org/modified	establishmentMeans	degreeOfEstablishment	geologicalContextID	islandGroup	island	georeferenceRemarks	distanceFromCentroidInMeters	higherGeography	dynamicProperties	eventRemarks	nomenclaturalCode	parentNameUsage	materialEntityID	sex	georeferencedBy	georeferencedDate	georeferenceSources	verbatimTaxonRank	typeStatus	associatedReferences	associatedSequences	coordinatePrecision
3970758373	bef19e99-90a7-4b3d-a113-bdf4ea6c88f2	2b4e561b-0b1a-4c1b-b564-819bcfe006b8	9afa1395-6e93-4848-a42d-bce896f5195e	657b7bf0-766b-11d9-9f77-b8a03c50a862	KR	EML	2024-04-10T15:17:39.393+00:00	2024-04-10T15:19:20.354+00:00	116	{}	PRESERVED_SPECIMEN		PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	37.738611	128.993333				ASIA	Gangwon-do	{}	2022.0	8.0	24.0	2022-08-24	236.0	236.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'IDENTIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-04-10T15:19:20.354+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'MABIK CR00252773'}]	[]	[]	[]	False		Lee Damin	WGS84	Pycnogonida	KR	[]	[]	ASIA	Korea, Republic of	ASIA	MABIK CR00252773	MABIK CR00252773	MABIK		Gangneung-si	3970758373	CR	MABIK CR00252773													a8264021-9b25-41bb-88b5-eaba3fc66193	가시애기손바다거미	Gangdong-myeon																																																																																	
4546979899	79685940-cd7c-4ed7-bf80-5e50c1e33bc4	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-20T14:33:04.722+00:00	2024-03-20T15:17:49.752+00:00	1	{}	HUMAN_OBSERVATION		PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	49.06005	-1.61138	3.0			EUROPE		{}	2021.0	4.0	2.0	2021-04-02	92.0	92.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-03-20T15:17:49.752+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '12d88717-fded-4c61-844c-c0ddb442f3cd'}]	[]	[]	[]	False	Olivier TIMSIT (Groupe d'Etudes pour les Milieux Estuariens et Littoraux de Normandie)	Olivier TIMSIT	WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE	12d88717-fded-4c61-844c-c0ddb442f3cd				Manche (mer territoriale)	4546979899		12d88717-fded-4c61-844c-c0ddb442f3cd								2382							Blainville-sur-Mer			E52F69D2-75AD-04AD-E053-0514A8C022B9		12d88717-fded-4c61-844c-c0ddb442f3cd		Probable									fr | en	POINT(-1.611380019467333 49.06004998657011)	Achelia echinata	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.																																																														
4546980042	79685940-cd7c-4ed7-bf80-5e50c1e33bc4	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-20T14:33:04.722+00:00	2024-03-20T15:17:49.779+00:00	1	{}	HUMAN_OBSERVATION		PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	49.06017	-1.61138	3.0			EUROPE		{}	2021.0	4.0	2.0	2021-04-02	92.0	92.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-03-20T15:17:49.779+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9987dd90-d4ad-4efa-9964-8503736b698e'}]	[]	[]	[]	False	Olivier TIMSIT (Groupe d'Etudes pour les Milieux Estuariens et Littoraux de Normandie)	Olivier TIMSIT	WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE	9987dd90-d4ad-4efa-9964-8503736b698e				Manche (mer territoriale)	4546980042		9987dd90-d4ad-4efa-9964-8503736b698e								2382							Blainville-sur-Mer			E52F69D2-75AD-04AD-E053-0514A8C022B9		9987dd90-d4ad-4efa-9964-8503736b698e		Probable									fr | en	POINT(-1.611380002650386 49.06016995854332)	Achelia echinata	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.																																																														
4147701794	492d63a8-4978-4bc7-acd8-7d0e3ac0e744	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	NO	EML	2024-07-23T12:10:21.290+00:00	2024-07-23T12:35:44.131+00:00	537	{}	HUMAN_OBSERVATION	1.0	PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	60.228069	5.154021	1000.0	0.0	0.0	EUROPE	Øygarden	{}	2021.0	4.0	20.0	2021-04-20	110.0	110.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-04-20T00:00:00.000+00:00	2024-07-23T12:35:44.131+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'miljodir:vannmiljo:181952206'}]	[]	[]	[]	False	Rådgivende Biologer AS	Rådgivende Biologer AS	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	miljodir:vannmiljo:181952206	181952206	miljodir		Vestland	4147701794	vannmiljo	miljodir:vannmiljo:181952206																																																																																																
4546950242	79685940-cd7c-4ed7-bf80-5e50c1e33bc4	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-20T14:33:04.722+00:00	2024-03-20T15:17:49.634+00:00	1	{}	HUMAN_OBSERVATION		PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	49.06568	-1.62998	3.0			EUROPE		{}	2021.0	5.0	12.0	2021-05-12	132.0	132.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-03-20T15:17:49.634+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ff0c1752-9f7b-49b6-9a0a-9ccb0e1c09bc'}]	[]	[]	[]	False	Olivier TIMSIT (Groupe d'Etudes pour les Milieux Estuariens et Littoraux de Normandie)	Olivier TIMSIT	WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE	ff0c1752-9f7b-49b6-9a0a-9ccb0e1c09bc				Manche (mer territoriale)	4546950242		ff0c1752-9f7b-49b6-9a0a-9ccb0e1c09bc								2382							Blainville-sur-Mer			E52F69D2-75AD-04AD-E053-0514A8C022B9		ff0c1752-9f7b-49b6-9a0a-9ccb0e1c09bc		Probable									fr | en	POINT(-1.629979993689225 49.06568001560491)	Achelia echinata	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.																																																														
3766177357	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:44.828+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1864', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Achelia;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Hodge, 1864', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|518863', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Achelia', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'echinata', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|16635', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Achelia echinata Hodge, 1864'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	42.335467	8.553083				EUROPE		{}	2021.0	5.0	21.0	2021-05-21	141.0	141.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-06-19T19:23:01.000+00:00	2024-07-24T12:24:44.828+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2021-165'}]	[]	[]	[]	False	La_Planète_Revisitée	Sabroux R.	WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2021-165	2021-165	MNHN			3766177357	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2021-165													6a6ac6c5-1b8a-48db-91a2-f8661274ff80		Punta Muchillina																				['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	25.0	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	CORSICABENTHOS 3/CS84	10.15468/qgvvhd																																																									
3766177366	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:44.851+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1864', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Achelia;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Hodge, 1864', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|518878', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Achelia', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'echinata', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|16635', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Achelia echinata Hodge, 1864'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	42.334933	8.554383				EUROPE		{'level0': {'gid': 'FRA', 'name': 'France'}, 'level1': {'gid': 'FRA.5_1', 'name': 'Corse'}, 'level2': {'gid': 'FRA.5.1_1', 'name': 'Corse-du-Sud'}, 'level3': {'gid': 'FRA.5.1.1_1', 'name': 'Ajaccio'}}	2021.0	5.0	23.0	2021-05-23	143.0	143.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2014-03-18T17:09:06.000+00:00	2024-07-24T12:24:44.851+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2021-171'}]	[]	[]	[]	False	La_Planète_Revisitée	Sabroux R.	WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2021-171	2021-171	MNHN			3766177366	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2021-171							Fond de calanque						6a6ac6c5-1b8a-48db-91a2-f8661274ff80		Punta Muchillina																				['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	10.0	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	CORSICABENTHOS 3/CB40	10.15468/qgvvhd																																																									
3766177369	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:44.854+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1864', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Achelia;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Hodge, 1864', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|518875', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Achelia', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'echinata', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|16635', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Achelia echinata Hodge, 1864'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	42.377017	8.550967				EUROPE		{'level0': {'gid': 'FRA', 'name': 'France'}, 'level1': {'gid': 'FRA.5_1', 'name': 'Corse'}, 'level2': {'gid': 'FRA.5.1_1', 'name': 'Corse-du-Sud'}, 'level3': {'gid': 'FRA.5.1.1_1', 'name': 'Ajaccio'}}	2021.0	5.0	23.0	2021-05-23	143.0	143.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-08-25T12:39:13.000+00:00	2024-07-24T12:24:44.854+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2021-177'}]	[]	[]	[]	False	La_Planète_Revisitée	Sabroux R.	WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2021-177	2021-177	MNHN			3766177369	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2021-177													6a6ac6c5-1b8a-48db-91a2-f8661274ff80		Punta Palazzu, Phoque-moine																				['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	12.5	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	CORSICABENTHOS 3/CS88	10.15468/qgvvhd	2.5																																																								
3766177400	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:56.336+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1864', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Achelia;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Hodge, 1864', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|519709', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Achelia', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'echinata', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|16635', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Achelia echinata Hodge, 1864'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	42.344833	8.551083				EUROPE		{}	2021.0	5.0	24.0	2021-05-24	144.0	144.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-08-25T12:39:13.000+00:00	2024-07-24T12:24:56.336+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2021-6661'}]	[]	[]	[]	False	La_Planète_Revisitée	Sabroux R.	WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2021-6661	2021-6661	MNHN			3766177400	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2021-6661													6a6ac6c5-1b8a-48db-91a2-f8661274ff80		Ouest Cala di Gattaghia																				['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	21.0	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	CORSICABENTHOS 3/CS90	10.15468/qgvvhd	6.0																																																								
3970759038	bef19e99-90a7-4b3d-a113-bdf4ea6c88f2	2b4e561b-0b1a-4c1b-b564-819bcfe006b8	9afa1395-6e93-4848-a42d-bce896f5195e	657b7bf0-766b-11d9-9f77-b8a03c50a862	KR	EML	2024-04-10T15:17:39.393+00:00	2024-04-10T15:19:33.450+00:00	116	{}	PRESERVED_SPECIMEN		PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	36.586389	126.317222				ASIA	Chungcheongnam-do	{'level0': {'gid': 'KOR', 'name': 'South Korea'}, 'level1': {'gid': 'KOR.3_1', 'name': 'Chungcheongnam-do'}, 'level2': {'gid': 'KOR.3.14_2', 'name': 'Taean'}, 'level3': {'gid': 'KOR.3.14.1_2', 'name': 'Anmyeon'}}	2021.0	5.0	10.0	2021-05-10	130.0	130.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'IDENTIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-04-10T15:19:33.450+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'MABIK CR00248819'}]	[]	[]	[]	False		Lee Damin	WGS84	Pycnogonida	KR	[]	[]	ASIA	Korea, Republic of	ASIA	MABIK CR00248819	MABIK CR00248819	MABIK		Taean-gun	3970759038	CR	MABIK CR00248819													a8264021-9b25-41bb-88b5-eaba3fc66193	가시애기손바다거미	Anmyeon-eup																																																																																	
4526996467	79f56d5d-f42f-4eea-91c4-3fa3a588004b	493fe050-055d-11d8-b84f-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-21T18:46:07.335+00:00	2024-03-21T18:46:58.992+00:00	5	{}	MATERIAL_SAMPLE	1.0	PRESENT	2118434	1	54	354	9477065	6313	2118396	2118434	2118434	Achelia echinata Hodge, 1864	Achelia echinata Hodge, 1864	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia echinata	Achelia	echinata	SPECIES	ACCEPTED	NE	32.702403	-117.178302	10.0			NORTH_AMERICA		{}	2021.0	7.0	14.0	2021-07-14	195.0	195.0	['COORDINATE_ROUNDED']		2024-03-21T18:46:58.992+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '725D69FC-A49D-44AC-8C33-05626EEF32C8'}]	[]	[]	[]	False	Brandon Swope|Cassandra Sosa	Dancing Coyote Environmental	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	725D69FC-A49D-44AC-8C33-05626EEF32C8	LACM:DISCO:20801	LACM			4526996467	MBC	725D69FC-A49D-44AC-8C33-05626EEF32C8			Navy San Diego 2021										2fc908ba-e775-49e2-bffe-6b9041c3b70f		California, San Diego County, Bayview Park Coronado				float anchored with brick							619590C4-41C9-49AD-8C76-B3D9A183CC71				Animalia | Arthropoda | Chelicerata | Pycnogonida | Pantopoda | Ammotheidae | Achelia					['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	3.0	6ee7b3bc-bc1c-443f-b74f-5c3d833a4152	S07	urn:uuid:3f7f32da-cb96-4064-919e-8118eac80047	0.0	NHMLA_DISCO | DigInTCN	Eastern Pacific Ocean	MISA-DP-0098D	preserved in 95% ethanol	urn:lsid:marinespecies.org:taxname:134599	urn:lsid:biocol.org:col:34802	Ammotheidae Achelia echinata	dna/tissue vouchered only	Used grappling hook to catch rope attached to brick. Brought up by hand.																																															
