key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	gbifID	collectionCode	occurrenceID	taxonID	networkKeys	individualCount	depth	depthAccuracy	modified	collectionKey	fieldNumber	collectionID	sex	dateIdentified	coordinatePrecision	coordinateUncertaintyInMeters	stateProvince	otherCatalogNumbers	samplingProtocol	eventID	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	locationRemarks	taxonConceptID	http://unknown.org/species	nameAccordingTo	recordNumber	occurrenceRemarks	georeferenceSources	verbatimDepth	datasetName	preparations	scientificNameID	locationID	footprintWKT	language	waterBody	institutionID	ownerInstitutionCode	parentEventID	higherGeography	verbatimEventDate	georeferenceProtocol	verbatimCoordinateSystem	higherClassification	rightsHolder	nomenclaturalCode	datasetID	fieldNotes	references	associatedSequences	lifeStage	bibliographicCitation
1057227602	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:17:54.988+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1935 - 1962: page 34', 'http://purl.org/dc/terms/created': '1187778896000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/5e99ad8b-d626-44e3-9a48-87ee3a5d5119'}]}	PRESERVED_SPECIMEN	PRESENT	2118510	1	54	354	9477065	6313	2118496	2118510	2118510	Cilunculus sewelli Calman, 1938	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Cilunculus	sewelli	SPECIES	ACCEPTED	NE			{}								['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:17:54.988+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '1226961'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1935 - 1962: page 34', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/5e99ad8b-d626-44e3-9a48-87ee3a5d5119'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False				Pycnogonida		[]	[]			EUROPE	1226961	1937.12.14.42	NHMUK		1057227602	ZOO	78a6fec7-dc82-4497-a9aa-063ae19f0e93		['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']						MB							NHMUK:ecatalogue:1226961					"{""associatedMediaCount"": 1, ""barcode"": ""011101288"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1295881767000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Cilunculus sewelli Calman, 1938"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": ""John Murray Expedition"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1057227602"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR03"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"																								Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Ammotheidae								
1019678489	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:42.052+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1938', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Cilunculus;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Calman, 1938', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|220494', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Cilunculus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'sewelli', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|25340', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Cilunculus sewelli Calman, 1938'}]}	PRESERVED_SPECIMEN	PRESENT	2118510	1	54	354	9477065	6313	2118496	2118510	2118510	Cilunculus sewelli Calman, 1938	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Cilunculus	sewelli	SPECIES	ACCEPTED	NE			{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:42.052+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5000'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False		Arnaud F.		Pycnogonida		[]	[]			EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5000	2009-5000	MNHN		1019678489	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5000		['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	1.0			2015-06-19T19:23:01.000+00:00	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954		10.15468/qgvvhd																																											
3818332642	d8cd16ba-bb74-4420-821e-083f2bac17c2	ada9d123-ddb4-467d-8891-806ea8d94230	17a83780-3060-4851-9d6f-029d5fcb81c9	fbca90e3-8aed-48b1-84e3-369afbd000ce	GB	EML	2024-07-20T12:06:08.628+00:00	2024-07-20T12:49:40.562+00:00	175	{}	PRESERVED_SPECIMEN	PRESENT	2118510	1	54	354	9477065	6313	2118496	2118510	2118510	Cilunculus sewelli Calman, 1938	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Cilunculus	sewelli	SPECIES	ACCEPTED	NE	-25.18	35.17	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-07-20T12:49:40.562+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	True	[{'identifier': 'KX535356'}]	[]	[]	[]		True	Bouchet, Rosado & Strong MNHN-IRD	Romain Sabroux	WGS84	Pycnogonida	ZZ	[]	[]		unknown or invalid	EUROPE	KX535356	MNHN-IU-2011-603		Mozambique Channel, Maputo transect	3818332642		KX535356	ASV:e921fd872a2d0d1f44a3e15c5c724445																						https://www.ebi.ac.uk/ena/browser/view/Taxon:1969615				Cilunculus sewelli voucher MNHN-IU-2011-603 cytochrome oxidase subunit 1 (COI) gene, partial cds mitochondrial.																						https://www.ebi.ac.uk/ena/browser/view/KX535356	https://www.ebi.ac.uk/ena/browser/api/embl/KX535356		
3817876670	d8cd16ba-bb74-4420-821e-083f2bac17c2	ada9d123-ddb4-467d-8891-806ea8d94230	17a83780-3060-4851-9d6f-029d5fcb81c9	fbca90e3-8aed-48b1-84e3-369afbd000ce	GB	EML	2024-07-20T12:06:08.628+00:00	2024-07-20T12:49:40.563+00:00	175	{}	PRESERVED_SPECIMEN	PRESENT	2118510	1	54	354	9477065	6313	2118496	2118510	2118510	Cilunculus sewelli Calman, 1938	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Cilunculus	sewelli	SPECIES	ACCEPTED	NE	-25.18	35.17	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-07-20T12:49:40.563+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	True	[{'identifier': 'KX536474'}]	[]	[]	[]		True	Bouchet, Rosado & Strong MNHN-IRD	Romain Sabroux	WGS84	Pycnogonida	ZZ	[]	[]		unknown or invalid	EUROPE	KX536474	MNHN-IU-2011-602		Mozambique Channel, Maputo transect	3817876670		KX536474	ASV:7e47833fbbed6a22a6b2339761920cf5																						https://www.ebi.ac.uk/ena/browser/view/Taxon:1969615				Cilunculus sewelli voucher MNHN-IU-2011-602 18S ribosomal RNA gene, partial sequence.																						https://www.ebi.ac.uk/ena/browser/view/KX536474	https://www.ebi.ac.uk/ena/browser/api/embl/KX536474		
4152837601	d8cd16ba-bb74-4420-821e-083f2bac17c2	ada9d123-ddb4-467d-8891-806ea8d94230	17a83780-3060-4851-9d6f-029d5fcb81c9	fbca90e3-8aed-48b1-84e3-369afbd000ce	GB	EML	2024-07-20T12:06:08.628+00:00	2024-07-20T12:50:08.281+00:00	175	{}	PRESERVED_SPECIMEN	PRESENT	2118510	1	54	354	9477065	6313	2118496	2118510	2118510	Cilunculus sewelli Calman, 1938	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Cilunculus	sewelli	SPECIES	ACCEPTED	NE	-24.03	35.68	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'PRESUMED_NEGATED_LONGITUDE', 'PRESUMED_NEGATED_LATITUDE', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-07-20T12:50:08.281+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	True	[{'identifier': 'OP985842'}]	[]	[]	[]		False			WGS84	Pycnogonida	MZ	[]	[]	AFRICA	Mozambique	EUROPE	OP985842	MNHN-IU-2011-624			4152837601		OP985842	ASV:41610fa36b3d4fc296234c630611be6b																						https://www.ebi.ac.uk/ena/browser/view/Taxon:1969615				UNVERIFIED: Cilunculus sewelli voucher MNHN-IU-2011-624 mitochondrion sequence, sequence.																						https://www.ebi.ac.uk/ena/browser/view/OP985842	https://www.ebi.ac.uk/ena/browser/api/embl/OP985842		
318005770	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.083+00:00	124	{}	OCCURRENCE	PRESENT	2118510	1	54	354	9477065	6313	2118496	2118510	2118510	Cilunculus sewelli Calman, 1938	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Cilunculus	sewelli	SPECIES	ACCEPTED	NE	-44.59	174.8266	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:24.083+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34076'}]	[]	[]	[]		False			WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34076	BAS		318005770	SOMBASE Pycnogonids					785.0	0.0																																															
318005771	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.084+00:00	124	{}	OCCURRENCE	PRESENT	2118510	1	54	354	9477065	6313	2118496	2118510	2118510	Cilunculus sewelli Calman, 1938	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Cilunculus	sewelli	SPECIES	ACCEPTED	NE	-44.6833	174.3483	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:24.084+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34077'}]	[]	[]	[]		False			WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34077	BAS		318005771	SOMBASE Pycnogonids					859.0	0.0																																															
318005772	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.084+00:00	124	{}	OCCURRENCE	PRESENT	2118510	1	54	354	9477065	6313	2118496	2118510	2118510	Cilunculus sewelli Calman, 1938	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Cilunculus	sewelli	SPECIES	ACCEPTED	NE	-39.6666	172.875	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:24.084+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34078'}]	[]	[]	[]		False			WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34078	BAS		318005772	SOMBASE Pycnogonids					163.0	0.0																																															
318005773	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.083+00:00	124	{}	OCCURRENCE	PRESENT	2118510	1	54	354	9477065	6313	2118496	2118510	2118510	Cilunculus sewelli Calman, 1938	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Cilunculus	sewelli	SPECIES	ACCEPTED	NE	-39.6666	173.0833	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:24.083+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34079'}]	[]	[]	[]		False			WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34079	BAS		318005773	SOMBASE Pycnogonids					139.0	0.0																																															
318005774	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.084+00:00	124	{}	OCCURRENCE	PRESENT	2118510	1	54	354	9477065	6313	2118496	2118510	2118510	Cilunculus sewelli Calman, 1938	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Cilunculus	sewelli	SPECIES	ACCEPTED	NE	-35.5983	174.8466	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:24.084+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34080'}]	[]	[]	[]		False			WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34080	BAS		318005774	SOMBASE Pycnogonids					144.5	4.5																																															
318005775	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.084+00:00	124	{}	OCCURRENCE	PRESENT	2118510	1	54	354	9477065	6313	2118496	2118510	2118510	Cilunculus sewelli Calman, 1938	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Cilunculus	sewelli	SPECIES	ACCEPTED	NE	-43.5533	175.9733	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:24.084+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34081'}]	[]	[]	[]		False			WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34081	BAS		318005775	SOMBASE Pycnogonids					355.0	0.0																																															
318005776	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.084+00:00	124	{}	OCCURRENCE	PRESENT	2118510	1	54	354	9477065	6313	2118496	2118510	2118510	Cilunculus sewelli Calman, 1938	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Cilunculus	sewelli	SPECIES	ACCEPTED	NE	-43.5933	175.9633	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:24.084+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34082'}]	[]	[]	[]		False			WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34082	BAS		318005776	SOMBASE Pycnogonids					355.0	0.0																																															
318005777	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.084+00:00	124	{}	OCCURRENCE	PRESENT	2118510	1	54	354	9477065	6313	2118496	2118510	2118510	Cilunculus sewelli Calman, 1938	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Cilunculus	sewelli	SPECIES	ACCEPTED	NE	-45.7666	174.4083	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:24.084+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34083'}]	[]	[]	[]		False			WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34083	BAS		318005777	SOMBASE Pycnogonids					1640.0	0.0																																															
1426882901	5e2c9b3a-9d7c-4871-af8c-144e4f40e9d2	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:02:38.476+00:00	2024-01-29T08:15:30.603+00:00	299	{}	HUMAN_OBSERVATION	PRESENT	2118510	1	54	354	9477065	6313	2118496	2118510	2118510	Cilunculus sewelli Calman, 1938	Cilunculus sewelli Calman, 1938	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus sewelli	Cilunculus	sewelli	SPECIES	ACCEPTED	NE	-45.8667	171.0167	{}								[]	2024-01-29T08:15:30.603+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:SWPRON:MBIS:6611'}]	[]	[]	[]		False			WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	urn:catalog:SWPRON:MBIS:6611	MBIS-urn:catalog:SWPRON:MBIS:6611 Munida Station 74/202 Cilunculus sewelli	USNM	27 km ESE of Taiaroa Head, Otago Peninsula, in Papanui Canyon	1426882901		urn:catalog:SWPRON:MBIS:6611		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	500.0	0.0	2015-10-15T00:00:00.000+00:00		Munida Station 74/202					100.0				1938													MBIS Marine Fauna and Flora observations around New Zealand		urn:lsid:marinespecies.org:taxname:239727		POINT (171.0167 -45.8667)	en	Pacific Ocean															Juvenile	W.C. Clark (1976) The genus Rhynchothorax costa (Pycnogonida) in New Zealand waters, Journal of the Royal Society of New Zealand, 6:3, 287-296, DOI: 10.1080/03036758.1976.10421476
