key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	institutionCode	footprintWKT	eventTime	locality	fieldNumber	gbifID	collectionCode	occurrenceID	networkKeys	individualCount	collectionKey	recordedBy	identifiedBy	preparations	institutionID	verbatimDepth	ownerInstitutionCode	parentEventID	collectionID	continent	organismQuantity	organismQuantityType	sampleSizeUnit	sampleSizeValue	habitat	samplingEffort	eventRemarks	identificationQualifier	fieldNotes	nameAccordingToID	elevation	modified	datasetID	geologicalContextID	dynamicProperties	occurrenceRemarks	sex	dateIdentified	rightsHolder	verbatimEventDate	language	type	locationID	bibliographicCitation	higherClassification	projectId	higherGeography	acceptedNameUsage	locationRemarks	otherCatalogNumbers	stateProvince	verbatimIdentification	georeferenceProtocol	verbatimCoordinateSystem	nomenclaturalCode	http://unknown.org/occurrenceDetails	references	associatedSequences	coordinatePrecision	coordinateUncertaintyInMeters	georeferencedBy	georeferenceVerificationStatus	verbatimLocality	higherGeographyID	disposition	footprintSRS	identificationRemarks	georeferenceSources	taxonConceptID	taxonID
4444205407	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.761+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE	75.2163529	-170.4610751			{}	Arctic Ocean	1979.0	3.0	4.0	1979-03-04	63.0	63.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:58.761+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '85bcf80c-fdc9-4c6b-97a3-e3715f03508d'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida		[]	[]			EUROPE	RV Severnyj Polyus Ice Drifting Station_cruise 22_st.108	85bcf80c-fdc9-4c6b-97a3-e3715f03508d	INV0003149		IORAS			Arctic Ocean	108	4444205407	OBFc	85bcf80c-fdc9-4c6b-97a3-e3715f03508d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	9.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Severnyj Polyus Ice Drifting Station	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	370.0 m	IORAS	cruise 22	fd699988-ab5d-4737-9443-9085cea191d2																																																			
4444205643	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.135+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE	74.5396918	-171.3646381			{}	Arctic Ocean	1979.0	3.0	24.0	1979-03-24	83.0	83.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.135+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'd804b372-58b0-4461-b66f-dff47e3db418'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida		[]	[]			EUROPE	RV Severnyj Polyus Ice Drifting Station_cruise 22_st.120	d804b372-58b0-4461-b66f-dff47e3db418	INV0003144		IORAS			Arctic Ocean	120	4444205643	OBFc	d804b372-58b0-4461-b66f-dff47e3db418	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	3.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Severnyj Polyus Ice Drifting Station	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	330.0 m	IORAS	cruise 22	fd699988-ab5d-4737-9443-9085cea191d2																																																			
4399691387	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.958+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE	75.2496977	-171.0610617			{}	Arctic Ocean	1979.0	3.0	10.0	1979-03-10	69.0	69.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:58.958+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'e9b115fb-bfc3-46ae-9d9c-549b0f72e5f5'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida		[]	[]			EUROPE	RV Severnyj Polyus Ice Drifting Station_cruise 22_st.112	e9b115fb-bfc3-46ae-9d9c-549b0f72e5f5	INV0002133		IORAS			Arctic Ocean	112	4399691387	OBFc	e9b115fb-bfc3-46ae-9d9c-549b0f72e5f5	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Severnyj Polyus Ice Drifting Station	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	450.0 - 460.0 m	IORAS	cruise 22	fd699988-ab5d-4737-9443-9085cea191d2																																																			
4444205768	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.165+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE	73.8494731	-162.561591			{}	Arctic Ocean	1978.0	12.0	24.0	1978-12-24	358.0	358.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:59.165+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'f3392710-a885-480a-b8ec-ec3df96a3a5b'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	EUROPE	RV Severnyj Polyus Ice Drifting Station_cruise 22_st.67	f3392710-a885-480a-b8ec-ec3df96a3a5b	INV0003145		IORAS			Arctic Ocean	67	4444205768	OBFc	f3392710-a885-480a-b8ec-ec3df96a3a5b	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Severnyj Polyus Ice Drifting Station	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	240.0 m	IORAS	cruise 22	fd699988-ab5d-4737-9443-9085cea191d2																																																			
1804304137	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:24.642+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE	62.0167	-62.9			{}		1977.0	8.0	2.0	1977-08-02	214.0	214.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:24.642+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '184ec852-43fc-3fc4-6691-29187be4a85e'}]	[]	[]	[]	c146edb6-3a82-473c-b337-4acaa92f9513	True	Crustacea		WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		184ec852-43fc-3fc4-6691-29187be4a85e	CMNC 1993-0203		CMN					1804304137	CMNC	184ec852-43fc-3fc4-6691-29187be4a85e		1.0	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	MacLaren Atlantic for Imperial Oil of Canada ; Stewart, Patrick L.	Bamber, Roger N.	fluid	http://biocol.org/urn:lsid:biocol.org:col:34935				http://grbio.org/cool/sjd8-70zp													2021-05-28T20:23:00.000+00:00					FEMALE	1993-09-13T00:00:00	Canadian Museum of Nature	1977-08-02	en	PhysicalObject	CMNC 1993-0202	(CMNC 1993-0203)	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;																									
1416927763	eaf9401e-a5e3-4a27-89ad-2d6ac6559167	a41250f0-7c3e-11d8-a19c-b8a03c50a862	7c519b4c-1100-4f39-a95a-9b679b4542e4	ff7bd5db-b724-4932-b496-10ea298851f9	CA	EML	2023-12-14T00:46:43.088+00:00	2024-01-25T01:41:46.871+00:00	300	{}	PRESERVED_SPECIMEN	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE	62.016667	-62.9	469.0		{}	Eastern Arctic	1977.0	8.0	2.0	1977-08-02	214.0	214.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-25T01:41:46.871+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'cmn-arctic-marine-benthos-1554'}]	[]	[]	[]	c146edb6-3a82-473c-b337-4acaa92f9513	True	Natural history museum data on Canadian Arctic marine benthos		WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		cmn-arctic-marine-benthos-1554	CMNC 1993-0203	urn:lsid:marinespecies.org:taxname:134697	CMN					1416927763	CMNC	cmn-arctic-marine-benthos-1554		1.0	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	MacLaren Plansearch Inc.	"""Bamber, Roger N."""		http://biocol.org/urn:lsid:biocol.org:col:34935				http://biocol.org/institutional-collection/crustacea-collection																				Copyright © Canadian Museum of Nature / Musée canadien de la nature	77-08-02		PhysicalObject				cmn-arctic-marine-benthos	Atlantic Ocean: Davis Strait	Nymphon macronyx	Slope																					
1055888864	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:17:59.783+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1976 - 1984: page 271', 'http://purl.org/dc/terms/created': '1187783168000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/cf30feb1-5f85-4512-81e2-c483901afc2f'}]}	PRESERVED_SPECIMEN	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE			1090.0	10.0	{}		1973.0	7.0	14.0	1973-07-14	195.0	195.0	['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:17:59.783+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '2237122'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1976 - 1984: page 271', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/cf30feb1-5f85-4512-81e2-c483901afc2f'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False				Pycnogonida		[]	[]			EUROPE		2237122	1984.63		NHMUK				Stn 6	1055888864	ZOO	ece12e87-5a4e-4b61-b777-ba2c89973a10	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	4.0			Joan P. Ellis																						"{""associatedMediaCount"": 1, ""barcode"": ""011166662"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1311872597000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Nymphon macronyx G.O. Sars, 1877"", ""determinationTypes"": null, ""donorName"": ""A Wheeler"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1055888864"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR06"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": ""RV Cirolana""}"										Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae					NHMUK:ecatalogue:2237122																				
1055544840	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:17:58.713+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1976 - 1984: page 271', 'http://purl.org/dc/terms/created': '1187783168000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/cf30feb1-5f85-4512-81e2-c483901afc2f'}]}	PRESERVED_SPECIMEN	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE			1125.0	55.0	{}		1973.0	7.0	14.0	1973-07-14	195.0	195.0	['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:17:58.713+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '2237124'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1976 - 1984: page 271', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/cf30feb1-5f85-4512-81e2-c483901afc2f'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False				Pycnogonida		[]	[]			EUROPE		2237124	1984.64		NHMUK				Stn 7	1055544840	ZOO	1c5ea0cc-d882-4c22-894b-d7473567f09f	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	20.0			Joan P. Ellis																						"{""associatedMediaCount"": 1, ""barcode"": ""011166653"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1311872601000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Nymphon macronyx G.O. Sars, 1877"", ""determinationTypes"": null, ""donorName"": ""A Wheeler"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1055544840"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR06"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": ""RV Cirolana""}"										Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae					NHMUK:ecatalogue:2237124																				
4399690772	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.116+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE	65.4495357	4.9969491			{}	Norwegian Sea	1959.0	11.0	17.0	1959-11-17	321.0	321.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:59.116+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'c9eeb55c-b198-4e2f-863c-3984da85bf32'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	RV Sevastopol_cruise 15_st.2512	c9eeb55c-b198-4e2f-863c-3984da85bf32	INV0001945		IORAS			Norwegian Sea	2512	4399690772	OBFc	c9eeb55c-b198-4e2f-863c-3984da85bf32	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	6.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Sevastopol	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	1000.0 m	IORAS	cruise 15	fd699988-ab5d-4737-9443-9085cea191d2																																																			
4444205565	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.824+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE	68.0659487	-8.0032934			{}	Norwegian Sea	1958.0	3.0	29.0	1958-03-29	88.0	88.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:58.824+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'c071a7bb-264f-4b3b-a795-dfde41c49acb'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	IS	[]	[]	EUROPE	Iceland	EUROPE	RV Sevastopol_cruise 8_st.1372	c071a7bb-264f-4b3b-a795-dfde41c49acb	INV0003067		IORAS			Norwegian Sea	1372	4444205565	OBFc	c071a7bb-264f-4b3b-a795-dfde41c49acb	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	15.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Sevastopol	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	960.0 m	IORAS	cruise 8	fd699988-ab5d-4737-9443-9085cea191d2																																																			
4444205423	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.768+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE	65.2158679	-10.0028585			{}	Norwegian Sea	1958.0	10.0	15.0	1958-10-15	288.0	288.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:58.768+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '4c9d7111-2e77-4288-95f9-6a1ced2acb50'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	IS	[]	[]	EUROPE	Iceland	EUROPE	RV Sevastopol_cruise 10_st.1766	4c9d7111-2e77-4288-95f9-6a1ced2acb50	INV0003074		IORAS			Norwegian Sea	1766	4444205423	OBFc	4c9d7111-2e77-4288-95f9-6a1ced2acb50	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	4.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Sevastopol	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	730.0 m	IORAS	cruise 10	fd699988-ab5d-4737-9443-9085cea191d2																																																			
4444205641	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.851+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117663	1	54	354	9477065	2013	2117630	2117663	2117663	Nymphon macronyx Sars, 1877	Nymphon macronyx Sars, 1877	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon macronyx	Nymphon	macronyx	SPECIES	ACCEPTED	NE	62.5894598	3.2572915			{}	Norwegian Sea	1957.0	7.0	20.0	1957-07-20	201.0	201.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:58.851+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'f79b6e81-738f-4651-97af-2912fcab9e4e'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False		Sigsbee Trawl	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	RV Sevastopol_cruise 5_st.1115	f79b6e81-738f-4651-97af-2912fcab9e4e	INV0003079		IORAS			Norwegian Sea	1115	4444205641	OBFc	f79b6e81-738f-4651-97af-2912fcab9e4e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1.0	fd699988-ab5d-4737-9443-9085cea191d2	RV Sevastopol	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	875.0 m	IORAS	cruise 5	fd699988-ab5d-4737-9443-9085cea191d2																																																			
