key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	identifiedBy	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	scientificNameID	footprintWKT	locality	fieldNumber	collectionCode	gbifID	language	occurrenceID	taxonRemarks	catalogNumber	institutionCode	occurrenceRemarks	bibliographicCitation	datasetName	recordedBy	preparations	locationID	georeferenceSources	sex	continent	typeStatus	institutionKey	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification	collectionKey	otherCatalogNumbers	acceptedNameUsage	eventRemarks
4081090990	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.371+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE	2006-01-01T00:00:00	-65.482833	160.952667	100.0	368.0	0.0	{}		2004.0	3.0	7.0	2004-03-07	67.0	67.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.371+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60566d80-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	Nielsen, Johanna	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60566d80-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:240203	LINESTRING (160.952667 -65.482833, 160.952667 -65.482833)			NIWA	4081090990	en	60566d80-fa36-11e2-96b3-aa6f927c92a3		70042	NIWA Invertebrate Collection			NIWA Invertebrate Collection	NIWA; MFish	Specimen(s), Ethanol - orig formalin = 1	TAN0402/273	GPS													
4081094883	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.366+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE	2006-01-01T00:00:00	-66.174833	162.264833	100.0	396.0	0.0	{}		2004.0	3.0	5.0	2004-03-05	65.0	65.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.366+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60567e06-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	Nielsen, Johanna	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60567e06-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:240203	LINESTRING (162.264833 -66.174833, 162.264833 -66.174833)			NIWA	4081094883	en	60567e06-fa36-11e2-96b3-aa6f927c92a3		70045	NIWA Invertebrate Collection			NIWA Invertebrate Collection	NIWA; MFish	Specimen(s), Ethanol - orig formalin = 1	TAN0402/260	GPS													
4081176918	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:23.448+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE	2006-01-01T00:00:00	-65.413333	160.881667	100.0	125.0	0.0	{}		2004.0	3.0	7.0	2004-03-07	67.0	67.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:23.448+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '60569b02-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	Nielsen, Johanna	Grab,  van Veen	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	60569b02-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:240203	LINESTRING (160.881667 -65.413333, 160.881667 -65.413333)			NIWA	4081176918	en	60569b02-fa36-11e2-96b3-aa6f927c92a3		70053	NIWA Invertebrate Collection			NIWA Invertebrate Collection	NIWA; MFish	Specimen(s), Ethanol - orig formalin = 1	TAN0402/276	GPS													
4081188243	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.532+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE		-34.35667	172.77	500.0	54.0	0.0	{}		1997.0	2.0	27.0	1997-02-27	58.0	58.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:25.532+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5d891f4e-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	False			WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	5d891f4e-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:240203	POINT (172.77 -34.35667)		BG9701/41	NIWA	4081188243	en	5d891f4e-fa36-11e2-96b3-aa6f927c92a3		4923	NIWA Invertebrate Collection			NIWA Invertebrate Collection		Specimen(s), Unknown = 1	Z8662		FEMALE												
2434400166	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:18.573+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1177/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1177_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1177/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN		PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE							{}		1915.0	1.0	5.0	1915-01-05	5.0	5.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:18.573+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1177@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1177_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1177/format/large'}]	[]	[]	True				Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE	ZMA.PYC.P.1177@CRS			Three Kings		Chelicerata and Myriapoda	2434400166		https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1177		ZMA.PYC.P.1177					Th. Mortensen	WholeOrganism (microscopic slide)			FEMALE	OCEANIA	HOLOTYPE	0e919a55-08d3-4bd2-aec1-200858fafd92	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	5.I.1915	Animalia				
2434400590	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:17.296+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1178/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1178_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1178/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN		PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE							{}		1915.0	1.0	5.0	1915-01-05	5.0	5.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:17.296+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1178@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1178_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1178/format/large'}]	[]	[]	True				Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE	ZMA.PYC.P.1178@CRS			Three Kings		Chelicerata and Myriapoda	2434400590		https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1178		ZMA.PYC.P.1178					Th. Mortensen	WholeOrganism (microscopic slide)			FEMALE	OCEANIA	HOLOTYPE	0e919a55-08d3-4bd2-aec1-200858fafd92	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	5.I.1915	Animalia				
2434400647	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:17.667+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1179/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1179_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1179/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN		PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE							{}		1915.0	1.0	5.0	1915-01-05	5.0	5.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:17.667+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1179@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1179_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1179/format/large'}]	[]	[]	False				Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE	ZMA.PYC.P.1179@CRS			Three Kings		Chelicerata and Myriapoda	2434400647		https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1179		ZMA.PYC.P.1179					Th. Mortensen	WholeOrganism (microscopic slide)			FEMALE	OCEANIA		0e919a55-08d3-4bd2-aec1-200858fafd92	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	5.I.1915	Animalia				
2434362496	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:20.822+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1176/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1176_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1176/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN		PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE							{}		1914.0	12.0	8.0	1914-12-08	342.0	342.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:20.822+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1176@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1176_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1176/format/large'}]	[]	[]	False				Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE	ZMA.PYC.P.1176@CRS			Perceverance Harbour		Chelicerata and Myriapoda	2434362496		https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1176		ZMA.PYC.P.1176					Th. Mortensen	WholeOrganism (microscopic slide)			FEMALE	OCEANIA		0e919a55-08d3-4bd2-aec1-200858fafd92	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	8.XII.1914	Animalia				
2012925697	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:16:40.676+00:00	275	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'type', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': '267706b9-1f40-3f1a-2431-28d78e4d5dc3', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Austrodecus frigorifugum Stock, 1954'}]}	PRESERVED_SPECIMEN		PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE							{}								[]	2013-06-17T00:00:00.000+00:00	2024-07-21T10:16:40.676+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '8bed71a6-ad83-4e43-8c5d-7406b500b498'}]	[]	[]	[]	True				Pycnogonida		[]	[]			EUROPE	8bed71a6-ad83-4e43-8c5d-7406b500b498					IV	2012925697		8bed71a6-ad83-4e43-8c5d-7406b500b498		NHMD110628	NHMD			Natural History Museum Denmark Invertebrate Zoology		various					TYPE	68fcaba0-61fe-4e78-a460-4f37654d025d			http://grbio.org/cool/mci8-ehqk			e4cac6b7-41e4-404d-b9b2-ea507703f671	PYC-000024	Austrodecus frigorifugum	A station used for material with no information about the collecting event or where the information is untrustworthy (in the latter case this should be explained in the collection object remarks).
318004910	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.096+00:00	124	{}	OCCURRENCE		PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE		-34.3566	172.77		54.0	0.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.096+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34075'}]	[]	[]	[]	False			WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE						SOMBASE Pycnogonids	318004910				34075	BAS																				
2434363497	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:30.224+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1191/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1191_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1191/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN		PRESENT	2117941	1	54	354	9477065	6314	2117918	2117941	2117941	Austrodecus frigorifugum Stock, 1954	Austrodecus frigorifugum Stock, 1954	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus frigorifugum	Austrodecus	frigorifugum	SPECIES	ACCEPTED	NE							{}								['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:30.224+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1191@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1191_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1191/format/large'}]	[]	[]	False				Pycnogonida		[]	[]			EUROPE	ZMA.PYC.P.1191@CRS					Chelicerata and Myriapoda	2434363497		https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1191		ZMA.PYC.P.1191						WholeOrganism (microscopic slide)			MALE			0e919a55-08d3-4bd2-aec1-200858fafd92	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center		Animalia				
