key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	scientificNameID	institutionID	verbatimEventDate	footprintWKT	fieldNumber	language	gbifID	occurrenceID	type	catalogNumber	institutionCode	continent	datasetID	recordNumber	http://unknown.org/taxonRankID	taxonConceptID	identificationQualifier	http://unknown.org/species	taxonID	sex	occurrenceRemarks	individualCount	waterBody	collectionKey	recordedBy	locality	collectionCode	verbatimDepth	ownerInstitutionCode	parentEventID	collectionID	modified	dateIdentified	datasetName	otherCatalogNumbers	associatedReferences	locationID	georeferenceSources	dynamicProperties	higherClassification	typeStatus	bibliographicCitation
1057464012	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:18:00.044+00:00	391		{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1969 - 1976: page 210', 'http://purl.org/dc/terms/created': '1187781869000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/f6bed479-ac25-47f2-b69c-a4edf08895e0'}]}	PRESERVED_SPECIMEN	PRESENT	2117723	1	54	354	9477065	2013	2117630	2117723	2117723	Nymphon proximum Calman, 1915	Nymphon proximum Calman, 1915	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proximum	Nymphon	proximum	SPECIES	ACCEPTED	NE	-66.35	58.833333		603.0		{}	1930.0	1.0	7.0	1930-01-07	7.0	7.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:18:00.044+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': '2251868'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1969 - 1976: page 210', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/f6bed479-ac25-47f2-b69c-a4edf08895e0'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False	Isabella Gordon			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		2251868					34		1057464012	90b2e4ce-1fb5-4ecf-bad9-9444704976e9		1975.361	NHMUK											4.0					ZOO								NHMUK:ecatalogue:2251868				"{""associatedMediaCount"": 1, ""barcode"": ""011005980"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1313162363000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Nymphon proximum Calman, 1915"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": ""BANZ Antarctic Research Expedition"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1057464012"", ""gbifIssue"": [""COORDINATE_ROUNDED"", ""GEODETIC_DATUM_ASSUMED_WGS84"", ""COUNTRY_DERIVED_FROM_COORDINATES""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR05"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae		
1056857474	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:17:59.406+00:00	391		{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1969 - 1976: page 210', 'http://purl.org/dc/terms/created': '1187781869000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/f6bed479-ac25-47f2-b69c-a4edf08895e0'}]}	PRESERVED_SPECIMEN	PRESENT	2117723	1	54	354	9477065	2013	2117630	2117723	2117723	Nymphon proximum Calman, 1915	Nymphon proximum Calman, 1915	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proximum	Nymphon	proximum	SPECIES	ACCEPTED	NE	-66.166667	49.683333		300.0		{}	1930.0	1.0	17.0	1930-01-17	17.0	17.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:17:59.406+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': '2251869'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1969 - 1976: page 210', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/f6bed479-ac25-47f2-b69c-a4edf08895e0'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False	Isabella Gordon			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		2251869					39		1056857474	a0d1d72a-efa0-4362-a521-9511892aa394		1975.362	NHMUK											1.0					ZOO								NHMUK:ecatalogue:2251869				"{""associatedMediaCount"": 1, ""barcode"": ""011063081"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1313162370000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Nymphon proximum Calman, 1915"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": ""BANZ Antarctic Research Expedition"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056857474"", ""gbifIssue"": [""COORDINATE_ROUNDED"", ""GEODETIC_DATUM_ASSUMED_WGS84"", ""COUNTRY_DERIVED_FROM_COORDINATES""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR05"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae		
1056871265	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:17:59.955+00:00	391		{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1969 - 1976: page 210', 'http://purl.org/dc/terms/created': '1187781869000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/f6bed479-ac25-47f2-b69c-a4edf08895e0'}]}	PRESERVED_SPECIMEN	PRESENT	2117723	1	54	354	9477065	2013	2117630	2117723	2117723	Nymphon proximum Calman, 1915	Nymphon proximum Calman, 1915	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proximum	Nymphon	proximum	SPECIES	ACCEPTED	NE	-66.2	49.616667		300.0		{}	1930.0	1.0	17.0	1930-01-17	17.0	17.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:17:59.955+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': '2251870'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1969 - 1976: page 210', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/f6bed479-ac25-47f2-b69c-a4edf08895e0'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False	Isabella Gordon			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		2251870					40		1056871265	ab76033c-ce6b-4a16-a123-a34b75171e5b		1975.363	NHMUK											1.0					ZOO								NHMUK:ecatalogue:2251870				"{""associatedMediaCount"": 1, ""barcode"": ""011063071"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1313162378000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Nymphon proximum Calman, 1915"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": ""BANZ Antarctic Research Expedition"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056871265"", ""gbifIssue"": [""COORDINATE_ROUNDED"", ""GEODETIC_DATUM_ASSUMED_WGS84"", ""COUNTRY_DERIVED_FROM_COORDINATES""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR05"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae		
1055918455	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:17:59.955+00:00	391		{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1969 - 1976: page 210', 'http://purl.org/dc/terms/created': '1187781869000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/f6bed479-ac25-47f2-b69c-a4edf08895e0'}]}	PRESERVED_SPECIMEN	PRESENT	2117723	1	54	354	9477065	2013	2117630	2117723	2117723	Nymphon proximum Calman, 1915	Nymphon proximum Calman, 1915	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proximum	Nymphon	proximum	SPECIES	ACCEPTED	NE	-66.8	71.7		540.0		{}	1929.0	12.0	27.0	1929-12-27	361.0	361.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:17:59.955+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': '2251867'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1969 - 1976: page 210', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/f6bed479-ac25-47f2-b69c-a4edf08895e0'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False	Isabella Gordon			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		2251867					30		1055918455	8d8df83f-9b41-4331-9984-ddd835d66af1		1975.360	NHMUK											2.0					ZOO								NHMUK:ecatalogue:2251867				"{""associatedMediaCount"": 1, ""barcode"": ""011057408"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1313162355000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Nymphon proximum Calman, 1915"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": ""BANZ Antarctic Research Expedition"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1055918455"", ""gbifIssue"": [""GEODETIC_DATUM_ASSUMED_WGS84"", ""COUNTRY_DERIVED_FROM_COORDINATES""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR05"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae		
2005435689	f2ab6184-eff7-4069-a9bb-e4f366aeefff	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-05-29T01:32:00.598+00:00	2024-01-25T02:24:11.661+00:00	274		{}	HUMAN_OBSERVATION	PRESENT	2117723	1	54	354	9477065	2013	2117630	2117723	2117723	Nymphon proximum Calman, 1915	Nymphon proximum Calman, 1915	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proximum	Nymphon	proximum	SPECIES	ACCEPTED	NE	-74.4167	179.05	500.0	289.0	0.0	{}	1913.0	1.0	15.0	1913-01-15	15.0	15.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-25T02:24:11.661+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': 'urn:NIWA:TerraNovaExp:619'}]	[]	[]	[]		True			GearType=Agassiz trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	294	urn:NIWA:TerraNovaExp:619	urn:lsid:marinespecies.org:taxname:173502			POINT (179.0500 -74.4167)	Stn. 294	en	2005435689	urn:NIWA:TerraNovaExp:619		TN Stn. 294 Nymphon proximum	TN									MALE	SurfaceTemperatureInC=-0.6. GearType=Agassiz trawl	1.0	Southern Ocean			Ross Sea	MBIS Terra Nova Expedition					2014-08-10T00:00:00.000+00:00		British Antarctic (Terra Nova) Expedition Zoology					SurfaceTemperatureInC=-0.6		HOLOTYPE	Nymphon proximum (MBIS Terra Nova Expedition urn:NIWA:TerraNovaExp:619)
1056201578	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:17:54.840+00:00	391		{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1905 - 1935: page 98', 'http://purl.org/dc/terms/created': '1187778117000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/486cd005-166c-43cb-bde4-6262543a5a9b'}]}	PRESERVED_SPECIMEN	PRESENT	2117723	1	54	354	9477065	2013	2117630	2117723	2117723	Nymphon proximum Calman, 1915	Nymphon proximum Calman, 1915	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proximum	Nymphon	proximum	SPECIES	ACCEPTED	NE						{}							['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:17:54.840+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': '1205739'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1905 - 1935: page 98', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/486cd005-166c-43cb-bde4-6262543a5a9b'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	True					Pycnogonida		[]	[]			EUROPE		1205739					295		1056201578	0ebd27de-1e1a-4082-9509-f9a56a890349		1915.7.24.82	NHMUK																ZOO								NHMUK:ecatalogue:1205739				"{""associatedMediaCount"": 1, ""barcode"": ""NHMUK014491533"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1294412222000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Nymphon proximum Calman, 1915"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": ""Terra Nova Expedition"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056201578"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": null, ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": ""Terra Nova""}"	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae	HOLOTYPE	
318007586	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.738+00:00	124		{}	OCCURRENCE	PRESENT	2117723	1	54	354	9477065	2013	2117630	2117723	2117723	Nymphon proximum Calman, 1915	Nymphon proximum Calman, 1915	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proximum	Nymphon	proximum	SPECIES	ACCEPTED	NE	-73.2783	-21.425		1538.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.738+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:21505'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318007586			21505	BAS																SOMBASE Pycnogonids															
318007587	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.738+00:00	124		{}	OCCURRENCE	PRESENT	2117723	1	54	354	9477065	2013	2117630	2117723	2117723	Nymphon proximum Calman, 1915	Nymphon proximum Calman, 1915	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proximum	Nymphon	proximum	SPECIES	ACCEPTED	NE	-71.385	-14.33		634.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.738+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:21506'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318007587			21506	BAS																SOMBASE Pycnogonids															
318007588	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.737+00:00	124		{}	OCCURRENCE	PRESENT	2117723	1	54	354	9477065	2013	2117630	2117723	2117723	Nymphon proximum Calman, 1915	Nymphon proximum Calman, 1915	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proximum	Nymphon	proximum	SPECIES	ACCEPTED	NE	-71.525	-12.425		504.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.737+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:21507'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318007588			21507	BAS																SOMBASE Pycnogonids															
318007589	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.738+00:00	124		{}	OCCURRENCE	PRESENT	2117723	1	54	354	9477065	2013	2117630	2117723	2117723	Nymphon proximum Calman, 1915	Nymphon proximum Calman, 1915	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon proximum	Nymphon	proximum	SPECIES	ACCEPTED	NE	-71.0517	-11.425		462.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.738+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:21508'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318007589			21508	BAS																SOMBASE Pycnogonids															
