key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	lifeStage	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	sex	coordinateUncertaintyInMeters	georeferencedBy	references	otherCatalogNumbers	dynamicProperties	eventRemarks	language	type	locationAccordingTo	locationRemarks	eventTime	identificationRemarks	georeferencedDate	nomenclaturalCode	footprintWKT	verbatimLocality	organismID	previousIdentifications	identificationQualifier	occurrenceRemarks	accessRights	georeferenceSources	typeStatus	organismQuantity	organismQuantityType	associatedReferences	fieldNumber	habitat	verbatimIdentification
1317281762	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:44.705+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT		7638930	1	54	354	9477065	4338615	2118315	7638930	7638930	Ascorhynchus pyrginospinus McCloskey, 1967	Ascorhynchus pyrginospinus McCloskey, 1967	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pyrginospinus	Ascorhynchus	pyrginospinus	SPECIES	ACCEPTED	NE	37.2267	-74.7767	58.0	0.0		{}	North Atlantic Ocean	North Atlantic Ocean, United States	1976	3	22	1976-03-22	82	82	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-09-17T12:31:00.000+00:00	2024-07-02T12:36:44.705+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/303834a17-423b-458e-89ba-e154582e4dc9'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Virginia Institute of Marine Sciences	Virginia Institute of Marine Sciences	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/303834a17-423b-458e-89ba-e154582e4dc9	urn:lsid:biocol.org:col:34871	22 MAR 1976	unknown, from legacy	Off Virginia	Degrees Minutes Seconds	IZ	1317281762	http://n2t.net/ark:/65665/303834a17-423b-458e-89ba-e154582e4dc9	USNM 191929	USNM	L3	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																														
1317640377	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:15.818+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT		7638930	1	54	354	9477065	4338615	2118315	7638930	7638930	Ascorhynchus pyrginospinus McCloskey, 1967	Ascorhynchus pyrginospinus McCloskey, 1967	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pyrginospinus	Ascorhynchus	pyrginospinus	SPECIES	ACCEPTED	NE	39.2767	-72.5	136.0	0.0		{}	North Atlantic Ocean	North Atlantic Ocean, United States	1976	3	15	1976-03-15	75	75	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-09-17T12:31:00.000+00:00	2024-07-02T12:37:15.818+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3135d9d2a-2f0c-4672-9427-e8ca9100aca7'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Virginia Institute of Marine Sciences	Virginia Institute of Marine Sciences	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3135d9d2a-2f0c-4672-9427-e8ca9100aca7	urn:lsid:biocol.org:col:34871	15 MAR 1976	unknown, from legacy	Off New Jersey	Degrees Minutes Seconds	IZ	1317640377	http://n2t.net/ark:/65665/3135d9d2a-2f0c-4672-9427-e8ca9100aca7	USNM 191931	USNM	A3	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																														
1319178010	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:06.951+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT		7638930	1	54	354	9477065	4338615	2118315	7638930	7638930	Ascorhynchus pyrginospinus McCloskey, 1967	Ascorhynchus pyrginospinus McCloskey, 1967	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pyrginospinus	Ascorhynchus	pyrginospinus	SPECIES	ACCEPTED	NE	38.735	-73.245	84.0	0.0		{}	North Atlantic Ocean	North Atlantic Ocean, United States	1976	3	18	1976-03-18	78	78	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-09-17T12:31:00.000+00:00	2024-07-02T12:39:06.951+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/357673ced-cf4a-48eb-9212-be5bda81d415'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Virginia Institute of Marine Sciences	Virginia Institute of Marine Sciences	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/357673ced-cf4a-48eb-9212-be5bda81d415	urn:lsid:biocol.org:col:34871	18 MAR 1976	unknown, from legacy	Off New Jersey	Degrees Minutes Seconds	IZ	1319178010	http://n2t.net/ark:/65665/357673ced-cf4a-48eb-9212-be5bda81d415	USNM 191932	USNM	F1	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																														
1319875270	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:59.573+00:00	395	{}	PRESERVED_SPECIMEN	6.0	PRESENT		7638930	1	54	354	9477065	4338615	2118315	7638930	7638930	Ascorhynchus pyrginospinus McCloskey, 1967	Ascorhynchus pyrginospinus McCloskey, 1967	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pyrginospinus	Ascorhynchus	pyrginospinus	SPECIES	ACCEPTED	NE	37.135	-74.6167	94.0	0.0		{}	North Atlantic Ocean	North Atlantic Ocean, United States	1976	3	22	1976-03-22	82	82	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-09-17T12:31:00.000+00:00	2024-07-02T12:38:59.573+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3763b7b18-2c17-40fc-b08e-214b6bdb7e10'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Virginia Institute of Marine Sciences	Virginia Institute of Marine Sciences	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3763b7b18-2c17-40fc-b08e-214b6bdb7e10	urn:lsid:biocol.org:col:34871	22 MAR 1976	unknown, from legacy	Off Virginia	Degrees Minutes Seconds	IZ	1319875270	http://n2t.net/ark:/65665/3763b7b18-2c17-40fc-b08e-214b6bdb7e10	USNM 191930	USNM	L4	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																														
1320049935	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:01.870+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT		7638930	1	54	354	9477065	4338615	2118315	7638930	7638930	Ascorhynchus pyrginospinus McCloskey, 1967	Ascorhynchus pyrginospinus McCloskey, 1967	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pyrginospinus	Ascorhynchus	pyrginospinus	SPECIES	ACCEPTED	NE	38.7367	-73.1517	110.0	0.0		{}	North Atlantic Ocean	North Atlantic Ocean, United States	1976	3	18	1976-03-18	78	78	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-09-17T12:31:00.000+00:00	2024-07-02T12:39:01.870+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/37df2024f-6da4-418b-8831-bf214dde1894'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Virginia Institute of Marine Sciences	Virginia Institute of Marine Sciences	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/37df2024f-6da4-418b-8831-bf214dde1894	urn:lsid:biocol.org:col:34871	18 MAR 1976	unknown, from legacy	Off New Jersey	Degrees Minutes Seconds	IZ	1320049935	http://n2t.net/ark:/65665/37df2024f-6da4-418b-8831-bf214dde1894	USNM 191934	USNM	F2	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																														
1320583277	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:05.061+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT		7638930	1	54	354	9477065	4338615	2118315	7638930	7638930	Ascorhynchus pyrginospinus McCloskey, 1967	Ascorhynchus pyrginospinus McCloskey, 1967	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pyrginospinus	Ascorhynchus	pyrginospinus	SPECIES	ACCEPTED	NE	37.2267	-74.7767	58.0	0.0		{}	North Atlantic Ocean	North Atlantic Ocean, United States	1976	3	22	1976-03-22	82	82	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-09-17T12:31:00.000+00:00	2024-07-02T12:39:05.061+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3958c8256-8c95-4553-926d-f300c67215a9'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Virginia Institute of Marine Sciences	Virginia Institute of Marine Sciences	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3958c8256-8c95-4553-926d-f300c67215a9	urn:lsid:biocol.org:col:34871	22 MAR 1976	unknown, from legacy	Off Virginia	Degrees Minutes Seconds	IZ	1320583277	http://n2t.net/ark:/65665/3958c8256-8c95-4553-926d-f300c67215a9	USNM 191928	USNM	L3	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																														
1320799910	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:32.549+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT		7638930	1	54	354	9477065	4338615	2118315	7638930	7638930	Ascorhynchus pyrginospinus McCloskey, 1967	Ascorhynchus pyrginospinus McCloskey, 1967	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pyrginospinus	Ascorhynchus	pyrginospinus	SPECIES	ACCEPTED	NE	38.75	-73.0133	385.0	25.0		{}	North Atlantic Ocean	North Atlantic Ocean, United States	1976	3	20	1976-03-20	80	80	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-09-17T12:31:00.000+00:00	2024-07-02T12:39:32.549+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/39f2244d9-e01b-4eb9-8c4f-77e9da99db17'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Virginia Institute of Marine Sciences	Virginia Institute of Marine Sciences	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/39f2244d9-e01b-4eb9-8c4f-77e9da99db17	urn:lsid:biocol.org:col:34871	20 MAR 1976	unknown, from legacy	Off New Jersey	Degrees Minutes Seconds	IZ	1320799910	http://n2t.net/ark:/65665/39f2244d9-e01b-4eb9-8c4f-77e9da99db17	USNM 191936	USNM	J1	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																														
1321377951	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:10.592+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT		7638930	1	54	354	9477065	4338615	2118315	7638930	7638930	Ascorhynchus pyrginospinus McCloskey, 1967	Ascorhynchus pyrginospinus McCloskey, 1967	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pyrginospinus	Ascorhynchus	pyrginospinus	SPECIES	ACCEPTED	NE	38.075	-74.0283	105.0	0.0		{}	North Atlantic Ocean	North Atlantic Ocean, United States	1976	3	12	1976-03-12	72	72	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-09-17T12:31:00.000+00:00	2024-07-02T12:38:10.592+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b8ad20ec-8cd1-49fe-ace9-70bf8589340a'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Virginia Institute of Marine Sciences	Virginia Institute of Marine Sciences	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3b8ad20ec-8cd1-49fe-ace9-70bf8589340a	urn:lsid:biocol.org:col:34871	12 MAR 1976	unknown, from legacy	Off Delaware	Degrees Minutes Seconds	IZ	1321377951	http://n2t.net/ark:/65665/3b8ad20ec-8cd1-49fe-ace9-70bf8589340a	USNM 191927	USNM	K4	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																														
1321704589	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:35.778+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT		7638930	1	54	354	9477065	4338615	2118315	7638930	7638930	Ascorhynchus pyrginospinus McCloskey, 1967	Ascorhynchus pyrginospinus McCloskey, 1967	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pyrginospinus	Ascorhynchus	pyrginospinus	SPECIES	ACCEPTED	NE	38.735	-73.245	84.0	0.0		{}	North Atlantic Ocean	North Atlantic Ocean, United States	1976	3	18	1976-03-18	78	78	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-09-17T12:31:00.000+00:00	2024-07-02T12:38:35.778+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3c71d11f9-6fb2-480f-beb5-eb755b6b99b1'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Virginia Institute of Marine Sciences	Virginia Institute of Marine Sciences	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3c71d11f9-6fb2-480f-beb5-eb755b6b99b1	urn:lsid:biocol.org:col:34871	18 MAR 1976	unknown, from legacy	Off New Jersey	Degrees Minutes Seconds	IZ	1321704589	http://n2t.net/ark:/65665/3c71d11f9-6fb2-480f-beb5-eb755b6b99b1	USNM 191933	USNM	F1	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																														
1322687638	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:52.191+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT		7638930	1	54	354	9477065	4338615	2118315	7638930	7638930	Ascorhynchus pyrginospinus McCloskey, 1967	Ascorhynchus pyrginospinus McCloskey, 1967	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pyrginospinus	Ascorhynchus	pyrginospinus	SPECIES	ACCEPTED	NE	38.75	-73.0133	385.0	25.0		{}	North Atlantic Ocean	North Atlantic Ocean, United States	1976	3	20	1976-03-20	80	80	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-09-17T12:31:00.000+00:00	2024-07-02T12:38:52.191+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3f2a7d227-f2dc-4dde-b883-588c89451657'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Virginia Institute of Marine Sciences	Virginia Institute of Marine Sciences	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3f2a7d227-f2dc-4dde-b883-588c89451657	urn:lsid:biocol.org:col:34871	20 MAR 1976	unknown, from legacy	Off New Jersey	Degrees Minutes Seconds	IZ	1322687638	http://n2t.net/ark:/65665/3f2a7d227-f2dc-4dde-b883-588c89451657	USNM 191935	USNM	J1	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																														
1317533986	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:54.703+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT		7638930	1	54	354	9477065	4338615	2118315	7638930	7638930	Ascorhynchus pyrginospinus McCloskey, 1967	Ascorhynchus pyrginospinus McCloskey, 1967	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pyrginospinus	Ascorhynchus	pyrginospinus	SPECIES	ACCEPTED	NE	38.7383	-73.2433	86.0	0.0		{}	North Atlantic Ocean	North Atlantic Ocean, United States	1976	6	19	1976-06-19	171	171	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-09-17T12:31:00.000+00:00	2024-07-02T12:36:54.703+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/30eae36ed-843c-430c-9340-782d6eeb64a0'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Virginia Institute of Marine Sciences	Virginia Institute of Marine Sciences	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/30eae36ed-843c-430c-9340-782d6eeb64a0	urn:lsid:biocol.org:col:34871	19 JUN 1976	unknown, from legacy	Off New Jersey	Degrees Minutes Seconds	IZ	1317533986	http://n2t.net/ark:/65665/30eae36ed-843c-430c-9340-782d6eeb64a0	USNM 191923	USNM	F1	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																														
1319836171	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:39.757+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT		7638930	1	54	354	9477065	4338615	2118315	7638930	7638930	Ascorhynchus pyrginospinus McCloskey, 1967	Ascorhynchus pyrginospinus McCloskey, 1967	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pyrginospinus	Ascorhynchus	pyrginospinus	SPECIES	ACCEPTED	NE	38.7383	-73.2433	86.0	0.0		{}	North Atlantic Ocean	North Atlantic Ocean, United States	1976	6	19	1976-06-19	171	171	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-09-17T12:31:00.000+00:00	2024-07-02T12:37:39.757+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3747f6dd9-03f0-4a36-8524-64c742aef167'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Virginia Institute of Marine Sciences	Virginia Institute of Marine Sciences	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3747f6dd9-03f0-4a36-8524-64c742aef167	urn:lsid:biocol.org:col:34871	19 JUN 1976	unknown, from legacy	Off New Jersey	Degrees Minutes Seconds	IZ	1319836171	http://n2t.net/ark:/65665/3747f6dd9-03f0-4a36-8524-64c742aef167	USNM 191925	USNM	F1	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																														
