key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	dateIdentified	continent	stateProvince	preparations	rightsHolder	http://unknown.org/taxonRankID	language	type	taxonConceptID	http://unknown.org/species	elevation	locationRemarks	verbatimEventDate	waterBody	higherGeography	datasetName	recordedBy	institutionID	locationID	higherClassification	sex	distanceFromCentroidInMeters	georeferenceRemarks	verbatimDepth	georeferenceProtocol	verbatimCoordinateSystem	habitat	lifeStage	nomenclaturalCode	coordinatePrecision	coordinateUncertaintyInMeters	otherCatalogNumbers	samplingProtocol	eventID	acceptedNameUsage	dynamicProperties	verbatimLocality	nameAccordingTo	verbatimTaxonRank	eventRemarks	occurrenceRemarks	island	disposition	ownerInstitutionCode	accessRights	datasetID	originalNameUsage	county	associatedReferences	identificationVerificationStatus	http://unknown.org/orders	taxonID	http://unknown.org/language	islandGroup	references	associatedSequences	typeStatus
1318627098	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:43.300+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118471	1	54	354	9477065	6313	2118396	2118471	2118471	Achelia nana (Loman, 1908)	Achelia nana (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia nana	Achelia	nana	SPECIES	ACCEPTED	NE					{}	1976.0	8.0	4.0	1976-08-04	217.0	217.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T14:18:00.000+00:00	2024-07-02T12:38:43.300+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/33f03fa84-eb63-428d-a25e-149c53443657'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/33f03fa84-eb63-428d-a25e-149c53443657	USNM 169756	USNM	Oahu Island, Honolulu, On Nimitz Highway, Fouling Panel		1318627098	IZ	http://n2t.net/ark:/65665/33f03fa84-eb63-428d-a25e-149c53443657	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			Hawaii	Alcohol (Ethanol)									04 AUG 1976	North Pacific Ocean	North Pacific Ocean, United States, Hawaii	NMNH Extant Biology	J. McCain	urn:lsid:biocol.org:col:34871	2A	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	MALE			Surface																																	
1319383674	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:10.278+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118471	1	54	354	9477065	6313	2118396	2118471	2118471	Achelia nana (Loman, 1908)	Achelia nana (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia nana	Achelia	nana	SPECIES	ACCEPTED	NE			1.5	0.0	{}	1976.0	8.0	4.0	1976-08-04	217.0	217.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T14:18:00.000+00:00	2024-07-02T12:39:10.278+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3607de664-7d8d-477a-b1f9-25f4594dae3f'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3607de664-7d8d-477a-b1f9-25f4594dae3f	USNM 169760	USNM	Oahu Island, Honolulu, On Nimitz Highway, Fouling Panel		1319383674	IZ	http://n2t.net/ark:/65665/3607de664-7d8d-477a-b1f9-25f4594dae3f	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			Hawaii	Alcohol (Ethanol)									04 AUG 1976	North Pacific Ocean	North Pacific Ocean, United States, Hawaii	NMNH Extant Biology	J. McCain	urn:lsid:biocol.org:col:34871	2D	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	MALE																																				
1319679866	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:44.436+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118471	1	54	354	9477065	6313	2118396	2118471	2118471	Achelia nana (Loman, 1908)	Achelia nana (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia nana	Achelia	nana	SPECIES	ACCEPTED	NE					{}	1976.0	8.0	4.0	1976-08-04	217.0	217.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T14:18:00.000+00:00	2024-07-02T12:37:44.436+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/36d987e36-14ba-4af4-8802-ec687bf4b3c6'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/36d987e36-14ba-4af4-8802-ec687bf4b3c6	USNM 169765	USNM	Oahu Island, Honolulu, On Nimitz Highway, Fouling Panel		1319679866	IZ	http://n2t.net/ark:/65665/36d987e36-14ba-4af4-8802-ec687bf4b3c6	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			Hawaii	Alcohol (Ethanol)									04 AUG 1976	North Pacific Ocean	North Pacific Ocean, United States, Hawaii	NMNH Extant Biology	J. McCain	urn:lsid:biocol.org:col:34871	3A	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae				Surface				Juvenile																													
1320084736	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:19.703+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118471	1	54	354	9477065	6313	2118396	2118471	2118471	Achelia nana (Loman, 1908)	Achelia nana (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia nana	Achelia	nana	SPECIES	ACCEPTED	NE					{}	1976.0	8.0	4.0	1976-08-04	217.0	217.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T14:18:00.000+00:00	2024-07-02T12:39:19.703+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/37f7b717d-8d97-4051-be1d-800e06c4717c'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/37f7b717d-8d97-4051-be1d-800e06c4717c	USNM 169767	USNM	Oahu Island, Honolulu, On Nimitz Highway, Fouling Panel		1320084736	IZ	http://n2t.net/ark:/65665/37f7b717d-8d97-4051-be1d-800e06c4717c	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			Hawaii	Alcohol (Ethanol)									04 AUG 1976	North Pacific Ocean	North Pacific Ocean, United States, Hawaii	NMNH Extant Biology	J. McCain	urn:lsid:biocol.org:col:34871	4A	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae				Surface																																	
1320822528	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:55.252+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118471	1	54	354	9477065	6313	2118396	2118471	2118471	Achelia nana (Loman, 1908)	Achelia nana (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia nana	Achelia	nana	SPECIES	ACCEPTED	NE			1.5	0.0	{}	1976.0	8.0	4.0	1976-08-04	217.0	217.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T14:18:00.000+00:00	2024-07-02T12:37:55.252+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a0219645-30f0-4316-977f-17a33b0ec0b6'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3a0219645-30f0-4316-977f-17a33b0ec0b6	USNM 169761	USNM	Oahu Island, Honolulu, On Nimitz Highway, Fouling Panel		1320822528	IZ	http://n2t.net/ark:/65665/3a0219645-30f0-4316-977f-17a33b0ec0b6	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			Hawaii	Alcohol (Ethanol)									04 AUG 1976	North Pacific Ocean	North Pacific Ocean, United States, Hawaii	NMNH Extant Biology	J. McCain	urn:lsid:biocol.org:col:34871	2D	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae								Juvenile																													
1321626705	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:48.317+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118471	1	54	354	9477065	6313	2118396	2118471	2118471	Achelia nana (Loman, 1908)	Achelia nana (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia nana	Achelia	nana	SPECIES	ACCEPTED	NE			0.5	0.0	{}	1976.0	8.0	4.0	1976-08-04	217.0	217.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T14:18:00.000+00:00	2024-07-02T12:39:48.317+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3c3a69022-8397-4ca0-8fad-22473a8275c1'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3c3a69022-8397-4ca0-8fad-22473a8275c1	USNM 169759	USNM	Oahu Island, Honolulu, On Nimitz Highway, Fouling Panel		1321626705	IZ	http://n2t.net/ark:/65665/3c3a69022-8397-4ca0-8fad-22473a8275c1	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			Hawaii	Alcohol (Ethanol)									04 AUG 1976	North Pacific Ocean	North Pacific Ocean, United States, Hawaii	NMNH Extant Biology	J. McCain	urn:lsid:biocol.org:col:34871	2B	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	FEMALE																																				
1321763648	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:41.477+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118471	1	54	354	9477065	6313	2118396	2118471	2118471	Achelia nana (Loman, 1908)	Achelia nana (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia nana	Achelia	nana	SPECIES	ACCEPTED	NE			2.0	0.0	{}	1976.0	8.0	4.0	1976-08-04	217.0	217.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T14:18:00.000+00:00	2024-07-02T12:38:41.477+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3c9bc9273-65b3-485c-a823-c6f702d5f83d'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3c9bc9273-65b3-485c-a823-c6f702d5f83d	USNM 169762	USNM	Oahu Island, Honolulu, On Nimitz Highway, Fouling Panel		1321763648	IZ	http://n2t.net/ark:/65665/3c9bc9273-65b3-485c-a823-c6f702d5f83d	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			Hawaii	Alcohol (Ethanol)									04 AUG 1976	North Pacific Ocean	North Pacific Ocean, United States, Hawaii	NMNH Extant Biology	J. McCain	urn:lsid:biocol.org:col:34871	2E	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	MALE																																				
1322120947	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:26.494+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118471	1	54	354	9477065	6313	2118396	2118471	2118471	Achelia nana (Loman, 1908)	Achelia nana (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia nana	Achelia	nana	SPECIES	ACCEPTED	NE			1.0	0.0	{}	1976.0	8.0	4.0	1976-08-04	217.0	217.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T14:18:00.000+00:00	2024-07-02T12:39:26.494+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3d997a0ea-4196-466a-ac21-94cbb9a465a9'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3d997a0ea-4196-466a-ac21-94cbb9a465a9	USNM 169768	USNM	Oahu Island, Honolulu, On Nimitz Highway, Fouling Panel		1322120947	IZ	http://n2t.net/ark:/65665/3d997a0ea-4196-466a-ac21-94cbb9a465a9	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			Hawaii	Alcohol (Ethanol)									04 AUG 1976	North Pacific Ocean	North Pacific Ocean, United States, Hawaii	NMNH Extant Biology	J. McCain	urn:lsid:biocol.org:col:34871	1C	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	FEMALE																																				
1322784108	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:56.593+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118471	1	54	354	9477065	6313	2118396	2118471	2118471	Achelia nana (Loman, 1908)	Achelia nana (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia nana	Achelia	nana	SPECIES	ACCEPTED	NE			2.0	0.0	{}	1976.0	8.0	4.0	1976-08-04	217.0	217.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T14:18:00.000+00:00	2024-07-02T12:38:56.593+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3f6f0f777-ea19-445f-91ed-a45a513dfdb7'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3f6f0f777-ea19-445f-91ed-a45a513dfdb7	USNM 169763	USNM	Oahu Island, Honolulu, On Nimitz Highway, Fouling Panel		1322784108	IZ	http://n2t.net/ark:/65665/3f6f0f777-ea19-445f-91ed-a45a513dfdb7	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			Hawaii	Alcohol (Ethanol)									04 AUG 1976	North Pacific Ocean	North Pacific Ocean, United States, Hawaii	NMNH Extant Biology	J. McCain	urn:lsid:biocol.org:col:34871	2E	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae								Juvenile																													
609356817	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:04.022+00:00	380	{}	PRESERVED_SPECIMEN		PRESENT	2118471	1	54	354	9477065	6313	2118396	2118471	2118471	Achelia nana (Loman, 1908)	Achelia nana (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia nana	Achelia	nana	SPECIES	ACCEPTED	NE					{}	1975.0	10.0	16.0	1975-10-16	289.0	289.0	[]		2024-07-22T23:00:04.022+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:115005'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	C. Allan Child, NMNHIZ		Pycnogonida	SG	[]	[]	ASIA	Singapore	NORTH_AMERICA	urn:catalog:CAS:IZ:115005	115005	CAS	Changi, under bark	011335	609356817	IZ	urn:catalog:CAS:IZ:115005	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470	1998-09-01T00:00:00	ASIA		Fluid-75% EtOH(1)			en	Physical Object					16 Oct 1975		Asia, North Pacific Ocean		F.B. Steiner	http://grscicoll.org/institution/california-academy-sciences	0592141a-2598-11ed-aace-005056be1b7a	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae							sand, algae		ICZN											"Specimens in 1-5 gal. bucket and in good condition; some originally preserved in Polyspec - these are so tagged. Some ecological data: various ""weeds"", but mostly firm sand;one specific locality is: under bark (0381 C'). Taxa (also for IZ ACC # 0381 B"	1 male specimen. 1 split lot to CASIZ# 116152.																
609338207	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:03.714+00:00	380	{}	PRESERVED_SPECIMEN		PRESENT	2118471	1	54	354	9477065	6313	2118396	2118471	2118471	Achelia nana (Loman, 1908)	Achelia nana (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia nana	Achelia	nana	SPECIES	ACCEPTED	NE			0.49		{}	1975.0	10.0	20.0	1975-10-20	293.0	293.0	[]		2024-07-22T23:00:03.714+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:116155'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	C. Allan Child, NMNHIZ		Pycnogonida	SG	[]	[]	ASIA	Singapore	NORTH_AMERICA	urn:catalog:CAS:IZ:116155	116155	CAS	Changi, low tide	000547	609338207	IZ	urn:catalog:CAS:IZ:116155	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470	1998-09-01T00:00:00	ASIA		Fluid-75% EtOH(1)			en	Physical Object					20 Oct 1975		Asia, North Pacific Ocean		Franz B. Steiner	http://grscicoll.org/institution/california-academy-sciences	05670080-2598-11ed-aace-005056be1b7a	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae									ICZN											"One 5 gallon bucket (numerous plastic bags) TAXA: Porifera, Tunicata, Mollusca, Annelida, Arthropoda, Coelenterata, Echinodermata. CONDITION: good Original label ""Packages of scraped material contain all accletians (on rock surface) averaging ca 1/2 sq. f"	1 male. Split from CASIZ 115007.																
609340007	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:03.319+00:00	380	{}	PRESERVED_SPECIMEN		PRESENT	2118471	1	54	354	9477065	6313	2118396	2118471	2118471	Achelia nana (Loman, 1908)	Achelia nana (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia nana	Achelia	nana	SPECIES	ACCEPTED	NE					{}	1975.0	12.0	16.0	1975-12-16	350.0	350.0	[]		2024-07-22T23:00:03.319+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:115029'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	C. Allan Child, NMNHIZ		Pycnogonida	SG	[]	[]	ASIA	Singapore	NORTH_AMERICA	urn:catalog:CAS:IZ:115029	115029	CAS	Changi, washed up by tide, littoral depth.	001611	609340007	IZ	urn:catalog:CAS:IZ:115029	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470	1998-09-01T00:00:00	ASIA		Fluid-75% EtOH(3)			en	Physical Object					16 Dec 1975		Asia, North Pacific Ocean		Franz B. Steiner	http://grscicoll.org/institution/california-academy-sciences	056b1afa-2598-11ed-aace-005056be1b7a	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae									ICZN											Taxa: Cirripedia, Crustacea, Gastropoda, Bivalvia, in 1 gallon and 2 peanut butter jars, and in good condition.Original accession date 15 Jan 1982.	2 males, 1 female.																
1321718276	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:48.305+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118471	1	54	354	9477065	6313	2118396	2118471	2118471	Achelia nana (Loman, 1908)	Achelia nana (Loman, 1908)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia nana	Achelia	nana	SPECIES	ACCEPTED	NE					{}	1975.0			1975			['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:22:00.000+00:00	2024-07-02T12:39:48.305+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3c7b9db29-531b-4ed4-87ae-04b58fb5981d'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History		Pycnogonida	SC	[]	[]	AFRICA	Seychelles	NORTH_AMERICA	http://n2t.net/ark:/65665/3c7b9db29-531b-4ed4-87ae-04b58fb5981d	USNM 234392	USNM	Mahe, Port Victoria		1321718276	IZ	http://n2t.net/ark:/65665/3c7b9db29-531b-4ed4-87ae-04b58fb5981d	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		AFRICA		Alcohol (Ethanol)									-- --- 1975	Indian Ocean	Indian Ocean, Seychelles	NMNH Extant Biology	K. Buchanan	urn:lsid:biocol.org:col:34871	17	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae																																					
