key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	scientificNameID	institutionID	verbatimEventDate	footprintWKT	fieldNumber	language	gbifID	occurrenceID	type	catalogNumber	institutionCode	identificationRemarks	continent	datasetID	recordNumber	http://unknown.org/taxonRankID	taxonConceptID	identificationQualifier	http://unknown.org/species	taxonID	waterBody	modified	locality	occurrenceRemarks	collectionCode	dynamicProperties	datasetName	recordedBy	locationID	georeferenceSources	associatedSequences	collectionKey	eventRemarks	parentNameUsageID	organismID	collectionID	individualCount	verbatimDepth	ownerInstitutionCode	parentEventID	bibliographicCitation	sex	higherGeography	typeStatus	georeferenceProtocol	verbatimCoordinateSystem	higherClassification	references
240912347	7b52e794-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:55.654+00:00	2024-01-24T20:20:48.400+00:00	242		{}	HUMAN_OBSERVATION	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-73.601667	-22.595		850.0	0.0	{}	1996.0	2.0	14.0	1996-02-14	45.0	45.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:48.400+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2813'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2813	urn:lsid:marinespecies.org:taxname:173398						240912347	urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2813		2813	AWI			IMIS:dasid:2432								2010-05-11T18:09:00.000+00:00	South of Vestkapp		Weddell Sea macrozoobenthos EASIZ I																							
240912348	7b52e794-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:55.654+00:00	2024-01-24T20:20:48.400+00:00	242		{}	HUMAN_OBSERVATION	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-71.525	-12.425		504.0	0.0	{}	1996.0	2.0	28.0	1996-02-28	59.0	59.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:48.400+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2814'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2814	urn:lsid:marinespecies.org:taxname:173398						240912348	urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2814		2814	AWI			IMIS:dasid:2432								2010-05-11T18:09:00.000+00:00	Kapp Norvegia area		Weddell Sea macrozoobenthos EASIZ I																							
1914305109	7b45011a-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:57.305+00:00	2024-01-24T20:20:34.802+00:00	240		{}	HUMAN_OBSERVATION	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-62.15177	-58.44608		296.0		{}	1986.0	1.0	8.0	1986-01-08	8.0	8.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:34.802+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:University of Lodz:OC - Pycnogonida:548_0042'}]	[]	[]	[]		False	Bamber Roger			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:University of Lodz:OC - Pycnogonida:548_0042	urn:lsid:marinespecies.org:taxname:173398						1914305109	urn:catalog:University of Lodz:OC - Pycnogonida:548_0042		548	University of Lodz		ANTARCTICA	IMIS:dasid:1649								2008-05-05T00:00:00.000+00:00	Admiralty Bay		OC - Pycnogonida			Sicinski Jacek													Sicinski J., Bamber R. 2008. Admiralty Bay Benthos Diversity Data Base (ABBED). Pycnogonida. (http://www.scarmarbin.be)							
1914305131	7b45011a-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:57.305+00:00	2024-01-24T20:20:33.437+00:00	240		{}	HUMAN_OBSERVATION	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-62.14483	-58.43333		405.0		{}	1985.0	1.0	18.0	1985-01-18	18.0	18.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:33.437+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:University of Lodz:OC - Pycnogonida:417_0056'}]	[]	[]	[]		False	Bamber Roger			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:University of Lodz:OC - Pycnogonida:417_0056	urn:lsid:marinespecies.org:taxname:173398						1914305131	urn:catalog:University of Lodz:OC - Pycnogonida:417_0056		417	University of Lodz		ANTARCTICA	IMIS:dasid:1649								2008-05-05T00:00:00.000+00:00	Admiralty Bay		OC - Pycnogonida			Sicinski Jacek													Sicinski J., Bamber R. 2008. Admiralty Bay Benthos Diversity Data Base (ABBED). Pycnogonida. (http://www.scarmarbin.be)							
1914305138	7b45011a-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:57.305+00:00	2024-01-24T20:20:34.760+00:00	240		{}	HUMAN_OBSERVATION	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-62.15032	-58.44183		380.0		{}	1985.0	1.0	18.0	1985-01-18	18.0	18.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:34.760+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:University of Lodz:OC - Pycnogonida:419_0057'}]	[]	[]	[]		False	Bamber Roger			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:University of Lodz:OC - Pycnogonida:419_0057	urn:lsid:marinespecies.org:taxname:173398						1914305138	urn:catalog:University of Lodz:OC - Pycnogonida:419_0057		419	University of Lodz		ANTARCTICA	IMIS:dasid:1649								2008-05-05T00:00:00.000+00:00	Admiralty Bay		OC - Pycnogonida			Sicinski Jacek													Sicinski J., Bamber R. 2008. Admiralty Bay Benthos Diversity Data Base (ABBED). Pycnogonida. (http://www.scarmarbin.be)							
1914305090	7b45011a-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:57.305+00:00	2024-01-24T20:20:34.805+00:00	240		{}	HUMAN_OBSERVATION	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-62.15168	-58.44898		242.0		{}	1985.0	4.0	27.0	1985-04-27	117.0	117.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:34.805+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:University of Lodz:OC - Pycnogonida:475_0016'}]	[]	[]	[]		False	Bamber Roger			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:University of Lodz:OC - Pycnogonida:475_0016	urn:lsid:marinespecies.org:taxname:173398						1914305090	urn:catalog:University of Lodz:OC - Pycnogonida:475_0016		475	University of Lodz		ANTARCTICA	IMIS:dasid:1649								2008-05-05T00:00:00.000+00:00	Admiralty Bay		OC - Pycnogonida			Sicinski Jacek													Sicinski J., Bamber R. 2008. Admiralty Bay Benthos Diversity Data Base (ABBED). Pycnogonida. (http://www.scarmarbin.be)							
1914305094	7b45011a-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:57.305+00:00	2024-01-24T20:20:33.455+00:00	240		{}	HUMAN_OBSERVATION	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-62.15177	-58.44797		252.0		{}	1985.0	5.0	11.0	1985-05-11	131.0	131.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:33.455+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:University of Lodz:OC - Pycnogonida:478_0018'}]	[]	[]	[]		False	Bamber Roger			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:University of Lodz:OC - Pycnogonida:478_0018	urn:lsid:marinespecies.org:taxname:173398						1914305094	urn:catalog:University of Lodz:OC - Pycnogonida:478_0018		478	University of Lodz		ANTARCTICA	IMIS:dasid:1649								2008-05-05T00:00:00.000+00:00	Admiralty Bay		OC - Pycnogonida			Sicinski Jacek													Sicinski J., Bamber R. 2008. Admiralty Bay Benthos Diversity Data Base (ABBED). Pycnogonida. (http://www.scarmarbin.be)							
1914305115	7b45011a-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:57.305+00:00	2024-01-24T20:20:34.795+00:00	240		{}	HUMAN_OBSERVATION	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-62.15112	-58.44662		270.0		{}	1985.0	8.0	10.0	1985-08-10	222.0	222.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:34.795+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:University of Lodz:OC - Pycnogonida:486_0034'}]	[]	[]	[]		False	Bamber Roger			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:University of Lodz:OC - Pycnogonida:486_0034	urn:lsid:marinespecies.org:taxname:173398						1914305115	urn:catalog:University of Lodz:OC - Pycnogonida:486_0034		486	University of Lodz		ANTARCTICA	IMIS:dasid:1649								2008-05-05T00:00:00.000+00:00	Admiralty Bay		OC - Pycnogonida			Sicinski Jacek													Sicinski J., Bamber R. 2008. Admiralty Bay Benthos Diversity Data Base (ABBED). Pycnogonida. (http://www.scarmarbin.be)							
1914305100	7b45011a-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:57.305+00:00	2024-01-24T20:20:34.869+00:00	240		{}	HUMAN_OBSERVATION	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-62.14878	-58.4847		262.0		{}	1980.0	1.0	4.0	1980-01-04	4.0	4.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:34.869+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:University of Lodz:OC - Pycnogonida:249_0002'}]	[]	[]	[]		False	Bamber Roger			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:University of Lodz:OC - Pycnogonida:249_0002	urn:lsid:marinespecies.org:taxname:173398						1914305100	urn:catalog:University of Lodz:OC - Pycnogonida:249_0002		249	University of Lodz		ANTARCTICA	IMIS:dasid:1649								2008-05-05T00:00:00.000+00:00	Admiralty Bay		OC - Pycnogonida			Presler Piotr, Sicinski Jacek													Sicinski J., Bamber R. 2008. Admiralty Bay Benthos Diversity Data Base (ABBED). Pycnogonida. (http://www.scarmarbin.be)							
1914305101	7b45011a-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:57.305+00:00	2024-01-24T20:20:35.079+00:00	240		{}	HUMAN_OBSERVATION	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-62.13333	-58.48432		240.0		{}	1980.0	1.0	4.0	1980-01-04	4.0	4.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:35.079+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:University of Lodz:OC - Pycnogonida:252_0044'}]	[]	[]	[]		False	Bamber Roger			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:University of Lodz:OC - Pycnogonida:252_0044	urn:lsid:marinespecies.org:taxname:173398						1914305101	urn:catalog:University of Lodz:OC - Pycnogonida:252_0044		252	University of Lodz		ANTARCTICA	IMIS:dasid:1649								2008-05-05T00:00:00.000+00:00	Admiralty Bay		OC - Pycnogonida			Presler Piotr, Sicinski Jacek													Sicinski J., Bamber R. 2008. Admiralty Bay Benthos Diversity Data Base (ABBED). Pycnogonida. (http://www.scarmarbin.be)							
1914305124	7b45011a-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:57.305+00:00	2024-01-24T20:20:34.731+00:00	240		{}	HUMAN_OBSERVATION	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-62.13333	-58.48432		240.0		{}	1980.0	1.0	4.0	1980-01-04	4.0	4.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:34.731+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:University of Lodz:OC - Pycnogonida:253_0046'}]	[]	[]	[]		False	Bamber Roger			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:University of Lodz:OC - Pycnogonida:253_0046	urn:lsid:marinespecies.org:taxname:173398						1914305124	urn:catalog:University of Lodz:OC - Pycnogonida:253_0046		253	University of Lodz		ANTARCTICA	IMIS:dasid:1649								2008-05-05T00:00:00.000+00:00	Admiralty Bay		OC - Pycnogonida			Presler Piotr, Sicinski Jacek													Sicinski J., Bamber R. 2008. Admiralty Bay Benthos Diversity Data Base (ABBED). Pycnogonida. (http://www.scarmarbin.be)							
1317784121	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:32.236+00:00	395		{}	PRESERVED_SPECIMEN	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-72.9	178.275		1224.0	9.0	{}	1967.0	1.0	30.0	1967-01-30	30.0	30.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:32.236+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': 'http://n2t.net/ark:/65665/319b7bd92-32d4-45de-a9e4-2490fbf0bd06'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	True	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA		http://n2t.net/ark:/65665/319b7bd92-32d4-45de-a9e4-2490fbf0bd06		urn:lsid:biocol.org:col:34871	30 JAN 1967		USARP/EL/27/1935/USC		1317784121	http://n2t.net/ark:/65665/319b7bd92-32d4-45de-a9e4-2490fbf0bd06		USNM 234670	USNM										Antarctic Ocean, Ross Sea	2013-03-11T15:45:00.000+00:00	Victoria Land		IZ		NMNH Extant Biology	University of Southern California	1935			0174f5b3-da29-4967-b8dc-ce75ed53e35d				urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0					FEMALE	Antarctic Ocean, Ross Sea, Antarctica	HOLOTYPE	unknown, from legacy	Degrees Minutes Seconds	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	
4055741295	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:38.720+00:00	81		{}	PRESERVED_SPECIMEN	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-72.95	178.25		1224.0	9.0	{}	1967.0	1.0	30.0	1967-01-30	30.0	30.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:07:38.720+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1980'}]	[]	[]	[]		True				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_1980	urn:lsid:marinespecies.org:taxname:173398						4055741295	WoRMS Editorial Board:WoRMS type localities:sm_id_1980		sm_id_1980	WoRMS Editorial Board			https://marineinfo.org/id/dataset/5184								2007-06-20T15:52:33.000+00:00	Ross Sea		WoRMS type localities																Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Nymphon eltaninae</i> Child, 1995. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=173398			HOLOTYPE				http://www.marinespecies.org/aphia.php?p=specdetails&id=1980
318007563	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.824+00:00	124		{}	OCCURRENCE	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-71.525	-12.425		504.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.824+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:21473'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318007563			21473	BAS														SOMBASE Pycnogonids																							
318007564	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.819+00:00	124		{}	OCCURRENCE	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-73.3017	-21.1683		459.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.819+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:21474'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318007564			21474	BAS														SOMBASE Pycnogonids																							
318007565	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.820+00:00	124		{}	OCCURRENCE	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-73.605	-22.3167		620.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.820+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:21475'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318007565			21475	BAS														SOMBASE Pycnogonids																							
