key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	elevation	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	nomenclaturalStatus	identifier	combinationAuthors	verbatimScientificName	namePublishedIn	locality	gbifID	occurrenceID	http://unknown.org/verbatimLabel	taxonID	combinationYear	canonicalName	institutionCode	recordedBy	distanceFromCentroidInMeters	coordinateUncertaintyInMeters	datasetID	eventID	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	nameAccordingTo	associatedSequences	catalogNumber	taxonConceptID	occurrenceRemarks
4012366441	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:53.415+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT		12178087	1	54	354	9477065	6313	2118169	12178087	12178087	Ammothella dirbergi Sabroux, 2022	Ammothella dirbergi Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella dirbergi	Ammothella	dirbergi	SPECIES	ACCEPTED	NE	14.601666	-61.066666	5.0	NORTH_AMERICA	{'level0': {'gid': 'MTQ', 'name': 'Martinique'}, 'level1': {'gid': 'MTQ.1_1', 'name': 'Fort-de-France'}, 'level2': {'gid': 'MTQ.1.1_1', 'name': 'Fort-de-France'}}	2016.0	9.0	29.0	2016-09-29	273.0	273.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:53.415+00:00	https://treatment.plazi.org/id/03A95E063E12FFBFFD9603270057BA18#3B68E54D3E12FFBCFF40068000ACBBB3	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFF40068000ACBBB3'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	spec. nov.	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFF40068000ACBBB3	Sabroux & Hassanin & Corbari	Ammothella dirbergi	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	Baie de Fort-de-France	4012366441	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFF40068000ACBBB3	1 juv.; Baie de Fort-de-France; 14 ° 36.1 ʹ N, 61 ° 04 ʹ W; depth 0 – 1 m; 29 Sep. 2016; st. AM 034; MNHN-IU- 2016 - 1153	03A95E063E12FFBFFD9603270057BA18.taxon	2022	Ammothella dirbergi			1805.2975177795706													
4012366851	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.788+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT		12178087	1	54	354	9477065	6313	2118169	12178087	12178087	Ammothella dirbergi Sabroux, 2022	Ammothella dirbergi Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella dirbergi	Ammothella	dirbergi	SPECIES	ACCEPTED	NE	14.655	-61.16	39.0	NORTH_AMERICA	{}	2016.0	10.0	1.0	2016-10-01	275.0	275.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_NONE']	2024-07-19T16:28:54.788+00:00	https://treatment.plazi.org/id/03A95E063E12FFBFFD9603270057BA18#3B68E54D3E12FFBCFCFD015C0001BCEE	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFCFD015C0001BCEE'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	spec. nov.	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFCFD015C0001BCEE	Sabroux & Hassanin & Corbari	Ammothella dirbergi	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	Fond Boucher	4012366851	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFCFD015C0001BCEE	1 juv.; same collection data as for preceding; MNHN- IU- 2016 - 1224	03A95E063E12FFBFFD9603270057BA18.taxon	2022	Ammothella dirbergi	MNHN-															
4012366672	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.242+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT	FEMALE	12178087	1	54	354	9477065	6313	2118169	12178087	12178087	Ammothella dirbergi Sabroux, 2022	Ammothella dirbergi Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella dirbergi	Ammothella	dirbergi	SPECIES	ACCEPTED	NE	14.655	-61.16	39.0	NORTH_AMERICA	{}	2016.0	10.0	1.0	2016-10-01	275.0	275.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:54.242+00:00	https://treatment.plazi.org/id/03A95E063E12FFBFFD9603270057BA18#3B68E54D3E12FFBCFD7601600383BCD3	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFD7601600383BCD3'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	spec. nov.	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFD7601600383BCD3	Sabroux & Hassanin & Corbari	Ammothella dirbergi	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	Fond Boucher	4012366672	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFD7601600383BCD3	1 ♀ gr.; Fond Boucher; 14 ° 39.3 ʹ N, 61 ° 09.6 ʹ W; depth 37 – 40 m; 1 Oct. 2016; st. AD 283; MNHN-IU- 2016 - 1054	03A95E063E12FFBFFD9603270057BA18.taxon	2022	Ammothella dirbergi																
4012366342	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:52.733+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT		12178087	1	54	354	9477065	6313	2118169	12178087	12178087	Ammothella dirbergi Sabroux, 2022	Ammothella dirbergi Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella dirbergi	Ammothella	dirbergi	SPECIES	ACCEPTED	NE	14.741667	-61.18	46.0	NORTH_AMERICA	{}	2016.0	10.0	8.0	2016-10-08	282.0	282.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:52.733+00:00	https://treatment.plazi.org/id/03A95E063E12FFBFFD9603270057BA18#3B68E54D3E12FFBCFD94077003B8BAC2	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFD94077003B8BAC2'}]	[]	[]	[]	False	WGS84	Pycnogonida	AS	[]	[]	OCEANIA	American Samoa	EUROPE	spec. nov.	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFD94077003B8BAC2	Sabroux & Hassanin & Corbari	Ammothella dirbergi	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	Baie de St-Pierre	4012366342	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFD94077003B8BAC2	1 juv.; Baie de St-Pierre; 14 ° 44.5 ʹ N, 61 ° 10.8 ʹ W; depth 44 – 47 m; 8 Oct. 2016; st. AS 572; MNHN-IU- 2016 - 1208	03A95E063E12FFBFFD9603270057BA18.taxon	2022	Ammothella dirbergi																
4012366395	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:53.128+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT		12178087	1	54	354	9477065	6313	2118169	12178087	12178087	Ammothella dirbergi Sabroux, 2022	Ammothella dirbergi Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella dirbergi	Ammothella	dirbergi	SPECIES	ACCEPTED	NE	14.751667	-61.183334	17.0	NORTH_AMERICA	{}	2016.0	10.0	4.0	2016-10-04	278.0	278.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:53.128+00:00	https://treatment.plazi.org/id/03A95E063E12FFBFFD9603270057BA18#3B68E54D3E12FFBCFDB901960401BC8D	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFDB901960401BC8D'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	spec. nov.	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFDB901960401BC8D	Sabroux & Hassanin & Corbari	Ammothella dirbergi	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	Baie de St-Pierre	4012366395	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFDB901960401BC8D	2 juvs; same collection data as for preceding; MNHN-IU- 2016 - 1308	03A95E063E12FFBFFD9603270057BA18.taxon	2022	Ammothella dirbergi																
4012366430	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:53.357+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT	MALE	12178087	1	54	354	9477065	6313	2118169	12178087	12178087	Ammothella dirbergi Sabroux, 2022	Ammothella dirbergi Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella dirbergi	Ammothella	dirbergi	SPECIES	ACCEPTED	NE	14.84	-61.22333	7.0	NORTH_AMERICA	{}	2016.0	10.0	1.0	2016-10-01	275.0	275.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:53.357+00:00	https://treatment.plazi.org/id/03A95E063E12FFBFFD9603270057BA18#3B68E54D3E12FFBCFDBD06A30403BBF8	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFDBD06A30403BBF8'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	spec. nov.	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFDBD06A30403BBF8	Sabroux & Hassanin & Corbari	Ammothella dirbergi	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	Anse Couleuvre	4012366430	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFDBD06A30403BBF8	1 ♂ ov.; same collection data as for preceding; MNHN-IU- 2016 - 1399	03A95E063E12FFBFFD9603270057BA18.taxon	2022	Ammothella dirbergi																
4012366384	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:53.060+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT	FEMALE	12178087	1	54	354	9477065	6313	2118169	12178087	12178087	Ammothella dirbergi Sabroux, 2022	Ammothella dirbergi Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella dirbergi	Ammothella	dirbergi	SPECIES	ACCEPTED	NE	14.786667	-61.218334	14.0	NORTH_AMERICA	{}	2016.0	10.0	3.0	2016-10-03	277.0	277.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:53.060+00:00	https://treatment.plazi.org/id/03A95E063E12FFBFFD9603270057BA18#3B68E54D3E12FFBCFE1C04900355B9A2	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFE1C04900355B9A2'}]	[]	[]	[]	False	WGS84	Pycnogonida	AS	[]	[]	OCEANIA	American Samoa	EUROPE	spec. nov.	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFE1C04900355B9A2	Sabroux & Hassanin & Corbari	Ammothella dirbergi	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	Le Precheur	4012366384	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFE1C04900355B9A2	1 ♀ gr.; Le Prêcheur; 14 ° 47.2 ʹ N, 61 ° 13.1 ʹ W; depth 10 – 17 m; 3 Oct. 2016; st. AR 383; MNHN-IU- 2016 - 1306	03A95E063E12FFBFFD9603270057BA18.taxon	2022	Ammothella dirbergi																
4012366798	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.589+00:00	84	{}	MATERIAL_CITATION	3.0	PRESENT	MALE	12178087	1	54	354	9477065	6313	2118169	12178087	12178087	Ammothella dirbergi Sabroux, 2022	Ammothella dirbergi Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella dirbergi	Ammothella	dirbergi	SPECIES	ACCEPTED	NE	14.751667	-61.183334	17.0	NORTH_AMERICA	{}	2016.0	10.0	4.0	2016-10-04	278.0	278.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:54.589+00:00	https://treatment.plazi.org/id/03A95E063E12FFBFFD9603270057BA18#3B68E54D3E12FFBCFE7E01B90348BC8A	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFE7E01B90348BC8A'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	spec. nov.	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFE7E01B90348BC8A	Sabroux & Hassanin & Corbari	Ammothella dirbergi	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	Baie de St-Pierre	4012366798	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFE7E01B90348BC8A	2 ♂♂, 1 juv.; Baie de St-Pierre; 14 ° 45.1 ʹ N, 61 ° 11 ʹ W; depth 17 m; 4 Oct. 2016; st. AB 388; MNHN-IU- 2016 - 1058	03A95E063E12FFBFFD9603270057BA18.taxon	2022	Ammothella dirbergi																
4012366394	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:53.109+00:00	84	{}	MATERIAL_CITATION	3.0	PRESENT	FEMALE	12178087	1	54	354	9477065	6313	2118169	12178087	12178087	Ammothella dirbergi Sabroux, 2022	Ammothella dirbergi Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella dirbergi	Ammothella	dirbergi	SPECIES	ACCEPTED	NE	14.84	-61.22333	7.0	NORTH_AMERICA	{}	2016.0	10.0	1.0	2016-10-01	275.0	275.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:53.109+00:00	https://treatment.plazi.org/id/03A95E063E12FFBFFD9603270057BA18#3B68E54D3E12FFBCFE820646034EBBF8	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFE820646034EBBF8'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	spec. nov.	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFE820646034EBBF8	Sabroux & Hassanin & Corbari	Ammothella dirbergi	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	Anse Couleuvre	4012366394	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFE820646034EBBF8	2 ♀♀ gr., 1 juv.; Anse Couleuvre; 14 ° 50.4 ʹ N, 61 ° 13.4 ʹ W; depth 7 m; 1 Oct. 2016; st. AB 463; MNHN-IU- 2016 - 1120	03A95E063E12FFBFFD9603270057BA18.taxon	2022	Ammothella dirbergi																
4012366709	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.340+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT	FEMALE	12178087	1	54	354	9477065	6313	2118169	12178087	12178087	Ammothella dirbergi Sabroux, 2022	Ammothella dirbergi Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella dirbergi	Ammothella	dirbergi	SPECIES	ACCEPTED	NE	14.791667	-60.956665	14.0	NORTH_AMERICA	{}	2016.0	10.0	4.0	2016-10-04	278.0	278.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_NONE']	2024-07-19T16:28:54.340+00:00	https://treatment.plazi.org/id/03A95E063E12FFBFFD9603270057BA18#3B68E54D3E12FFBCFF4001D00097BB62	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFF4001D00097BB62'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	spec. nov.	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFF4001D00097BB62	Sabroux & Hassanin & Corbari	Ammothella dirbergi	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	Presqu'Ile de la Caravelle	4012366709	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFF4001D00097BB62	1 ♀; Presqu’Île de la Caravelle; 14 ° 47.5 ʹ N, 60 ° 57.4 ʹ W; depth 14 m; 4 Oct. 2016; st. AB 562; MNHN- IU- 2016 - 1091 / MK 411047	03A95E063E12FFBFFD9603270057BA18.taxon	2022	Ammothella dirbergi	MNHN-															
4547758572	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:25.297+00:00	57	{}	HUMAN_OBSERVATION		PRESENT		12178087	1	54	354	9477065	6313	2118169	12178087	12178087	Ammothella dirbergi Sabroux, 2022	Ammothella dirbergi Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella dirbergi	Ammothella	dirbergi	SPECIES	ACCEPTED	NE	14.65485	-61.01929		NORTH_AMERICA	{'level0': {'gid': 'MTQ', 'name': 'Martinique'}, 'level1': {'gid': 'MTQ.1_1', 'name': 'Fort-de-France'}, 'level2': {'gid': 'MTQ.1.3_1', 'name': 'Saint-Joseph'}}								['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-03-21T10:14:25.297+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '08f4e1d8-41af-40af-ae24-dcdc4e515da5'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE		08f4e1d8-41af-40af-ae24-dcdc4e515da5					4547758572	08f4e1d8-41af-40af-ae24-dcdc4e515da5		1019544					275.37364700437337	26983.0	EB6380B5-80AF-5935-E053-0514A8C08744	08f4e1d8-41af-40af-ae24-dcdc4e515da5	fr | en	Ammothella dirbergi Sabroux, Hassanin & Corbari, 2022	Martinique	TaxREF	Probable	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.				
