key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	isInCluster	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	scientificNameID	verbatimEventDate	footprintWKT	fieldNumber	gbifID	occurrenceRemarks	language	occurrenceID	type	institutionKey	institutionID	catalogNumber	institutionCode	sex	dateIdentified	coordinatePrecision	continent	waterBody	otherCatalogNumbers	recordedBy	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	collectionCode	locationRemarks	taxonConceptID	eventTime	identificationRemarks	http://unknown.org/species	nameAccordingTo	datasetID	recordNumber	identificationQualifier	taxonID	individualCount	collectionKey	locality	verbatimDepth	ownerInstitutionCode	parentEventID	collectionID	higherGeography	modified	datasetName	rightsHolder	nomenclaturalCode	locationID	higherClassification	vernacularName	islandGroup	island	bibliographicCitation	originalNameUsage	county	associatedReferences	identificationVerificationStatus	http://unknown.org/orders	http://unknown.org/language
2005436123	f2ab6184-eff7-4069-a9bb-e4f366aeefff	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-05-29T01:32:00.598+00:00	2024-01-25T02:24:07.373+00:00	274		{}	HUMAN_OBSERVATION	PRESENT	4338275	1	54	354	9477065	6316	2117290	2117403	2117403	Phoxichilidium australe Hodgson, 1915	Anoplodactylus australis (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus australis	Phoxichilidium	australe	SPECIES	SYNONYM	NE	-77.7667	166.1333	500.0	547.0	0.0	{}	1913.0	1.0	20.0	1913-01-20	20.0	20.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-25T02:24:07.373+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': 'urn:NIWA:TerraNovaExp:953'}]	[]	[]	[]	False			GearType=Agassiz trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	355	urn:NIWA:TerraNovaExp:953	urn:lsid:marinespecies.org:taxname:379455		POINT (166.1333 -77.7667)	Stn. 355	2005436123	SurfaceTemperatureInC=0.3. GearType=Agassiz trawl	en	urn:NIWA:TerraNovaExp:953				TN Stn. 355 Phoxichilidium australe	TN	FEMALE				Southern Ocean					SurfaceTemperatureInC=0.3		MBIS Terra Nova Expedition											1.0		Ross Sea						2014-08-10T00:00:00.000+00:00	British Antarctic (Terra Nova) Expedition Zoology								Phoxichilidium australe (MBIS Terra Nova Expedition urn:NIWA:TerraNovaExp:953)						
2005436084	f2ab6184-eff7-4069-a9bb-e4f366aeefff	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-05-29T01:32:00.598+00:00	2024-01-25T02:24:07.374+00:00	274		{}	HUMAN_OBSERVATION	PRESENT	4338275	1	54	354	9477065	6316	2117290	2117403	2117403	Phoxichilidium australe Hodgson, 1915	Anoplodactylus australis (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus australis	Phoxichilidium	australe	SPECIES	SYNONYM	NE	-77.7667	166.1333	500.0	547.0	0.0	{}	1913.0	1.0	20.0	1913-01-20	20.0	20.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-25T02:24:07.374+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': 'urn:NIWA:TerraNovaExp:954'}]	[]	[]	[]	False			GearType=Agassiz trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	355	urn:NIWA:TerraNovaExp:954	urn:lsid:marinespecies.org:taxname:379455		POINT (166.1333 -77.7667)	Stn. 355	2005436084	SurfaceTemperatureInC=0.3. GearType=Agassiz trawl	en	urn:NIWA:TerraNovaExp:954				TN Stn. 355 Phoxichilidium australe	TN	MALE				Southern Ocean					SurfaceTemperatureInC=0.3		MBIS Terra Nova Expedition											2.0		Ross Sea						2014-08-10T00:00:00.000+00:00	British Antarctic (Terra Nova) Expedition Zoology								Phoxichilidium australe (MBIS Terra Nova Expedition urn:NIWA:TerraNovaExp:954)						
1100746554	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:52.807+00:00	384		{}	PRESERVED_SPECIMEN	PRESENT	2117403	1	54	354	9477065	6316	2117290	2117403	2117403	Anoplodactylus australis (Hodgson, 1914)	Anoplodactylus australis (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus australis	Anoplodactylus	australis	SPECIES	ACCEPTED	NE	-67.0	142.6				{}	1913.0	12.0	21.0	1913-12-21	355.0	355.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:52.807+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '9e70e4f4-0e79-4ecd-9788-4e12136c0bfd'}]	[]	[]	[]	False	Krapp, F.			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	urn:australianmuseum.net.au:Events:1015440	9e70e4f4-0e79-4ecd-9788-4e12136c0bfd					1100746554			9e70e4f4-0e79-4ecd-9788-4e12136c0bfd		9cfe8cbf-35ff-4d93-b932-cb05d91b7922		P.11130	AM		1994-01-01T00:00:00	0.001	ANTARCTICA		ecatalogue.irn:1051347|urn:catalog:AM:Invertebrates - Marine & Other:P.11130	Australasian Antarctic Expedition	Anoplodactylus australis (Hodgson, 1914)	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/2/12}	Commonwealth Bay, Adelie Land, Australian Antarctic Territory	Invertebrates - Marine & Other	ecatalogue.LocCollectionEventLocal: Commonwealth Bay, Adelie Land, Australian Antarctic Territory (67° 00' S, 142° 36' E) 21/12/1913 - 21/12/1913;	https://biodiversity.org.au/afd/taxa/26190dde-0810-4f61-b95f-f5f43387836b			Anoplodactylus australis	(Hodgson, 1914)																												
1100746558	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:36.288+00:00	384		{}	PRESERVED_SPECIMEN	PRESENT	2117403	1	54	354	9477065	6316	2117290	2117403	2117403	Anoplodactylus australis (Hodgson, 1914)	Anoplodactylus australis (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus australis	Anoplodactylus	australis	SPECIES	ACCEPTED	NE	-67.0	142.6				{}	1912.0	9.0		1912-09-03/1912-09-04	247.0	248.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:36.288+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '539ab7e7-24f9-4355-a2aa-3c4985c3dc78'}]	[]	[]	[]	False	Krapp, F.			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	urn:australianmuseum.net.au:Events:1190925	539ab7e7-24f9-4355-a2aa-3c4985c3dc78					1100746558			539ab7e7-24f9-4355-a2aa-3c4985c3dc78		9cfe8cbf-35ff-4d93-b932-cb05d91b7922		P.11117	AM		1994-01-01T00:00:00	0.001	ANTARCTICA		ecatalogue.irn:1051346|urn:catalog:AM:Invertebrates - Marine & Other:P.11117	Australasian Antarctic Expedition	Anoplodactylus australis (Hodgson, 1914)	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/2/12}	Adelie Land, Commonwealth Bay	Invertebrates - Marine & Other	ecatalogue.LocCollectionEventLocal: Antarctica, Adelie Land, Commonwealth Bay (66° 54' S, 142° 40' E) 03/09/1912 - 04/09/1912, Australasian Antarctic Expedition 1911-14;	https://biodiversity.org.au/afd/taxa/26190dde-0810-4f61-b95f-f5f43387836b			Anoplodactylus australis	(Hodgson, 1914)																												
1100746479	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:40.261+00:00	384		{}	PRESERVED_SPECIMEN	PRESENT	2117403	1	54	354	9477065	6316	2117290	2117403	2117403	Anoplodactylus australis (Hodgson, 1914)	Anoplodactylus australis (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus australis	Anoplodactylus	australis	SPECIES	ACCEPTED	NE	-67.0	142.6				{}	1912.0	9.0		1912-09-03/1912-09-04	247.0	248.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:40.261+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '6c337c96-f9f9-4c2b-ad0b-d48252d9689e'}]	[]	[]	[]	False	Krapp, F.			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	urn:australianmuseum.net.au:Events:1190925	6c337c96-f9f9-4c2b-ad0b-d48252d9689e					1100746479			6c337c96-f9f9-4c2b-ad0b-d48252d9689e		9cfe8cbf-35ff-4d93-b932-cb05d91b7922		P.11112	AM	MALE	1994-01-01T00:00:00	0.001	ANTARCTICA		ecatalogue.irn:1116668|urn:catalog:AM:Invertebrates - Marine & Other:P.11112	Australasian Antarctic Expedition	Anoplodactylus australis (Hodgson, 1914)	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/2/12}	Adelie Land, Commonwealth Bay	Invertebrates - Marine & Other	ecatalogue.LocCollectionEventLocal: Antarctica, Adelie Land, Commonwealth Bay (66° 54' S, 142° 40' E) 03/09/1912 - 04/09/1912, Australasian Antarctic Expedition 1911-14;	https://biodiversity.org.au/afd/taxa/26190dde-0810-4f61-b95f-f5f43387836b			Anoplodactylus australis	(Hodgson, 1914)																												
1100746546	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:41.529+00:00	384		{}	PRESERVED_SPECIMEN	PRESENT	2117403	1	54	354	9477065	6316	2117290	2117403	2117403	Anoplodactylus australis (Hodgson, 1914)	Anoplodactylus australis (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus australis	Anoplodactylus	australis	SPECIES	ACCEPTED	NE	-67.0	142.6				{}	1912.0	9.0	4.0	1912-09-04	248.0	248.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:41.529+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '71d47adb-f7ec-402a-801e-df7ff9315386'}]	[]	[]	[]	False	Krapp, F.			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	urn:australianmuseum.net.au:Events:1015262	71d47adb-f7ec-402a-801e-df7ff9315386					1100746546			71d47adb-f7ec-402a-801e-df7ff9315386		9cfe8cbf-35ff-4d93-b932-cb05d91b7922		P.11124	AM		1994-01-01T00:00:00	0.001	ANTARCTICA		ecatalogue.irn:1116669|urn:catalog:AM:Invertebrates - Marine & Other:P.11124	Australasian Antarctic Expedition	Anoplodactylus australis (Hodgson, 1914)	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/2/12}	Commonwealth Bay, Adelie Land, Australian Antarctic Territory	Invertebrates - Marine & Other	ecatalogue.LocCollectionEventLocal: Commonwealth Bay, Adelie Land, Australian Antarctic Territory (67° 00' S, 142° 36' E) 04/09/1912 - 04/09/1912;	https://biodiversity.org.au/afd/taxa/26190dde-0810-4f61-b95f-f5f43387836b			Anoplodactylus australis	(Hodgson, 1914)																												
3935093354	91aa3d5b-6f77-4135-a823-cef438a60dfa	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-19T17:11:53.743+00:00	2024-01-26T10:11:36.205+00:00	10		{}	HUMAN_OBSERVATION	PRESENT	2117403	1	54	354	9477065	6316	2117290	2117403	2117403	Anoplodactylus australis (Hodgson, 1914)	Anoplodactylus australis (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus australis	Anoplodactylus	australis	SPECIES	ACCEPTED	NE	-71.7127	122.67314	774607.0			{'level0': {'gid': 'ATA', 'name': 'Antarctica'}}							['COUNTRY_COORDINATE_MISMATCH', 'COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-26T10:11:36.205+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '00d7776d-89aa-4af9-b2b0-5a40bd798b63'}]	[]	[]	[]	False				WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE	00d7776d-89aa-4af9-b2b0-5a40bd798b63	00d7776d-89aa-4af9-b2b0-5a40bd798b63					3935093354			00d7776d-89aa-4af9-b2b0-5a40bd798b63									ANTARCTICA														Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	D2B0CE86-7C29-1275-E053-5514A8C0FBF9			821655																			Anoplodactylus australis (Hodgson, 1914)	TAAF : Terre-Adélie	TaxREF	Probable	Pantopoda	
1055606965	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:17:53.483+00:00	391		{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1905 - 1935: page 98', 'http://purl.org/dc/terms/created': '1187778117000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/486cd005-166c-43cb-bde4-6262543a5a9b'}]}	PRESERVED_SPECIMEN	PRESENT	4338275	1	54	354	9477065	6316	2117290	2117403	2117403	Phoxichilidium australe Hodgson, 1915	Anoplodactylus australis (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus australis	Phoxichilidium	australe	SPECIES	SYNONYM	NE						{}							['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:17:53.483+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': '1205767'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1905 - 1935: page 98', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/486cd005-166c-43cb-bde4-6262543a5a9b'}]	[]	[]	False					Pycnogonida		[]	[]			EUROPE		1205767				355	1055606965			82de6721-626e-4dcd-99fa-3e182ec5f830		1d808a7c-1f9e-4379-9616-edb749ecf10e		1915.7.24.178-180	NHMUK						NHMUK:ecatalogue:1205767				"{""associatedMediaCount"": 1, ""barcode"": ""011073026"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1294412275000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Phoxichilidium australe Hodgson, 1915"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": ""Terra Nova Expedition"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1055606965"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": null, ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": ""Terra Nova""}"		ZOO																								Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Phoxichilidiidae										
1057377820	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:19:00.487+00:00	391		{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1905 - 1935: page 219', 'http://purl.org/dc/terms/created': '1187778647000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/4047f49a-b9c3-46cb-bc0a-b4a53415d988'}]}	PRESERVED_SPECIMEN	PRESENT	4338275	1	54	354	9477065	6316	2117290	2117403	2117403	Phoxichilidium australe Hodgson, 1915	Anoplodactylus australis (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus australis	Phoxichilidium	australe	SPECIES	SYNONYM	NE						{}							['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:19:00.487+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': '1216050'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1905 - 1935: page 219', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/4047f49a-b9c3-46cb-bc0a-b4a53415d988'}]	[]	[]	False					Pycnogonida		[]	[]			EUROPE		1216050				190	1057377820			7f691acc-6a9a-45b9-a854-6f0e949a429d		1d808a7c-1f9e-4379-9616-edb749ecf10e		1933.3.23.648-650	NHMUK						NHMUK:ecatalogue:1216050				"{""associatedMediaCount"": 1, ""barcode"": ""011073027"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1295355567000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Phoxichilidium australe Hodgson, 1915"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": ""Discovery Expedition, 1925-1931"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1057377820"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": null, ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": ""Discovery""}"		ZOO																								Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Phoxichilidiidae										
1100746469	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:22.730+00:00	384		{}	PRESERVED_SPECIMEN	PRESENT	2117403	1	54	354	9477065	6316	2117290	2117403	2117403	Anoplodactylus australis (Hodgson, 1914)	Anoplodactylus australis (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus australis	Anoplodactylus	australis	SPECIES	ACCEPTED	NE						{}							['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:22.730+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '661946d6-26a9-4bbc-a9d0-4741d45684a0'}]	[]	[]	[]	False	Krapp, F.				Pycnogonida		[]	[]			OCEANIA	urn:australianmuseum.net.au:Events:1000683	661946d6-26a9-4bbc-a9d0-4741d45684a0					1100746469			661946d6-26a9-4bbc-a9d0-4741d45684a0		9cfe8cbf-35ff-4d93-b932-cb05d91b7922		P.11077	AM		1994-01-01T00:00:00				ecatalogue.irn:1051339|urn:catalog:AM:Invertebrates - Marine & Other:P.11077	Australasian Antarctic Expedition, 1911-1914	Anoplodactylus australis (Hodgson, 1914)	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/2/12}	Antarctica	Invertebrates - Marine & Other	ecatalogue.LocCollectionEventLocal: Antarctica;	https://biodiversity.org.au/afd/taxa/26190dde-0810-4f61-b95f-f5f43387836b			Anoplodactylus australis	(Hodgson, 1914)																												
4548665133	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:27.624+00:00	57		{}	HUMAN_OBSERVATION	PRESENT	2117403	1	54	354	9477065	6316	2117290	2117403	2117403	Anoplodactylus australis (Hodgson, 1914)	Anoplodactylus australis (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus australis	Anoplodactylus	australis	SPECIES	ACCEPTED	NE	-71.7127	122.67314	774607.0			{'level0': {'gid': 'ATA', 'name': 'Antarctica'}}							['COUNTRY_COORDINATE_MISMATCH', 'COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-03-21T10:14:27.624+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '9ed49f0e-2d03-4b45-bf76-737d0c24e99d'}]	[]	[]	[]	False				WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE	9ed49f0e-2d03-4b45-bf76-737d0c24e99d	9ed49f0e-2d03-4b45-bf76-737d0c24e99d					4548665133			9ed49f0e-2d03-4b45-bf76-737d0c24e99d									ANTARCTICA														Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	EB6380B5-80AF-5935-E053-0514A8C08744			821655																			Anoplodactylus australis (Hodgson, 1914)	TAAF : Terre-Adélie	TaxREF	Probable		fr | en
