key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	elevation	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	combinationAuthors	verbatimScientificName	locality	gbifID	occurrenceID	http://unknown.org/verbatimLabel	taxonID	combinationYear	canonicalName	networkKeys	depth	modified	institutionKey	collectionKey	identifiedBy	catalogNumber	institutionCode	fieldNumber	verbatimLocality	collectionCode	collectionID	preparations	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification	depthAccuracy	waterBody	higherGeography	datasetName	locationID	verbatimDepth	stateProvince	lifeStage	georeferenceProtocol	verbatimCoordinateSystem	typeStatus	coordinateUncertaintyInMeters	distanceFromCentroidInMeters	datasetID	eventID	originalNameUsage	county	associatedReferences	identificationVerificationStatus	http://unknown.org/orders	nameAccordingTo	http://unknown.org/language	elevationAccuracy
1319131295	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:08.631+00:00	395	{}	PRESERVED_SPECIMEN	4.0	PRESENT		2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	9.4	-79.87		NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	6.0	15.0	1971-06-15	166.0	166.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:08.631+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3554e71a1-9fda-49ae-a264-f4aff4606005'}]	[]	[]	[]	False	Smithsonian Tropical Research Institute	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3554e71a1-9fda-49ae-a264-f4aff4606005			Galeta Island, Reef Flat	1319131295	http://n2t.net/ark:/65665/3554e71a1-9fda-49ae-a264-f4aff4606005					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2016-09-30T11:20:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 171970	USNM			IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	15 JUN 1971	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	NMNH Extant Biology	9 - 11	Intertidal	Canal Zone																
1320149018	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:37.196+00:00	395	{}	PRESERVED_SPECIMEN	3.0	PRESENT		2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	9.4	-79.87		NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	6.0	8.0	1971-06-08	159.0	159.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:37.196+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/38252856d-c344-4a22-812c-0a35602b5c40'}]	[]	[]	[]	False	Smithsonian Tropical Research Institute	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/38252856d-c344-4a22-812c-0a35602b5c40			Galeta Island, Reef Flat	1320149018	http://n2t.net/ark:/65665/38252856d-c344-4a22-812c-0a35602b5c40					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2016-09-30T11:19:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 171969	USNM			IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	08 JUN 1971	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	NMNH Extant Biology	10	Intertidal	Canal Zone																
1322823541	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:40:00.780+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	MALE	2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	9.4	-79.87		NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	7.0	5.0	1971-07-05	186.0	186.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:40:00.780+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3f8b131be-87e9-4b5a-8230-035d3293889d'}]	[]	[]	[]	False	Smithsonian Tropical Research Institute	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3f8b131be-87e9-4b5a-8230-035d3293889d			Galeta Island, Reef Flat	1322823541	http://n2t.net/ark:/65665/3f8b131be-87e9-4b5a-8230-035d3293889d					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2016-09-30T11:20:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 171997	USNM			IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	05 JUL 1971	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	NMNH Extant Biology	12	Intertidal	Canal Zone																
1317537256	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:48.150+00:00	395	{}	PRESERVED_SPECIMEN	4.0	PRESENT	MALE	2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	9.4	-79.87		NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	8.0	19.0	1971-08-19	231.0	231.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:48.150+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/30ed3a240-de9c-446e-998f-f784d02e121b'}]	[]	[]	[]	False	Smithsonian Tropical Research Institute	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/30ed3a240-de9c-446e-998f-f784d02e121b			Galeta Island	1317537256	http://n2t.net/ark:/65665/30ed3a240-de9c-446e-998f-f784d02e121b					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2016-09-30T11:19:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 171985	USNM			IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	19 AUG 1971	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	NMNH Extant Biology	12	Intertidal	Canal Zone																
1320436305	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:40.432+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	MALE	2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	9.4	-79.87		NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	8.0	8.0	1971-08-08	220.0	220.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:40.432+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/38f0f150c-0297-4e0f-bc18-3b0e313c573c'}]	[]	[]	[]	False	Smithsonian Tropical Research Institute	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/38f0f150c-0297-4e0f-bc18-3b0e313c573c			Galeta Island, Reef Flats	1320436305	http://n2t.net/ark:/65665/38f0f150c-0297-4e0f-bc18-3b0e313c573c					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2016-09-30T11:20:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 171983	USNM			IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	08 AUG 1971	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	NMNH Extant Biology	9	Intertidal	Canal Zone																
1322404839	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:55.686+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	MALE	2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	9.4	-79.87		NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	8.0	14.0	1971-08-14	226.0	226.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:55.686+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3e623ccd5-71d6-4c97-b4a8-9b46c8fe117e'}]	[]	[]	[]	False	Smithsonian Tropical Research Institute	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3e623ccd5-71d6-4c97-b4a8-9b46c8fe117e			Galeta Island, Reef Flats	1322404839	http://n2t.net/ark:/65665/3e623ccd5-71d6-4c97-b4a8-9b46c8fe117e					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2016-09-30T11:16:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 171984	USNM			IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	14 AUG 1971	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	NMNH Extant Biology	11	Intertidal	Canal Zone																
1318420074	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:19.645+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT		2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	9.4	-79.87		NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	11.0	23.0	1971-11-23	327.0	327.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:19.645+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/335dc4ba2-497e-4046-bec5-f03a8bc232c5'}]	[]	[]	[]	False	Smithsonian Tropical Research Institute	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/335dc4ba2-497e-4046-bec5-f03a8bc232c5			Galeta Island, Reef Flats	1318420074	http://n2t.net/ark:/65665/335dc4ba2-497e-4046-bec5-f03a8bc232c5					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2016-09-30T11:21:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 171987	USNM			IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	23 NOV 1971	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	NMNH Extant Biology	15	Intertidal	Canal Zone																
1318547246	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:43.146+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT		2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	9.4	-79.87		NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	11.0	1.0	1971-11-01	305.0	305.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:43.146+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/33b799772-8102-4f76-9e93-9b0cf2f41592'}]	[]	[]	[]	False	Smithsonian Tropical Research Institute	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/33b799772-8102-4f76-9e93-9b0cf2f41592			Galeta Island, Reef Flat	1318547246	http://n2t.net/ark:/65665/33b799772-8102-4f76-9e93-9b0cf2f41592					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2016-09-30T11:19:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 171986	USNM			IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	01 NOV 1971	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	NMNH Extant Biology	13	Intertidal	Canal Zone																
1318397754	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:41.255+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	MALE	2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE				SOUTH_AMERICA	{}	1959.0	4.0	5.0	1959-04-05	95.0	95.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:41.255+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/334dec67f-7202-4541-884f-b2f4efaacb63'}]	[]	[]	[]	False			Pycnogonida	TT	[]	[]	LATIN_AMERICA	Trinidad and Tobago	NORTH_AMERICA	http://n2t.net/ark:/65665/334dec67f-7202-4541-884f-b2f4efaacb63			Tobago Island, Buccoo Reef	1318397754	http://n2t.net/ark:/65665/334dec67f-7202-4541-884f-b2f4efaacb63					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2014-10-20T14:36:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 173703	USNM	BREDIN/8-59		IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	05 APR 1959	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Trinidad and Tobago	NMNH Extant Biology	8-59																		
1317615501	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:28.325+00:00	395	{}	PRESERVED_SPECIMEN	4.0	PRESENT		2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	9.4	-79.87		NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1955.0	4.0	26.0	1955-04-26	116.0	116.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:28.325+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/312457bb6-429b-41c4-b6f1-c9331db56e81'}]	[]	[]	[]	False	J. Barnard	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/312457bb6-429b-41c4-b6f1-c9331db56e81			Galeta Island, Rock Wash At Reef Edge	1317615501	http://n2t.net/ark:/65665/312457bb6-429b-41c4-b6f1-c9331db56e81					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2016-10-11T12:59:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 171965	USNM			IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	26 APR 1955	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	NMNH Extant Biology	PAN-7	Intertidal	Canal Zone																
