key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	gadm	year	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	recordedBy	preparations	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	rightsHolder	identifier	catalogNumber	nomenclaturalCode	institutionID	verbatimEventDate	locality	gbifID	collectionCode	occurrenceID	higherClassification	individualCount	decimalLatitude	decimalLongitude	depth	depthAccuracy	stateProvince	waterBody	higherGeography	month	day	collectionKey	datasetName	identifiedBy	geodeticDatum	countryCode	gbifRegion	country	georeferenceProtocol	verbatimCoordinateSystem	fieldNumber	institutionCode	locationID	collectionID	continent	county	lifeStage	habitat	verbatimDepth	organismQuantity	organismQuantityType	otherCatalogNumbers	verbatimLocality	dateIdentified	eventRemarks	language	type	occurrenceRemarks	verbatimIdentification	sex	typeStatus	references	combinationAuthors	verbatimScientificName	http://unknown.org/verbatimLabel	taxonID	combinationYear	http://unknown.org/canonicalName	elevation	municipality	http://unknown.org/occurrenceDetails	elevationAccuracy
1321209277	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:08.368+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{'level0': {'gid': 'MEX', 'name': 'México'}, 'level1': {'gid': 'MEX.20_1', 'name': 'Oaxaca'}, 'level2': {'gid': 'MEX.20.415_2', 'name': 'Santa María Huatulco'}}	1934.0	1934-03-01	60.0	60.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-02-28T15:10:00.000+00:00	2024-07-02T12:38:08.368+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b132f028-ccfb-4e2c-9d6e-f89e6d26cffa'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False		Alcohol (Ethanol); Slide	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/3b132f028-ccfb-4e2c-9d6e-f89e6d26cffa	USNM 151157		urn:lsid:biocol.org:col:34871	01 MAR 1934	Tangola Bay, Tangola-Tangola	1321209277	IZ	http://n2t.net/ark:/65665/3b132f028-ccfb-4e2c-9d6e-f89e6d26cffa	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pycnogonidae	5.0	15.77	-96.1			Oaxaca	North Pacific Ocean	North Pacific Ocean, Mexico, Oaxaca	3.0	1.0	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	WGS84	MX	LATIN_AMERICA	Mexico	unknown, from legacy	Degrees Minutes Seconds		USNM	260-34	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	NORTH_AMERICA				Intertidal											MALE												
1802552298	5dac3069-b21b-4198-b011-4ec91199dbad	7ce8aef0-9e92-11dc-8738-b8a03c50a862		7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2023-01-06T23:32:27.019+00:00	2024-01-24T18:43:07.640+00:00	234	{}	MATERIAL_CITATION	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{}					['CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']		2024-01-24T18:43:07.640+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A57B37FFC9FFA6FF54F8FEFD154288.mc.3B64C07CFFC8FFA6FF10FF34FE2D40D8'}]	[]	[]	[]		False			Pycnogonida	[]	[]	EUROPE		03A57B37FFC9FFA6FF54F8FEFD154288.mc.3B64C07CFFC8FFA6FF10FF34FE2D40D8					Sao Paulo	1802552298		03A57B37FFC9FFA6FF54F8FEFD154288.mc.3B64C07CFFC8FFA6FF10FF34FE2D40D8		1.0					Sao Paulo									BR	LATIN_AMERICA	Brazil							SOUTH_AMERICA																HOLOTYPE	http://treatment.plazi.org/id/03A57B37FFC9FFA6FF54F8FEFD154288	Bouvier	Pycnogonum cessaci Bouvier, 1911	Pycnogonum (Retroviger) cessaci — Stock, 1992: 136 (Brazil: São Paulo, infralittoral). Holotype: Unknown.	03A57B37FFC9FFA6FF54F8FEFD154288.taxon	1911	Pycnogonum cessaci				
1802552324	5dac3069-b21b-4198-b011-4ec91199dbad	7ce8aef0-9e92-11dc-8738-b8a03c50a862		7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2023-01-06T23:32:27.019+00:00	2024-01-24T18:43:07.006+00:00	234	{}	MATERIAL_CITATION	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{}					['CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']		2024-01-24T18:43:07.006+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A57B37FFC9FFA6FF54F8FEFD154288.mc.3B64C07CFFC8FFA6FF54FDADFE944231'}]	[]	[]	[]		False			Pycnogonida	[]	[]	EUROPE		03A57B37FFC9FFA6FF54F8FEFD154288.mc.3B64C07CFFC8FFA6FF54FDADFE944231					Sao Paulo	1802552324		03A57B37FFC9FFA6FF54F8FEFD154288.mc.3B64C07CFFC8FFA6FF54FDADFE944231		1.0					Sao Paulo									BR	LATIN_AMERICA	Brazil							SOUTH_AMERICA																	http://treatment.plazi.org/id/03A57B37FFC9FFA6FF54F8FEFD154288	Bouvier	Pycnogonum cessaci Bouvier, 1911	Syn.: Pycnogonum (Retroviger) gibberum — Stock, 1992: 136 (Brazil: São Paulo, Rio de Janeiro, Espírito Santo, 28 – 56 m)	03A57B37FFC9FFA6FF54F8FEFD154288.taxon	1911	Pycnogonum cessaci	42.0			
1802552312	5dac3069-b21b-4198-b011-4ec91199dbad	7ce8aef0-9e92-11dc-8738-b8a03c50a862		7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2023-01-06T23:32:27.019+00:00	2024-01-24T18:43:07.685+00:00	234	{}	MATERIAL_CITATION	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{}					['CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']		2024-01-24T18:43:07.685+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A57B37FFC9FFA6FF54F8FEFD154288.mc.3B64C07CFFC8FFA6FF54FDEAFD154288'}]	[]	[]	[]		False			Pycnogonida	[]	[]	EUROPE		03A57B37FFC9FFA6FF54F8FEFD154288.mc.3B64C07CFFC8FFA6FF54FDEAFD154288					Unknown	1802552312		03A57B37FFC9FFA6FF54F8FEFD154288.mc.3B64C07CFFC8FFA6FF54FDEAFD154288		1.0					Sao Paulo									BR	LATIN_AMERICA	Brazil							SOUTH_AMERICA																HOLOTYPE	http://treatment.plazi.org/id/03A57B37FFC9FFA6FF54F8FEFD154288	Bouvier	Pycnogonum cessaci Bouvier, 1911	Holotype: Unknown (designated as “ 1089 ARACHNOIDEA ” but without any other information). Type locality: Lage de Santos, São Paulo, Brazil.	03A57B37FFC9FFA6FF54F8FEFD154288.taxon	1911	Pycnogonum cessaci		Lage de Santos		
1802552302	5dac3069-b21b-4198-b011-4ec91199dbad	7ce8aef0-9e92-11dc-8738-b8a03c50a862		7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2023-01-06T23:32:27.019+00:00	2024-01-24T18:43:07.725+00:00	234	{}	MATERIAL_CITATION	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{}					['TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']		2024-01-24T18:43:07.725+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A57B37FFC9FFA6FF54F8FEFD154288.mc.3B64C07CFFC8FFA6FF54FE38FC8841A0'}]	[]	[]	[]		False			Pycnogonida	[]	[]	EUROPE		03A57B37FFC9FFA6FF54F8FEFD154288.mc.3B64C07CFFC8FFA6FF54FE38FC8841A0					Rio de la Plata	1802552302		03A57B37FFC9FFA6FF54F8FEFD154288.mc.3B64C07CFFC8FFA6FF54FE38FC8841A0		1.0					Rio de Janeiro																																		HOLOTYPE	http://treatment.plazi.org/id/03A57B37FFC9FFA6FF54F8FEFD154288	Bouvier	Pycnogonum cessaci Bouvier, 1911	Type locality: between Rio de la Plata and Rio de Janeiro.	03A57B37FFC9FFA6FF54F8FEFD154288.taxon	1911	Pycnogonum cessaci				
1802552307	5dac3069-b21b-4198-b011-4ec91199dbad	7ce8aef0-9e92-11dc-8738-b8a03c50a862		7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2023-01-06T23:32:27.019+00:00	2024-01-24T18:43:06.638+00:00	234	{}	MATERIAL_CITATION	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{}					['CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']		2024-01-24T18:43:06.638+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A57B37FFC9FFA6FF54F8FEFD154288.mc.3B64C07CFFC8FFA6FF54FE71FADD41F9'}]	[]	[]	[]		False			Pycnogonida	[]	[]	EUROPE		03A57B37FFC9FFA6FF54F8FEFD154288.mc.3B64C07CFFC8FFA6FF54FE71FADD41F9					Sao Paulo	1802552307		03A57B37FFC9FFA6FF54F8FEFD154288.mc.3B64C07CFFC8FFA6FF54FE71FADD41F9		1.0					Sao Paulo									BR	LATIN_AMERICA	Brazil							SOUTH_AMERICA																	http://treatment.plazi.org/id/03A57B37FFC9FFA6FF54F8FEFD154288	Bouvier	Pycnogonum cessaci Bouvier, 1911	Pycnogonum gibberum du Bois-Reymond Marcus & Marcus, 1962: 3 – 5, figs 1 – 5 (Brazil: São Paulo, 32 m)	03A57B37FFC9FFA6FF54F8FEFD154288.taxon	1911	Pycnogonum cessaci	32.0			
1802552314	5dac3069-b21b-4198-b011-4ec91199dbad	7ce8aef0-9e92-11dc-8738-b8a03c50a862		7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2023-01-06T23:32:27.019+00:00	2024-01-24T18:43:06.668+00:00	234	{}	MATERIAL_CITATION	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{}					['CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']		2024-01-24T18:43:06.668+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A57B37FFC9FFA6FF54F8FEFD154288.mc.3B64C07CFFC8FFA6FF54FEE1FE2D4185'}]	[]	[]	[]		False			Pycnogonida	[]	[]	EUROPE		03A57B37FFC9FFA6FF54F8FEFD154288.mc.3B64C07CFFC8FFA6FF54FEE1FE2D4185					Rio de Janeiro	1802552314		03A57B37FFC9FFA6FF54F8FEFD154288.mc.3B64C07CFFC8FFA6FF54FEE1FE2D4185		1.0					Rio de Janeiro									BR	LATIN_AMERICA	Brazil							SOUTH_AMERICA																HOLOTYPE	http://treatment.plazi.org/id/03A57B37FFC9FFA6FF54F8FEFD154288	Bouvier	Pycnogonum cessaci Bouvier, 1911	Pycnogonum elephas Stock, 1966: 397 – 400, fig 5 (Brazil: Rio de Janeiro, 30 – 740 m). Holotype: Unknown.	03A57B37FFC9FFA6FF54F8FEFD154288.taxon	1911	Pycnogonum cessaci	385.0			
1802552310	5dac3069-b21b-4198-b011-4ec91199dbad	7ce8aef0-9e92-11dc-8738-b8a03c50a862		7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2023-01-06T23:32:27.019+00:00	2024-01-24T18:43:07.460+00:00	234	{}	MATERIAL_CITATION	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{}					['CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']		2024-01-24T18:43:07.460+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A57B37FFC9FFA6FF54F8FEFD154288.mc.3B64C07CFFC8FFA6FF54FF4DFE6B40F5'}]	[]	[]	[]		False			Pycnogonida	[]	[]	EUROPE		03A57B37FFC9FFA6FF54F8FEFD154288.mc.3B64C07CFFC8FFA6FF54FF4DFE6B40F5					Cape Verde	1802552310		03A57B37FFC9FFA6FF54F8FEFD154288.mc.3B64C07CFFC8FFA6FF54FF4DFE6B40F5		1.0														CV	AFRICA	Cabo Verde							AFRICA																HOLOTYPE	http://treatment.plazi.org/id/03A57B37FFC9FFA6FF54F8FEFD154288	Bouvier	Pycnogonum cessaci Bouvier, 1911	Type locality: Cape Verde.	03A57B37FFC9FFA6FF54F8FEFD154288.taxon	1911	Pycnogonum cessaci				
1914268679	96771fb8-f762-11e1-a439-00145eb45e9a	c76cf030-2a95-11da-9cc1-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	60383ab8-f762-11e1-a439-00145eb45e9a	c76cf030-2a95-11da-9cc1-b8a03c50a862	DE	BIOCASE	2024-07-23T05:19:40.345+00:00	2024-07-23T05:19:50.259+00:00	300	{}	PRESERVED_SPECIMEN	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{}					['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-23T05:19:50.259+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1724'}]	[]	[]	[]	16946ec1-8db3-45b8-b084-7644384cc5f5	False			Pycnogonida	[]	[]	EUROPE		1724	1724			07.06.1985	10 km NE Santa Marta, Tayrona Park, Bahia Concha	1914268679	Collection Pantopoda		Pycnogonidae															CO	LATIN_AMERICA	Colombia				SMF												1987-03-16T00:00:00																	http://sesam.senckenberg.de/page/index.asp?objekt_id=1271171&sprache_kurz=en	
1019678693	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:42.956+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1911', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Pycnogonum;Pycnogonidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Bouvier, 1911', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|231514', 'http://rs.tdwg.org/dwc/terms/family': 'Pycnogonidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Pycnogonum', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'cessaci', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|25854', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pycnogonum cessaci Bouvier, 1911'}]}	PRESERVED_SPECIMEN	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{}					['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2014-11-14T16:19:06.000+00:00	2024-07-24T12:24:42.956+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5468'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False			Pycnogonida	[]	[]	EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5468	2009-5468					1019678693	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5468		4.0										0641bf3b-29ad-42c9-b3c7-ffb5a76f6954		Arnaud F.								MNHN		10.15468/qgvvhd																												
1019678883	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:43.115+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1911', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Pycnogonum;Pycnogonidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Bouvier, 1911', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|233789', 'http://rs.tdwg.org/dwc/terms/family': 'Pycnogonidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Pycnogonum', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'cessaci', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|25854', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pycnogonum cessaci Bouvier, 1911'}]}	PRESERVED_SPECIMEN	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{}					['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2023-02-01T16:29:10.000+00:00	2024-07-24T12:24:43.115+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5572'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False			Pycnogonida	[]	[]	EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5572	2009-5572					1019678883	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5572		4.0										0641bf3b-29ad-42c9-b3c7-ffb5a76f6954		Arnaud F.								MNHN		10.15468/qgvvhd																												
3774616649	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:42.879+00:00	44	{}	PRESERVED_SPECIMEN	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{}					['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:42.879+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852670/874699/147656'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87	False			Pycnogonida	[]	[]	EUROPE		http://id.zfmk.de/collection_ZFMK/223852670/874699/147656	ZFMK-Pa-00509				Bahia Concho, Tayrona Park, ca. 10km NE Santa Marta	3774616649	Pa	http://id.zfmk.de/collection_ZFMK/223852670/874699/147656														H.-G. Müller		CO	LATIN_AMERICA	Colombia				ZFMK																											2.25			1.75
3774616496	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:42.045+00:00	44	{}	PRESERVED_SPECIMEN	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{}					['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:42.045+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852671/874700/147657'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87	False			Pycnogonida	[]	[]	EUROPE		http://id.zfmk.de/collection_ZFMK/223852671/874700/147657	ZFMK-Pa-00510				Punta el diamante near Arreçifes	3774616496	Pa	http://id.zfmk.de/collection_ZFMK/223852671/874700/147657														H.-G. Müller		CO	LATIN_AMERICA	Colombia				ZFMK																											8.0			2.0
2434361430	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:26.869+00:00	393	{}	PRESERVED_SPECIMEN	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{}					['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2019-03-08T00:00:00.000+00:00	2024-07-23T00:33:26.869+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.3377@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	Müller H.G.	WholeOrganism (wet specimen)	Pycnogonida	[]	[]	EUROPE	Naturalis Biodiversity Center	ZMA.PYC.3377@CRS	ZMA.PYC.3377	ICZN	Naturalis Biodiversity Center			2434361430	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.3377	Animalia|Pycnogonidae	1.0												Stock J.H.		CO	LATIN_AMERICA	Colombia																																		
