key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	elevation	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	acceptedNameUsage	institutionID	locality	collectionCode	gbifID	occurrenceID	parentNameUsageID	institutionCode	acceptedNameUsageID	higherClassification	collectionID	parentNameUsage	recordedBy	previousIdentifications	identificationQualifier	identificationRemarks	verbatimElevation	depth	depthAccuracy	datasetID	datasetName	scientificNameID	fieldNumber	language	type	taxonID	verbatimIdentification	catalogNumber	networkKeys	waterBody	collectionKey	samplingProtocol	eventID	verbatimDepth	ownerInstitutionCode	parentEventID	projectId	programmeAcronym	locationRemarks	verbatimSRS	verbatimCoordinateSystem	eventRemarks	infraspecificEpithet	recordNumber	dynamicProperties	occurrenceRemarks	coordinatePrecision	higherGeography	georeferencedBy	nomenclaturalCode	verbatimEventDate	georeferenceProtocol	georeferenceVerificationStatus	georeferenceRemarks	verbatimLocality	higherGeographyID	disposition	georeferenceSources	otherCatalogNumbers	georeferencedDate	locationAccordingTo	organismID	eventTime	accessRights	stateProvince	habitat	locationID	sex	coordinateUncertaintyInMeters	footprintWKT	county	bibliographicCitation	municipality	associatedReferences	taxonRemarks	vernacularName	typeStatus	nameAccordingTo	lifeStage	organismQuantity	organismQuantityType	islandGroup	materialEntityID	footprintSRS	dataGeneralizations
872992575	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	b4640710-8e03-11d8-b956-b8a03c50a862	b0f5183c-5ed0-47f4-b75f-65e0c1036cb5	b4640710-8e03-11d8-b956-b8a03c50a862	US	EML	2024-07-23T23:29:02.101+00:00	2024-07-24T00:29:06.485+00:00	602	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': 'migration', 'http://rs.tdwg.org/dwc/terms/identificationRemarks': 'J.W. Hedgpeth', 'http://rs.tdwg.org/dwc/terms/identificationID': '1623599', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Joel Walker Hedgpeth', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Nymphon longitarse'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		43.71741	-70.22755		NORTH_AMERICA	{'level0': {'gid': 'USA', 'name': 'United States'}, 'level1': {'gid': 'USA.20_1', 'name': 'Maine'}, 'level2': {'gid': 'USA.20.3_1', 'name': 'Cumberland'}}							['INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2023-08-09T17:55:07.000+00:00	2024-07-24T00:29:06.485+00:00	http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:CRU-12447	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'MCZ:IZ:CRU-12447'}]	[]	[]	[]	1cfca87c-083e-4d67-8e60-cb7d311f6058	False	Joel Walker Hedgpeth	whole animal (70% ethanol)	WGS84	Pycnogonida	US	[]	[{'type': 'OTHER', 'value': 'http://viaf.org/viaf/59165466'}]	NORTH_AMERICA	United States of America	NORTH_AMERICA	President and Fellows of Harvard College	MCZ:IZ:CRU-12447		b4640710-8e03-11d8-b956-b8a03c50a862	2.5 miles north of Halfway Rock	IZ	872992575	MCZ:IZ:CRU-12447		MCZ		Animalia Arthropoda Pycnogonida Nymphonidae Nymphon longitarse			[no agent data]			Halfway Rock: off Portland, ME ? date given as Sept 24 ---		53.04										CRU-12447	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		6c118641-5b0b-4577-a8f6-a6dbd15de2e7				Museum of Comparative Zoology, Harvard University						decimal degrees						1e-05	North America: United States: Maine	Brendan Haley	ICZN	[no verbatim date data]	GEOLocate	unverified	[UNDER REVIEW; GEOLOCATE_SCORE: 87; GEOLOCATE_PRECISION: High; GEOLOCATE_NUMRESULTS: 3]	USA, Maine, 2.5 miles north of Halfway Rock	http://vocab.getty.edu/tgn/7007515	in collection	GEOLocate batch georeferencing, 2019-06-10							Maine				3283.0																
4078759038	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:16.075+00:00	17	{}	PRESERVED_SPECIMEN		PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE					EUROPE	{}							[]	2014-03-14T00:00:00.000+00:00	2024-01-26T11:58:16.075+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F14856'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Sars, Georg Ossian			Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		urn:catalog:nhmo:F14856		https://ror.org/01xtthb56	Lofoten	ZMO-Crustacea	4078759038	urn:catalog:nhmo:F14856		UiO			urn:uuid:35701276-4341-4879-a5ba-b503de15e45b		Anonym								Crustacea Collection at NHM (Oslo)							F14856			35701276-4341-4879-a5ba-b503de15e45b														{Storage:Slides}																								10000.0																
4078753405	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:13.156+00:00	17	{}	PRESERVED_SPECIMEN	4.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE	1933-01-01T00:00:00	70.6	29.73		EUROPE	{'level0': {'gid': 'NOR', 'name': 'Norway'}, 'level1': {'gid': 'NOR.5_1', 'name': 'Finnmark'}, 'level2': {'gid': 'NOR.5.2_1', 'name': 'Båtsfjord'}}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2009-01-16T00:00:00.000+00:00	2024-01-26T11:58:13.156+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F2036'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Stephensen, K.		WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		urn:catalog:nhmo:F2036		https://ror.org/01xtthb56	Vadsø	ZMO-Crustacea	4078753405	urn:catalog:nhmo:F2036		UiO			urn:uuid:35701276-4341-4879-a5ba-b503de15e45b		Sars								Crustacea Collection at NHM (Oslo)							F2036			35701276-4341-4879-a5ba-b503de15e45b														{Medium:Ethanol}																								10000.0		Vadsø														
4078753407	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:13.155+00:00	17	{}	PRESERVED_SPECIMEN	4.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE	1933-01-01T00:00:00	70.6	29.73		EUROPE	{'level0': {'gid': 'NOR', 'name': 'Norway'}, 'level1': {'gid': 'NOR.5_1', 'name': 'Finnmark'}, 'level2': {'gid': 'NOR.5.2_1', 'name': 'Båtsfjord'}}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2009-01-16T00:00:00.000+00:00	2024-01-26T11:58:13.155+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F2037'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Stephensen, K.		WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		urn:catalog:nhmo:F2037		https://ror.org/01xtthb56	Vadsø	ZMO-Crustacea	4078753407	urn:catalog:nhmo:F2037		UiO			urn:uuid:35701276-4341-4879-a5ba-b503de15e45b		Sars								Crustacea Collection at NHM (Oslo)							F2037			35701276-4341-4879-a5ba-b503de15e45b														{Medium:Ethanol}																								10000.0		Vadsø														
4078753408	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:13.157+00:00	17	{}	PRESERVED_SPECIMEN	3.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE	1933-01-01T00:00:00				EUROPE	{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2009-01-16T00:00:00.000+00:00	2024-01-26T11:58:13.157+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F2038'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Stephensen, K.			Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		urn:catalog:nhmo:F2038		https://ror.org/01xtthb56	Havbroen, Storeggen, Havbroen, Storeggen	ZMO-Crustacea	4078753408	urn:catalog:nhmo:F2038		UiO			urn:uuid:35701276-4341-4879-a5ba-b503de15e45b		Rasch								Crustacea Collection at NHM (Oslo)							F2038			35701276-4341-4879-a5ba-b503de15e45b														{Medium:Ethanol}																								10000.0																
4078753410	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:13.157+00:00	17	{}	PRESERVED_SPECIMEN	3.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE	1933-01-01T00:00:00	70.6	29.73		EUROPE	{'level0': {'gid': 'NOR', 'name': 'Norway'}, 'level1': {'gid': 'NOR.5_1', 'name': 'Finnmark'}, 'level2': {'gid': 'NOR.5.2_1', 'name': 'Båtsfjord'}}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2009-01-16T00:00:00.000+00:00	2024-01-26T11:58:13.157+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F2039'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Stephensen, K.		WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		urn:catalog:nhmo:F2039		https://ror.org/01xtthb56	Vadsø	ZMO-Crustacea	4078753410	urn:catalog:nhmo:F2039		UiO			urn:uuid:35701276-4341-4879-a5ba-b503de15e45b		Anonym								Crustacea Collection at NHM (Oslo)							F2039			35701276-4341-4879-a5ba-b503de15e45b														{Medium:Ethanol}																								10000.0		Vadsø														
4078753417	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:13.157+00:00	17	{}	PRESERVED_SPECIMEN		PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE	1933-01-01T00:00:00				EUROPE	{}							['INDIVIDUAL_COUNT_INVALID']	2009-01-16T00:00:00.000+00:00	2024-01-26T11:58:13.157+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F2040'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	False	Stephensen, K.			Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		urn:catalog:nhmo:F2040		https://ror.org/01xtthb56	No. - Nordl., Vest-Norge-Nordland	ZMO-Crustacea	4078753417	urn:catalog:nhmo:F2040		UiO			urn:uuid:35701276-4341-4879-a5ba-b503de15e45b		Sars, Georg Ossian								Crustacea Collection at NHM (Oslo)							F2040			35701276-4341-4879-a5ba-b503de15e45b														{Medium:Ethanol}																								10000.0																
1038144120	7d8ed137-1d30-42f1-8b78-12a4957e4690	021121c0-f040-11d8-b22f-b8a03c50a862	6047d0d6-f762-11e1-a439-00145eb45e9a	021121c0-f040-11d8-b22f-b8a03c50a862	DE	BIOCASE	2023-09-21T02:23:27.615+00:00	2024-01-25T09:13:06.016+00:00	213	{}	PRESERVED_SPECIMEN		PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE						{}							['INSTITUTION_MATCH_NONE']		2024-01-25T09:13:06.016+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:ZMB/Pyc:Museum für Naturkunde, Berlin - Pycnogonida:170516'}]	[]	[]	[]		False				Pycnogonida		[]	[]			EUROPE						Museum für Naturkunde, Berlin - Pycnogonida	1038144120			ZMB/Pyc					Römer & Schaudinn															170516																																																									
1038144129	7d8ed137-1d30-42f1-8b78-12a4957e4690	021121c0-f040-11d8-b22f-b8a03c50a862	6047d0d6-f762-11e1-a439-00145eb45e9a	021121c0-f040-11d8-b22f-b8a03c50a862	DE	BIOCASE	2023-09-21T02:23:27.615+00:00	2024-01-25T09:13:03.816+00:00	213	{}	PRESERVED_SPECIMEN		PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE						{}							['INSTITUTION_MATCH_NONE']		2024-01-25T09:13:03.816+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:ZMB/Pyc:Museum für Naturkunde, Berlin - Pycnogonida:170517'}]	[]	[]	[]		False				Pycnogonida		[]	[]			EUROPE						Museum für Naturkunde, Berlin - Pycnogonida	1038144129			ZMB/Pyc					Römer & Schaudinn															170517																																																									
1038144145	7d8ed137-1d30-42f1-8b78-12a4957e4690	021121c0-f040-11d8-b22f-b8a03c50a862	6047d0d6-f762-11e1-a439-00145eb45e9a	021121c0-f040-11d8-b22f-b8a03c50a862	DE	BIOCASE	2023-09-21T02:23:27.615+00:00	2024-01-25T09:13:03.824+00:00	213	{}	PRESERVED_SPECIMEN		PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE						{}							['INSTITUTION_MATCH_NONE']		2024-01-25T09:13:03.824+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:ZMB/Pyc:Museum für Naturkunde, Berlin - Pycnogonida:170518'}]	[]	[]	[]		False				Pycnogonida		[]	[]			EUROPE						Museum für Naturkunde, Berlin - Pycnogonida	1038144145			ZMB/Pyc					Römer & Schaudinn															170518																																																									
1038144176	7d8ed137-1d30-42f1-8b78-12a4957e4690	021121c0-f040-11d8-b22f-b8a03c50a862	6047d0d6-f762-11e1-a439-00145eb45e9a	021121c0-f040-11d8-b22f-b8a03c50a862	DE	BIOCASE	2023-09-21T02:23:27.615+00:00	2024-01-25T09:13:05.798+00:00	213	{}	PRESERVED_SPECIMEN		PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		-66.0	90.0			{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_HIGHERRANK', 'INSTITUTION_MATCH_NONE']		2024-01-25T09:13:05.798+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:ZMB/Pyc:Museum für Naturkunde, Berlin - Pycnogonida:171815'}]	[]	[]	[]		True			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						Museum für Naturkunde, Berlin - Pycnogonida	1038144176			ZMB/Pyc					Dt. Südpolar-Exp.															171815																																																	TYPE								
1039223989	854e35e6-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862	a974d1b0-37fa-442b-bf5e-47159b201779	2e167bb0-4441-11db-9ba2-b8a03c50a862	US	EML	2024-07-24T13:18:05.048+00:00	2024-07-24T13:22:41.387+00:00	2311	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE						{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2020-03-21T21:14:42.000+00:00	2024-07-24T13:22:41.387+00:00	http://collections.peabody.yale.edu/search/Record/YPM-IZ-004942.PN	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:uuid:02fdc789-e091-41f6-ac6b-c0f187145946'}]	[]	[]	[]	75f50140-830d-4630-a290-3d6e951a7c29	False		70% alc.		Pycnogonida		[]	[]			NORTH_AMERICA	Yale Peabody Museum	urn:uuid:02fdc789-e091-41f6-ac6b-c0f187145946				IZ	1039223989	urn:uuid:02fdc789-e091-41f6-ac6b-c0f187145946		YPM		Animalia; Arthropoda; Pycnogonida; Nymphonidae				Nymphon longitarse						0				en	PhysicalObject			YPM IZ 004942.PN							YPM										"{ ""irn"": ""558378"" }"	IZ number 4942; lot count 1				ICZN							in collection							Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj								Nymphon longitarse (YPM IZ 004942.PN)			Animals and Plants: Invertebrates - Other	sea spiders; arthropods; animals									
1039227205	854e35e6-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862	a974d1b0-37fa-442b-bf5e-47159b201779	2e167bb0-4441-11db-9ba2-b8a03c50a862	US	EML	2024-07-24T13:18:05.048+00:00	2024-07-24T13:22:41.715+00:00	2311	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE						{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2020-03-21T21:16:09.000+00:00	2024-07-24T13:22:41.715+00:00	http://collections.peabody.yale.edu/search/Record/YPM-IZ-004976.PN	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:uuid:0eccc9ac-e4d9-4eb4-95f9-2a64b016da78'}]	[]	[]	[]	75f50140-830d-4630-a290-3d6e951a7c29	False		70% alc.		Pycnogonida		[]	[]			NORTH_AMERICA	Yale Peabody Museum	urn:uuid:0eccc9ac-e4d9-4eb4-95f9-2a64b016da78				IZ	1039227205	urn:uuid:0eccc9ac-e4d9-4eb4-95f9-2a64b016da78		YPM		Animalia; Arthropoda; Pycnogonida; Nymphonidae				Nymphon longitarse						0				en	PhysicalObject			YPM IZ 004976.PN							YPM										"{ ""irn"": ""558412"" }"	IZ number 4976; lot count 1				ICZN							in collection							Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj								Nymphon longitarse (YPM IZ 004976.PN)			Animals and Plants: Invertebrates - Other	sea spiders; arthropods; animals									
1039231318	854e35e6-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862	a974d1b0-37fa-442b-bf5e-47159b201779	2e167bb0-4441-11db-9ba2-b8a03c50a862	US	EML	2024-07-24T13:18:05.048+00:00	2024-07-24T13:22:41.666+00:00	2311	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE						{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2020-03-21T21:18:08.000+00:00	2024-07-24T13:22:41.666+00:00	http://collections.peabody.yale.edu/search/Record/YPM-IZ-004862.PN	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:uuid:1f5f81f9-789e-4edf-b7d2-7c919a174c59'}]	[]	[]	[]	75f50140-830d-4630-a290-3d6e951a7c29	False		70% alc.		Pycnogonida		[]	[]			NORTH_AMERICA	Yale Peabody Museum	urn:uuid:1f5f81f9-789e-4edf-b7d2-7c919a174c59				IZ	1039231318	urn:uuid:1f5f81f9-789e-4edf-b7d2-7c919a174c59		YPM		Animalia; Arthropoda; Pycnogonida; Nymphonidae				Nymphon longitarse						0				en	PhysicalObject			YPM IZ 004862.PN							YPM										"{ ""irn"": ""558299"" }"	IZ number 4862; lot count 1				ICZN							in collection							Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj								Nymphon longitarse (YPM IZ 004862.PN)			Animals and Plants: Invertebrates - Other	sea spiders; arthropods; animals									
1039231940	854e35e6-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862	a974d1b0-37fa-442b-bf5e-47159b201779	2e167bb0-4441-11db-9ba2-b8a03c50a862	US	EML	2024-07-24T13:18:05.048+00:00	2024-07-24T13:22:41.689+00:00	2311	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE						{}							['TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2020-03-21T21:18:26.000+00:00	2024-07-24T13:22:41.689+00:00	http://collections.peabody.yale.edu/search/Record/YPM-IZ-004989.PN	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:uuid:218f86d5-41be-45df-a370-050aedad79c9'}]	[]	[]	[]	75f50140-830d-4630-a290-3d6e951a7c29	False		70% alc.		Pycnogonida		[]	[]			NORTH_AMERICA	Yale Peabody Museum	urn:uuid:218f86d5-41be-45df-a370-050aedad79c9				IZ	1039231940	urn:uuid:218f86d5-41be-45df-a370-050aedad79c9		YPM		Animalia; Arthropoda; Pycnogonida				Nymphoa longitarsi						0				en	PhysicalObject			YPM IZ 004989.PN							YPM										"{ ""irn"": ""558425"" }"	IZ number 4989; lot count 1				ICZN							in collection							Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj								Nymphoa longitarsi (YPM IZ 004989.PN)			Animals and Plants: Invertebrates - Other	sea spiders; arthropods; animals									
