key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	institutionCode	footprintWKT	eventTime	locality	fieldNumber	gbifID	collectionCode	occurrenceID	networkKeys	modified	datasetID	individualCount	dateIdentified	coordinatePrecision	coordinateUncertaintyInMeters	otherCatalogNumbers	recordedBy	identifiedBy	preparations	verbatimEventDate	http://unknown.org/taxonRankID	verbatimLocality	type	taxonConceptID	http://unknown.org/species	higherGeography	collectionKey	institutionID	georeferenceProtocol	verbatimCoordinateSystem	locationID	higherClassification	collectionID	recordNumber	verbatimDepth	continent	dynamicProperties	occurrenceRemarks	rightsHolder	language	taxonID	verbatimIdentification	lifeStage	organismQuantity	organismQuantityType	nomenclaturalCode	disposition	ownerInstitutionCode	parentNameUsage	materialEntityID	stateProvince	establishmentMeans	county	typeStatus	http://unknown.org/language	originalNameUsage	associatedReferences	identificationVerificationStatus	nameAccordingTo	http://unknown.org/orders
1275078281	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:24:59.551+00:00	111	{}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE					{}		1988.0	9.0	3.0	1988-09-03T00:00	247.0	247.0	['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']	2024-01-24T17:24:59.551+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275078281'}]	[]	[]	[]		False		Dredge		Pycnogonida		[]	[]			AFRICA		urn:catalog:IZIKO:SAM-A-40585	SAM-A-40585					Marion and Price Edward Island		1275078281		urn:catalog:IZIKO:SAM-A-40585				0.0					UCT Marion Island Survey	Branch																MAD 44 WW	410-644 m																									
1836933065	cd6fe3a0-eee9-4066-8420-e36313ed833d	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-08-29T13:52:47.454+00:00	2024-01-25T00:34:40.775+00:00	251	{}	HUMAN_OBSERVATION	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-46.672	34.85			{}		1988.0	9.0	1.0	1988-09-01	245.0	245.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-25T00:34:40.775+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:FBIP:IZIKO:12221'}]	[]	[]	[]		False			WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	MAD 42 W 4	urn:catalog:FBIP:IZIKO:12221						Marion & Prince Edward Islands; 46� 40.32' S 37� 51' E		1836933065		urn:catalog:FBIP:IZIKO:12221																																																				
1836933040	cd6fe3a0-eee9-4066-8420-e36313ed833d	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-08-29T13:52:47.454+00:00	2024-01-25T00:34:40.775+00:00	251	{}	HUMAN_OBSERVATION	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-46.6763	37.8367			{}		1988.0	9.0	3.0	1988-09-03	247.0	247.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-25T00:34:40.775+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:FBIP:IZIKO:12222'}]	[]	[]	[]		False			WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	MAD 44 W W	urn:catalog:FBIP:IZIKO:12222						Marion & Prince Edward Islands; 46� 40.58' S 37� 50.20' E		1836933040		urn:catalog:FBIP:IZIKO:12222																																																				
1836933054	cd6fe3a0-eee9-4066-8420-e36313ed833d	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-08-29T13:52:47.454+00:00	2024-01-25T00:34:40.775+00:00	251	{}	HUMAN_OBSERVATION	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-47.0058	37.8983			{}		1988.0	9.0	7.0	1988-09-07	251.0	251.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-25T00:34:40.775+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:FBIP:IZIKO:12223'}]	[]	[]	[]		False			WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	MAD49 R	urn:catalog:FBIP:IZIKO:12223						Marion & Prince Edward Islands; 47� 00.35' S 37� 53.9' E		1836933054		urn:catalog:FBIP:IZIKO:12223																																																				
1275078274	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:24:59.539+00:00	111	{}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE					{}		1987.0	8.0	31.0	1987-08-31T00:00	243.0	243.0	['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']	2024-01-24T17:24:59.539+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275078274'}]	[]	[]	[]		False		Dredge		Pycnogonida		[]	[]			AFRICA		urn:catalog:IZIKO:SAM-A-40583	SAM-A-40583					Marion and Price Edward Island		1275078274		urn:catalog:IZIKO:SAM-A-40583				0.0					UCT Marion Island Survey	Branch																MAD 40 U.1	375-462 m																									
1275078283	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:24:59.553+00:00	111	{}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE					{}		1987.0	8.0	25.0	1987-08-25T00:00	237.0	237.0	['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']	2024-01-24T17:24:59.553+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275078283'}]	[]	[]	[]		False		Dredge		Pycnogonida		[]	[]			AFRICA		urn:catalog:IZIKO:SAM-A-40582	SAM-A-40582					Marion and Price Edward Island		1275078283		urn:catalog:IZIKO:SAM-A-40582				0.0					UCT Marion Island Survey	Arnuad																MAD 38 JA+B	190-210 m																									
1836933014	cd6fe3a0-eee9-4066-8420-e36313ed833d	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-08-29T13:52:47.454+00:00	2024-01-25T00:34:40.781+00:00	251	{}	HUMAN_OBSERVATION	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-46.9647	37.9803			{}		1987.0	8.0	25.0	1987-08-25	237.0	237.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-25T00:34:40.781+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:FBIP:IZIKO:12219'}]	[]	[]	[]		False			WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	MAD 38 JAB	urn:catalog:FBIP:IZIKO:12219						Marion & Prince Edward Islands; 46� 57.88' S 37� 58.82' E		1836933014		urn:catalog:FBIP:IZIKO:12219																																																				
1836933077	cd6fe3a0-eee9-4066-8420-e36313ed833d	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-08-29T13:52:47.454+00:00	2024-01-25T00:34:40.775+00:00	251	{}	HUMAN_OBSERVATION	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-46.6708	37.8497			{}		1987.0	8.0	31.0	1987-08-31	243.0	243.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-25T00:34:40.775+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:FBIP:IZIKO:12220'}]	[]	[]	[]		False			WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	MAD 40 U I	urn:catalog:FBIP:IZIKO:12220						Marion & Prince Edward Islands; 46� 40.25' S 37� 50.98' E		1836933077		urn:catalog:FBIP:IZIKO:12220																												ANTARCTICA																								
1275078300	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:03.275+00:00	111	{}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE					{}		1985.0	4.0	25.0	1985-04-25T00:00	115.0	115.0	['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']	2024-01-24T17:25:03.275+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275078300'}]	[]	[]	[]		False		Dredge		Pycnogonida		[]	[]			AFRICA		urn:catalog:IZIKO:SAM-A-40581	SAM-A-40581					Marion and Price Edward Island		1275078300		urn:catalog:IZIKO:SAM-A-40581				0.0					UCT Marion Island Survey	Arnuad																MAD 19 XX	207-213 m																									
1836933055	cd6fe3a0-eee9-4066-8420-e36313ed833d	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-08-29T13:52:47.454+00:00	2024-01-25T00:34:40.783+00:00	251	{}	HUMAN_OBSERVATION	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-46.9833	37.7917			{}		1985.0	4.0	17.0	1985-04-17	107.0	107.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-25T00:34:40.783+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:FBIP:IZIKO:12214'}]	[]	[]	[]		False			WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	MAD 13 OOO. 5	urn:catalog:FBIP:IZIKO:12214						Marion & Prince Edward Islands; 46� 59' S 37� 47.5' E		1836933055		urn:catalog:FBIP:IZIKO:12214																												ANTARCTICA																								
1836933026	cd6fe3a0-eee9-4066-8420-e36313ed833d	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-08-29T13:52:47.454+00:00	2024-01-25T00:34:40.781+00:00	251	{}	HUMAN_OBSERVATION	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-46.7333	38.0333			{}		1985.0	4.0	25.0	1985-04-25	115.0	115.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-25T00:34:40.781+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:FBIP:IZIKO:12218'}]	[]	[]	[]		False			WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	MAD 19 xx	urn:catalog:FBIP:IZIKO:12218						Marion & Prince Edward Islands; 46� 44' S 38� 02' E		1836933026		urn:catalog:FBIP:IZIKO:12218																																																				
234742668	84b72ee4-f762-11e1-a439-00145eb45e9a	18377e40-63a3-11da-b5f3-b8a03c50a862	5ff5aac2-f762-11e1-a439-00145eb45e9a	18377e40-63a3-11da-b5f3-b8a03c50a862	US	DWC_ARCHIVE	2024-07-23T20:47:31.228+00:00	2024-07-23T20:51:59.203+00:00	309	{}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	79.34	-7.73	185.0	5.0	{}		1985.0	7.0	20.0	1985-07-20	201.0	201.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'INSTITUTION_MATCH_NONE']	2024-07-23T20:51:59.203+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '234742668'}]	[]	[]	[]		True			WGS84	Pycnogonida	GL	[]	[]	NORTH_AMERICA	Greenland	NORTH_AMERICA			580		ArCOD					234742668	2007B4		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']								Dieter Piepenburg	Dieter Piepenburg																																										
1324748296	8e6636ad-0b6a-426a-9515-985288f558ba	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:08.808+00:00	2024-07-22T12:00:29.571+00:00	331	{}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	79.339996	-7.73	185.0	5.0	{}	Arctic Ocean	1985.0	7.0	20.0	1985-07-20	201.0	201.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-22T12:00:29.571+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '43'}]	[]	[]	[]		True			WGS84	Pycnogonida	GL	[]	[]	NORTH_AMERICA	Greenland			43	580		ArCOD			Fram Strait	536-(536)	1324748296	2007B4		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']								Dieter Piepenburg	Dieter Piepenburg																			samplesize=ind per 1000m2;observedindividualcount=3;	globaluniqueidentifier: ArcOD:2007B4:580 collectingmethod: Agassiz Trawl platform: Polarstern ARK_3																						
1019678559	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:41.146+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1875', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Nymphon;Nymphonidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Miers, 1875', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|218886', 'http://rs.tdwg.org/dwc/terms/family': 'Nymphonidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Nymphon', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'gracilipes', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22421', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Nymphon gracilipes Miers, 1875'}]}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-46.830002	37.939999	138.0		{}		1976.0	3.0	26.0	1976-03-26	86.0	86.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:41.146+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4772'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False			WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4772	2009-4772		MNHN			NE	MD08 (BENTHOS)/18-BB108	1019678559	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4772	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	2016-06-29T17:13:47.000+00:00		5.0						Arnaud F.									0641bf3b-29ad-42c9-b3c7-ffb5a76f6954						10.15468/qgvvhd																											
1019678581	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:41.147+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1875', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Nymphon;Nymphonidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Miers, 1875', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|218887', 'http://rs.tdwg.org/dwc/terms/family': 'Nymphonidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Nymphon', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'gracilipes', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22421', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Nymphon gracilipes Miers, 1875'}]}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-46.653332	38.066666	442.5	127.5	{}		1976.0	3.0	29.0	1976-03-29	89.0	89.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:41.147+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4773'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False			WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4773	2009-4773		MNHN			Est de Ile du Prince Edward	MD08 (BENTHOS)/36-CP173	1019678581	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4773	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	2016-06-29T17:13:18.000+00:00		1.0						Arnaud F.									0641bf3b-29ad-42c9-b3c7-ffb5a76f6954						10.15468/qgvvhd																											
1019678605	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:41.146+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1875', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Nymphon;Nymphonidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Miers, 1875', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|218888', 'http://rs.tdwg.org/dwc/terms/family': 'Nymphonidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Nymphon', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'gracilipes', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22421', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Nymphon gracilipes Miers, 1875'}]}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-46.875	37.891666	110.0		{}		1976.0	3.0	25.0	1976-03-25	85.0	85.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:41.146+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4774'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False			WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4774	2009-4774		MNHN			NE	MD08 (BENTHOS)/17-BB97	1019678605	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4774	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	2016-06-29T17:13:35.000+00:00		2.0						Arnaud F.									0641bf3b-29ad-42c9-b3c7-ffb5a76f6954						10.15468/qgvvhd			ANTARCTICA																								
