key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	countryCode	gbifRegion	country	modified	rightsHolder	nomenclaturalCode	verbatimEventDate	higherClassification	sex	depth	depthAccuracy	otherCatalogNumbers	dynamicProperties	higherGeography	datasetName	georeferenceProtocol	verbatimCoordinateSystem	locationID	taxonID	stateProvince	recordNumber	occurrenceRemarks	typeStatus
1318369368	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:13.481+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117909	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta longituberculata (Turpaeva, 1955)	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	longituberculata	SPECIES	ACCEPTED	NE	-7.97	-34.37	{}	South Atlantic Ocean	1967.0	2.0	18.0	1967-02-18	49.0	49.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:13.481+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3339d9688-8081-4cc1-94d1-ba86096ec526'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Woods Hole Oceanographic Institution	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/3339d9688-8081-4cc1-94d1-ba86096ec526	urn:lsid:biocol.org:col:34871	E Of Recife		IZ	1318369368	http://n2t.net/ark:/65665/3339d9688-8081-4cc1-94d1-ba86096ec526		USNM 181018	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	BR	LATIN_AMERICA	Brazil	2014-10-20T15:09:00.000+00:00			18 FEB 1967	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Austrodecidae	FEMALE	886.5	52.5			South Atlantic Ocean, Brazil	NMNH Extant Biology	unknown, from legacy	Degrees Minutes Seconds	159					
1318660933	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:19.471+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117909	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta longituberculata (Turpaeva, 1955)	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	longituberculata	SPECIES	ACCEPTED	NE	-7.9	-34.2833	{}	South Atlantic Ocean	1967.0	2.0	20.0	1967-02-20	51.0	51.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:19.471+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/34082b7b5-011a-4f2d-9ca9-eaa3c7882664'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Woods Hole Oceanographic Institution	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/34082b7b5-011a-4f2d-9ca9-eaa3c7882664	urn:lsid:biocol.org:col:34871	Off Recife on a transect from Dakar, Senegal to Recife, Brazil		IZ	1318660933	http://n2t.net/ark:/65665/34082b7b5-011a-4f2d-9ca9-eaa3c7882664		USNM 181019	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	BR	LATIN_AMERICA	Brazil	2017-08-17T10:17:00.000+00:00			20 FEB 1967	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Austrodecidae	FEMALE	975.0	32.0			South Atlantic Ocean	NMNH Extant Biology	unknown, from legacy		167					
1319492399	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:34.454+00:00	395	{}	PRESERVED_SPECIMEN	29.0	PRESENT	2117909	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta longituberculata (Turpaeva, 1955)	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	longituberculata	SPECIES	ACCEPTED	NE	-0.77083	-29.4333	{}	South Atlantic Ocean	1967.0	2.0	14.0	1967-02-14	45.0	45.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:34.454+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3654a92ae-d7c4-4e69-867b-75f25dc803b8'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Woods Hole Oceanographic Institution	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/3654a92ae-d7c4-4e69-867b-75f25dc803b8	urn:lsid:biocol.org:col:34871	Brazil Basin, South of Saint Peter And Saint Paul Rocks		IZ	1319492399	http://n2t.net/ark:/65665/3654a92ae-d7c4-4e69-867b-75f25dc803b8		USNM 181017	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	BR	LATIN_AMERICA	Brazil	2017-08-17T10:06:00.000+00:00				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Austrodecidae		3459.0	0.0			South Atlantic Ocean	NMNH Extant Biology	unknown, from legacy	Degrees Minutes Seconds	156					
1320599965	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:51.480+00:00	395	{}	PRESERVED_SPECIMEN	12.0	PRESENT	2117909	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta longituberculata (Turpaeva, 1955)	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	longituberculata	SPECIES	ACCEPTED	NE	-0.05	-27.8	{}	South Atlantic Ocean	1967.0	2.0	13.0	1967-02-13	44.0	44.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:51.480+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3964bdea5-d090-4a4f-881d-4cd37cf3bfa6'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Woods Hole Oceanographic Institution	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/3964bdea5-d090-4a4f-881d-4cd37cf3bfa6	urn:lsid:biocol.org:col:34871	St. Peter And St. Paul Rocks, South Of		IZ	1320599965	http://n2t.net/ark:/65665/3964bdea5-d090-4a4f-881d-4cd37cf3bfa6		USNM 181016	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	BR	LATIN_AMERICA	Brazil	2014-10-20T15:09:00.000+00:00			13 FEB 1967	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Austrodecidae	FEMALE	3756.5	26.5			South Atlantic Ocean, Brazil	NMNH Extant Biology	unknown, from legacy	Degrees Minutes Seconds	155					
1322280151	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:25.490+00:00	395	{}	PRESERVED_SPECIMEN	15.0	PRESENT	2117909	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta longituberculata (Turpaeva, 1955)	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	longituberculata	SPECIES	ACCEPTED	NE	-8.04167	-34.4	{}	South Atlantic Ocean	1967.0	2.0	21.0	1967-02-21	52.0	52.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:25.490+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3e0a29818-8f16-4465-a7af-3da68a185fb2'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Woods Hole Oceanographic Institution	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/3e0a29818-8f16-4465-a7af-3da68a185fb2	urn:lsid:biocol.org:col:34871	SE Of Recife		IZ	1322280151	http://n2t.net/ark:/65665/3e0a29818-8f16-4465-a7af-3da68a185fb2		USNM 181020	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	BR	LATIN_AMERICA	Brazil	2019-07-16T09:32:00.000+00:00			21 FEB 1967	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Austrodecidae		587.0	0.0			South Atlantic Ocean, Brazil, Pernambuco	NMNH Extant Biology	unknown, from legacy	Degrees Minutes Seconds	169		Pernambuco			
4444205310	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.648+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117909	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta longituberculata (Turpaeva, 1955)	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	longituberculata	SPECIES	ACCEPTED	NE	45.5331509	153.7683381	{}	Pacific Ocean	1966.0	8.0	6.0	1966-08-06	218.0	218.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:58.648+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'd9ca215e-abd3-4c0f-a73b-5d71597781fd'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Vityaz	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	[]	[]	EUROPE	RV Vityaz_cruise 39_st.5617	d9ca215e-abd3-4c0f-a73b-5d71597781fd	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Kurile-Kamchatka trench, northwest Pacific	5617	OBFc	4444205310	d9ca215e-abd3-4c0f-a73b-5d71597781fd	6710.0 - 6675.0 m	INV0002799	IORAS	IORAS	cruise 39	fd699988-ab5d-4737-9443-9085cea191d2	RU	EUROPE	Russian Federation																				
1320398777	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:39.951+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117909	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta longituberculata (Turpaeva, 1955)	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	longituberculata	SPECIES	ACCEPTED	NE	32.2658	-64.535	{}	North Atlantic Ocean	1966.0	8.0	19.0	1966-08-19	231.0	231.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:39.951+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/38d633dda-daae-43d5-8230-5d026544ecef'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	D. Murphy & Woods Hole Oceanographic Institution	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/38d633dda-daae-43d5-8230-5d026544ecef	urn:lsid:biocol.org:col:34871	Bermuda Slope, N Of Bermuda		IZ	1320398777	http://n2t.net/ark:/65665/38d633dda-daae-43d5-8230-5d026544ecef		USNM 181025	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	BM	LATIN_AMERICA	Bermuda	2017-08-16T16:44:00.000+00:00				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Austrodecidae	FEMALE	2159.0	64.0			North Atlantic Ocean	NMNH Extant Biology	unknown, from legacy	Degrees Minutes Seconds	119					
4444205600	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.119+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117909	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta longituberculata (Turpaeva, 1955)	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	longituberculata	SPECIES	ACCEPTED	NE	44.1165262	149.5682086	{}	Pacific Ocean	1966.0	9.0	6.0	1966-09-06	249.0	249.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.119+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'a196d2ae-5b5a-4df6-a16f-0017e8ce635f'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Vityaz	Turpaeva, Elena	EtOH 75%	Galathea Trawl	WGS84	Pycnogonida	[]	[]	EUROPE	RV Vityaz_cruise 39_st.5633	a196d2ae-5b5a-4df6-a16f-0017e8ce635f	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	northwest Pacific, Kuril-Kamchatka Trench	5633	OBFc	4444205600	a196d2ae-5b5a-4df6-a16f-0017e8ce635f	6156.0 - 6117.0 m	INV0002800	IORAS	IORAS	cruise 39	fd699988-ab5d-4737-9443-9085cea191d2	JP	ASIA	Japan																				
1317236290	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:44.415+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117910	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta brevicauda Stock, 1963	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	brevicauda	SPECIES	SYNONYM	NE	-16.183	-74.683	{}	South Pacific Ocean	1962.0	6.0	15.0	1962-06-15	166.0	166.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:36:44.415+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3017e19de-655b-4dc7-9572-52d6fcaf2a70'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	University of Southern California	Hedgpeth, J. W.	Alcohol (Ethanol)		WGS84	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/3017e19de-655b-4dc7-9572-52d6fcaf2a70	urn:lsid:biocol.org:col:34871		USARP/EL/3/50/USC	IZ	1317236290	http://n2t.net/ark:/65665/3017e19de-655b-4dc7-9572-52d6fcaf2a70		USNM 154672	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	PE	LATIN_AMERICA	Peru	2016-02-08T13:47:00.000+00:00			15 JUN 1962	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Austrodecidae	FEMALE	2728.5	129.5			South Pacific Ocean, Peru	NMNH Extant Biology	unknown, from legacy	Degrees Minutes Seconds	50					
1321255149	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:35.378+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117910	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta brevicauda Stock, 1963	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	brevicauda	SPECIES	SYNONYM	NE	-25.708	-71.117	{}	South Pacific Ocean	1962.0	6.0	21.0	1962-06-21	172.0	172.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:35.378+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b339c0c9-a539-4df5-9bda-adf8c136ca0b'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	University of Southern California	Hedgpeth, J. W.; McCain, J. C.	Alcohol (Ethanol)		WGS84	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/3b339c0c9-a539-4df5-9bda-adf8c136ca0b	urn:lsid:biocol.org:col:34871	Taltal	USARP/EL/3/65/USC	IZ	1321255149	http://n2t.net/ark:/65665/3b339c0c9-a539-4df5-9bda-adf8c136ca0b		USNM 233632	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	CL	LATIN_AMERICA	Chile	2016-02-08T13:47:00.000+00:00			21 JUN 1962	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Austrodecidae		3203.0	54.0			South Pacific Ocean, Chile	NMNH Extant Biology	unknown, from legacy	Degrees Minutes Seconds	65					
1318413716	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:38.560+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117909	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta longituberculata (Turpaeva, 1955)	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	longituberculata	SPECIES	ACCEPTED	NE	-61.75	-61.23	{}	Antarctic Ocean	1962.0	8.0	1.0	1962-08-01	213.0	213.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:38.560+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/335942a50-e7dd-425a-a939-c18bdb68e9eb'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	University of Southern California	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/335942a50-e7dd-425a-a939-c18bdb68e9eb	urn:lsid:biocol.org:col:34871	South Shetland Islands	USARP/EL/4/127/USC	IZ	1318413716	http://n2t.net/ark:/65665/335942a50-e7dd-425a-a939-c18bdb68e9eb		USNM 234632	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	AQ	ANTARCTICA	Antarctica	2020-06-08T15:09:00.000+00:00			01 AUG 1962	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Austrodecidae	MALE	4758.0	0.0			Antarctic Ocean, Antarctica	NMNH Extant Biology	unknown, from legacy	Degrees Minutes Seconds	127					
1317708302	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:04.463+00:00	395	{}	PRESERVED_SPECIMEN	6.0	PRESENT	2117910	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta brevicauda Stock, 1963	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	brevicauda	SPECIES	SYNONYM	NE	-64.075	-67.742	{}	Antarctic Ocean	1962.0	10.0	20.0	1962-10-20	293.0	293.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:04.463+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3165d7cc6-73dc-4198-bd20-9ebd20421290'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	University of Southern California	Hedgpeth, J. W.; McCain, J. C.	Alcohol (Ethanol)		WGS84	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/3165d7cc6-73dc-4198-bd20-9ebd20421290	urn:lsid:biocol.org:col:34871	Antarctic Peninsula	USARP/EL/5/268/USC	IZ	1317708302	http://n2t.net/ark:/65665/3165d7cc6-73dc-4198-bd20-9ebd20421290		USNM 233634	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	AQ	ANTARCTICA	Antarctica	2013-01-11T15:47:00.000+00:00			20 OCT 1962	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Austrodecidae		2790.5	27.5			Antarctic Ocean, Antarctica	NMNH Extant Biology	unknown, from legacy	Degrees Minutes Seconds	268					
