key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	scientificNameID	institutionID	verbatimEventDate	footprintWKT	fieldNumber	language	gbifID	occurrenceID	type	catalogNumber	institutionCode	sex	occurrenceRemarks	modified	datasetID	recordedBy	locality	collectionCode	bibliographicCitation	individualCount	waterBody	collectionKey	verbatimDepth	ownerInstitutionCode	collectionID	island	verbatimLocality	higherGeography	datasetName	georeferenceProtocol	verbatimCoordinateSystem	locationID	higherClassification	typeStatus
318005445	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.581+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-64.0366	-64.1216		75.0	15.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.581+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22149'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005445			22149	BAS							SOMBASE Pycnogonids																
318005446	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.604+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-64.78	-64.0883		67.5	13.5	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.604+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22150'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005446			22150	BAS							SOMBASE Pycnogonids																
318005447	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.605+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-64.805	-64.0666		67.5	7.5	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.605+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22151'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005447			22151	BAS							SOMBASE Pycnogonids																
318005448	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.602+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-64.805	-64.06		54.5	3.5	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.602+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22152'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005448			22152	BAS							SOMBASE Pycnogonids																
318005449	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.607+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-66.3616	-66.7833		88.0	18.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.607+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22153'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005449			22153	BAS							SOMBASE Pycnogonids																
318005450	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.609+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-64.87	-63.5344		114.5	18.5	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.609+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22154'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005450			22154	BAS							SOMBASE Pycnogonids																
318005451	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.604+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-64.81	-64.0666		111.0	39.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.604+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22155'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005451			22155	BAS							SOMBASE Pycnogonids																
318005452	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.606+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-64.305	-62.9683		170.0	15.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.606+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22156'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005452			22156	BAS							SOMBASE Pycnogonids																
318005453	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.610+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-64.3716	-61.4716		106.0	46.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.610+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22157'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005453			22157	BAS							SOMBASE Pycnogonids																
318005454	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.611+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-62.6916	-56.0283		225.0	15.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.611+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22158'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005454			22158	BAS							SOMBASE Pycnogonids																
318005999	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.261+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-67.6833	45.75		199.5	40.5	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.261+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37441'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005999			37441	BAS							SOMBASE Pycnogonids																
318006005	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.117+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-62.8033	-60.2333		167.5	7.5		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.117+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37603'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318006005			37603	BAS							SOMBASE Pycnogonids																
318006318	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.863+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-62.6523	-60.7058		34.0	0.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.863+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39614'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318006318			39614	BAS							SOMBASE Pycnogonids																
318006325	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.043+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-62.7278	-60.4425		45.0	0.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.043+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39726'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318006325			39726	BAS							SOMBASE Pycnogonids																
318006326	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.042+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-63.944	-60.6893		357.0	0.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.042+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39727'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318006326			39727	BAS							SOMBASE Pycnogonids																
318006327	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.115+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-62.7288	-60.5245		235.0	0.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.115+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39728'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318006327			39728	BAS							SOMBASE Pycnogonids																
318006328	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.044+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-62.7353	-60.4616		80.0	0.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.044+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39729'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318006328			39729	BAS							SOMBASE Pycnogonids																
