key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	gbifID	collectionCode	occurrenceID	collectionID	individualCount	sex	depth	depthAccuracy	waterBody	higherGeography	modified	institutionKey	collectionKey	datasetName	recordedBy	identifiedBy	preparations	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	institutionCode	locationID	higherClassification	fieldNumber	habitat	lifeStage	verbatimDepth	georeferenceRemarks	stateProvince	county	rightsHolder	nomenclaturalCode	dateIdentified	recordNumber	language	type	bibliographicCitation	coordinateUncertaintyInMeters	distanceFromCentroidInMeters	georeferencedBy	typeStatus	references	datasetID	dynamicProperties	associatedReferences	taxonRemarks	vernacularName	georeferencedDate	disposition	previousIdentifications	ownerInstitutionCode	occurrenceRemarks	accessRights	georeferenceSources	originalNameUsage	identificationVerificationStatus	http://unknown.org/orders	nameAccordingTo	taxonID	http://unknown.org/language
1319765404	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:21.635+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118185	1	54	354	9477065	6313	2118169	2118185	2118185	Ammothella rugulosa Verrill, 1900	Ammothella rugulosa Verrill, 1900	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella rugulosa	Ammothella	rugulosa	SPECIES	ACCEPTED	NE	9.4	-79.87	NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1972.0	3.0	27.0	1972-03-27	87.0	87.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:21.635+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/371621c40-c562-4222-8eca-2f0a1e486525'}]	[]	[]	[]	False	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/371621c40-c562-4222-8eca-2f0a1e486525	USNM 172012		1319765404	IZ	http://n2t.net/ark:/65665/371621c40-c562-4222-8eca-2f0a1e486525	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0	MALE			North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-09-30T11:23:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	27 MAR 1972		Galeta Island, Reef Flat By Lab		USNM	1B-06L	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae				Intertidal		Canal Zone																															
1322304783	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:52.881+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118185	1	54	354	9477065	6313	2118169	2118185	2118185	Ammothella rugulosa Verrill, 1900	Ammothella rugulosa Verrill, 1900	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella rugulosa	Ammothella	rugulosa	SPECIES	ACCEPTED	NE	9.4	-79.87	NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1972.0	3.0	8.0	1972-03-08	68.0	68.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:52.881+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3e1b8d729-98d2-410a-b406-23a83d4090af'}]	[]	[]	[]	False	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3e1b8d729-98d2-410a-b406-23a83d4090af	USNM 172014		1322304783	IZ	http://n2t.net/ark:/65665/3e1b8d729-98d2-410a-b406-23a83d4090af	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0	FEMALE			North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-09-30T11:23:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	08 MAR 1972		Galeta Island, Reef Flats		USNM	16-B	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae				Intertidal		Canal Zone																															
1317340343	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:44.520+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118185	1	54	354	9477065	6313	2118169	2118185	2118185	Ammothella rugulosa Verrill, 1900	Ammothella rugulosa Verrill, 1900	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella rugulosa	Ammothella	rugulosa	SPECIES	ACCEPTED	NE	9.4	-79.87	NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1972.0	4.0	17.0	1972-04-17	108.0	108.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:44.520+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/30617e527-0d24-4fce-849c-dd89f5f96928'}]	[]	[]	[]	False	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/30617e527-0d24-4fce-849c-dd89f5f96928	USNM 172013		1317340343	IZ	http://n2t.net/ark:/65665/30617e527-0d24-4fce-849c-dd89f5f96928	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	2.0	MALE			North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-09-30T11:23:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	17 APR 1972		Galeta Island, Reef Flat By Lab		USNM	1B-72L	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae				Intertidal		Canal Zone																															
1318549512	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:17.404+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118185	1	54	354	9477065	6313	2118169	2118185	2118185	Ammothella rugulosa Verrill, 1900	Ammothella rugulosa Verrill, 1900	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella rugulosa	Ammothella	rugulosa	SPECIES	ACCEPTED	NE	9.4	-79.87	NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1972.0	6.0	20.0	1972-06-20	172.0	172.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:17.404+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/33b937552-c3df-4eb1-a727-ec589e731d55'}]	[]	[]	[]	False	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/33b937552-c3df-4eb1-a727-ec589e731d55	USNM 172016		1318549512	IZ	http://n2t.net/ark:/65665/33b937552-c3df-4eb1-a727-ec589e731d55	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	2.0				North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-09-30T11:19:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	20 JUN 1972		Galeta Island, Reef Flat		USNM	18	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae				Intertidal		Canal Zone																															
1321340316	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:52.009+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118185	1	54	354	9477065	6313	2118169	2118185	2118185	Ammothella rugulosa Verrill, 1900	Ammothella rugulosa Verrill, 1900	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella rugulosa	Ammothella	rugulosa	SPECIES	ACCEPTED	NE	9.4	-79.87	NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1972.0	6.0	15.0	1972-06-15	167.0	167.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:52.009+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b70431a6-8180-4851-9fd9-d904d2f8bae0'}]	[]	[]	[]	False	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3b70431a6-8180-4851-9fd9-d904d2f8bae0	USNM 172015		1321340316	IZ	http://n2t.net/ark:/65665/3b70431a6-8180-4851-9fd9-d904d2f8bae0	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	2.0				North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-09-30T11:19:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	15 JUN 1972		Galeta Island		USNM	17	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae				Intertidal		Canal Zone																															
1318085230	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:57.267+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118185	1	54	354	9477065	6313	2118169	2118185	2118185	Ammothella rugulosa Verrill, 1900	Ammothella rugulosa Verrill, 1900	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella rugulosa	Ammothella	rugulosa	SPECIES	ACCEPTED	NE	9.4	-79.87	NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1972.0	8.0	16.0	1972-08-16	229.0	229.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:57.267+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3270861e1-32db-4d8d-bf45-44f0bab34f9f'}]	[]	[]	[]	False	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3270861e1-32db-4d8d-bf45-44f0bab34f9f	USNM 172021		1318085230	IZ	http://n2t.net/ark:/65665/3270861e1-32db-4d8d-bf45-44f0bab34f9f	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	8.0				North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-09-30T11:23:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	16 AUG 1972		Galeta Island, Reef		USNM	16	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae				Intertidal		Canal Zone																															
1318655985	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:45.038+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118185	1	54	354	9477065	6313	2118169	2118185	2118185	Ammothella rugulosa Verrill, 1900	Ammothella rugulosa Verrill, 1900	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella rugulosa	Ammothella	rugulosa	SPECIES	ACCEPTED	NE	9.4	-79.87	NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1972.0	8.0	30.0	1972-08-30	243.0	243.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:45.038+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3404bfdbc-f087-4634-96d4-391ebe0d7957'}]	[]	[]	[]	False	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3404bfdbc-f087-4634-96d4-391ebe0d7957	USNM 172017		1318655985	IZ	http://n2t.net/ark:/65665/3404bfdbc-f087-4634-96d4-391ebe0d7957	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0	MALE			North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-09-30T11:19:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	30 AUG 1972		Galeta Island		USNM	19-A	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae				Intertidal		Canal Zone																															
1321345056	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:34.548+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118185	1	54	354	9477065	6313	2118169	2118185	2118185	Ammothella rugulosa Verrill, 1900	Ammothella rugulosa Verrill, 1900	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella rugulosa	Ammothella	rugulosa	SPECIES	ACCEPTED	NE	9.4	-79.87	NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1972.0	9.0	1.0	1972-09-01	245.0	245.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:34.548+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b73a5611-6fd9-4130-be06-f82c98391da8'}]	[]	[]	[]	False	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3b73a5611-6fd9-4130-be06-f82c98391da8	USNM 172018		1321345056	IZ	http://n2t.net/ark:/65665/3b73a5611-6fd9-4130-be06-f82c98391da8	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0				North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-09-30T11:23:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	01 SEP 1972		Galeta Island, Reef Flat		USNM	20	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae			Juvenile	Intertidal		Canal Zone																															
1322688057	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:01.811+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118185	1	54	354	9477065	6313	2118169	2118185	2118185	Ammothella rugulosa Verrill, 1900	Ammothella rugulosa Verrill, 1900	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella rugulosa	Ammothella	rugulosa	SPECIES	ACCEPTED	NE	9.53	-78.9	NORTH_AMERICA	{}	1972.0	11.0	9.0	1972-11-09	314.0	314.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:01.811+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3f2acca53-ccc7-4883-bb54-691592c55705'}]	[]	[]	[]	False	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3f2acca53-ccc7-4883-bb54-691592c55705	USNM 172023		1322688057	IZ	http://n2t.net/ark:/65665/3f2acca53-ccc7-4883-bb54-691592c55705	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	2.0	MALE			North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama	2016-11-14T14:16:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	09 NOV 1972		San Blas Islands, Miria Island, 100-200 Ft From Shore		USNM	116- 1-4	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	1-4			Intertidal																																	
1320848046	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:33.096+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118185	1	54	354	9477065	6313	2118169	2118185	2118185	Ammothella rugulosa Verrill, 1900	Ammothella rugulosa Verrill, 1900	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella rugulosa	Ammothella	rugulosa	SPECIES	ACCEPTED	NE	9.4	-79.87	NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	2.0	17.0	1971-02-17	48.0	48.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:33.096+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a1411aed-d3ce-4f7d-8218-b91623513843'}]	[]	[]	[]	False	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3a1411aed-d3ce-4f7d-8218-b91623513843	USNM 172006		1320848046	IZ	http://n2t.net/ark:/65665/3a1411aed-d3ce-4f7d-8218-b91623513843	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	2.0	FEMALE			North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-09-30T11:23:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Smithsonian Tropical Research Institute & A. Reimer	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	17 FEB 1971		Galeta Island		USNM	5	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae				Intertidal		Canal Zone																															
