key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	institutionCode	footprintWKT	eventTime	locality	fieldNumber	gbifID	collectionCode	occurrenceID	networkKeys	individualCount	infraspecificEpithet	collectionKey	recordedBy	identifiedBy	preparations	institutionID	verbatimDepth	ownerInstitutionCode	parentEventID	collectionID	elevation	modified	organismQuantity	organismQuantityType	datasetID	continent	occurrenceRemarks	coordinateUncertaintyInMeters	stateProvince	habitat	county	otherCatalogNumbers	georeferenceRemarks	verbatimIdentification	type	dynamicProperties	higherClassification	island	rightsHolder	nomenclaturalCode	verbatimEventDate	higherGeography	typeStatus	islandGroup
2423568486	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:24.919+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	76.633003	81.800003	570.0		{}		1930.0	9.0	3.0	1930-09-03	246.0	246.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:24.919+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '7655'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			7655		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423568486	2006B3	7655	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Gorbunov														original taxonomy Nymphom stroemi gracilipes;;239642;Sedov																	
2423568906	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:24.932+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	76.5	76.883003	1040.0		{}		1930.0	9.0	4.0	1930-09-04	247.0	247.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:24.932+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '7674'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			7674		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423568906	2006B3	7674	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Gorbunov														original taxonomy Nymphom stroemi gracilipes;;239642;Sedov																	
2423569677	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:24.948+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	76.599998	74.800003	1570.0		{}		1930.0	9.0	4.0	1930-09-04	247.0	247.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:24.948+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '7684'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			7684		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423569677	2006B3	7684	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Gorbunov														original taxonomy Nymphom stroemi gracilipes;;239642;Sedov																	
2423569030	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:25.028+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	70.285004	55.678001	1900.0	100.0	{}		1930.0	9.0	21.0	1930-09-21	264.0	264.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:25.028+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '7717'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			7717		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423569030	2006B3	7717	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Gurvich														original taxonomy Nymphom stroemi gracilipes;;239642;Zarnitsa																	
2423569914	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:24.247+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	80.294998	52.733002	1600.0	100.0	{}		1929.0	8.0	20.0	1929-08-20	232.0	232.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:24.247+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '7050'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			7050		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423569914	2006B3	7050	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Gorbunov													EUROPE	original taxonomy Nymphom stroemi gracilipes;;239642;Sedov																	
1056146148	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:17:58.614+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1969 - 1976: page 210', 'http://purl.org/dc/terms/created': '1187781869000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/f6bed479-ac25-47f2-b69c-a4edf08895e0'}]}	PRESERVED_SPECIMEN	PRESENT	10973334	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon gracilipes Heller, 1875	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	gracilipes	SPECIES	SYNONYM	NE			17.0		{}		1929.0	11.0	24.0	1929-11-24	328.0	328.0	['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:17:58.614+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '2251862'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1969 - 1976: page 210', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/f6bed479-ac25-47f2-b69c-a4edf08895e0'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False				Pycnogonida		[]	[]			EUROPE		2251862	1975.355		NHMUK			off Graves Island, Kerguelen		1056146148	ZOO	4d9481e3-ebec-4004-bb3c-723f22b25e1c	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0				Isabella Gordon																		NHMUK:ecatalogue:2251862				"{""associatedMediaCount"": 1, ""barcode"": ""011164082"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1313162307000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Nymphon gracilipes Heller, 1875"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": ""BANZ Antarctic Research Expedition"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056146148"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR05"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae	Kerguelen						
2423569353	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:25.092+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	71.516998	56.150002	580.0		{}		1925.0	9.0	11.0	1925-09-11	254.0	254.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:25.092+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5168'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			5168		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423569353	2006B3	5168	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Gorbunov														original taxonomy Nymphom stroemi gracilipes;;239642;Elding																	
2423569755	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:25.171+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	75.032997	60.533001	220.0		{}		1925.0	9.0	25.0	1925-09-25	268.0	268.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:25.171+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5211'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			5211		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423569755	2006B3	5211	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Gorbunov													EUROPE	original taxonomy Nymphom stroemi gracilipes;;239642;Elding																	
2423570560	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:25.844+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	72.583	41.0	3500.0		{}		1923.0	8.0	25.0	1923-08-25	237.0	237.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:25.844+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4438'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			4438		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423570560	2006B3	4438	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																		original taxonomy Nymphom stroemi gracilipes;;239642;Persei																	
2423569690	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:25.839+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	74.366997	41.0	2600.0		{}		1923.0	8.0	26.0	1923-08-26	238.0	238.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84']	2024-07-22T12:00:25.839+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4440'}]	[]	[]	[]		False			WGS84	Pycnogonida		[]	[]					4440		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423569690	2006B3	4440	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																		original taxonomy Nymphom stroemi gracilipes;;239642;Persei																	
2423570061	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:25.840+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	73.167	41.0	3140.0		{}		1923.0	8.0	26.0	1923-08-26	238.0	238.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84']	2024-07-22T12:00:25.840+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4443'}]	[]	[]	[]		False			WGS84	Pycnogonida		[]	[]					4443		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423570061	2006B3	4443	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Shorigin														original taxonomy Nymphom stroemi gracilipes;;239642;Persei																	
2423569355	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:25.850+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	73.75	41.0	3150.0		{}		1923.0	8.0	26.0	1923-08-26	238.0	238.0	['GEODETIC_DATUM_ASSUMED_WGS84']	2024-07-22T12:00:25.850+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4447'}]	[]	[]	[]		False			WGS84	Pycnogonida		[]	[]					4447		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423569355	2006B3	4447	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Shorigin														original taxonomy Nymphom stroemi gracilipes;;239642;Persei																	
2423569533	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:25.860+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	76.116997	40.833	2790.0		{}		1923.0	8.0	27.0	1923-08-27	239.0	239.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84']	2024-07-22T12:00:25.860+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4457'}]	[]	[]	[]		False			WGS84	Pycnogonida		[]	[]					4457		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423569533	2006B3	4457	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																		original taxonomy Nymphom stroemi gracilipes;;239642;Persei																	
2423569025	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:25.867+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	77.25	40.700001	2630.0		{}		1923.0	8.0	28.0	1923-08-28	240.0	240.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:25.867+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4468'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			4468		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423569025	2006B3	4468	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Shorigin														original taxonomy Nymphom stroemi gracilipes;;239642;Persei																	
2423567786	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:25.860+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	78.432999	40.567001	2680.0		{}		1923.0	8.0	29.0	1923-08-29	241.0	241.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:25.860+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4470'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			4470		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423567786	2006B3	4470	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Shorigin														original taxonomy Nymphom stroemi gracilipes;;239642;Persei																	
2423569081	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:25.860+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	79.167	40.5	3800.0		{}		1923.0	8.0	29.0	1923-08-29	241.0	241.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:25.860+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4472'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			4472		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423569081	2006B3	4472	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Shorigin														original taxonomy Nymphom stroemi gracilipes;;239642;Persei																	
2423570585	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:25.871+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	79.833	43.5	3340.0		{}		1923.0	8.0	30.0	1923-08-30	242.0	242.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:25.871+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4478'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			4478		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423570585	2006B3	4478	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																		original taxonomy Nymphom stroemi gracilipes;;239642;Persei																	
2423570388	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:25.870+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	79.782997	48.583	3250.0		{}		1923.0	8.0	30.0	1923-08-30	242.0	242.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:25.870+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4486'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			4486		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423570388	2006B3	4486	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																		original taxonomy Nymphom stroemi gracilipes;;239642;Persei																	
