key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	identifiedBy	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	scientificNameID	footprintWKT	locality	fieldNumber	collectionCode	gbifID	language	occurrenceID	taxonRemarks	catalogNumber	institutionCode	occurrenceRemarks	bibliographicCitation	institutionKey	collectionKey	recordedBy	preparations	eventID	institutionID	verbatimDepth	ownerInstitutionCode	parentEventID	collectionID	datasetID	continent	recordNumber	datasetName	locationID	sex	otherCatalogNumbers	dynamicProperties	higherClassification	lifeStage	higherGeography	verbatimEventDate	georeferenceProtocol	verbatimCoordinateSystem	typeStatus	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	nameAccordingTo	taxonID	http://unknown.org/orders
240913536	7b52e794-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:55.654+00:00	2024-01-24T20:21:00.124+00:00	242	{}	HUMAN_OBSERVATION		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-71.456667	-13.721666		212.0	0.0	{}		1996.0	2.0	11.0	1996-02-11	42.0	42.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2010-05-11T18:09:00.000+00:00	2024-01-24T20:21:00.124+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:4002'}]	[]	[]	[]	False			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:4002	urn:lsid:marinespecies.org:taxname:173268		Kapp Norvegia area		Weddell Sea macrozoobenthos EASIZ I	240913536		urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:4002		4002	AWI													IMIS:dasid:2432																						
240913537	7b52e794-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:55.654+00:00	2024-01-24T20:21:00.123+00:00	242	{}	HUMAN_OBSERVATION		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-71.488333	-14.325		210.0	0.0	{}		1996.0	2.0	24.0	1996-02-24	55.0	55.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2010-05-11T18:09:00.000+00:00	2024-01-24T20:21:00.123+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:4003'}]	[]	[]	[]	False			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:4003	urn:lsid:marinespecies.org:taxname:173268		Kapp Norvegia area		Weddell Sea macrozoobenthos EASIZ I	240913537		urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:4003		4003	AWI													IMIS:dasid:2432																						
1836933051	cd6fe3a0-eee9-4066-8420-e36313ed833d	c5f7ef70-e233-11d9-a4d6-b8a03c50a862		5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-08-29T13:52:47.454+00:00	2024-01-25T00:34:40.799+00:00	251	{}	HUMAN_OBSERVATION		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-46.9833	37.7933				{}		1988.0	4.0	17.0	1988-04-17	108.0	108.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']		2024-01-25T00:34:40.799+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:FBIP:IZIKO:12212'}]	[]	[]	[]	False			WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	urn:catalog:FBIP:IZIKO:12212			Marion & Prince Edward Islands; 46� 59' S 37� 47.5' E			1836933051		urn:catalog:FBIP:IZIKO:12212										MAD3 OOO 2							ANTARCTICA																					
790016088	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:38.373+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1907', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Rhynchothorax;Rhynchothoracidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Hodgson, 1907', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|188124', 'http://rs.tdwg.org/dwc/terms/family': 'Rhynchothoracidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Rhynchothorax', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'australis', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|23431', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Rhynchothorax australis Hodgson, 1907'}]}	PRESERVED_SPECIMEN	2.0	PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-38.81367	77.596		485.0	25.0	{}		1986.0	7.0	18.0	1986-07-18	199.0	199.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-06-29T17:13:57.000+00:00	2024-07-24T12:24:38.373+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3690'}]	[]	[]	[]	False	Arnaud F.		WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3690				MD50 (JASUS)/DC108	IU	790016088		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3690		2009-3690	MNHN			6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	Lozouet P. coll.							10.15468/qgvvhd																							
1275078270	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862		5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:24:59.558+00:00	111	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE							{}		1985.0	4.0	17.0	1985-04-17T00:00	107.0	107.0	['TAXON_MATCH_HIGHERRANK', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']		2024-01-24T17:24:59.558+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275078270'}]	[]	[]	[]	False	Branch	Dredge		Pycnogonida		[]	[]			AFRICA	urn:catalog:IZIKO:SAM-A-40577			Marion and Price Edward Island			1275078270		urn:catalog:IZIKO:SAM-A-40577		SAM-A-40577						UCT Marion Island Survey				100-180 m						MAD 13 OOO.2																				
1275078305	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862		5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:03.303+00:00	111	{}	PRESERVED_SPECIMEN	0.0	PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE							{}		1985.0	4.0	25.0	1985-04-25T00:00	115.0	115.0	['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']		2024-01-24T17:25:03.303+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275078305'}]	[]	[]	[]	False	Arnuad	Dredge		Pycnogonida		[]	[]			AFRICA	urn:catalog:IZIKO:SAM-A-40578			Marion and Price Edward Island			1275078305		urn:catalog:IZIKO:SAM-A-40578		SAM-A-40578						UCT Marion Island Survey				224-232 m						MAD 18 UU.2																				
1836933056	cd6fe3a0-eee9-4066-8420-e36313ed833d	c5f7ef70-e233-11d9-a4d6-b8a03c50a862		5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-08-29T13:52:47.454+00:00	2024-01-25T00:34:40.800+00:00	251	{}	HUMAN_OBSERVATION		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-46.725	38.0167				{}		1985.0	4.0	25.0	1985-04-25	115.0	115.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']		2024-01-25T00:34:40.800+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:FBIP:IZIKO:12213'}]	[]	[]	[]	False			WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	urn:catalog:FBIP:IZIKO:12213			Marion & Prince Edward Islands; 46� 43.5' S 38� 01' E			1836933056		urn:catalog:FBIP:IZIKO:12213										MAD 18 UU 2																												
1914305121	7b45011a-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:57.305+00:00	2024-01-24T20:20:34.148+00:00	240	{}	HUMAN_OBSERVATION		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-62.14547	-58.45333		30.0		{}		1980.0	1.0	18.0	1980-01-18	18.0	18.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2008-05-05T00:00:00.000+00:00	2024-01-24T20:20:34.148+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:University of Lodz:OC - Pycnogonida:264_0048'}]	[]	[]	[]	False	Bamber Roger		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	urn:catalog:University of Lodz:OC - Pycnogonida:264_0048	urn:lsid:marinespecies.org:taxname:173268		Admiralty Bay		OC - Pycnogonida	1914305121		urn:catalog:University of Lodz:OC - Pycnogonida:264_0048		264	University of Lodz		Sicinski J., Bamber R. 2008. Admiralty Bay Benthos Diversity Data Base (ABBED). Pycnogonida. (http://www.scarmarbin.be)			Presler Piotr, Sicinski Jacek								IMIS:dasid:1649	ANTARCTICA																					
1019678805	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:41.296+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1907', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Rhynchothorax;Rhynchothoracidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Hodgson, 1907', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|219014', 'http://rs.tdwg.org/dwc/terms/family': 'Rhynchothoracidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Rhynchothorax', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'australis', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|23431', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Rhynchothorax australis Hodgson, 1907'}]}	PRESERVED_SPECIMEN	2.0	PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-46.928333	37.901665		95.0		{}		1976.0	3.0	24.0	1976-03-24	84.0	84.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-06-29T17:13:49.000+00:00	2024-07-24T12:24:41.296+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4830'}]	[]	[]	[]	False	Arnaud F.		WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4830			Est	MD08 (BENTHOS)/12-BB79	IU	1019678805		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4830		2009-4830	MNHN			6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954								10.15468/qgvvhd		ANTARCTICA																					
790016090	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:38.372+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1907', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Rhynchothorax;Rhynchothoracidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Hodgson, 1907', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|188126', 'http://rs.tdwg.org/dwc/terms/family': 'Rhynchothoracidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Rhynchothorax', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'australis', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|23431', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Rhynchothorax australis Hodgson, 1907'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-46.351665	51.564999		190.0		{}		1976.0	4.0	14.0	1976-04-14	105.0	105.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-06-29T17:14:44.000+00:00	2024-07-24T12:24:38.372+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3692'}]	[]	[]	[]	False	Arnaud F.		WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3692			Ile de la Possession	MD08 (BENTHOS)/40-DC186	IU	790016090		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3692		2009-3692	MNHN			6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954								10.15468/qgvvhd																							
790016091	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:38.376+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1907', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Rhynchothorax;Rhynchothoracidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Hodgson, 1907', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|188127', 'http://rs.tdwg.org/dwc/terms/family': 'Rhynchothoracidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Rhynchothorax', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'australis', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|23431', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Rhynchothorax australis Hodgson, 1907'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-45.923332	50.346668		137.5	7.5	{}		1976.0	4.0	16.0	1976-04-16	107.0	107.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-06-29T17:13:24.000+00:00	2024-07-24T12:24:38.376+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3693'}]	[]	[]	[]	False	Arnaud F.		WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3693			NE Ile aux Apôtres	MD08 (BENTHOS)/54-DC234	IU	790016091		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3693		2009-3693	MNHN			6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954								10.15468/qgvvhd																							
4081180313	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.085+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-78.0667	167.3833	500.0	67.0	0.0	{'level0': {'gid': 'ATA', 'name': 'Antarctica'}}		1976.0	12.0	27.0	1976-12-27	362.0	362.0	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:25.085+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5c97efa2-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	False			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	5c97efa2-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:173268	POINT (167.3833 -78.0667)			NIWA	4081180313	en	5c97efa2-fa36-11e2-96b3-aa6f927c92a3		8896	NIWA Invertebrate Collection					NZOI	Specimen(s), None = 5								ANTARCTICA		NIWA Invertebrate Collection	O140																		
4081168888	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.884+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-78.0667	167.3833	500.0	67.0	0.0	{'level0': {'gid': 'ATA', 'name': 'Antarctica'}}		1976.0	12.0	27.0	1976-12-27	362.0	362.0	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:25.884+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5f5f9078-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	False		Dredge, type undefined	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	5f5f9078-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:173268	POINT (167.3833 -78.0667)			NIWA	4081168888	en	5f5f9078-fa36-11e2-96b3-aa6f927c92a3		9409	NIWA Invertebrate Collection					NZOI	Specimen(s), None = 1								ANTARCTICA		NIWA Invertebrate Collection	O139	MALE																	
