key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetName	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	http://unknown.org/nick	verbatimEventDate	verbatimLocality	collectionCode	gbifID	occurrenceID	taxonID	catalogNumber	institutionCode	eventTime	http://unknown.org/captive	identificationID	networkKeys	individualCount	coordinatePrecision	depth	institutionKey	otherCatalogNumbers	preparations	samplingProtocol	eventID	http://unknown.org/taxonRankID	type	taxonConceptID	http://unknown.org/species	waterBody	distanceFromCentroidInMeters	acceptedNameUsage	dynamicProperties	locationRemarks	nameAccordingTo	sex	nomenclaturalCode	institutionID	locality	higherClassification	higherGeography	collectionKey	collectionID	typeStatus
500826259	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:13.202+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE		-35.08333	117.95		OCEANIA	Western Australia	{}	1966.0	2.0	3.0	1966-02-03	34.0	34.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	1992-09-11T00:00:00.000+00:00	2024-07-02T17:15:13.202+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '84e0ca7a-0220-4b9e-948f-2ba780a02928'}]	[]	[]	[]	False		Mckay, R.J.|, W.S.S.	Child, C.A.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		84e0ca7a-0220-4b9e-948f-2ba780a02928				ARACH	500826259	84e0ca7a-0220-4b9e-948f-2ba780a02928		6958	WAM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0			09d260e0-a509-40c7-bef5-b0f5444be84a	70/3961	wet (in ethanol or some other preservative)			7000	PhysicalObject	https://biodiversity.org.au/afd/taxa/4bbade77-cc7d-4839-bf86-c9eddc67348f	Pycnothea flynni					Frenchmans Bay, near Whaling Station		FEMALE								
500826235	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:15.021+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE		-35.08333	117.95		OCEANIA	Western Australia	{}	1966.0	2.0	3.0	1966-02-03	34.0	34.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	1992-09-10T00:00:00.000+00:00	2024-07-02T17:15:15.021+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '94d3b212-49ce-422c-807e-f79af547effa'}]	[]	[]	[]	False		Mckay, R.J.|Wilson, B.R.|Slack-Smith, S.M.	Child, C.A.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		94d3b212-49ce-422c-807e-f79af547effa				ARACH	500826235	94d3b212-49ce-422c-807e-f79af547effa		6951	WAM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0			09d260e0-a509-40c7-bef5-b0f5444be84a	70/3954	wet (in ethanol or some other preservative)			7000	PhysicalObject	https://biodiversity.org.au/afd/taxa/4bbade77-cc7d-4839-bf86-c9eddc67348f	Pycnothea flynni					Frenchmans Bay		MALE								
500826243	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:19.480+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE		-35.08333	117.95		OCEANIA	Western Australia	{}	1966.0	2.0	3.0	1966-02-03	34.0	34.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	1993-07-02T00:00:00.000+00:00	2024-07-02T17:15:19.480+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'b48e1e45-deac-404f-bd6c-2122b8f30780'}]	[]	[]	[]	False		Mckay, R.J.|, W.S.S.	Child, C.A.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		b48e1e45-deac-404f-bd6c-2122b8f30780				ARACH	500826243	b48e1e45-deac-404f-bd6c-2122b8f30780		6953	WAM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0			09d260e0-a509-40c7-bef5-b0f5444be84a	70/3956	wet (in ethanol or some other preservative)			7000	PhysicalObject	https://biodiversity.org.au/afd/taxa/4bbade77-cc7d-4839-bf86-c9eddc67348f	Pycnothea flynni					Frenchmans Bay, near Whaling Station										
500826256	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:28.094+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE		-35.08333	117.95		OCEANIA	Western Australia	{}	1966.0	2.0	3.0	1966-02-03	34.0	34.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	1992-09-11T00:00:00.000+00:00	2024-07-02T17:15:28.094+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'c141c6e7-0a4a-4064-aa31-ff06265ea7c2'}]	[]	[]	[]	False		Mckay, R.J.|, W.S.S.	Child, C.A.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		c141c6e7-0a4a-4064-aa31-ff06265ea7c2				ARACH	500826256	c141c6e7-0a4a-4064-aa31-ff06265ea7c2		6957	WAM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0			09d260e0-a509-40c7-bef5-b0f5444be84a	70/3960	wet (in ethanol or some other preservative)			7000	PhysicalObject	https://biodiversity.org.au/afd/taxa/4bbade77-cc7d-4839-bf86-c9eddc67348f	Pycnothea flynni					Frenchmans Bay, near Whaling Station		FEMALE								
500826253	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:29.238+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE		-35.08333	117.95		OCEANIA	Western Australia	{}	1966.0	2.0	3.0	1966-02-03	34.0	34.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	1993-07-02T00:00:00.000+00:00	2024-07-02T17:15:29.238+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'f1ec5a41-2c3d-497c-8191-41b903ee4de0'}]	[]	[]	[]	False		Mckay, R.J.|, W.S.S.	Child, C.A.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		f1ec5a41-2c3d-497c-8191-41b903ee4de0				ARACH	500826253	f1ec5a41-2c3d-497c-8191-41b903ee4de0		6956	WAM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0			09d260e0-a509-40c7-bef5-b0f5444be84a	70/3959	wet (in ethanol or some other preservative)			7000	PhysicalObject	https://biodiversity.org.au/afd/taxa/4bbade77-cc7d-4839-bf86-c9eddc67348f	Pycnothea flynni					Frenchmans Bay, near Whaling Station		FEMALE								
500820447	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:13.215+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE		-28.95	113.96667		OCEANIA	Western Australia	{}	1964.0	3.0	25.0	1964-03-25	85.0	85.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	1992-09-10T00:00:00.000+00:00	2024-07-02T17:15:13.215+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '888f6ba5-e54e-477d-bb46-301aab49b84a'}]	[]	[]	[]	False			Child, C.A.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		888f6ba5-e54e-477d-bb46-301aab49b84a				ARACH	500820447	888f6ba5-e54e-477d-bb46-301aab49b84a		6421	WAM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0			09d260e0-a509-40c7-bef5-b0f5444be84a	70/162	wet (in ethanol or some other preservative)			7000	PhysicalObject	https://biodiversity.org.au/afd/taxa/4bbade77-cc7d-4839-bf86-c9eddc67348f	Pycnothea flynni					Pelsaert Island		MALE								
500826100	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:06.729+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE		-32.13333	115.73333		OCEANIA	Western Australia	{}	1959.0	12.0	13.0	1959-12-13	347.0	347.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	1992-09-10T00:00:00.000+00:00	2024-07-02T17:15:06.729+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '616999d6-3a40-4310-a227-55bde8e3e659'}]	[]	[]	[]	False		Western Australian Naturalists Club	Child, C.A.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		616999d6-3a40-4310-a227-55bde8e3e659				ARACH	500826100	616999d6-3a40-4310-a227-55bde8e3e659		6943	WAM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0			09d260e0-a509-40c7-bef5-b0f5444be84a	70/3946	wet (in ethanol or some other preservative)			7000	PhysicalObject	https://biodiversity.org.au/afd/taxa/4bbade77-cc7d-4839-bf86-c9eddc67348f	Pycnothea flynni					Woodman Point, on groyne		FEMALE								
500826134	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:15.731+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE		-32.13333	115.73333		OCEANIA	Western Australia	{}	1959.0	12.0	13.0	1959-12-13	347.0	347.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	1992-09-10T00:00:00.000+00:00	2024-07-02T17:15:15.731+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '70883b40-3173-4e55-9632-a063282facc9'}]	[]	[]	[]	False		Western Australian Naturalists Club	Child, C.A.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		70883b40-3173-4e55-9632-a063282facc9				ARACH	500826134	70883b40-3173-4e55-9632-a063282facc9		6944	WAM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0			09d260e0-a509-40c7-bef5-b0f5444be84a	70/3947	wet (in ethanol or some other preservative)			7000	PhysicalObject	https://biodiversity.org.au/afd/taxa/4bbade77-cc7d-4839-bf86-c9eddc67348f	Pycnothea flynni					Woodman Point, on groyne		FEMALE								
500826153	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:18.011+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE		-32.13333	115.73333		OCEANIA	Western Australia	{}	1959.0	12.0	13.0	1959-12-13	347.0	347.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	1993-07-02T00:00:00.000+00:00	2024-07-02T17:15:18.011+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9db4506a-cf43-47c9-aff6-1140c5c3bbc8'}]	[]	[]	[]	False		Western Australian Naturalists Club	Child, C.A.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		9db4506a-cf43-47c9-aff6-1140c5c3bbc8				ARACH	500826153	9db4506a-cf43-47c9-aff6-1140c5c3bbc8		6945	WAM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0			09d260e0-a509-40c7-bef5-b0f5444be84a	70/3948	wet (in ethanol or some other preservative)			7000	PhysicalObject	https://biodiversity.org.au/afd/taxa/4bbade77-cc7d-4839-bf86-c9eddc67348f	Pycnothea flynni					Woodman Point, on groyne		MALE								
500826067	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:21.044+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE		-32.13333	115.73333		OCEANIA	Western Australia	{}	1959.0	12.0	13.0	1959-12-13	347.0	347.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	1992-09-10T00:00:00.000+00:00	2024-07-02T17:15:21.044+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'c1d7cff6-f906-417f-b4b9-53dde8648224'}]	[]	[]	[]	False		Western Australian Naturalists Club	Child, C.A.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		c1d7cff6-f906-417f-b4b9-53dde8648224				ARACH	500826067	c1d7cff6-f906-417f-b4b9-53dde8648224		6942	WAM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0			09d260e0-a509-40c7-bef5-b0f5444be84a	70/3945	wet (in ethanol or some other preservative)			7000	PhysicalObject	https://biodiversity.org.au/afd/taxa/4bbade77-cc7d-4839-bf86-c9eddc67348f	Pycnothea flynni					Woodman Point, on groyne		FEMALE								
500826037	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:23.171+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE		-32.13333	115.73333		OCEANIA	Western Australia	{}	1959.0	12.0	13.0	1959-12-13	347.0	347.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	1992-09-10T00:00:00.000+00:00	2024-07-02T17:15:23.171+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'c2e333fa-57ce-4b51-adcd-88573f953e8c'}]	[]	[]	[]	False		Western Australian Naturalists Club	Child, C.A.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		c2e333fa-57ce-4b51-adcd-88573f953e8c				ARACH	500826037	c2e333fa-57ce-4b51-adcd-88573f953e8c		6941	WAM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0			09d260e0-a509-40c7-bef5-b0f5444be84a	70/3944	wet (in ethanol or some other preservative)			7000	PhysicalObject	https://biodiversity.org.au/afd/taxa/4bbade77-cc7d-4839-bf86-c9eddc67348f	Pycnothea flynni					Woodman Point, on groyne		MALE								
1318021989	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:50.381+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE					OCEANIA	Western Australia	{}	1959.0	12.0	13.0	1959-12-13	347.0	347.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T13:32:00.000+00:00	2024-07-02T12:38:50.381+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3243d60be-eaa3-4dd3-b648-e30ed3b7c8cb'}]	[]	[]	[]	False	NMNH Extant Biology	Naturalist Club	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)		Pycnogonida	AU	[]	[]	OCEANIA	Australia	NORTH_AMERICA		http://n2t.net/ark:/65665/3243d60be-eaa3-4dd3-b648-e30ed3b7c8cb		13 DEC 1959		IZ	1318021989	http://n2t.net/ark:/65665/3243d60be-eaa3-4dd3-b648-e30ed3b7c8cb		USNM 149244	USNM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	2.0			586ee56e-b0fe-4dff-b7f9-aeb104f3308a		Alcohol (Ethanol)							Indian Ocean								urn:lsid:biocol.org:col:34871	Woodman Point, On Croin	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchoidea	Indian Ocean, Australia, Western Australia	0174f5b3-da29-4967-b8dc-ce75ed53e35d	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	
500778860	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:09.200+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE	1975-01-01T00:00:00	-31.998056	115.759444		OCEANIA	Western Australia	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.11_1', 'name': 'Western Australia'}, 'level2': {'gid': 'AUS.11.31_1', 'name': 'Cottesloe'}}	1957.0	4.0	25.0	1957-04-25	115.0	115.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	1993-05-14T00:00:00.000+00:00	2024-07-02T17:15:09.200+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5d7542cd-5bac-484e-bdea-04a41acf78f5'}]	[]	[]	[]	False		Wilson, G.	Child, C.A.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		5d7542cd-5bac-484e-bdea-04a41acf78f5				ARACH	500778860	5d7542cd-5bac-484e-bdea-04a41acf78f5		27192	WAM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0			09d260e0-a509-40c7-bef5-b0f5444be84a	93/508	wet (in ethanol or some other preservative)			7000	PhysicalObject	https://biodiversity.org.au/afd/taxa/4bbade77-cc7d-4839-bf86-c9eddc67348f	Pycnothea flynni					Cottesloe		FEMALE								
500778862	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:06.176+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE	1975-01-01T00:00:00	-32.13333	115.73333		OCEANIA	Western Australia	{}	1957.0	12.0	1.0	1957-12-01	335.0	335.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	1993-05-14T00:00:00.000+00:00	2024-07-02T17:15:06.176+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5e4d3dba-8e3a-4107-9359-a3019a476c17'}]	[]	[]	[]	False		Wilson, B.	Child, C.A.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		5e4d3dba-8e3a-4107-9359-a3019a476c17				ARACH	500778862	5e4d3dba-8e3a-4107-9359-a3019a476c17		27193	WAM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0			09d260e0-a509-40c7-bef5-b0f5444be84a	93/509	wet (in ethanol or some other preservative)			7000	PhysicalObject	https://biodiversity.org.au/afd/taxa/4bbade77-cc7d-4839-bf86-c9eddc67348f	Pycnothea flynni					Woodman Point, amongst Pinna on Posidonia Bank, 1 Ft, near No.7 Pylon		FEMALE								
