key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetName	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	http://unknown.org/nick	verbatimEventDate	verbatimLocality	collectionCode	gbifID	occurrenceID	taxonID	catalogNumber	institutionCode	eventTime	http://unknown.org/captive	identificationID	networkKeys	coordinatePrecision	depth	depthAccuracy	datasetID	scientificNameID	institutionID	locality	fieldNumber	language	type	verbatimDepth	waterBody	county	individualCount	institutionKey	verbatimIdentification	collectionKey	preparations	eventID	islandGroup	ownerInstitutionCode	collectionID	samplingProtocol	higherGeography	georeferenceProtocol	verbatimCoordinateSystem	locationID	higherClassification	recordNumber	bibliographicCitation	occurrenceRemarks	sex	otherCatalogNumbers	http://unknown.org/recordID	rights	http://unknown.org/recordEnteredBy	lifeStage	dynamicProperties	municipality	associatedReferences	taxonRemarks	vernacularName	georeferencedDate	nomenclaturalCode	georeferenceRemarks	disposition	previousIdentifications	accessRights	georeferenceSources	georeferencedBy	locationAccordingTo	organismID	identificationQualifier	identificationRemarks	parentEventID	typeStatus	dataGeneralizations	locationRemarks	georeferenceVerificationStatus	footprintWKT	footprintSRS
1321033462	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:38.175+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118465	1	54	354	9477065	6313	2118396	2118465	2118465	Achelia spinosa (Stimpson, 1853)	Achelia spinosa (Stimpson, 1853)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinosa	Achelia	spinosa	SPECIES	ACCEPTED	NE		43.63	-70.05			Maine	{}	1873.0	8.0		1873-08			['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2019-03-05T14:15:00.000+00:00	2024-07-02T12:39:38.175+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a96df7d8-bf99-47c3-a6e4-33d4d1e51952'}]	[]	[]	[]	False	NMNH Extant Biology	United States Fish Commission	Wilson, E. B.	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/3a96df7d8-bf99-47c3-a6e4-33d4d1e51952				IZ	1321033462	http://n2t.net/ark:/65665/3a96df7d8-bf99-47c3-a6e4-33d4d1e51952		USNM 2819	USNM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		41.0	23.0			urn:lsid:biocol.org:col:34871	Casco Bay					North Atlantic Ocean		5.0	586ee56e-b0fe-4dff-b7f9-aeb104f3308a		0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)				urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Atlantic Ocean, United States, Maine	Getty Thesaurus of Geographic Names, May 2002	Degrees Minutes Seconds	NOT REC.	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae																	approximate																
1321843548	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:16.693+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118465	1	54	354	9477065	6313	2118396	2118465	2118465	Achelia spinosa (Stimpson, 1853)	Achelia spinosa (Stimpson, 1853)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinosa	Achelia	spinosa	SPECIES	ACCEPTED	NE		43.63	-70.05			Maine	{}	1873.0	8.0		1873-08			['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2019-03-05T14:15:00.000+00:00	2024-07-02T12:38:16.693+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3cd4b26fd-1479-48c6-b40e-43b469cfb3a5'}]	[]	[]	[]	False	NMNH Extant Biology	United States Fish Commission	Wilson, E. B.	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/3cd4b26fd-1479-48c6-b40e-43b469cfb3a5				IZ	1321843548	http://n2t.net/ark:/65665/3cd4b26fd-1479-48c6-b40e-43b469cfb3a5		USNM 38090	USNM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		41.0	23.0			urn:lsid:biocol.org:col:34871	Casco Bay					North Atlantic Ocean		12.0	586ee56e-b0fe-4dff-b7f9-aeb104f3308a		0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)				urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Atlantic Ocean, United States, Maine	Getty Thesaurus of Geographic Names, May 2002	Degrees Minutes Seconds	NOT REC.	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae																	approximate																
1319125409	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:34.730+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118465	1	54	354	9477065	6313	2118396	2118465	2118465	Achelia spinosa (Stimpson, 1853)	Achelia spinosa (Stimpson, 1853)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinosa	Achelia	spinosa	SPECIES	ACCEPTED	NE					NORTH_AMERICA	Nova Scotia	{}	1872.0	8.0		1872-08			['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2019-03-11T14:30:00.000+00:00	2024-07-02T12:37:34.730+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3550db1ae-b281-4d2f-bee1-aad30c9bb3be'}]	[]	[]	[]	False	NMNH Extant Biology	United States Fish Commission	Wilson, E. B.		Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		http://n2t.net/ark:/65665/3550db1ae-b281-4d2f-bee1-aad30c9bb3be				IZ	1319125409	http://n2t.net/ark:/65665/3550db1ae-b281-4d2f-bee1-aad30c9bb3be		USNM 38094	USNM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']						urn:lsid:biocol.org:col:34871	Bay Of Fundy					North Atlantic Ocean		5.0	586ee56e-b0fe-4dff-b7f9-aeb104f3308a		0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)				urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Atlantic Ocean, Canada, Nova Scotia			NOT REC.	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae																																	
1322361387	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:29.733+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118465	1	54	354	9477065	6313	2118396	2118465	2118465	Achelia spinosa (Stimpson, 1853)	Achelia spinosa (Stimpson, 1853)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinosa	Achelia	spinosa	SPECIES	ACCEPTED	NE					NORTH_AMERICA	Nova Scotia	{}	1872.0	8.0		1872-08			['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2019-03-11T14:30:00.000+00:00	2024-07-02T12:39:29.733+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3e437172b-97c6-4b03-9543-02c4888a1412'}]	[]	[]	[]	False	NMNH Extant Biology	United States Fish Commission	Hedgpeth, J. W.		Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		http://n2t.net/ark:/65665/3e437172b-97c6-4b03-9543-02c4888a1412				IZ	1322361387	http://n2t.net/ark:/65665/3e437172b-97c6-4b03-9543-02c4888a1412		USNM 80885	USNM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']						urn:lsid:biocol.org:col:34871	Bay Of Fundy					North Atlantic Ocean		1.0	586ee56e-b0fe-4dff-b7f9-aeb104f3308a		0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)				urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Atlantic Ocean, Canada, Nova Scotia			NOT REC.	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae																																	
1320386548	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:32.097+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118465	1	54	354	9477065	6313	2118396	2118465	2118465	Achelia spinosa (Stimpson, 1853)	Achelia spinosa (Stimpson, 1853)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinosa	Achelia	spinosa	SPECIES	ACCEPTED	NE					NORTH_AMERICA	New Brunswick	{}	1872.0			1872			['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2019-03-11T14:33:00.000+00:00	2024-07-02T12:39:32.097+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/38cd87eb2-eb58-441b-8dbc-b8ca2efece11'}]	[]	[]	[]	False	NMNH Extant Biology	United States Fish Commission	Wilson, E. B.		Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		http://n2t.net/ark:/65665/38cd87eb2-eb58-441b-8dbc-b8ca2efece11		-- --- 1872		IZ	1320386548	http://n2t.net/ark:/65665/38cd87eb2-eb58-441b-8dbc-b8ca2efece11		USNM 2820	USNM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		185.5	8.5			urn:lsid:biocol.org:col:34871	Bay Of Fundy, Grand Manan Island					North Atlantic Ocean		1.0	586ee56e-b0fe-4dff-b7f9-aeb104f3308a		0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)				urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Atlantic Ocean, Canada, New Brunswick			NOT REC.	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae																																	
1321616322	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:44.150+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	5720506	1	54	354	9477065	6313	2118396	2118465	2118465	Ammothea achelioides Wilson, 1878	Achelia spinosa (Stimpson, 1853)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinosa	Ammothea	achelioides	SPECIES	SYNONYM	NE					NORTH_AMERICA	New Brunswick	{}	1872.0			1872			['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2019-03-11T14:33:00.000+00:00	2024-07-02T12:39:44.150+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3c32f6dbb-d213-40b5-810d-63fd03b1b8cb'}]	[]	[]	[]	False	NMNH Extant Biology	United States Fish Commission	Wilson, E. B.		Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		http://n2t.net/ark:/65665/3c32f6dbb-d213-40b5-810d-63fd03b1b8cb		-- --- 1872		IZ	1321616322	http://n2t.net/ark:/65665/3c32f6dbb-d213-40b5-810d-63fd03b1b8cb		USNM 38089	USNM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		185.5	8.5			urn:lsid:biocol.org:col:34871	Bay Of Fundy, Grand Manan Island					North Atlantic Ocean		1.0	586ee56e-b0fe-4dff-b7f9-aeb104f3308a		0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)				urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		North Atlantic Ocean, Canada, New Brunswick			NOT REC.	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae																												HOLOTYPE					
1804300323	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:12.574+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT	2118465	1	54	354	9477065	6313	2118396	2118465	2118465	Achelia spinosa (Stimpson, 1853)	Achelia spinosa (Stimpson, 1853)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinosa	Achelia	spinosa	SPECIES	ACCEPTED	NE	1993-09-15T00:00:00	53.6967	-130.396		NORTH_AMERICA	British Columbia (Prov.)	{'level0': {'gid': 'CAN', 'name': 'Canada'}, 'level1': {'gid': 'CAN.2_1', 'name': 'British Columbia'}, 'level2': {'gid': 'CAN.2.24_1', 'name': 'Skeena-Queen Charlotte'}, 'level3': {'gid': 'CAN.2.24.10_1', 'name': 'Skeena-Queen Charlotte C'}}							['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-05-28T20:25:00.000+00:00	2024-07-04T18:50:12.574+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '081740ba-9c4e-c4e4-0db1-7f2ec5c540bc'}]	[]	[]	[]	False	Crustacea	Bousfield, Dr. Edward L.	Bamber, Roger N.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Canadian Museum of Nature	081740ba-9c4e-c4e4-0db1-7f2ec5c540bc		1964-07-11; morning		CMNC	1804300323	081740ba-9c4e-c4e4-0db1-7f2ec5c540bc		CMNC 1994-0122	CMN										http://biocol.org/urn:lsid:biocol.org:col:34935	Browning Entrance, Hankin Pt., cove at Beaver Passage entrance		en	PhysicalObject			Range 4 Coast Land Distr.	1.0	c146edb6-3a82-473c-b337-4acaa92f9513		0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	fluid				http://grbio.org/cool/sjd8-70zp					ELB 1964 H07	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Ammotheidae; Achelia;	H07	(CMNC 1994-0122)																															
3053570820	83ac301c-f762-11e1-a439-00145eb45e9a	09a9c196-cb5b-4fa1-afc2-3499b868b225	5ff1c992-5c84-40aa-bd9a-c1743a870c32	09a9c196-cb5b-4fa1-afc2-3499b868b225	CA	EML	2023-01-08T13:16:35.851+00:00	2024-01-24T21:11:10.298+00:00	215	{}	OCCURRENCE	PRESENT	2118465	1	54	354	9477065	6313	2118396	2118465	2118465	Achelia spinosa (Stimpson, 1853)	Achelia spinosa (Stimpson, 1853)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinosa	Achelia	spinosa	SPECIES	ACCEPTED	NE		44.979852	-65.806016				{}							['COORDINATE_ROUNDED', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2018-10-19T00:00:00.000+00:00	2024-01-24T21:11:10.298+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '11427129'}]	[]	[]	[]	False	Bay of Fundy Species List			WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	The Huntsman Marine Science Centre and Fisheries & Oceans Canada	11427129				BOFSL	3053570820	11427129		Achelia spinosa	Huntsman Marine Science Centre - Atlantic Reference Centre (ARC)				['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				bofetf	urn:lsid:marinespecies.org:taxname:158476	http://www.seadatanet.org/urnurl/SDN:EDMO::4764	Bay of Fundy		En	Text		Bay of Fundy													Nominal coordinates and precision assigned based on IHO definition		http://marineregions.org/mrgid/4289													Van Guelpen, L. and M.K. Kennedy. 2011.  The history of Canadian registers of marine species 2001-2009.  Can. Tech. Rep. Fish. Aquat. Sci. 2906:  iv + 20 pp.					nominal coordinates				marineregions.org								This is a regional species list				
1675707196	83a517aa-f762-11e1-a439-00145eb45e9a	09a9c196-cb5b-4fa1-afc2-3499b868b225	5ff1c992-5c84-40aa-bd9a-c1743a870c32	09a9c196-cb5b-4fa1-afc2-3499b868b225	CA	EML	2023-01-08T13:17:08.643+00:00	2024-01-25T10:01:46.905+00:00	215	{}	PRESERVED_SPECIMEN	PRESENT	2118465	1	54	354	9477065	6313	2118396	2118465	2118465	Achelia spinosa (Stimpson, 1853)	Achelia spinosa (Stimpson, 1853)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinosa	Achelia	spinosa	SPECIES	ACCEPTED	NE		44.871389	-67.1497		NORTH_AMERICA		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2011-07-19T00:00:00.000+00:00	2024-01-25T10:01:46.905+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ARC_78295'}]	[]	[]	[]	False	Atlantic Reference Centre			WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	The Huntsman Marine Science Centre and Fisheries & Oceans Canada	ARC_78295				ARC	1675707196	ARC_78295		78295	The Atlantic reference Centre				['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	0.01667	0.0	0.0	ARC	urn:lsid:marinespecies.org:taxname:158476	ARC	Cobscook ME	CB:BI:MA:09:LT:2:25x25cm	En	Collection																																																			
1675708122	83a517aa-f762-11e1-a439-00145eb45e9a	09a9c196-cb5b-4fa1-afc2-3499b868b225	5ff1c992-5c84-40aa-bd9a-c1743a870c32	09a9c196-cb5b-4fa1-afc2-3499b868b225	CA	EML	2023-01-08T13:17:08.643+00:00	2024-01-25T10:01:43.148+00:00	215	{}	PRESERVED_SPECIMEN	PRESENT	2118465	1	54	354	9477065	6313	2118396	2118465	2118465	Achelia spinosa (Stimpson, 1853)	Achelia spinosa (Stimpson, 1853)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinosa	Achelia	spinosa	SPECIES	ACCEPTED	NE		44.871111	-67.1494		NORTH_AMERICA		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2011-07-20T00:00:00.000+00:00	2024-01-25T10:01:43.148+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ARC_78364'}]	[]	[]	[]	False	Atlantic Reference Centre			WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	The Huntsman Marine Science Centre and Fisheries & Oceans Canada	ARC_78364				ARC	1675708122	ARC_78364		78364	The Atlantic reference Centre				['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	0.01667	10.0	0.0	ARC	urn:lsid:marinespecies.org:taxname:158476	ARC	Cobscook ME	CB:BI:MA:09:10M:1:25x25cm	En	Collection																																																			
4399691274	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.208+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2118411	1	54	354	9477065	6313	2118396	2118465	2118465	Achelia litke (L.K.Losina-Losinsky, 1933)	Achelia spinosa (Stimpson, 1853)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinosa	Achelia	litke	SPECIES	SYNONYM	NE		45.863117	150.0926299		ASIA		{}							['COORDINATE_REPROJECTED', 'CONTINENT_DERIVED_FROM_COORDINATES']		2024-06-18T12:44:59.208+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'c5523a03-a4b1-4030-a7b0-3a631cda4605'}]	[]	[]	[]	False		RV Tihookeanskii	Turpaeva, Elena	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE		c5523a03-a4b1-4030-a7b0-3a631cda4605				OBFc	4399691274	c5523a03-a4b1-4030-a7b0-3a631cda4605		INV0001720	IORAS				['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']						51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Urup Is. Pacific coast	NA			100.0 m	Pacific Ocean		1.0	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86		fd699988-ab5d-4737-9443-9085cea191d2	EtOH 75%	RV Tihookeanskii__st.NA	Kuril Islands	IORAS	fd699988-ab5d-4737-9443-9085cea191d2																																							
4399691167	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.917+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2118411	1	54	354	9477065	6313	2118396	2118465	2118465	Achelia litke (L.K.Losina-Losinsky, 1933)	Achelia spinosa (Stimpson, 1853)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinosa	Achelia	litke	SPECIES	SYNONYM	NE		48.8665553	154.3184683				{}							['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']		2024-06-18T12:44:58.917+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'ebb0a64d-8cd5-4025-b2ad-962ba9cd7a68'}]	[]	[]	[]	False			Turpaeva, Elena	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE		ebb0a64d-8cd5-4025-b2ad-962ba9cd7a68				OBFc	4399691167	ebb0a64d-8cd5-4025-b2ad-962ba9cd7a68		INV0001721	IORAS				['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']						51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Shiashkotan Is, Kuriles	NA			100.0 m	Pacific Ocean		1.0	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86		fd699988-ab5d-4737-9443-9085cea191d2	EtOH 75%		Kuril Islands	IORAS	fd699988-ab5d-4737-9443-9085cea191d2																																							
774191689	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:37.401+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1853', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Achelia;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Stimpson, 1853)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|171230', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Achelia', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'spinosa', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22483', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Achelia spinosa (Stimpson, 1853)'}]}	PRESERVED_SPECIMEN	PRESENT	2118465	1	54	354	9477065	6313	2118396	2118465	2118465	Achelia spinosa (Stimpson, 1853)	Achelia spinosa (Stimpson, 1853)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinosa	Achelia	spinosa	SPECIES	ACCEPTED	NE							{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-06-29T17:14:59.000+00:00	2024-07-24T12:24:37.401+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3077'}]	[]	[]	[]	False			Arnaud F.		Pycnogonida		[]	[]			EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3077				IU	774191689	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3077		2009-3077	MNHN				['17abcf75-2f1e-46dd-bf75-a5b21dd02655']														1.0	6a6ac6c5-1b8a-48db-91a2-f8661274ff80		0641bf3b-29ad-42c9-b3c7-ffb5a76f6954					10.15468/qgvvhd																																							
