key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	continent	stateProvince	gadm	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetName	recordedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	habitat	municipality	county	verbatimLocality	collectionCode	gbifID	language	occurrenceID	type	vernacularName	ownerInstitutionCode	occurrenceRemarks	higherClassification	parentNameUsage	individualCount	modified	institutionKey	collectionKey	identifiedBy	preparations	institutionID	verbatimEventDate	locality	catalogNumber	institutionCode	locationID	bibliographicCitation	collectionID	networkKeys	waterBody	fieldNumber	eventID	samplingProtocol	verbatimDepth	parentEventID	dateIdentified	recordNumber	sex	depth	depthAccuracy	identificationQualifier	otherCatalogNumbers	georeferenceRemarks	verbatimIdentification	datasetID	scientificNameID	taxonID	dynamicProperties	lifeStage	organismQuantity	organismQuantityType	nomenclaturalCode	disposition	materialEntityID
1320170712	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:52.481+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE				NORTH_AMERICA	Northwest Territories	{}	Arctic Ocean, Canada, Northwest Territories	1962.0	7.0	17.0	1962-07-17	198.0	198.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:52.481+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/383485c95-d6d7-4ee1-a771-c1ab1d86a76c'}]	[]	[]	[]	False	NMNH Extant Biology			Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		http://n2t.net/ark:/65665/383485c95-d6d7-4ee1-a771-c1ab1d86a76c					IZ	1320170712		http://n2t.net/ark:/65665/383485c95-d6d7-4ee1-a771-c1ab1d86a76c					Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae		1.0	2013-01-11T15:44:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Hedgpeth, J. W.	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	17 JUL 1962	Queen Elizabeth Islands, Cornwallis Island, S End Of Island	USNM 234656	USNM	62-4003		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	Arctic Ocean								MALE	25.0	0.0	cf.													
4444205883	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.926+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	65.2155698	-24.4191728				{}		1958.0	6.0	28.0	1958-06-28	179.0	179.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:58.926+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '9bc2dde4-4075-4c08-90d8-0976dfb4f40f'}]	[]	[]	[]	False		RV Sevastopol	WGS84	Pycnogonida	IS	[]	[]	EUROPE	Iceland	EUROPE		9bc2dde4-4075-4c08-90d8-0976dfb4f40f					OBFc	4444205883		9bc2dde4-4075-4c08-90d8-0976dfb4f40f			IORAS				1.0		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	Turpaeva, Elena	EtOH 75%	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86		north Atlantics	INV0003032	IORAS			fd699988-ab5d-4737-9443-9085cea191d2	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	Atlantic Ocean	1587	RV Sevastopol_cruise 9_st.1587	Otter Trawl	98.0 m	cruise 9																			
3302785824	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:27.963+00:00	187	{}	PRESERVED_SPECIMEN	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	78.18	14.64			Svalbard	{}		1958.0	7.0	18.0	1958-07-18	199.0	199.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-01T00:01:27.963+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-193'}]	[]	[]	[]	False		Bengt Christiansen	WGS84	Pycnogonida	SJ	[]	[]	EUROPE	Svalbard and Jan Mayen	EUROPE		urn:catalog:TSZ:EVERT:Ch-193	soft bottom, stones, gravel, mud				EVERT	3302785824		urn:catalog:TSZ:EVERT:Ch-193							1.0	2021-02-03T00:00:00.000+00:00	41930fa9-e6da-4351-bc6e-59dfaca3be7d	db9c8f41-0c88-465b-8f49-5e30583fe517	Nils Knaben	Ethanol	https://ror.org/00wge5k78		Isfjorden	Ch-193	TSZ			db9c8f41-0c88-465b-8f49-5e30583fe517	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']													CECDFE40-D567-0FA3-E053-A876F0814F62	OR	Nymphon microrhynchum										
3302785822	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:27.963+00:00	187	{}	PRESERVED_SPECIMEN	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	78.3117	14.4333			Svalbard	{}		1958.0	7.0	15.0	1958-07-15	196.0	196.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-01T00:01:27.963+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-194'}]	[]	[]	[]	False		Bengt Christiansen	WGS84	Pycnogonida	SJ	[]	[]	EUROPE	Svalbard and Jan Mayen	EUROPE		urn:catalog:TSZ:EVERT:Ch-194	mud, stones, Laminaria				EVERT	3302785822		urn:catalog:TSZ:EVERT:Ch-194							1.0	2021-02-03T00:00:00.000+00:00	41930fa9-e6da-4351-bc6e-59dfaca3be7d	db9c8f41-0c88-465b-8f49-5e30583fe517	Nils Knaben	Ethanol	https://ror.org/00wge5k78		Borebukta, Isfjorden	Ch-194	TSZ			db9c8f41-0c88-465b-8f49-5e30583fe517	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']													CECDFE40-D568-0FA3-E053-A876F0814F62	OR	Nymphon microrhynchum										
3127658575	93efc16a-7eb1-4792-bdec-de1ea69b8c65	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	5ff1c992-5c84-40aa-bd9a-c1743a870c32	09a9c196-cb5b-4fa1-afc2-3499b868b225	CA	EML	2024-07-17T23:36:27.118+00:00	2024-07-17T23:36:43.615+00:00	160	{}	PRESERVED_SPECIMEN	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	69.62	-81.105				{}		1956.0	8.0	17.0	1956-08-17	230.0	230.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-17T23:36:43.615+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'DFO_MLI_MuseumCollection_6568'}]	[]	[]	[]	False	DFO Quebec Region MLI museum collection		WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	His Majesty the King in right of Canada, as represented by the Minister of Fisheries and Oceans	DFO_MLI_MuseumCollection_6568					MuseumCollection	3127658575	en	DFO_MLI_MuseumCollection_6568	PhysicalObject						1.0		2ae7293d-9c89-46ee-9aa8-ea116dacad3f				https://edmo.seadatanet.org/report/4160		Fury and Hecla Strait	6568	IML						SAB 56-811 B-27								122.5	12.5				Nymphon cf microrhynchum	dfo_que_mli_museum	urn:lsid:marinespecies.org:taxname:134701	083_01208							
2423568423	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:23.550+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	80.974998	73.532997				{}		1936.0	9.0	9.0	1936-09-09	253.0	253.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:23.550+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '11696'}]	[]	[]	[]	False		Gorbunov	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			11696					2006B3	2423568423		11696				;;134701;Sadko													ArcOD				['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']										4450.0	10.0						urn:lsid:marinespecies.org:taxname:134701								
2423569024	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:23.620+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	79.928001	64.108002				{}		1936.0	9.0	11.0	1936-09-11	255.0	255.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:23.620+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '11723'}]	[]	[]	[]	False		Gorbunov	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			11723					2006B3	2423569024		11723				;;134701;Sadko													ArcOD				['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']										1085.0	55.0						urn:lsid:marinespecies.org:taxname:134701								
2423570261	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:24.383+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	79.266998	80.516998				{}		1934.0	8.0	1.0	1934-08-01	213.0	213.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:24.383+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9874'}]	[]	[]	[]	False		Vagin	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			9874					2006B3	2423570261		9874				;;134701;Sedov													ArcOD				['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']										800.0							urn:lsid:marinespecies.org:taxname:134701								
2423567815	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:23.582+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	74.016998	60.474998				{}		1934.0	9.0	26.0	1934-09-26	269.0	269.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:23.582+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '10282'}]	[]	[]	[]	False		Vagin	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			10282					2006B3	2423567815		10282				;;134701;Sedov													ArcOD				['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']										3150.0							urn:lsid:marinespecies.org:taxname:134701								
2423569560	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:24.205+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	75.983002	91.133003				{}		1933.0	8.0	28.0	1933-08-28	240.0	240.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:24.205+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9606'}]	[]	[]	[]	False		Gorbunov	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			9606					2006B3	2423569560		9606				;;134701;Sibiriakov													ArcOD				['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']										530.0							urn:lsid:marinespecies.org:taxname:134701								
2423569318	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:24.311+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	75.949997	87.016998				{}		1933.0	9.0	28.0	1933-09-28	271.0	271.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:24.311+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9795'}]	[]	[]	[]	False		Gorbunov	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			9795					2006B3	2423569318		9795				;;134701;Sibiriakov													ArcOD				['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']										490.0							urn:lsid:marinespecies.org:taxname:134701								
4078754437	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:13.581+00:00	17	{}	PRESERVED_SPECIMEN	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE			10000.0	NORTH_AMERICA		{}		1932.0			1932-01-01/1932-12-31	1.0	366.0	['COUNTRY_INVALID']	2024-01-26T11:58:13.581+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F24781'}]	[]	[]	[]	False	Crustacea Collection at NHM (Oslo)	Hoels Grønland ekspedisjon		Pycnogonida		[]	[]			EUROPE		urn:catalog:nhmo:F24781					ZMO-Crustacea	4078754437		urn:catalog:nhmo:F24781								2019-05-15T00:00:00.000+00:00	a9ab29d6-f380-4193-967f-15a64abc09e7	35701276-4341-4879-a5ba-b503de15e45b	Knaben, N.		https://ror.org/01xtthb56		Lok.?	F24781	UiO			urn:uuid:35701276-4341-4879-a5ba-b503de15e45b																				{Medium:Ethanol},{Expedition:Hoels Grønland ekspedisjon},{Station number:503}						
2423569187	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:24.690+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	79.150002	78.5				{}		1930.0	8.0	18.0	1930-08-18	230.0	230.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:24.690+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '7465'}]	[]	[]	[]	False		Gorbunov	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			7465					2006B3	2423569187		7465				;;134701;Sedov													ArcOD				['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']										950.0							urn:lsid:marinespecies.org:taxname:134701								
2423570365	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:24.913+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	78.550003	86.333				{}		1930.0	9.0	2.0	1930-09-02	245.0	245.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:24.913+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '7634'}]	[]	[]	[]	False		Gorbunov	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			7634					2006B3	2423570365		7634				;;134701;Sedov													ArcOD				['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']										1190.0							urn:lsid:marinespecies.org:taxname:134701								
2423567927	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:24.917+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	76.633003	81.800003				{}		1930.0	9.0	3.0	1930-09-03	246.0	246.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:24.917+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '7653'}]	[]	[]	[]	False		Gorbunov	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			7653					2006B3	2423567927		7653				;;134701;Sedov													ArcOD				['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']										570.0							urn:lsid:marinespecies.org:taxname:134701								
2423570273	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:25.084+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	74.983002	60.182999		EUROPE		{}		1925.0	9.0	2.0	1925-09-02	245.0	245.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:25.084+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5152'}]	[]	[]	[]	False		Gorbunov	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			5152					2006B3	2423570273		5152				;;134701;Elding													ArcOD				['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']										255.0	85.0						urn:lsid:marinespecies.org:taxname:134701								
